"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"VHT","Bearish","75.46M","348.4%","32.74M","33.82M","-1.08M","6","30"
"ARKK","Bullish","75.09M","-33.56%","34.22M","26.12M","8.1M","74","84"
"IJR","Bearish","74.97M","-24.65%","30.67M","31.19M","-524.07K","9","20"
"AVGO","Bearish","74.58M","-10.21%","21.62M","52.97M","-31.35M","2","5"
"GILD","Bearish","74.41M","90.2%","27.78M","37.04M","-9.26M","10","7"
"VPU","Bearish","74.22M","6156.3%","22.43M","43.45M","-21.02M","7","31"
"FIS","Bearish","73.34M","0.93%","4.65M","61.55M","-56.9M","4","16"
"QCOM","Bullish","72.99M","4.74%","45.62M","27.37M","18.26M","4","6"
"VAW","Bearish","72.26M","5310.44%","21.16M","37.95M","-16.78M","2","20"
"CCL","Bullish","71.52M","-30.29%","34.54M","22.21M","12.33M","23","93"
"V","Bullish","71.33M","89.76%","53.31M","18.02M","35.29M","1","2"
"CMG","Bearish","70.4M","44.68%","28.85M","41.54M","-12.69M","1","2"
"MDT","Bearish","70.36M","1086.06%","0","70.36M","-70.36M","0","6"
"SOXL","Bearish","70.16M","15.96%","25.82M","33.71M","-7.88M","55","98"
"QQQE","Bearish","69.68M","-7.17%","3.59M","57.12M","-53.53M","8","12"
"AMGN","Bullish","67.43M","82.84%","54.71M","12.72M","41.99M","0","6"
"EWZ","Bearish","65.73M","-4.26%","16.8M","34.61M","-17.81M","8","28"
"EXR","Bearish","65.72M","41.54%","15.37M","43.4M","-28.03M","0","10"
"STZ","Bullish","65.7M","15.31%","43.58M","20.32M","23.25M","2","4"
"IDXX","Bearish","64.64M","377.32%","1.97M","48.41M","-46.45M","1","17"
"FI","Bullish","64.57M","9.3%","46.66M","1.97M","44.69M","0","9"
"USFR","Bullish","64.41M","-36.02%","33.72M","11.15M","22.56M","0","71"
"MA","Bullish","63.9M","5.74%","63.9M","0","63.9M","0","3"
"STT","Bearish","63.54M","161.49%","25.73M","31.81M","-6.09M","16","31"
"BAC","Bearish","62.95M","-2.66%","31.39M","31.56M","-162.49K","4","6"
"AEP","Bullish","62.92M","82.92%","58.72M","2.82M","55.89M","10","17"
"SCHD","Bearish","62.7M","42.09%","9.34M","39.28M","-29.94M","8","50"
"SPOT","Bearish","62.11M","289.71%","8.95M","20.95M","-12.0M","11","67"
"HLT","Bullish","61.35M","37.13%","58.06M","1.27M","56.79M","4","7"
"RBLX","Bearish","61.24M","20.15%","8.96M","40.5M","-31.53M","26","44"
"MSTR","Bearish","60.98M","82.86%","17.09M","36.47M","-19.38M","11","51"
"PPG","Bearish","60.16M","47.14%","526.29K","59.23M","-58.7M","0","10"
"SPXL","Bearish","59.6M","5.31%","16.64M","29.49M","-12.85M","57","56"
"LOW","Bullish","59.29M","-42.85%","55.42M","3.87M","51.55M","0","5"
"CL","Bullish","59.12M","-29.08%","58.31M","0","58.31M","1","7"
"SCHW","Bearish","59.06M","114.46%","15.33M","41.06M","-25.73M","3","9"
"VWO","Bearish","58.99M","23.02%","6.79M","38.24M","-31.45M","3","55"
"VCIT","Bearish","58.87M","-0.5%","9.64M","36.56M","-26.92M","0","39"
"F","Bullish","58.03M","-18.32%","44.29M","12.06M","32.23M","3","18"
"MUB","Bullish","57.43M","25.48%","28.29M","5.43M","22.86M","6","32"
"HCA","Bullish","57.31M","38.64%","17.4M","15.12M","2.28M","5","11"
"VEA","Bearish","56.8M","-11.97%","8.81M","24.72M","-15.91M","5","65"
"LMT","Bullish","56.68M","-31.56%","42.16M","5.5M","36.66M","1","12"
"RTX","Bearish","56.54M","96.51%","0","56.54M","-56.54M","0","5"
"EQT","Bearish","56.0M","15.32%","1.44M","51.96M","-50.52M","4","13"
"GS","Bullish","55.7M","9.16%","51.16M","2.71M","48.44M","1","5"
"GWW","Bullish","55.26M","194.19%","53.72M","756.86K","52.96M","3","8"
"CTVA","Bullish","55.1M","-24.33%","21.16M","3.47M","17.69M","3","16"
"LIN","Bullish","54.98M","-45.67%","52.86M","0","52.86M","0","3"
"ISRG","Bearish","54.43M","-22.17%","11.71M","35.51M","-23.8M","3","10"
"SO","Bearish","54.2M","-7.18%","0","52.78M","-52.78M","0","5"
"HD","Bullish","54.02M","-32.58%","41.84M","12.18M","29.66M","0","5"
"SLB","Bullish","53.91M","20.15%","18.71M","15.85M","2.86M","12","15"
"MCK","Bullish","52.94M","-21.93%","16.99M","697.66K","16.29M","0","8"
"WDAY","Bearish","52.81M","64.83%","1.86M","44.72M","-42.85M","8","8"
"KDP","Bearish","52.65M","106.21%","5.31M","46.98M","-41.67M","3","11"
"MBB","Bullish","52.57M","42.09%","29.28M","20.26M","9.01M","6","17"
"DG","Bullish","52.27M","-37.98%","40.21M","5.92M","34.29M","7","17"
"WM","Bullish","51.99M","268.62%","51.99M","0","51.99M","0","5"
"SHW","Bullish","51.93M","854.16%","31.77M","1.05M","30.72M","3","9"
"BX","Bullish","51.73M","50.22%","28.95M","4.3M","24.65M","6","16"
"WELL","Bearish","51.7M","-18.88%","23.2M","27.37M","-4.17M","3","9"
"KMB","Bearish","51.53M","-10.7%","2.58M","48.11M","-45.53M","1","8"
"VNQ","Bullish","51.46M","85.43%","24.49M","10.85M","13.64M","12","50"
"KWEB","Bullish","51.19M","58.38%","22.18M","16.58M","5.6M","15","41"
"ROKU","Bullish","51.14M","-16.14%","30.84M","13.83M","17.02M","44","44"
"WMB","Bearish","50.92M","-21.05%","833.0K","48.42M","-47.59M","1","8"
"SGEN","Bearish","50.84M","70.59%","6.68M","15.44M","-8.76M","7","41"
"Z","Bullish","50.25M","63.4%","31.4M","17.55M","13.84M","3","4"
"MNST","Bullish","50.13M","142.53%","50.13M","0","50.13M","0","7"
"SNOW","Bearish","49.53M","-18.05%","4.53M","44.48M","-39.95M","14","18"
"MRVL","Bearish","49.26M","22.48%","3.32M","40.66M","-37.34M","9","10"
"DEN","Bullish","49.21M","-24.93%","28.19M","14.55M","13.64M","14","15"
"TXN","Bearish","48.96M","0.08%","15.5M","31.71M","-16.21M","5","6"
"BSX","Bearish","48.83M","358.55%","0","48.83M","-48.83M","1","3"
"D","Bullish","48.66M","25.51%","46.05M","2.61M","43.44M","14","9"
"KO","Bearish","48.43M","17.91%","3.33M","39.16M","-35.82M","1","3"
"VTV","Bearish","48.12M","-56.0%","12.32M","22.83M","-10.51M","16","50"
"PYPL","Bearish","48.12M","26.04%","9.73M","36.27M","-26.54M","7","7"
"BK","Bearish","47.72M","-7.91%","4.56M","42.32M","-37.75M","3","12"
"NI","Bearish","47.71M","158.18%","0","45.33M","-45.33M","2","8"
"ALL","Bearish","47.7M","170.07%","3.1M","13.83M","-10.73M","8","30"
"COWZ","Bearish","47.27M","30.95%","4.54M","39.52M","-34.99M","7","20"
"VZ","Bearish","47.18M","61.45%","8.12M","37.25M","-29.13M","3","3"
"LSI","Bearish","46.79M","144.18%","15.45M","30.93M","-15.48M","2","6"
"PCG","Bullish","46.59M","-33.39%","34.75M","10.58M","24.17M","9","21"
"ANET","Bearish","46.57M","74.1%","12.43M","16.63M","-4.2M","6","22"
"SOXS","Bearish","46.42M","14.37%","10.56M","14.37M","-3.82M","13","81"
"VGT","Bullish","46.39M","-44.79%","28.87M","7.62M","21.25M","5","42"
"COST","Bullish","46.04M","14.19%","39.52M","6.52M","33.0M","8","0"
"A","Bullish","45.63M","-19.78%","43.33M","0","43.33M","1","12"
"HDV","Bearish","45.53M","519.85%","410.88K","44.56M","-44.15M","3","5"
"ADI","Bullish","44.9M","1.26%","24.53M","18.73M","5.8M","4","9"
"TEL","Bearish","43.76M","9.35%","13.6M","28.18M","-14.59M","2","5"
"YUM","Bullish","43.35M","-8.63%","42.12M","719.5K","41.4M","1","6"
"BILL","Bearish","43.21M","206.69%","20.44M","21.84M","-1.4M","3","15"
"IWN","Bearish","43.13M","243.3%","2.98M","40.15M","-37.18M","8","5"
"DDOG","Bullish","43.03M","9.3%","35.86M","4.67M","31.19M","10","13"
"LULU","Bearish","42.88M","275.57%","17.33M","24.94M","-7.61M","1","11"
"PLTR","Bearish","42.51M","-22.97%","14.89M","16.44M","-1.56M","20","64"
"HBAN","Bearish","42.22M","653.12%","14.86M","26.79M","-11.93M","2","15"
"VITL","Bearish","41.72M","6405.61%","0","41.32M","-41.32M","2","1"
"BA","Bullish","41.39M","-14.62%","25.51M","14.38M","11.13M","2","10"
"DLR","Bullish","40.53M","53.32%","10.82M","10.12M","700.09K","3","23"
"FE","Bullish","40.45M","65.68%","33.42M","3.31M","30.11M","4","17"
"INTU","Bullish","40.24M","10.88%","34.91M","0","34.91M","0","11"
"PAYX","Bullish","40.1M","50.03%","30.49M","8.89M","21.59M","6","11"
"EBAY","Bearish","39.83M","450.49%","313.84K","39.51M","-39.2M","5","8"
"KLAC","Bearish","39.77M","20.38%","0","12.08M","-12.08M","0","7"
"EWJ","Bullish","39.7M","-32.07%","34.56M","4.39M","30.17M","1","16"
"DAL","Bearish","39.53M","-25.47%","9.51M","24.09M","-14.58M","24","38"
"SRE","Bearish","39.51M","-14.87%","0","37.84M","-37.84M","0","5"
"ACN","Bullish","39.46M","-4.37%","29.38M","2.98M","26.39M","1","8"
"ZBH","Bullish","39.33M","30.89%","21.41M","9.84M","11.56M","5","7"
"CRWD","Bullish","39.21M","20.86%","30.2M","6.6M","23.6M","6","21"
"CTSH","Bullish","39.09M","153.09%","36.92M","1.02M","35.89M","4","10"
"VUG","Bearish","38.93M","-49.39%","10.34M","15.94M","-5.59M","3","41"
"CHTR","Bullish","38.7M","55.82%","24.07M","6.46M","17.61M","6","22"
"NSC","Bullish","38.57M","-13.63%","37.34M","0","37.34M","0","5"
"OKE","Bullish","38.31M","34.54%","37.29M","714.67K","36.58M","1","6"
"VONV","Bullish","38.24M","188.35%","32.32M","3.14M","29.17M","1","15"
"IXJ","Bearish","38.19M","6482.04%","327.27K","37.86M","-37.54M","0","7"
"GTLS","Bullish","38.11M","371.91%","26.14M","6.36M","19.77M","4","14"
"MO","Bearish","38.05M","-40.29%","1.75M","35.4M","-33.65M","0","5"
"ADBE","Bullish","37.83M","-50.84%","29.74M","8.1M","21.64M","1","6"
"LYB","Bullish","37.78M","15.32%","25.67M","1.91M","23.76M","1","9"
"NKE","Bearish","37.6M","-37.13%","3.81M","28.06M","-24.25M","3","6"
"NKLA","Bullish","37.54M","846.86%","34.65M","2.62M","32.03M","13","5"
"EMB","Bearish","37.14M","-57.38%","10.37M","13.67M","-3.31M","3","21"
"QQQM","Bearish","36.47M","117.47%","3.27M","16.82M","-13.54M","4","38"
"IYT","Bullish","36.39M","93.94%","35.0M","1.38M","33.62M","1","4"
"JPST","Bearish","36.31M","-26.02%","4.79M","20.95M","-16.16M","0","50"
"JNJ","Bullish","36.27M","-43.68%","10.41M","5.17M","5.24M","1","3"
"FTNT","Bullish","36.19M","-38.92%","22.83M","5.86M","16.97M","6","12"
"MCO","Bearish","36.15M","-23.85%","4.43M","26.63M","-22.2M","0","8"
"AMAT","Bearish","35.81M","-51.08%","7.33M","27.04M","-19.71M","5","3"
"ROP","Bullish","35.61M","68.43%","28.05M","7.56M","20.48M","0","8"
"ARGX","Bullish","35.59M","-16.85%","35.59M","0","35.59M","0","1"
"CSGP","Bullish","35.54M","88.5%","32.12M","1.24M","30.88M","1","8"
"BMY","Bearish","35.42M","-48.29%","3.26M","27.26M","-24.0M","1","8"
"EFX","Bullish","35.24M","102.98%","26.02M","2.62M","23.4M","0","13"
"POOL","Bearish","35.1M","304.12%","6.59M","15.31M","-8.72M","9","20"
"VC","Bullish","35.1M","281.33%","34.58M","0","34.58M","0","5"
"MMM","Bearish","35.02M","-36.35%","0","33.72M","-33.72M","0","9"
"CDNS","Bearish","34.98M","86.65%","0","34.98M","-34.98M","0","6"
"RCL","Bearish","34.96M","-41.09%","8.08M","23.91M","-15.83M","12","13"
"GOVT","Bullish","34.62M","5.56%","9.14M","4.59M","4.55M","0","44"
"SPDN","Bullish","34.47M","68.62%","20.25M","13.67M","6.58M","0","63"
"DHI","Bearish","34.45M","20.38%","5.51M","7.98M","-2.46M","7","24"
"TS","Bullish","34.36M","982.96%","14.13M","5.78M","8.35M","3","15"
"JEPI","Bullish","34.3M","-38.35%","13.03M","7.23M","5.8M","7","49"
"GKOS","Bullish","34.19M","3048.29%","6.94M","5.51M","1.43M","7","21"
"GLW","Bearish","33.65M","83.68%","9.44M","21.91M","-12.47M","5","8"
"W","Bearish","33.48M","-41.71%","13.8M","15.88M","-2.08M","15","14"
"CF","Bearish","33.29M","-2.24%","7.73M","19.7M","-11.97M","10","17"
"TT","Bearish","32.92M","-7.83%","2.51M","29.18M","-26.67M","2","5"
"MSI","Bullish","32.87M","-7.04%","30.88M","856.77K","30.03M","0","5"
"GLPI","Bearish","32.55M","735.64%","381.57K","31.8M","-31.42M","2","2"
"FTSL","Bullish","32.51M","1052.9%","32.25M","0","32.25M","0","3"
"REGN","Bullish","32.51M","-22.4%","27.12M","3.32M","23.8M","0","7"
"KVUE","Bullish","32.46M","380.03%","22.43M","0","22.43M","1","12"
"FND","Bullish","32.36M","208.6%","21.15M","5.56M","15.59M","1","10"
"VDE","Bullish","32.34M","114.12%","18.16M","6.13M","12.03M","18","34"
"ED","Bearish","32.3M","-7.21%","482.23K","30.93M","-30.45M","2","8"
"U","Bullish","32.2M","-5.57%","12.48M","10.79M","1.69M","35","35"
"ICE","Bearish","32.16M","18.87%","5.88M","20.58M","-14.69M","3","7"
"CVS","Bullish","32.12M","-74.55%","12.13M","8.09M","4.04M","10","9"
"DRI","Bullish","31.78M","-7.38%","30.16M","495.31K","29.66M","0","7"
"CELH","Bearish","31.75M","163.53%","1.38M","25.77M","-24.4M","1","10"
"IYF","Bullish","31.67M","2716.76%","31.67M","0","31.67M","4","4"
"NIO","Bearish","31.56M","-9.94%","6.56M","20.95M","-14.39M","16","32"
"DXCM","Bullish","31.55M","22.88%","19.02M","2.64M","16.38M","4","15"
"MOH","Bullish","31.5M","-26.96%","25.45M","2.64M","22.82M","0","11"
"NEE","Bullish","31.48M","-57.56%","15.08M","14.71M","369.62K","7","6"
"PAYC","Bearish","31.44M","24.73%","1.23M","28.03M","-26.8M","0","8"
"VALE","Bullish","31.14M","16.02%","21.18M","662.16K","20.51M","3","8"
"MINT","Bearish","31.07M","86.8%","270.79K","6.45M","-6.18M","0","47"
"CVNA","Bullish","30.97M","-43.35%","15.93M","11.42M","4.5M","40","46"
"CMI","Bullish","30.43M","-50.85%","29.06M","571.02K","28.49M","0","6"
"COO","Bullish","30.2M","86.11%","17.46M","3.69M","13.77M","2","17"
"PHM","Bullish","30.08M","-10.95%","28.2M","1.25M","26.95M","2","10"
"MLM","Bullish","30.0M","0.72%","27.89M","1.65M","26.25M","0","6"
"CTRA","Bearish","29.89M","-12.66%","264.69K","29.63M","-29.37M","4","4"
"VGLT","Bullish","29.77M","20.14%","13.51M","12.61M","903.65K","13","25"
"IDCC","Bullish","29.73M","142.84%","28.89M","0","28.89M","0","8"
"LDOS","Bullish","29.54M","45.1%","13.52M","11.04M","2.48M","0","15"
"MDY","Bearish","29.38M","42.34%","5.13M","23.62M","-18.49M","4","3"
"USMV","Bullish","29.32M","-45.45%","12.41M","11.75M","662.15K","3","15"
"CNMD","Bearish","29.31M","43.61%","11.03M","18.28M","-7.25M","0","4"
"IEFA","Bullish","29.12M","-49.95%","6.3M","6.23M","68.96K","3","48"
"IWS","Bearish","29.07M","308.66%","2.63M","25.32M","-22.69M","3","5"
"IQV","Bearish","29.0M","-64.17%","0","29.0M","-29.0M","1","3"
"MCD","Bearish","28.96M","-9.68%","4.44M","24.52M","-20.09M","1","4"
"NOW","Bullish","28.82M","-35.38%","15.02M","4.4M","10.62M","0","9"
"IJH","Bullish","28.75M","-27.84%","18.77M","5.41M","13.36M","3","18"
"HPE","Bearish","28.62M","-37.71%","2.81M","23.92M","-21.11M","3","10"
"DTE","Bullish","28.61M","6.58%","24.58M","0","24.58M","0","7"
"DD","Bearish","28.48M","-51.14%","1.64M","23.57M","-21.93M","3","7"
"ANF","Bullish","28.43M","328.07%","27.12M","0","27.12M","2","3"
"ROK","Bullish","28.41M","-22.55%","25.57M","1.27M","24.3M","0","6"
"ELAN","Bearish","28.27M","586.72%","8.66M","19.61M","-10.96M","11","15"
"EW","Bullish","28.25M","24.29%","21.25M","682.42K","20.57M","2","12"
"KEYS","Bullish","28.04M","23.93%","25.52M","1.44M","24.08M","1","6"
"RIO","Bearish","27.97M","153.23%","6.86M","17.09M","-10.23M","6","3"
"HIG","Bullish","27.97M","41.64%","22.26M","3.45M","18.81M","2","6"
"XP","Bearish","27.87M","108.76%","9.43M","17.09M","-7.66M","4","4"
"CMCSA","Bullish","27.78M","-59.01%","6.13M","0","6.13M","0","4"
"IWO","Bearish","27.63M","253.16%","12.89M","14.45M","-1.56M","2","5"
"LRCX","Bearish","27.4M","-24.82%","7.25M","17.87M","-10.62M","5","11"
"AVB","Bullish","27.39M","-12.98%","19.5M","4.91M","14.59M","3","10"
"ACGL","Bullish","27.35M","12.46%","24.15M","502.22K","23.65M","1","9"
"HPQ","Bearish","27.34M","-26.04%","299.91K","27.04M","-26.74M","1","7"
"JD","Bullish","27.3M","94.26%","14.3M","3.29M","11.01M","7","6"
"APD","Bullish","27.29M","227.09%","25.73M","808.81K","24.92M","0","5"
"UPRO","Bullish","27.09M","39.61%","13.54M","8.11M","5.43M","11","20"
"VXUS","Bullish","27.07M","-0.55%","14.31M","1.89M","12.42M","6","20"
"PEG","Bullish","27.05M","0.58%","27.05M","0","27.05M","0","6"
"WBD","Bearish","27.05M","-16.1%","3.04M","18.47M","-15.43M","5","14"
"AAL","Bearish","27.0M","-27.24%","8.07M","14.39M","-6.32M","13","37"
"TCOM","Bullish","26.79M","276.07%","24.63M","2.16M","22.47M","7","2"
"IWP","Bearish","26.7M","72.97%","667.31K","25.61M","-24.94M","4","1"
"CSCO","Bullish","26.67M","-51.67%","20.09M","6.59M","13.5M","2","2"
"MRNA","Bullish","26.62M","-4.48%","16.73M","7.31M","9.42M","16","14"
"CBRE","Bullish","26.41M","-36.62%","20.12M","3.45M","16.67M","1","10"
"AON","Bearish","26.36M","-38.7%","1.8M","24.56M","-22.76M","0","4"
"HSY","Bearish","26.09M","160.3%","998.87K","23.66M","-22.66M","3","15"
"FTV","Bullish","26.07M","-7.5%","21.6M","2.98M","18.62M","1","6"
"TMO","Bullish","25.86M","-54.69%","25.86M","0","25.86M","0","2"
"STIP","Bearish","25.61M","40.23%","485.19K","22.42M","-21.94M","2","8"
"DGRW","Bullish","25.57M","-21.55%","22.2M","1.48M","20.72M","2","11"
"MSCI","Bearish","25.39M","-52.31%","2.94M","22.45M","-19.51M","0","5"
"NU","Bullish","25.29M","103.78%","17.59M","5.23M","12.37M","3","16"
"RVTY","Bearish","25.01M","18.88%","9.9M","13.05M","-3.14M","0","9"
"AI","Bearish","24.96M","-43.97%","7.61M","15.01M","-7.4M","37","32"
"VGSH","Bullish","24.96M","-70.6%","5.82M","4.8M","1.03M","1","53"
"NTES","Bearish","24.92M","73.56%","951.63K","23.97M","-23.02M","3","4"
"ITB","Bullish","24.73M","5.26%","23.62M","1.11M","22.51M","4","2"
"SPYG","Bullish","24.58M","-31.15%","12.76M","10.08M","2.67M","4","12"
"LUV","Bullish","24.58M","-55.41%","15.85M","6.48M","9.37M","20","19"
"MELI","Bearish","24.57M","-34.2%","11.45M","11.65M","-193.42K","2","7"
