"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","9.94B","20.0%","7.79B","1.74B","6.05B","355","403"
"QQQ","","4.49B","16.27%","3.28B","1.04B","2.23B","257","271"
"MSFT","","1.98B","187.53%","396.65M","1.59B","-1.19B","6","2"
"IWM","","854.87M","-41.12%","489.97M","331.95M","158.02M","36","57"
"SPLK","","663.94M","1307.15%","252.51M","244.9M","7.61M","172","324"
"AVGO","","567.12M","239.38%","501.46M","37.06M","464.4M","5","10"
"TQQQ","","481.84M","54.36%","126.97M","188.17M","-61.2M","211","654"
"BKLN","","435.9M","894.9%","418.97M","7.47M","411.5M","1","39"
"AAPL","","420.33M","-34.86%","332.71M","87.62M","245.09M","0","3"
"IVV","","394.51M","-36.49%","308.18M","35.47M","272.71M","46","93"
"GOOG","","364.95M","111.23%","52.91M","0","52.91M","1","2"
"BIL","","345.63M","78.32%","87.62M","159.38M","-71.77M","0","182"
"BRK/B","","328.77M","-43.03%","258.49M","57.44M","201.05M","26","94"
"SQQQ","","316.34M","47.75%","93.03M","113.74M","-20.7M","82","469"
"XOM","","310.29M","-68.98%","108.81M","195.05M","-86.24M","3","5"
"WMT","","303.35M","28.66%","32.54M","238.28M","-205.74M","0","6"
"MUB","","288.16M","128.52%","39.05M","133.43M","-94.38M","28","203"
"AMZN","","284.86M","-50.09%","245.62M","13.09M","232.53M","4","2"
"VOO","","284.09M","101.47%","170.63M","54.09M","116.54M","69","150"
"GOVT","","271.23M","531.88%","127.31M","126.29M","1.02M","1","97"
"PEP","","267.64M","380.42%","0","264.32M","-264.32M","0","9"
"HUM","","262.35M","71.45%","43.5M","214.65M","-171.15M","6","20"
"JPST","","259.99M","511.62%","110.86M","136.99M","-26.13M","0","79"
"JNK","","249.15M","279.34%","174.08M","73.34M","100.74M","9","27"
"VCIT","","242.1M","297.99%","65.41M","155.91M","-90.5M","6","74"
"PGR","","227.4M","528.07%","50.75M","92.94M","-42.19M","7","37"
"COST","","217.14M","324.02%","206.38M","3.04M","203.34M","0","8"
"CVX","","215.54M","-52.69%","34.18M","181.37M","-147.19M","3","5"
"EMB","","208.67M","262.2%","93.78M","100.79M","-7.01M","12","52"
"VTEB","","208.28M","216.58%","28.71M","122.06M","-93.35M","7","151"
"VTI","","199.52M","119.19%","59.98M","70.0M","-10.02M","34","155"
"EWG","","192.81M","24621.74%","146.28M","45.92M","100.36M","2","10"
"O","","190.77M","615.07%","2.76M","186.0M","-183.24M","5","10"
"DIS","","175.28M","-24.34%","11.02M","159.88M","-148.86M","4","4"
"IBM","","173.58M","350.68%","151.08M","7.41M","143.67M","1","11"
"MDB","","162.57M","388.75%","51.03M","68.95M","-17.92M","10","39"
"RTX","","161.42M","129.8%","20.49M","119.33M","-98.84M","7","19"
"TSLA","","161.05M","-62.44%","77.43M","18.45M","58.98M","6","2"
