"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"PG","","248.99M","-40.3%","186.83M","47.94M","138.88M","21","70"
"BABA","","244.72M","-13.83%","100.83M","102.57M","-1.74M","125","165"
"IGSB","","240.0M","833.75%","682.69K","232.57M","-231.89M","2","19"
"NFLX","","239.82M","-22.79%","74.88M","120.63M","-45.75M","42","204"
"EMR","","232.8M","217.91%","136.92M","84.11M","52.81M","16","37"
"LLY","","228.48M","-12.88%","4.63M","179.74M","-175.11M","9","65"
"EMB","","218.8M","156.14%","72.57M","105.37M","-32.8M","12","68"
"CVS","","208.14M","81.75%","53.54M","74.47M","-20.94M","97","155"
"MA","","201.73M","17.19%","6.08M","187.32M","-181.24M","5","41"
"PANW","","201.01M","60.02%","102.9M","81.35M","21.54M","29","99"
"RCL","","199.18M","88.46%","69.92M","35.51M","34.41M","11","30"
"AVGO","","197.38M","56.42%","57.29M","74.88M","-17.59M","3","54"
"XLK","","196.8M","150.72%","154.32M","24.57M","129.75M","42","63"
"WFC","","191.41M","0.13%","132.35M","46.99M","85.36M","26","32"
"ABNB","","188.23M","241.59%","88.7M","91.14M","-2.44M","17","45"
"BAC","","185.32M","10.44%","82.77M","42.71M","40.06M","21","126"
"VCSH","","183.64M","225.66%","84.08M","89.46M","-5.37M","3","40"
"RIVN","","181.61M","86.82%","107.8M","70.58M","37.22M","77","61"
"VCIT","","180.59M","190.9%","123.5M","48.1M","75.39M","5","29"
"CNA","","175.06M","12362.33%","175.06M","0","175.06M","0","1"
"CAT","","174.48M","13.56%","74.13M","62.33M","11.8M","59","232"
"BMY","","173.61M","133.51%","140.66M","22.41M","118.25M","17","36"
"EL","","172.57M","98.84%","23.57M","106.48M","-82.91M","14","59"
"IAU","","172.4M","731.65%","24.79M","143.63M","-118.84M","11","46"
"EFA","","170.99M","64.83%","62.0M","101.91M","-39.91M","5","47"
"HUM","","170.54M","21.63%","129.48M","22.75M","106.73M","21","56"
"SPSB","","170.09M","3083.01%","1.8M","164.52M","-162.72M","0","16"
"VRT","","169.63M","435.12%","60.71M","65.2M","-4.49M","68","86"
"BND","","167.04M","90.48%","54.83M","76.26M","-21.43M","3","116"
"ABT","","166.56M","1.6%","37.08M","126.17M","-89.09M","3","31"
"XLE","","160.76M","31.86%","70.21M","66.45M","3.76M","32","78"
"DHR","","159.49M","-45.89%","106.12M","14.3M","91.82M","14","50"
"VPL","","158.21M","2760.08%","156.56M","1.09M","155.47M","3","2"
"UBER","","153.14M","-26.55%","72.53M","56.53M","16.0M","103","85"
"C","","152.38M","-41.07%","112.38M","19.26M","93.12M","17","37"
"MS","","152.17M","-6.51%","116.66M","27.27M","89.39M","14","37"
"MMC","","151.57M","1.28%","146.97M","1.9M","145.07M","4","21"
"TMO","","150.59M","65.43%","6.93M","142.97M","-136.03M","17","19"
"QCOM","","148.36M","-30.01%","62.9M","53.56M","9.34M","81","143"
"DT","","147.37M","548.64%","107.1M","23.37M","83.73M","25","36"
"GLD","","146.93M","16.67%","46.67M","62.69M","-16.02M","42","98"
"ORCL","","144.28M","-26.1%","127.22M","9.15M","118.07M","15","43"
"JPM","","144.02M","-19.85%","83.44M","31.84M","51.6M","48","97"
"NEWR","","139.76M","12.28%","101.16M","35.45M","65.71M","5","24"
"HON","","137.94M","17.02%","3.06M","131.07M","-128.0M","12","22"
"IVV","","136.18M","-67.9%","60.8M","31.41M","29.38M","24","82"
"KDNY","","135.32M","198.58%","19.7M","66.45M","-46.75M","3","82"
"VCLT","","134.1M","508.59%","834.21K","129.21M","-128.37M","5","7"
"TLH","","133.91M","178.5%","114.56M","9.91M","104.65M","1","59"
"NXPI","","132.4M","142.43%","10.74M","97.79M","-87.06M","3","46"
"SEDG","","132.23M","394.5%","54.82M","38.04M","16.78M","60","123"
"LOW","","125.88M","-12.74%","75.28M","46.04M","29.25M","6","31"
"VGSH","","125.2M","155.82%","7.28M","96.1M","-88.82M","2","50"
"SBUX","","122.8M","195.09%","35.82M","65.06M","-29.24M","70","79"
"ADI","","121.91M","204.62%","63.11M","38.3M","24.81M","9","31"
"CMI","","120.26M","193.61%","578.13K","111.7M","-111.12M","1","16"
"EFX","","119.89M","139.38%","4.89M","14.47M","-9.58M","3","24"
"GOVT","","119.0M","270.34%","104.91M","9.35M","95.56M","1","36"
"MAR","","118.35M","254.29%","90.37M","7.14M","83.23M","7","24"
"VTV","","117.73M","35.04%","73.07M","16.69M","56.39M","16","72"
"EXR","","117.53M","45.46%","1.3M","115.88M","-114.58M","1","12"
"SOXL","","117.09M","49.37%","41.97M","47.35M","-5.38M","85","186"
"FIS","","116.74M","128.91%","1.2M","109.87M","-108.67M","4","20"
"XLC","","116.39M","122.78%","47.85M","10.95M","36.89M","6","12"
"BA","","114.53M","-37.96%","52.56M","36.76M","15.79M","53","127"
"PLTR","","114.33M","9.49%","43.49M","53.04M","-9.55M","86","185"
"SNAP","","113.37M","52.56%","87.14M","24.0M","63.14M","9","18"
"F","","112.35M","-11.72%","22.34M","6.99M","15.36M","6","54"
"MSCI","","111.83M","132.51%","102.02M","1.57M","100.45M","1","13"
"PXD","","110.24M","166.93%","42.42M","43.86M","-1.44M","30","101"
"PYPL","","110.14M","-19.35%","32.18M","51.54M","-19.36M","97","117"
"FXI","","107.1M","-32.99%","80.93M","19.74M","61.19M","12","38"
"BTU","","106.29M","937.71%","78.95M","19.01M","59.93M","3","10"
"V","","103.38M","-2.58%","46.82M","29.42M","17.4M","16","85"
"TXN","","103.34M","4.76%","38.79M","49.92M","-11.13M","16","80"
"NKE","","102.81M","-0.07%","26.17M","57.75M","-31.57M","23","53"
"DEN","","102.72M","261.23%","7.54M","17.69M","-10.14M","10","11"
"DVN","","102.66M","180.84%","32.08M","51.27M","-19.19M","67","103"
"ACN","","102.17M","60.65%","2.91M","92.75M","-89.84M","3","27"
"HZNP","","101.1M","159.81%","14.99M","1.64M","13.35M","2","10"
"TGT","","101.0M","-49.88%","87.82M","7.03M","80.78M","8","34"
"CVNA","","100.82M","149.51%","48.28M","31.1M","17.18M","68","125"
"SYK","","100.1M","-36.86%","3.49M","79.83M","-76.34M","3","37"
"SQ","","100.07M","42.85%","30.59M","53.49M","-22.9M","37","45"
"PAYC","","99.77M","253.7%","41.13M","42.84M","-1.72M","5","68"
"PPG","","99.58M","-10.34%","77.32M","12.0M","65.32M","0","33"
"SMH","","98.14M","15.48%","37.16M","38.84M","-1.68M","57","76"
"UPS","","98.11M","-15.83%","3.8M","87.94M","-84.15M","4","28"
"ADBE","","97.63M","-34.66%","71.23M","22.16M","49.07M","15","46"
"ROKU","","97.17M","-59.41%","53.84M","35.85M","17.99M","57","105"
"ZTS","","96.57M","-8.28%","9.43M","85.4M","-75.97M","5","25"
"COIN","","94.52M","21.6%","42.83M","45.06M","-2.22M","43","129"
"SHV","","93.49M","8.57%","41.7M","11.45M","30.26M","0","119"
"CRM","","88.56M","-28.21%","47.46M","17.65M","29.8M","24","68"
"AXP","","88.41M","-13.42%","52.83M","32.02M","20.82M","9","32"
"INTC","","87.97M","-67.46%","40.52M","20.91M","19.62M","47","108"
"IEF","","87.64M","3.03%","30.59M","31.01M","-416.72K","10","80"
"SHOP","","87.39M","154.69%","22.69M","36.78M","-14.09M","59","119"
"SPDN","","87.03M","329.26%","47.28M","35.79M","11.49M","0","166"
"LMT","","86.99M","-40.45%","3.62M","82.87M","-79.25M","1","19"
"DXJ","","86.96M","134.5%","56.16M","29.91M","26.25M","5","24"
"JCI","","86.78M","348.76%","66.86M","4.76M","62.1M","23","25"
"SCHW","","86.48M","91.03%","54.26M","21.24M","33.02M","28","49"
"GDX","","85.75M","-14.81%","14.75M","61.92M","-47.16M","22","63"
"AI","","85.67M","97.07%","38.43M","25.33M","13.1M","52","57"
"TJX","","85.54M","-11.78%","9.47M","74.8M","-65.33M","5","18"
"ATVI","","84.83M","-44.21%","38.91M","20.43M","18.48M","8","39"
"ELV","","84.22M","115.03%","66.87M","16.87M","50.0M","6","13"
"MU","","83.86M","-13.19%","20.99M","43.28M","-22.28M","45","65"
"DD","","81.85M","102.05%","73.05M","721.67K","72.33M","5","18"
"ON","","78.88M","-39.12%","22.55M","41.2M","-18.65M","55","64"
"XLI","","78.47M","-25.55%","58.03M","13.45M","44.58M","31","32"
"SMCI","","78.26M","15.46%","39.4M","34.61M","4.79M","38","86"
"SLB","","78.15M","126.62%","70.66M","2.97M","67.7M","12","23"
"TTT","","76.57M","248.54%","0","76.57M","-76.57M","0","3"
"ADM","","76.38M","264.86%","74.35M","290.46K","74.05M","0","11"
"XLB","","76.2M","121.69%","6.04M","64.03M","-58.0M","8","23"
"IEI","","75.99M","115.59%","35.9M","32.16M","3.74M","2","37"
"MCK","","75.96M","-9.98%","59.41M","14.99M","44.42M","2","12"
"PBR","","75.91M","156.69%","44.89M","19.5M","25.4M","5","15"
"TSM","","75.9M","27.4%","50.36M","15.46M","34.9M","29","50"
"VLO","","75.39M","114.24%","54.68M","10.64M","44.04M","8","41"
"BLK","","75.23M","599.32%","4.35M","70.88M","-66.53M","0","10"
"XLF","","75.04M","4.4%","45.78M","18.12M","27.66M","10","60"
"VXUS","","74.93M","78.15%","39.49M","14.32M","25.18M","0","29"
"GNRC","","74.37M","421.97%","17.47M","39.96M","-22.49M","22","70"
"ECL","","74.16M","10.84%","70.57M","1.98M","68.59M","3","20"
"SPXL","","72.86M","57.1%","25.75M","26.54M","-789.59K","49","74"
"PEP","","72.38M","-69.73%","5.52M","61.63M","-56.11M","11","44"
"VGIT","","71.24M","-33.77%","8.63M","58.93M","-50.3M","2","21"
"USB","","70.72M","36.91%","23.24M","44.28M","-21.04M","17","20"
"GE","","69.85M","-18.14%","11.44M","53.11M","-41.67M","14","35"
"CARR","","69.5M","34.89%","40.47M","7.44M","33.03M","15","43"
"T","","69.47M","-57.0%","1.24M","57.91M","-56.67M","4","44"
"ELF","","69.36M","578.82%","25.96M","35.2M","-9.24M","28","40"
"ENB","","69.01M","315.47%","5.38M","62.15M","-56.77M","3","16"
"KVUE","","68.64M","5.3%","45.97M","17.19M","28.78M","19","13"
"XLU","","68.05M","-6.77%","23.95M","25.32M","-1.37M","13","58"
"VWO","","67.83M","129.28%","15.38M","38.79M","-23.41M","7","55"
"MO","","67.61M","-22.95%","5.28M","58.15M","-52.87M","10","30"
"IJR","","66.88M","69.9%","43.17M","13.39M","29.78M","11","46"
"DE","","66.87M","126.78%","1.95M","61.74M","-59.78M","1","9"
"PM","","65.87M","9.9%","256.54K","64.32M","-64.06M","5","22"
"TFC","","65.67M","111.77%","62.9M","902.09K","62.0M","10","15"
"CNP","","65.54M","303.15%","52.88M","10.64M","42.24M","22","43"
"STZ","","65.26M","2.01%","60.74M","3.39M","57.36M","0","14"
"BX","","65.23M","39.05%","3.45M","61.1M","-57.65M","12","9"
"A","","65.04M","-5.69%","43.12M","14.77M","28.35M","7","43"
"AMT","","64.94M","60.95%","34.71M","3.86M","30.84M","0","40"
"SO","","64.55M","-56.34%","12.49M","47.7M","-35.21M","5","26"
"YUM","","64.15M","8.69%","3.43M","54.7M","-51.27M","0","19"
"USFR","","63.77M","-16.73%","17.22M","9.68M","7.53M","0","83"
"PEN","","63.36M","2683.27%","16.45M","24.5M","-8.05M","10","25"
"MMM","","63.34M","-66.64%","9.53M","51.4M","-41.87M","6","26"
"PLD","","62.96M","-45.75%","12.17M","48.02M","-35.84M","4","23"
"TT","","62.48M","20.6%","39.61M","6.82M","32.79M","8","28"
"ELAN","","62.04M","2149.03%","58.45M","3.29M","55.17M","1","11"
"HCA","","61.86M","118.38%","1.71M","59.21M","-57.51M","2","13"
"NSC","","61.66M","-20.4%","53.28M","1.54M","51.73M","1","20"
"TEL","","61.22M","32.75%","6.68M","44.93M","-38.26M","2","18"
"ROK","","59.95M","0.79%","5.66M","48.48M","-42.83M","3","14"
"NIO","","59.83M","-33.15%","32.03M","17.66M","14.37M","34","76"
"CE","","59.71M","72.37%","39.38M","0","39.38M","0","19"
"MUB","","59.51M","-29.23%","27.82M","17.87M","9.95M","1","54"
"WMT","","59.4M","5.31%","2.02M","47.61M","-45.59M","11","37"
"KDP","","59.09M","-20.79%","7.35M","41.01M","-33.66M","8","28"
"SCHD","","58.73M","36.61%","24.38M","23.03M","1.35M","6","47"
"SU","","58.44M","1025.47%","928.37K","57.14M","-56.21M","2","7"
"MCO","","58.3M","-2.66%","55.06M","1.42M","53.64M","1","10"
"KEYS","","58.18M","35.29%","52.85M","1.34M","51.51M","1","15"
"COST","","58.15M","55.32%","21.68M","33.04M","-11.36M","8","21"
"CMG","","58.06M","-33.98%","52.04M","6.02M","46.01M","0","3"
"VUG","","57.91M","11.77%","18.96M","22.23M","-3.27M","8","63"
"VCR","","57.72M","3335.43%","57.72M","0","57.72M","1","1"
"EMXC","","57.18M","197.08%","49.79M","5.22M","44.57M","4","10"
"ENPH","","56.74M","-29.98%","22.65M","18.93M","3.72M","24","76"
"VGT","","56.74M","245.59%","15.11M","37.93M","-22.82M","6","17"
"TRV","","56.65M","123.05%","2.96M","50.46M","-47.5M","2","21"
"ARKK","","56.51M","-16.89%","29.09M","18.54M","10.55M","25","61"
"IQV","","56.26M","1.39%","33.29M","9.53M","23.77M","1","22"
"BK","","56.15M","47.71%","3.79M","43.32M","-39.53M","2","12"
"MTCH","","55.84M","292.91%","18.61M","20.61M","-2.0M","23","32"
"CDAY","","55.45M","191.59%","8.05M","33.36M","-25.31M","4","23"
"AMGN","","55.35M","-32.71%","15.66M","11.2M","4.45M","2","31"
"SPGI","","55.25M","-36.2%","37.99M","5.18M","32.81M","3","38"
"IGV","","55.09M","227.92%","25.39M","28.8M","-3.4M","7","14"
"FTV","","55.0M","24.27%","39.95M","2.56M","37.39M","4","19"
"SNOW","","54.98M","-5.67%","25.26M","24.96M","298.15K","14","58"
"BWX","","54.73M","586.78%","393.23K","54.34M","-53.94M","0","4"
"RBLX","","54.31M","77.08%","32.76M","17.52M","15.24M","15","14"
"CHTR","","54.03M","-27.61%","36.61M","6.35M","30.27M","10","25"
"HUBS","","53.92M","606.5%","35.25M","13.81M","21.43M","3","13"
"XLY","","53.56M","51.65%","27.56M","19.24M","8.32M","10","25"
"MELI","","53.45M","-14.18%","12.77M","33.96M","-21.19M","5","12"
"EXAS","","53.33M","284.76%","33.69M","5.34M","28.35M","19","32"
"EXC","","53.04M","39.12%","5.21M","33.02M","-27.82M","3","11"
"ZS","","52.94M","60.09%","5.6M","45.22M","-39.62M","11","39"
"IJH","","52.87M","-84.14%","26.69M","17.74M","8.96M","22","47"
"VICI","","52.65M","11.01%","35.38M","13.24M","22.14M","3","12"
"CTVA","","52.22M","19.23%","5.66M","43.59M","-37.93M","5","26"
"ZBH","","51.89M","-0.16%","1.33M","46.02M","-44.68M","2","23"
"PHM","","50.68M","36.54%","757.39K","49.48M","-48.73M","1","5"
"IEFA","","50.45M","-22.09%","15.28M","18.79M","-3.5M","6","52"
"TMUS","","50.17M","-31.15%","6.46M","20.03M","-13.56M","11","47"
"GPN","","50.02M","33.78%","16.92M","20.92M","-4.0M","13","39"
"PSX","","50.01M","16.55%","24.99M","16.86M","8.13M","10","32"
"PDD","","49.76M","-45.83%","20.78M","19.01M","1.77M","31","42"
"PGR","","49.4M","37.14%","1.41M","26.42M","-25.01M","11","35"
"CCL","","49.23M","4.61%","27.04M","18.16M","8.87M","10","42"
"MCHI","","49.16M","201.34%","3.11M","45.1M","-42.0M","2","10"
"DUK","","49.01M","-32.84%","41.31M","2.95M","38.36M","3","19"
"EQT","","48.77M","-42.94%","25.95M","21.8M","4.15M","7","4"
"IWF","","48.65M","-5.68%","16.47M","13.16M","3.31M","10","48"
"NEE","","48.36M","-41.88%","10.85M","27.86M","-17.0M","15","33"
"U","","48.22M","42.87%","25.93M","14.66M","11.27M","42","56"
"IT","","48.07M","32.6%","31.85M","3.93M","27.92M","7","24"
"MPC","","47.87M","5.8%","13.87M","7.09M","6.77M","7","40"
"FANG","","47.84M","83.7%","13.64M","11.81M","1.83M","5","35"
"VRTX","","47.79M","-10.4%","10.69M","20.11M","-9.42M","10","53"
"FI","","47.78M","-52.24%","43.25M","2.79M","40.46M","5","15"
"KO","","47.23M","-16.12%","13.59M","20.73M","-7.15M","19","51"
"NOK","","46.81M","446.43%","20.74M","25.68M","-4.94M","4","17"
"CDNS","","46.76M","65.08%","1.88M","42.99M","-41.1M","2","16"
"TFLO","","46.48M","-30.6%","19.26M","3.58M","15.68M","0","41"
"SOXS","","46.46M","-18.41%","12.94M","19.13M","-6.19M","19","62"
"GD","","46.2M","281.2%","39.94M","2.66M","37.28M","5","21"
"KMB","","46.12M","-59.31%","1.12M","2.47M","-1.35M","1","17"
"XLP","","45.82M","8.99%","16.93M","17.33M","-402.02K","9","41"
"NBIX","","45.81M","138.2%","43.6M","319.14K","43.28M","0","7"
"AVB","","45.75M","-20.86%","2.67M","39.6M","-36.93M","1","14"
"APH","","45.51M","-11.2%","37.01M","0","37.01M","0","15"
"OXY","","45.45M","-13.42%","20.95M","11.46M","9.49M","30","54"
"IP","","45.43M","33.66%","2.13M","42.61M","-40.48M","4","9"
"MLM","","45.38M","-18.14%","42.48M","1.18M","41.3M","0","9"
"TAP","","45.34M","-3.61%","43.45M","563.09K","42.89M","3","7"
"VZ","","45.2M","-26.6%","21.07M","12.96M","8.11M","10","65"
"ANET","","45.19M","-71.97%","18.42M","19.09M","-671.6K","21","55"
"FCX","","45.15M","-48.72%","37.35M","6.61M","30.74M","13","16"
"JVAL","","44.67M","5371.42%","1.26M","1.4M","-135.7K","0","5"
"JPST","","44.53M","10.01%","14.31M","7.33M","6.98M","0","72"
"HD","","44.52M","-63.7%","9.35M","29.45M","-20.1M","4","47"
"IWD","","44.49M","-7.51%","6.37M","31.36M","-25.0M","7","28"
"VOX","","44.41M","419.55%","44.41M","0","44.41M","1","0"
"AON","","43.9M","-27.01%","43.54M","0","43.54M","0","8"
"IGLB","","43.9M","1265.61%","3.64M","39.63M","-35.99M","2","8"
"YOU","","43.79M","676.18%","10.19M","25.41M","-15.22M","12","24"
"RIO","","43.23M","59.93%","16.47M","26.49M","-10.01M","8","3"
"COO","","43.22M","95.71%","2.98M","22.48M","-19.5M","5","14"
"VSS","","43.19M","4951.65%","34.64M","8.55M","26.09M","1","2"
"MRVL","","42.88M","70.17%","17.08M","15.47M","1.62M","25","50"
"UPST","","42.74M","3.3%","21.02M","17.9M","3.12M","46","57"
"WAT","","42.68M","90.37%","20.35M","12.56M","7.79M","15","20"
"ETN","","42.67M","-35.79%","7.48M","22.32M","-14.84M","11","55"
"AGNC","","42.61M","359.93%","261.68K","41.2M","-40.94M","2","6"
"RVTY","","42.55M","13.73%","0","42.14M","-42.14M","1","6"
"GLW","","42.35M","-33.39%","4.23M","3.05M","1.18M","4","9"
"CG","","42.29M","253.35%","1.28M","40.74M","-39.46M","5","6"
"SPTI","","42.11M","32.09%","10.91M","26.46M","-15.54M","0","49"
"PH","","42.09M","88.75%","12.93M","8.64M","4.29M","7","21"
"TXG","","42.08M","277.3%","367.1K","3.43M","-3.06M","3","27"
"VTEB","","42.04M","43.93%","20.91M","4.36M","16.55M","4","39"
"IWB","","41.9M","73.92%","17.82M","17.36M","459.93K","2","19"
"MOS","","41.8M","135.5%","31.98M","5.61M","26.37M","10","9"
"CRWD","","41.57M","-25.82%","13.75M","19.79M","-6.04M","21","57"
"SPLG","","41.5M","73.19%","21.94M","8.15M","13.78M","1","34"
"EQRX","","41.3M","180.88%","15.19M","20.88M","-5.69M","6","33"
"IBM","","41.07M","-53.47%","15.06M","15.73M","-668.35K","18","46"
"SRE","","40.46M","-27.2%","36.25M","4.21M","32.03M","1","9"
"EWZ","","40.24M","-32.79%","27.98M","8.53M","19.44M","15","58"
"INTU","","39.93M","-69.35%","17.08M","15.69M","1.4M","2","13"
"AMAT","","39.85M","-18.91%","20.63M","12.59M","8.04M","17","35"
"COP","","39.77M","-33.6%","22.49M","6.33M","16.16M","6","42"
"SHY","","39.38M","-48.77%","3.32M","7.18M","-3.86M","1","54"
"SPDW","","39.14M","317.86%","15.04M","23.8M","-8.75M","1","14"
"W","","39.01M","-52.78%","9.65M","12.59M","-2.94M","8","26"
"DG","","38.83M","-37.44%","25.39M","5.96M","19.43M","6","20"
"CI","","38.82M","-0.02%","7.13M","21.46M","-14.33M","8","29"
"NEM","","38.72M","283.79%","6.33M","30.4M","-24.07M","15","12"
"VGLT","","38.6M","96.93%","31.12M","1.82M","29.29M","2","19"
"NVST","","38.41M","315.42%","3.07M","20.15M","-17.08M","3","31"
"WOLF","","38.17M","149.17%","36.7M","1.47M","35.23M","0","9"
"MSTR","","37.77M","153.84%","9.93M","21.6M","-11.67M","9","30"
"SPOT","","37.69M","-1.68%","13.33M","7.73M","5.6M","6","33"
"SHYG","","37.68M","738.55%","12.93M","15.64M","-2.71M","2","13"
"EWJ","","37.66M","-37.3%","12.52M","18.8M","-6.28M","8","36"
"EWW","","37.57M","76.74%","1.63M","9.15M","-7.52M","4","11"
"IXUS","","37.55M","-7.76%","3.82M","21.15M","-17.33M","3","15"
"GS","","37.53M","-47.3%","27.9M","7.51M","20.39M","4","34"
"CMCSA","","37.52M","-68.67%","21.25M","12.8M","8.44M","20","16"
"KRE","","37.5M","-20.16%","8.89M","26.96M","-18.07M","11","29"
"DGRO","","37.37M","50.46%","7.38M","27.78M","-20.39M","2","20"
"KHC","","37.09M","237.53%","15.24M","14.18M","1.05M","15","14"
"ORLY","","37.07M","150.9%","13.53M","4.13M","9.4M","1","5"
"HPE","","37.04M","2.23%","31.5M","1.54M","29.96M","0","10"
"LYB","","36.78M","-59.43%","35.87M","909.87K","34.96M","1","10"
"RTX","","36.67M","-55.95%","7.5M","21.36M","-13.86M","23","35"
"JD","","36.59M","-12.71%","13.46M","22.22M","-8.75M","11","16"
"WELL","","36.58M","-1.63%","28.26M","5.08M","23.19M","6","13"
"PEG","","36.45M","-53.01%","33.94M","807.34K","33.13M","2","12"
"D","","36.28M","-25.23%","2.62M","27.66M","-25.04M","0","23"
"SPTL","","36.26M","17.35%","6.77M","25.18M","-18.41M","0","30"
"KMX","","36.15M","190.09%","0","36.15M","-36.15M","0","6"
"CTLT","","35.99M","53.73%","1.05M","31.72M","-30.68M","1","10"
"JEPI","","35.97M","-3.71%","12.72M","8.67M","4.05M","10","53"
"CNC","","35.85M","-49.73%","2.78M","31.52M","-28.74M","2","15"
"DDOG","","35.42M","5.9%","8.99M","21.26M","-12.27M","11","32"
"APTV","","35.35M","68.36%","13.63M","676.34K","12.96M","2","22"
"SCHP","","35.3M","48.07%","25.62M","2.42M","23.2M","0","30"
"MRNA","","35.13M","68.99%","10.35M","18.78M","-8.43M","29","38"
"TDY","","34.89M","-8.15%","34.89M","0","34.89M","0","6"
"SPHY","","34.88M","-70.1%","2.02M","0","2.02M","0","3"
"RY","","34.78M","249.2%","34.47M","0","34.47M","0","3"
"NOW","","34.57M","-51.16%","9.02M","13.83M","-4.81M","7","16"
"STT","","34.4M","18.32%","30.69M","993.2K","29.7M","1","20"
"DLR","","34.33M","-33.14%","4.61M","17.56M","-12.95M","3","21"
"MRO","","34.32M","174.59%","9.93M","4.77M","5.16M","5","13"
"MSI","","34.28M","-51.68%","0","33.84M","-33.84M","2","6"
"OVV","","34.11M","201.33%","23.1M","3.49M","19.61M","2","8"
"IYR","","33.92M","11.33%","10.89M","17.01M","-6.11M","16","19"
"LUV","","33.71M","-33.88%","1.81M","27.22M","-25.41M","9","17"
"SPXU","","33.67M","276.75%","4.16M","14.13M","-9.97M","8","48"
"VRSK","","33.53M","22.27%","11.22M","13.78M","-2.56M","13","21"
"DRI","","33.44M","-65.65%","31.53M","722.59K","30.8M","0","8"
"XOP","","33.3M","-12.18%","16.88M","4.63M","12.25M","14","22"
"HPQ","","33.18M","-1.27%","0","21.1M","-21.1M","1","16"
"EA","","33.18M","0.98%","12.13M","11.05M","1.08M","10","25"
"SPTS","","33.1M","68.29%","3.69M","25.69M","-22.0M","0","14"
"ED","","33.0M","-64.38%","0","30.76M","-30.76M","0","10"
"CFLT","","32.99M","84.64%","13.19M","5.58M","7.61M","14","33"
"FE","","32.97M","-23.28%","3.29M","25.78M","-22.49M","5","11"
"PINS","","32.96M","-6.14%","11.97M","13.69M","-1.72M","14","29"
"CTSH","","32.91M","-18.19%","5.71M","6.99M","-1.29M","10","33"
"ULTA","","32.87M","56.99%","11.93M","17.36M","-5.44M","2","9"
"VB","","32.79M","72.7%","15.44M","11.45M","3.99M","2","37"
"SCHF","","32.54M","54.29%","4.78M","23.37M","-18.59M","0","20"
"DXCM","","32.53M","-52.92%","11.82M","12.76M","-936.01K","7","28"
