"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","Bearish","7.36B","12.46%","2.74B","4.31B","-1.58B","153","316"
"QQQ","Bearish","3.32B","3.18%","516.42M","2.36B","-1.84B","120","258"
"AAPL","Bearish","957.31M","259.58%","30.09M","927.22M","-897.12M","6","3"
"IWM","Bearish","682.92M","-62.23%","170.47M","467.55M","-297.08M","32","30"
"TSLA","Bullish","541.79M","181.19%","443.48M","44.32M","399.16M","8","3"
"LEN","Bearish","426.15M","3251.3%","3.97M","420.25M","-416.27M","32","8"
"XOM","Bullish","386.56M","16.36%","260.59M","125.97M","134.62M","2","8"
"LLY","Bullish","364.52M","132.71%","334.41M","6.78M","327.63M","0","9"
"TQQQ","Bullish","354.8M","-15.18%","100.6M","98.9M","1.7M","85","532"
"BRK/B","Bearish","342.49M","-2.26%","17.85M","309.92M","-292.06M","27","68"
"IVV","Bullish","330.24M","-11.84%","212.19M","80.59M","131.6M","25","69"
"ORCL","Bearish","291.5M","112.6%","13.11M","239.2M","-226.1M","9","13"
"ADBE","Bearish","290.27M","97.43%","13.74M","219.56M","-205.82M","7","18"
"SPDW","Bullish","282.69M","761.48%","277.88M","644.94K","277.24M","0","22"
"NVDA","Bearish","266.14M","-20.51%","0","226.64M","-226.64M","3","2"
"PFE","Bullish","251.8M","111.25%","218.8M","33.01M","185.79M","4","4"
"GOOGL","Bearish","241.2M","11.18%","104.67M","136.53M","-31.86M","3","1"
"SQQQ","Bearish","213.34M","-25.53%","44.52M","86.25M","-41.73M","41","327"
"PG","Bearish","209.23M","18.61%","43.71M","160.84M","-117.13M","0","6"
"MRK","Bearish","207.41M","-12.52%","0","202.82M","-202.82M","0","5"
"WFC","Bearish","201.06M","56.83%","29.15M","170.16M","-141.01M","1","13"
"DG","Bearish","197.83M","51.28%","15.47M","167.73M","-152.26M","17","43"
"CVX","Bullish","192.01M","-20.06%","188.87M","3.15M","185.72M","4","4"
"KDNY","Bearish","188.86M","9865.36%","74.52M","77.84M","-3.32M","34","86"
"BCE","Bearish","184.06M","30030.32%","0","184.06M","-184.06M","1","0"
"ABBV","Bullish","179.63M","31.32%","152.97M","26.66M","126.3M","1","5"
"CCL","Bullish","169.46M","480.64%","61.51M","59.01M","2.5M","68","216"
"DHR","Bullish","166.69M","8.37%","163.48M","1.58M","161.9M","0","7"
"EFA","Bullish","166.29M","-55.86%","78.32M","72.66M","5.66M","4","89"
"C","Bullish","163.9M","56.77%","158.83M","5.07M","153.75M","1","12"
"DIS","Bullish","163.66M","64.21%","159.47M","4.19M","155.28M","8","3"
"VTI","Bullish","163.5M","25.06%","60.23M","53.51M","6.72M","22","139"
"MS","Bearish","160.21M","51.56%","12.56M","138.76M","-126.19M","1","8"
"PLD","Bullish","159.93M","81.63%","158.79M","0","158.79M","1","5"
"KDP","Bearish","159.6M","324.82%","14.72M","117.55M","-102.83M","15","47"
"GS","Bullish","159.08M","19.04%","150.84M","4.85M","145.99M","3","6"
"KRE","Bearish","158.8M","45.37%","64.69M","77.71M","-13.02M","40","71"
"AXP","Bearish","157.19M","78.95%","2.71M","154.48M","-151.77M","7","4"
"AMD","Bearish","152.05M","-45.67%","66.0M","73.49M","-7.49M","21","18"
"QCOM","Bearish","149.4M","78.36%","8.53M","133.77M","-125.24M","7","11"
"MSCI","Bearish","145.36M","314.29%","55.8M","60.67M","-4.87M","3","16"
"FIS","Bullish","140.48M","0.12%","102.17M","26.62M","75.54M","11","27"
"RSP","Bullish","140.3M","-33.24%","74.17M","46.59M","27.58M","14","56"
"XME","Bearish","130.92M","832.17%","317.33K","128.17M","-127.86M","1","6"
"FI","Bearish","129.43M","59.32%","3.43M","126.0M","-122.58M","3","14"
"TIP","Bearish","129.22M","585.74%","16.83M","107.14M","-90.31M","1","13"
"VOO","Bullish","128.84M","-51.85%","52.24M","18.47M","33.77M","11","139"
"VCSH","Bearish","119.53M","128.66%","15.69M","99.94M","-84.25M","0","19"
"TGT","Bullish","118.72M","-20.42%","96.03M","16.46M","79.57M","5","33"
"BIL","Bullish","117.92M","-57.48%","44.08M","22.89M","21.19M","0","140"
"GBIL","Bullish","114.5M","389.72%","97.85M","4.7M","93.15M","1","52"
"RCL","Bullish","113.44M","5.82%","74.33M","32.15M","42.18M","29","47"
"UPS","Bullish","112.72M","-7.82%","110.96M","0","110.96M","1","5"
"INTC","Bearish","111.66M","204.51%","29.07M","72.58M","-43.52M","12","11"
"V","Bullish","107.29M","82.98%","66.45M","9.11M","57.33M","1","8"
"KO","Bearish","107.07M","86.86%","15.33M","88.58M","-73.26M","6","3"
"ECL","Bearish","104.84M","215.65%","867.64K","51.12M","-50.25M","0","13"
"LMT","Bullish","103.89M","106.06%","102.7M","0","102.7M","0","6"
"TJX","Bullish","100.87M","12.33%","99.76M","0","99.76M","0","6"
"JNK","Bullish","99.4M","45.76%","70.22M","24.82M","45.4M","3","13"
"ABT","Bearish","99.33M","3.59%","0","99.33M","-99.33M","0","5"
"MMC","Bearish","97.84M","43.55%","8.91M","86.69M","-77.78M","5","7"
"SOXL","Bullish","96.96M","6.65%","39.51M","39.44M","67.6K","37","89"
"BAC","Bullish","96.48M","217.63%","91.25M","5.23M","86.02M","3","1"
"CTLT","Bearish","96.16M","48.51%","7.98M","57.64M","-49.66M","13","52"
"AZN","Bullish","95.73M","480.8%","95.73M","0","95.73M","2","1"
"RXDX","Bullish","95.65M","264.73%","90.44M","1.94M","88.5M","0","17"
"NDAQ","Bullish","94.37M","496.89%","14.06M","12.92M","1.14M","22","46"
"GEHC","Bullish","93.59M","-50.88%","86.47M","2.25M","84.22M","20","13"
"AMZN","Bearish","89.95M","-66.14%","0","58.62M","-58.62M","2","3"
"LIN","Bullish","89.41M","-34.39%","81.61M","0","81.61M","0","6"
