"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"NVS","Bearish","45.82M","-31.52%","6.41M","39.41M","-33.0M","14","1"
"QQQ","Bearish","38.04M","-98.88%","1.53M","36.51M","-34.97M","2","2"
"NVDA","Bullish","19.5M","-99.58%","15.54M","3.96M","11.59M","1","9"
"AMD","Bearish","10.15M","-99.07%","1.59M","8.56M","-6.97M","2","1"
"IAU","Bullish","8.94M","-64.78%","8.94M","0","8.94M","1","0"
"ASML","Bullish","8.83M","-62.65%","8.83M","0","8.83M","1","0"
"TSM","","8.42M","-95.87%","0","0","0","0","1"
"TSLA","Bearish","5.91M","-99.91%","1.61M","3.87M","-2.26M","1","14"
"SONY","Bearish","5.21M","4.24%","1.36M","3.85M","-2.49M","1","2"
"COIN","Bearish","4.77M","-89.81%","1.41M","2.07M","-660.57K","3","7"
"AAXJ","Bullish","4.04M","7.45%","4.04M","0","4.04M","0","1"
"X","Bullish","3.73M","-72.07%","3.73M","0","3.73M","0","1"
"ALIT","Bearish","3.67M","91.96%","0","3.67M","-3.67M","0","2"
"SAP","Bullish","3.31M","41.6%","1.65M","1.65M","1.75K","1","1"
"AMZN","Bullish","3.24M","-99.71%","1.89M","1.35M","532.51K","0","3"
"MCHI","Bearish","3.22M","-90.49%","0","3.22M","-3.22M","1","0"
"KDP","Bullish","3.1M","-93.98%","3.1M","0","3.1M","1","0"
"CIVI","Bullish","2.82M","109.34%","2.22M","601.57K","1.61M","1","1"
"KT","Bearish","2.13M","-62.58%","0","2.13M","-2.13M","0","1"
"NVO","Bearish","2.13M","-69.48%","0","1.61M","-1.61M","0","2"
"JEPI","Bearish","1.88M","-97.1%","0","1.88M","-1.88M","0","3"
"HBAN","Bearish","1.85M","-88.97%","0","1.85M","-1.85M","0","3"
"AAPL","Bearish","1.79M","-99.93%","735.88K","1.06M","-322.65K","0","4"
"TM","Bullish","1.78M","56.81%","1.78M","0","1.78M","0","1"
"SQQQ","Bearish","1.72M","-99.37%","435.4K","1.29M","-850.18K","0","4"
"LQD","Bearish","1.65M","-99.79%","0","1.65M","-1.65M","0","1"
"GOOGL","Bullish","1.55M","-99.72%","1.55M","0","1.55M","1","1"
"UNG","Bullish","1.54M","-82.88%","1.09M","0","1.09M","0","4"
"TZA","Bullish","1.52M","-93.73%","1.52M","0","1.52M","0","2"
"PD","Bearish","1.48M","-90.44%","0","1.48M","-1.48M","1","0"
"TS","Bullish","1.32M","-60.8%","1.32M","0","1.32M","2","0"
"TQQQ","Bearish","1.26M","-99.74%","265.92K","995.31K","-729.39K","0","4"
"PKX","Bearish","1.18M","62.59%","0","1.18M","-1.18M","0","1"
"GWRE","Bullish","1.11M","-87.4%","1.11M","0","1.11M","0","1"
"XLK","Bearish","1.09M","-99.53%","0","1.09M","-1.09M","1","2"
"SOXL","Bearish","1.08M","-98.87%","0","1.08M","-1.08M","0","2"
"SPXU","Bearish","1.07M","-92.2%","435.96K","630.35K","-194.39K","0","3"
"SQ","Bullish","1.01M","-99.24%","1.01M","0","1.01M","1","0"
"ARKK","Bearish","1.01M","-97.09%","0","1.01M","-1.01M","0","3"
"SHOP","Bullish","885.15K","-99.04%","624.75K","260.4K","364.35K","0","3"
"TGT","Bullish","845.31K","-99.84%","845.31K","0","845.31K","0","2"
"ZM","Bullish","830.64K","-95.22%","830.64K","0","830.64K","0","1"
"CFLT","Bullish","715.21K","-93.97%","715.21K","0","715.21K","0","1"
"VZ","Bullish","689.6K","-99.6%","689.6K","0","689.6K","0","1"
"GOOG","Bearish","668.24K","-99.84%","0","668.24K","-668.24K","0","2"
"XLU","Bullish","629.76K","-99.46%","629.76K","0","629.76K","0","1"
"PXD","Bearish","503.44K","-98.99%","0","503.44K","-503.44K","0","1"
"W","Bullish","467.12K","-98.36%","467.12K","0","467.12K","1","0"
"INTC","Bullish","450.0K","-99.76%","450.0K","0","450.0K","0","1"
"SPDW","Bullish","373.57K","-97.42%","373.57K","0","373.57K","0","1"
"MRVL","Bullish","369.92K","-99.77%","369.92K","0","369.92K","0","1"
"LSXMA","Bullish","361.55K","-94.91%","361.55K","0","361.55K","0","1"
"NVCR","Bullish","350.0K","-97.36%","350.0K","0","350.0K","0","1"
"EEM","Bearish","326.95K","-99.84%","0","326.95K","-326.95K","1","0"
"DUOL","Bullish","324.0K","-92.25%","324.0K","0","324.0K","0","1"
"OKTA","Bullish","320.44K","-99.22%","320.44K","0","320.44K","0","1"
"PFE","","318.32K","-99.9%","0","0","0","0","1"
"BITI","Bearish","310.99K","-72.28%","0","310.99K","-310.99K","0","1"
"JD","Bullish","303.55K","-99.09%","303.55K","0","303.55K","1","0"
"MU","Bullish","299.29K","-99.73%","299.29K","0","299.29K","0","1"
"AAL","Bullish","296.2K","-99.15%","296.2K","0","296.2K","0","1"
"VEU","Bearish","278.92K","-98.74%","0","278.92K","-278.92K","1","0"
"SOXS","Bearish","272.75K","-99.68%","0","272.75K","-272.75K","0","1"
"META","Bullish","271.35K","-99.98%","271.35K","0","271.35K","0","1"
"MSTR","Bearish","267.9K","-97.57%","0","267.9K","-267.9K","0","1"
"KOLD","Bearish","264.09K","-94.08%","0","264.09K","-264.09K","0","1"
"ZS","Bearish","257.76K","-99.51%","0","257.76K","-257.76K","0","1"
