"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","Bullish","5.23B","-29.09%","2.8B","2.09B","711.47M","137","195"
"QQQ","Bullish","2.19B","-27.08%","1.12B","781.99M","338.53M","137","229"
"ATVI","Bearish","815.87M","1270.75%","259.43M","279.29M","-19.85M","133","270"
"NVDA","Bullish","776.27M","165.96%","691.83M","84.44M","607.38M","6","2"
"IWM","Bearish","775.36M","-31.67%","295.13M","462.65M","-167.52M","28","52"
"IVV","Bearish","674.13M","37.07%","197.0M","439.56M","-242.56M","46","155"
"META","Bullish","514.71M","56.67%","476.2M","31.61M","444.6M","8","4"
"VOO","Bullish","455.58M","34.35%","188.67M","98.95M","89.71M","26","112"
"RSP","Bearish","430.71M","141.78%","54.1M","301.04M","-246.94M","50","193"
"COIN","Bullish","393.22M","503.16%","225.55M","97.05M","128.5M","168","413"
"TQQQ","Bearish","350.87M","1.61%","84.87M","90.29M","-5.42M","110","616"
"BRK/B","Bullish","323.34M","-5.55%","234.33M","71.25M","163.08M","18","82"
"AAPL","Bearish","302.23M","-17.42%","110.09M","192.14M","-82.05M","1","3"
"XOM","Bearish","249.83M","-34.16%","0","82.7M","-82.7M","2","3"
"VCSH","Bullish","241.95M","250.9%","217.43M","11.37M","206.07M","2","43"
"SPSB","Bearish","240.93M","2202.71%","1.12M","233.32M","-232.2M","1","13"
"PG","Bullish","236.28M","-43.44%","187.38M","44.76M","142.62M","0","7"
"VGT","Bullish","224.99M","920.18%","223.13M","0","223.13M","1","5"
"AMD","Bullish","221.73M","28.23%","193.91M","25.04M","168.86M","20","5"
"MSFT","Bearish","209.23M","7.99%","33.75M","175.48M","-141.72M","3","2"
"DHR","Bullish","207.68M","6.17%","173.17M","11.21M","161.95M","5","16"
"SQQQ","Bullish","207.32M","3.77%","58.84M","56.29M","2.55M","40","336"
"LLY","Bearish","206.05M","-9.76%","38.51M","167.55M","-129.04M","0","6"
"UPS","Bullish","204.83M","47.41%","144.39M","58.09M","86.3M","3","5"
"AMZN","Bullish","183.39M","-17.36%","169.79M","13.61M","156.18M","4","3"
"BIL","Bearish","173.99M","-37.98%","52.67M","57.86M","-5.19M","0","177"
"NSIT","Bullish","171.69M","2520.65%","86.28M","85.4M","883.38K","0","4"
"MS","Bullish","165.89M","52.69%","137.03M","16.27M","120.76M","3","10"
"EFA","Bearish","163.19M","42.72%","12.14M","106.37M","-94.23M","5","58"
"BABA","Bullish","159.74M","114.88%","107.13M","52.61M","54.52M","4","4"
"ABBV","Bearish","157.42M","-33.43%","3.36M","154.06M","-150.7M","3","4"
"DIS","Bullish","149.55M","26.67%","130.91M","11.02M","119.89M","4","4"
"BND","Bullish","139.87M","37.45%","83.38M","14.31M","69.07M","1","100"
"CL","Bearish","136.99M","533.95%","0","136.99M","-136.99M","0","4"
"RIVN","Bullish","136.37M","-30.86%","78.35M","50.45M","27.89M","109","119"
"EWG","Bullish","133.73M","1653.7%","124.66M","8.58M","116.08M","1","7"
"WFC","Bearish","130.39M","20.89%","8.11M","100.24M","-92.13M","1","8"
"ISRG","Bearish","127.79M","464.22%","1.3M","54.89M","-53.59M","4","27"
"VGSH","Bearish","127.64M","2.92%","36.16M","67.76M","-31.6M","1","59"
"ROKU","Bullish","122.0M","404.73%","54.15M","45.51M","8.64M","78","202"
"CVX","Bearish","121.57M","-50.17%","11.76M","109.81M","-98.04M","1","2"
"IQV","Bullish","120.12M","181.29%","62.7M","13.62M","49.08M","1","34"
"EMB","Bearish","118.32M","45.6%","25.87M","88.45M","-62.58M","1","26"
"DLTR","Bullish","117.84M","544.16%","90.43M","25.78M","64.64M","1","13"
"SDRL","Bearish","114.28M","82.53%","9.81M","49.65M","-39.84M","1","22"
"ORCL","Bullish","110.88M","-36.66%","90.89M","19.99M","70.9M","0","5"
"FCX","Bullish","110.37M","48.77%","59.28M","25.68M","33.6M","5","31"
"MRK","Bullish","109.93M","-62.45%","104.92M","5.0M","99.92M","1","4"
"TSLA","Bearish","108.99M","-51.13%","16.83M","38.52M","-21.69M","4","2"
"WELL","Bullish","102.48M","132.35%","101.16M","1.32M","99.84M","1","5"
"PFE","Bullish","97.98M","-31.76%","97.98M","0","97.98M","2","3"
"GOOG","Bullish","96.86M","-39.09%","71.85M","25.01M","46.84M","2","2"
"SPGI","Bullish","94.02M","209.2%","90.33M","0","90.33M","0","7"
"VTV","Bullish","93.99M","3.95%","56.09M","19.4M","36.69M","10","62"
"LOW","Bearish","93.24M","-31.33%","22.89M","67.52M","-44.63M","1","5"
"ABT","Bullish","89.53M","-31.22%","89.53M","0","89.53M","0","3"
"SMCI","Bearish","88.21M","59.02%","35.12M","40.16M","-5.04M","26","159"
"DG","Bullish","87.04M","-12.94%","65.69M","3.4M","62.29M","4","20"
"AGG","Bearish","85.32M","-59.25%","19.52M","24.68M","-5.17M","7","106"
"NEM","Bullish","85.12M","45.78%","77.14M","6.82M","70.32M","6","6"
"C","Bullish","84.33M","-18.49%","78.69M","4.72M","73.97M","6","6"
"PULS","Bearish","83.88M","621.79%","7.79M","73.16M","-65.37M","0","15"
"KO","Bullish","83.6M","-12.81%","83.6M","0","83.6M","1","4"
"IJR","Bullish","83.54M","14.23%","63.33M","12.07M","51.26M","11","37"
"VTI","Bullish","83.25M","-36.05%","22.9M","11.64M","11.26M","14","116"
"ACN","Bearish","82.0M","81.69%","2.49M","77.56M","-75.07M","0","4"
"ABNB","Bullish","81.59M","335.77%","21.66M","21.39M","270.76K","16","44"
"VWO","Bullish","80.96M","96.88%","64.82M","6.92M","57.9M","2","73"
"SPLG","Bullish","80.77M","65.16%","64.93M","9.67M","55.27M","3","17"
"RBLX","Bullish","78.99M","120.59%","18.53M","18.24M","296.49K","26","45"
"BA","Bullish","78.84M","48.51%","39.48M","32.25M","7.23M","15","11"
"FIS","Bullish","78.37M","-66.84%","56.93M","5.01M","51.92M","2","17"
"USFR","Bullish","77.98M","-0.34%","30.01M","28.02M","1.98M","4","64"
"ARKK","Bullish","76.69M","76.15%","42.76M","18.23M","24.53M","33","90"
"SNAP","Bullish","75.89M","211.83%","48.67M","11.49M","37.18M","9","51"
"NKE","Bullish","75.6M","42.58%","66.43M","6.64M","59.79M","3","4"
"SE","Bearish","75.46M","328.95%","15.82M","37.08M","-21.26M","14","39"
"TGT","Bearish","74.46M","-38.66%","11.58M","48.91M","-37.33M","1","22"
"CCL","Bearish","74.4M","-20.76%","23.31M","38.56M","-15.24M","28","89"
"MMM","Bullish","74.19M","9.33%","64.33M","5.0M","59.32M","7","10"
"TJX","Bullish","74.05M","-42.37%","72.07M","0","72.07M","2","3"
"AXP","Bullish","73.56M","-27.54%","70.89M","2.68M","68.21M","1","7"
"W","Bearish","73.39M","38.96%","9.78M","57.46M","-47.69M","12","36"
"HUM","Bearish","72.96M","-54.77%","3.53M","49.83M","-46.29M","0","16"
"IYT","Bullish","72.39M","2001.44%","71.75M","381.49K","71.37M","4","5"
"CB","Bullish","72.12M","105.86%","41.54M","2.78M","38.76M","0","10"
"JPM","Bullish","70.68M","-38.05%","46.24M","0","46.24M","2","4"
"EMR","Bullish","70.16M","14.91%","38.79M","1.15M","37.64M","4","17"
"BMY","Bullish","68.36M","65.9%","54.64M","13.72M","40.92M","1","8"
"SQ","Bearish","68.15M","-30.17%","13.57M","46.16M","-32.59M","15","24"
"BNDX","Bullish","66.75M","29.22%","53.88M","5.04M","48.84M","2","34"
"PLTR","Bullish","66.12M","56.17%","36.5M","18.14M","18.36M","30","68"
"IEMG","Bearish","65.74M","65.87%","3.39M","53.34M","-49.95M","1","34"
"PSX","Bullish","65.0M","195.64%","59.61M","3.33M","56.28M","2","5"
"O","Bullish","64.34M","631.6%","55.37M","5.36M","50.0M","5","8"
"CMI","Bullish","63.97M","14.53%","42.28M","20.64M","21.65M","3","8"
"LIN","Bullish","63.68M","-61.44%","61.72M","0","61.72M","0","2"
"MO","Bullish","63.34M","-34.65%","59.02M","1.51M","57.5M","1","3"
"F","Bullish","63.15M","-12.87%","47.73M","12.68M","35.05M","6","11"
"UNH","Bearish","63.11M","-56.42%","6.93M","38.47M","-31.54M","1","2"
"UNP","Bearish","62.36M","81.97%","12.99M","30.01M","-17.02M","3","7"
"FI","Bullish","61.46M","-16.57%","48.42M","8.2M","40.22M","0","8"
"SPTI","Bearish","60.73M","-3.93%","7.84M","50.2M","-42.36M","0","65"
"T","Bullish","60.27M","-31.23%","52.22M","8.05M","44.17M","1","7"
"VEA","Bullish","59.98M","-22.38%","24.63M","9.95M","14.68M","1","97"
"VUG","Bearish","59.57M","13.6%","18.38M","31.48M","-13.09M","3","47"
"NFLX","Bullish","59.13M","-20.61%","30.97M","23.81M","7.16M","7","8"
"AVGO","Bullish","58.87M","-43.01%","25.7M","23.51M","2.19M","1","9"
"CMG","Bullish","58.85M","-9.77%","52.65M","0","52.65M","0","2"
"SOXL","Bearish","58.67M","11.26%","18.14M","30.19M","-12.05M","31","73"
"TNA","Bullish","58.33M","75.65%","32.38M","12.53M","19.85M","27","87"
"TTWO","Bullish","57.42M","241.14%","32.67M","14.53M","18.14M","8","46"
"NOW","Bearish","57.11M","615.32%","0","47.94M","-47.94M","0","6"
"Z","Bullish","56.7M","703.92%","26.54M","25.8M","745.0K","15","21"
"LW","Bullish","56.24M","152.22%","44.22M","4.08M","40.15M","2","19"
