"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"FCX","","225.03M","3.5%","0","220.11M","-220.11M","1","7"
"GS","","216.56M","70.48%","185.19M","25.42M","159.77M","0","16"
"NEE","","208.14M","249.47%","59.57M","138.9M","-79.34M","4","11"
"DIS","","205.67M","-40.39%","155.12M","50.55M","104.57M","2","8"
"AMD","","199.74M","-35.15%","183.09M","16.65M","166.45M","13","4"
"KVUE","","199.18M","144.68%","104.26M","72.22M","32.03M","28","85"
"PWR","","198.74M","449.85%","348.62K","196.37M","-196.02M","0","13"
"UPS","","191.28M","-42.5%","101.62M","76.97M","24.65M","1","11"
"TXN","","188.87M","20.43%","0","183.55M","-183.55M","2","7"
"AAPL","","187.99M","-88.95%","65.19M","122.8M","-57.61M","4","0"
"GPN","","187.08M","19.14%","19.27M","15.82M","3.45M","2","15"
"GILD","","185.67M","-4.46%","174.16M","5.08M","169.08M","4","6"
"AMGN","","178.78M","-37.55%","76.74M","102.04M","-25.3M","2","7"
"BMY","","178.13M","-23.4%","48.18M","129.94M","-81.76M","6","5"
"MA","","170.89M","-23.37%","141.75M","25.02M","116.73M","4","6"
"QSR","","161.94M","5200.19%","6.34M","151.37M","-145.03M","3","10"
"PYPL","","155.17M","104.45%","102.58M","52.59M","50.0M","15","8"
"MDYV","","154.87M","6753.23%","19.64M","125.44M","-105.8M","4","12"
"GOOG","","154.77M","-33.01%","68.79M","85.99M","-17.2M","3","1"
"V","","152.11M","-39.96%","144.39M","7.72M","136.67M","0","4"
"WFC","","148.32M","-50.81%","31.89M","109.21M","-77.31M","5","10"
"SHOP","","147.47M","156.27%","81.6M","45.46M","36.14M","16","12"
"NKE","","146.43M","-4.6%","129.28M","8.39M","120.89M","6","8"
"AVUV","","145.21M","1436.68%","14.43M","31.82M","-17.39M","5","29"
"RCL","","143.29M","171.77%","101.24M","11.45M","89.79M","12","14"
"ISRG","","142.15M","97.29%","82.83M","57.79M","25.03M","3","7"
"GOOGL","","142.11M","-14.13%","92.78M","49.33M","43.45M","2","2"
"FI","","140.14M","27.47%","93.93M","38.91M","55.02M","1","12"
"CAT","","139.96M","11.07%","110.81M","27.16M","83.65M","1","7"
"FIS","","138.14M","-3.65%","118.67M","17.84M","100.82M","3","13"
"MMC","","133.11M","8.95%","84.48M","40.23M","44.26M","1","13"
"IP","","126.86M","449.61%","32.12M","83.8M","-51.68M","2","6"
"CRM","","126.56M","-59.16%","0","108.04M","-108.04M","1","13"
"IWD","","126.17M","-27.17%","63.4M","19.52M","43.87M","12","83"
"ELV","","123.51M","-31.15%","64.47M","55.32M","9.15M","3","22"
"FICO","","122.32M","305.45%","0","0","0","4","0"
"COIN","","121.66M","-8.39%","50.4M","54.0M","-3.6M","34","151"
"ENPH","","121.29M","-34.78%","46.41M","50.4M","-3.99M","48","243"
"EZU","","120.11M","158.12%","100.68M","18.64M","82.04M","3","4"
"DHR","","119.47M","-62.23%","115.66M","3.81M","111.86M","2","3"
"LOW","","118.94M","-76.07%","0","112.13M","-112.13M","2","7"
"C","","117.41M","-55.29%","14.87M","97.6M","-82.73M","5","12"
"AMAT","","117.25M","55.27%","106.72M","10.54M","96.18M","2","5"
"IEMG","","114.42M","-31.96%","35.75M","62.73M","-26.98M","8","71"
"KRE","","113.79M","-18.12%","26.78M","45.95M","-19.17M","13","49"
"JEPI","","112.53M","97.87%","15.04M","78.16M","-63.12M","7","83"
"DE","","110.75M","0.07%","92.99M","16.39M","76.59M","3","4"
"SCHW","","109.74M","-36.35%","79.21M","25.58M","53.63M","2","11"
"SMCI","","109.19M","-15.92%","40.07M","53.25M","-13.18M","21","171"
"BA","","107.85M","-29.09%","81.75M","26.09M","55.66M","8","1"
"CNHI","","106.56M","391.59%","21.57M","83.47M","-61.9M","1","11"
"INDA","","103.39M","172.34%","60.4M","41.59M","18.81M","4","16"
"JNJ","","103.31M","-67.09%","92.37M","10.95M","81.42M","2","6"
"DD","","102.08M","-25.47%","100.8M","0","100.8M","0","3"
"VTEB","","100.78M","-6.37%","18.5M","56.34M","-37.84M","2","65"
"KO","","100.74M","-73.55%","83.08M","2.93M","80.15M","1","3"
"REGN","","100.27M","49.99%","0","92.03M","-92.03M","2","6"
"SQ","","98.68M","-23.09%","30.34M","36.84M","-6.5M","25","33"
"PINS","","97.39M","12.91%","24.58M","70.87M","-46.29M","6","17"
"MPC","","97.26M","51.18%","795.6K","94.47M","-93.67M","1","8"
"CMG","","96.79M","14.04%","51.19M","0","51.19M","1","2"
"PFE","","96.48M","-83.49%","31.84M","29.16M","2.68M","10","7"
"MELI","","96.47M","125.59%","8.74M","72.23M","-63.48M","1","8"
"JPST","","96.22M","-40.39%","17.79M","26.21M","-8.43M","1","83"
"ABBV","","96.13M","-77.65%","3.93M","92.21M","-88.28M","0","3"
"HCA","","95.07M","128.8%","84.43M","0","84.43M","1","10"
"COST","","94.95M","-80.29%","74.81M","15.01M","59.8M","1","6"
"SPAB","","90.45M","144.47%","8.23M","76.8M","-68.57M","2","38"
"VEEV","","89.72M","-23.57%","12.61M","72.76M","-60.15M","4","14"
"MCK","","88.26M","-9.76%","82.94M","4.7M","78.24M","1","6"
"FNV","","88.17M","900.01%","671.92K","86.42M","-85.75M","1","6"
"MNDY","","88.07M","339.96%","21.28M","38.04M","-16.77M","4","35"
"FDX","","87.64M","88.79%","28.7M","45.56M","-16.86M","15","27"
"CHTR","","87.51M","175.1%","82.57M","1.91M","80.65M","0","17"
"CCL","","87.19M","-8.08%","23.66M","56.74M","-33.08M","11","45"
"BKNG","","85.99M","-54.55%","61.12M","18.26M","42.86M","1","3"
"IEFA","","85.64M","-12.42%","37.78M","20.73M","17.05M","3","86"
"TEAM","","85.6M","210.27%","81.18M","0","81.18M","1","7"
"SHW","","85.6M","4.61%","58.58M","23.65M","34.93M","2","6"
"VUG","","85.22M","25.93%","18.09M","16.84M","1.25M","4","58"
"CB","","84.2M","8.52%","83.09M","1.11M","81.98M","1","5"
"MARA","","83.9M","33.49%","44.12M","33.67M","10.45M","86","107"
"SO","","83.7M","-68.67%","3.56M","75.13M","-71.57M","2","7"
"EBAY","","83.14M","-42.89%","2.14M","78.96M","-76.82M","4","10"
"CVS","","82.48M","18.53%","79.12M","0","79.12M","3","4"
"SPLK","","81.96M","-56.68%","13.71M","38.22M","-24.51M","5","28"
"TKO","","81.77M","529.74%","77.37M","733.75K","76.63M","2","12"
"SPXL","","81.74M","22.28%","17.67M","14.74M","2.93M","29","135"
"VT","","81.6M","247.47%","62.01M","4.45M","57.56M","1","46"
"VWO","","78.65M","2.33%","35.63M","13.13M","22.5M","1","88"
"LBRDK","","77.41M","1082.19%","76.99M","0","76.99M","1","2"
"CERE","","77.2M","-26.92%","55.96M","10.99M","44.96M","2","34"
"IDXX","","76.76M","87.6%","909.53K","3.35M","-2.44M","4","4"
"DDOG","","76.56M","98.84%","14.3M","50.09M","-35.79M","2","27"
"DASH","","76.1M","-68.21%","6.37M","58.65M","-52.28M","9","34"
"T","","76.02M","-67.56%","0","20.85M","-20.85M","0","3"
"PDD","","75.45M","-69.69%","16.71M","45.49M","-28.78M","5","7"
"NIO","","75.18M","40.55%","25.08M","35.09M","-10.01M","18","72"
"EOG","","73.91M","4.09%","3.61M","70.3M","-66.7M","3","4"
"MSI","","73.83M","274.54%","73.18M","654.38K","72.53M","2","3"
"VTV","","73.64M","-28.67%","27.24M","25.49M","1.75M","12","79"
"VRTX","","73.44M","-62.54%","42.12M","6.0M","36.12M","2","8"
"RBLX","","73.37M","-41.02%","11.12M","59.14M","-48.02M","12","21"
"EWJ","","73.17M","46.97%","54.23M","14.98M","39.26M","4","25"
"PG","","71.99M","-51.47%","54.92M","17.07M","37.85M","0","5"
"MO","","70.65M","-28.36%","37.23M","21.16M","16.06M","5","5"
"CTVA","","70.38M","-49.77%","420.83K","53.66M","-53.24M","5","17"
"VGK","","70.13M","4.35%","2.69M","62.94M","-60.25M","1","9"
"SDOG","","69.85M","27753.67%","69.85M","0","69.85M","1","0"
"PCG","","69.54M","-70.32%","37.91M","22.8M","15.11M","8","31"
"CME","","69.23M","-9.29%","58.32M","7.69M","50.63M","2","8"
"CZR","","68.97M","140.21%","0","63.56M","-63.56M","1","13"
"PEP","","68.89M","-76.57%","63.98M","4.9M","59.08M","3","2"
"ABNB","","68.58M","-31.34%","25.63M","42.95M","-17.33M","2","11"
"ACI","","68.45M","340.43%","339.3K","59.81M","-59.47M","2","13"
"MRVL","","68.38M","22.1%","64.57M","2.11M","62.46M","4","6"
"USFR","","67.91M","-79.47%","9.81M","15.14M","-5.34M","0","84"
"DVN","","67.55M","-0.8%","6.21M","58.53M","-52.32M","10","22"
"VEA","","67.06M","-5.76%","17.26M","22.09M","-4.82M","3","88"
"CMCSA","","66.9M","-24.98%","64.66M","2.24M","62.42M","5","1"
"FEZ","","65.78M","78.15%","0","64.3M","-64.3M","1","3"
"GE","","65.7M","-59.05%","37.16M","4.54M","32.62M","3","12"
"WMT","","65.29M","-79.23%","33.85M","25.11M","8.75M","7","4"
"IQV","","65.05M","66.96%","63.32M","0","63.32M","0","8"
"NOW","","64.15M","19.41%","55.47M","4.25M","51.22M","1","4"
"MORN","","63.98M","1457.54%","0","3.36M","-3.36M","3","0"
"PXD","","63.7M","-44.74%","14.46M","48.4M","-33.94M","1","9"
"MTB","","63.63M","164.34%","1.32M","59.27M","-57.95M","2","18"
"APD","","63.01M","-50.38%","58.38M","1.52M","56.86M","1","12"
"CVE","","62.5M","-9.16%","0","62.5M","-62.5M","0","3"
"MRTX","","62.07M","44.5%","21.36M","29.36M","-8.0M","0","34"
"VIG","","61.95M","-52.73%","35.94M","11.37M","24.57M","7","37"
"BPMC","","61.92M","139.56%","20.38M","38.03M","-17.65M","2","6"
"CVNA","","61.7M","94.62%","29.23M","28.6M","635.33K","36","81"
"DELL","","61.57M","-2.35%","57.31M","0","57.31M","0","6"
"NFLX","","60.11M","-78.76%","34.19M","22.96M","11.24M","2","7"
"TFLO","","60.05M","1.24%","5.18M","39.17M","-33.99M","0","43"
"MOAT","","60.02M","241.11%","53.48M","2.36M","51.12M","2","19"
"PNT","","59.83M","-29.33%","22.91M","24.81M","-1.91M","1","43"
"HES","","59.61M","-38.7%","20.07M","29.99M","-9.92M","7","17"
"ILMN","","59.16M","38.24%","10.35M","28.09M","-17.74M","7","39"
"TRV","","58.89M","-13.25%","770.47K","57.44M","-56.66M","0","5"
"CI","","58.22M","-54.84%","51.91M","0","51.91M","0","5"
"LVS","","57.61M","12.42%","28.53M","13.74M","14.78M","5","38"
"RIVN","","57.55M","-52.93%","22.84M","29.92M","-7.08M","26","58"
"PHM","","57.39M","-62.97%","44.31M","8.59M","35.72M","3","16"
"BSX","","57.38M","59.52%","0","50.63M","-50.63M","0","9"
"EW","","57.3M","-37.05%","48.4M","5.84M","42.56M","0","12"
"PPL","","57.28M","22.38%","13.46M","36.82M","-23.35M","1","21"
"UBS","","57.12M","72.58%","0","55.58M","-55.58M","8","1"
"CPT","","56.85M","133.13%","14.0M","25.85M","-11.85M","2","19"
"COF","","56.62M","-28.8%","7.94M","46.9M","-38.96M","2","14"
"MRK","","56.6M","-90.8%","26.6M","30.0M","-3.4M","1","6"
"YETI","","56.51M","386.77%","3.12M","1.05M","2.08M","3","9"
"TFC","","56.41M","17.76%","12.71M","40.54M","-27.83M","5","18"
"CRSP","","56.1M","743.05%","50.12M","4.65M","45.47M","6","23"
"MRO","","55.48M","88.6%","21.92M","31.6M","-9.68M","4","13"
"HUM","","55.23M","-60.35%","49.53M","4.86M","44.67M","3","8"
"HPE","","54.47M","-14.1%","50.68M","3.79M","46.89M","1","12"
"STZ","","54.43M","14.25%","8.82M","43.81M","-34.99M","0","9"
"RSG","","54.41M","10.09%","0","50.16M","-50.16M","0","10"
"BBJP","","53.94M","214.75%","0","52.39M","-52.39M","2","8"
"KKR","","53.27M","-50.1%","22.09M","9.85M","12.24M","4","15"
"VB","","52.78M","47.69%","45.59M","3.58M","42.02M","1","30"
"APLE","","52.35M","443.88%","0","51.93M","-51.93M","5","1"
"LH","","52.27M","275.18%","1.48M","1.03M","454.55K","5","6"
"SPLG","","52.16M","-67.43%","13.41M","17.04M","-3.64M","1","59"
"UNP","","51.88M","-52.93%","38.5M","6.96M","31.54M","3","8"
"DUK","","51.16M","-63.3%","1.12M","49.11M","-47.99M","1","4"
"FSLR","","50.89M","-19.83%","36.45M","10.25M","26.2M","10","50"
"COP","","50.79M","-46.27%","27.67M","23.12M","4.55M","3","5"
"Z","","50.78M","-30.83%","37.32M","7.3M","30.01M","12","18"
"GRAB","","50.71M","646.29%","49.03M","297.28K","48.73M","0","6"
"SCHD","","50.63M","-38.04%","19.45M","18.47M","973.92K","7","58"
"NVO","","50.42M","-50.5%","31.46M","0","31.46M","2","2"
"XHB","","50.38M","-14.26%","18.63M","2.58M","16.05M","6","9"
"CCK","","49.98M","283.5%","46.16M","2.33M","43.83M","0","5"
"PGR","","49.74M","-42.2%","28.41M","2.93M","25.48M","3","8"
"NSC","","49.74M","6.39%","1.33M","45.67M","-44.34M","1","8"
"ET","","49.51M","-65.47%","3.7M","33.81M","-30.11M","6","14"
"QRVO","","49.27M","278.81%","34.31M","14.64M","19.67M","0","5"
"IJH","","49.13M","-85.21%","17.66M","25.89M","-8.23M","8","43"
"EQH","","48.7M","-38.34%","326.03K","47.99M","-47.67M","0","6"
"XME","","48.69M","314.57%","17.2M","29.44M","-12.24M","7","25"
"FANG","","48.01M","103.13%","4.37M","2.93M","1.44M","2","16"
"IYR","","47.97M","-6.13%","25.84M","21.05M","4.79M","10","14"
"KMX","","47.93M","222.03%","38.0M","698.2K","37.3M","0","15"
"IWV","","47.83M","72.25%","42.58M","2.05M","40.53M","1","16"
"CWAN","","47.14M","493.75%","47.14M","0","47.14M","0","6"
"PM","","46.63M","-76.51%","29.7M","15.14M","14.56M","2","3"
"ATR","","46.48M","320.61%","0","0","0","1","0"
"FLEX","","46.33M","77.2%","21.51M","13.52M","8.0M","8","36"
"EXPE","","46.27M","22.08%","26.7M","2.89M","23.82M","5","20"
"CNM","","46.18M","91.66%","305.92K","31.45M","-31.14M","1","13"
"AYX","","46.16M","-18.45%","7.09M","19.68M","-12.59M","8","36"
"LHX","","45.95M","-9.75%","41.5M","545.97K","40.95M","1","10"
"CPRT","","45.7M","181.76%","0","45.7M","-45.7M","1","6"
"PEB","","45.48M","848.69%","861.68K","44.61M","-43.75M","2","8"
"BDX","","45.23M","-26.32%","36.09M","1.74M","34.35M","1","5"
"AIG","","44.63M","42.22%","40.24M","579.64K","39.66M","1","7"
"ORCL","","44.58M","-80.83%","20.23M","24.35M","-4.13M","5","3"
"DLTR","","44.46M","-34.8%","33.57M","5.42M","28.15M","0","12"
"MDY","","44.38M","-39.49%","12.45M","31.93M","-19.48M","3","6"
"DSTL","","44.37M","2482.71%","42.03M","800.25K","41.23M","1","10"
"EXC","","44.24M","-55.36%","19.3M","13.13M","6.17M","6","29"
"MINT","","43.85M","-39.94%","13.59M","23.19M","-9.59M","1","34"
"CBRE","","43.82M","55.12%","36.18M","755.56K","35.42M","2","13"
"D","","43.74M","-50.71%","1.82M","41.26M","-39.44M","0","6"
"SH","","43.62M","98.54%","2.03M","40.02M","-37.99M","0","21"
"CDW","","43.21M","-77.1%","0","355.16K","-355.16K","2","2"
"CF","","43.07M","101.6%","14.6M","2.13M","12.48M","2","16"
"LDOS","","43.06M","118.11%","42.49M","565.42K","41.93M","1","3"
"DLR","","42.99M","-47.39%","1.8M","10.07M","-8.27M","1","10"
"KDP","","41.92M","-6.53%","38.14M","2.76M","35.38M","3","11"
"WDFC","","41.67M","616.66%","41.04M","0","41.04M","1","2"
"CCJ","","41.54M","115.74%","2.24M","18.87M","-16.63M","11","11"
"ASML","","41.36M","-14.5%","19.82M","21.54M","-1.72M","3","3"
"AAP","","41.3M","194.09%","1.76M","37.34M","-35.58M","2","9"
"J","","41.24M","94.49%","1.78M","31.87M","-30.09M","2","10"
"ALB","","41.11M","-28.66%","4.87M","34.65M","-29.79M","5","24"
"EA","","41.04M","111.98%","40.2M","0","40.2M","0","7"
"AZN","","40.77M","-12.29%","29.56M","6.26M","23.3M","3","6"
"KNX","","40.73M","-24.61%","16.23M","9.49M","6.74M","4","35"
"GEHC","","40.72M","23.8%","37.95M","372.78K","37.57M","0","9"
"VRSN","","40.57M","306.87%","40.57M","0","40.57M","0","4"
"SYK","","40.57M","-69.57%","37.75M","0","37.75M","1","2"
"GLW","","40.56M","3.97%","0","40.31M","-40.31M","0","5"
"ON","","40.52M","-55.18%","30.31M","4.73M","25.58M","7","18"
"HON","","40.34M","-53.54%","38.62M","0","38.62M","0","5"
"SCHP","","40.13M","17.76%","27.68M","7.48M","20.2M","0","11"
"MAR","","40.02M","-49.19%","28.11M","5.11M","22.99M","2","13"
"GOVT","","39.89M","-40.86%","15.97M","8.37M","7.6M","1","66"
"EL","","39.77M","42.31%","5.95M","6.71M","-763.26K","3","21"
"EMN","","39.76M","615.4%","0","39.76M","-39.76M","0","4"
"BAC","","39.71M","-75.73%","17.55M","10.25M","7.3M","2","5"
"MMM","","39.7M","0.87%","38.0M","0","38.0M","1","4"
"XEL","","39.39M","18.6%","36.68M","2.17M","34.52M","1","3"
"MSTR","","39.35M","-4.96%","28.58M","6.57M","22.02M","1","27"
"WDAY","","39.33M","-9.01%","38.04M","1.29M","36.75M","1","8"
"AON","","39.2M","42.98%","0","0","0","2","6"
"SE","","39.13M","-59.65%","11.07M","18.43M","-7.36M","15","39"
"TJX","","38.57M","-70.73%","35.56M","1.49M","34.07M","0","4"
"OMFL","","38.54M","330.95%","16.06M","11.27M","4.79M","3","26"
"PBA","","38.53M","178.3%","38.53M","0","38.53M","0","2"
"AER","","38.35M","95.13%","6.01M","28.25M","-22.23M","2","14"
"CTSH","","38.34M","39.14%","1.33M","34.38M","-33.05M","2","6"
"SPGI","","38.3M","-56.27%","19.21M","19.08M","133.39K","0","4"
"IFF","","37.96M","124.85%","300.9K","34.94M","-34.63M","3","8"
"USMV","","37.53M","2.41%","1.1M","16.43M","-15.33M","4","62"
"ITOT","","37.52M","-0.07%","9.18M","13.56M","-4.38M","9","44"
"RY","","37.37M","-4.36%","0","37.37M","-37.37M","0","2"
"CRWD","","37.26M","-61.52%","25.46M","7.93M","17.53M","1","20"
"ALGN","","36.9M","-71.44%","2.31M","31.66M","-29.35M","1","16"
"MOS","","36.6M","-46.51%","0","34.34M","-34.34M","3","5"
"NI","","36.56M","108.32%","29.41M","7.15M","22.25M","7","9"
"EFV","","36.48M","159.26%","27.81M","7.14M","20.66M","3","17"
"BIIB","","36.08M","-30.76%","18.11M","6.55M","11.56M","1","25"
"SEDG","","36.06M","-71.87%","18.2M","16.03M","2.17M","7","37"
"SWKS","","35.7M","86.37%","0","35.7M","-35.7M","4","3"
"CDNS","","35.68M","-37.21%","31.55M","1.91M","29.64M","1","6"
"MDB","","35.59M","-83.96%","17.72M","9.59M","8.14M","4","40"
"PNM","","35.54M","288.03%","3.19M","31.55M","-28.35M","0","7"
"WST","","35.46M","47.05%","0","514.34K","-514.34K","3","1"
"RL","","35.4M","120.67%","361.7K","31.15M","-30.79M","1","6"
"ALLY","","35.26M","170.82%","519.69K","30.97M","-30.45M","3","12"
"ABT","","35.03M","-84.83%","31.67M","3.35M","28.32M","1","4"
"PLTR","","35.02M","-44.52%","11.39M","15.25M","-3.86M","8","51"
"VO","","34.64M","20.44%","18.43M","6.45M","11.98M","4","36"
"CTRE","","34.55M","269.58%","28.6M","4.36M","24.24M","1","3"
"OTIS","","34.41M","8.42%","33.98M","0","33.98M","0","3"
"IWP","","34.13M","72.39%","2.64M","28.87M","-26.23M","3","21"
"RIG","","33.7M","99.87%","13.06M","20.65M","-7.59M","0","10"
"SNPS","","33.67M","-40.73%","4.51M","29.17M","-24.66M","0","5"
"TREX","","33.64M","116.61%","0","30.56M","-30.56M","0","7"
"CCEP","","33.6M","-80.31%","32.07M","0","32.07M","8","3"
"W","","33.54M","-39.58%","18.74M","5.19M","13.56M","6","24"
"EFX","","33.52M","-37.09%","29.73M","1.41M","28.32M","0","10"
"BABA","","33.33M","-67.5%","2.83M","30.5M","-27.68M","3","2"
"MTCH","","33.3M","-38.7%","27.87M","2.26M","25.61M","3","7"
"HSIC","","33.3M","774.64%","31.48M","261.05K","31.22M","0","6"
"PBR/A","","33.0M","192.87%","1.37M","31.63M","-30.26M","0","7"
"ELAN","","32.5M","56.43%","32.15M","353.75K","31.8M","1","3"
"BLDR","","32.38M","-91.37%","5.83M","16.02M","-10.18M","2","20"
"ULTA","","32.35M","-10.89%","2.4M","28.83M","-26.42M","3","5"
"SGRY","","32.31M","1301.86%","32.31M","0","32.31M","0","6"
"VOE","","31.82M","317.49%","1.05M","30.26M","-29.2M","1","8"
"BAM","","31.68M","-17.9%","2.72M","23.94M","-21.21M","5","11"
"COLD","","31.67M","286.1%","3.37M","22.91M","-19.55M","7","24"
"VICI","","31.64M","-77.59%","1.77M","12.49M","-10.72M","4","8"
"DXCM","","31.6M","-40.76%","27.8M","2.08M","25.71M","6","12"
"VKTX","","31.41M","303.07%","30.34M","0","30.34M","0","3"
"RIOT","","31.18M","57.23%","18.43M","11.35M","7.08M","21","42"
"CHK","","31.11M","128.23%","4.97M","3.01M","1.96M","0","17"
"ES","","31.07M","18.48%","4.3M","1.17M","3.13M","0","24"
"CHRW","","30.97M","97.55%","5.05M","25.12M","-20.07M","2","6"
"CTRA","","30.91M","-72.05%","1.31M","28.99M","-27.68M","1","13"
"ROKU","","30.7M","-40.0%","14.39M","10.78M","3.61M","12","63"
"EVRG","","30.58M","40.42%","1.99M","26.75M","-24.75M","3","9"
"TPR","","30.58M","159.98%","16.78M","267.98K","16.51M","4","9"
"ETR","","30.53M","99.18%","28.01M","687.3K","27.32M","1","10"
"FAF","","30.44M","118.29%","26.05M","0","26.05M","0","3"
"PLD","","29.95M","-64.93%","11.05M","6.93M","4.12M","2","13"
"USB","","29.92M","-71.82%","14.58M","2.21M","12.37M","2","10"
"LNT","","29.9M","392.18%","28.34M","0","28.34M","1","7"
"VLO","","29.88M","-20.76%","3.06M","25.16M","-22.09M","1","8"
"MET","","29.87M","0.51%","16.85M","8.05M","8.8M","5","9"
"HWM","","29.87M","13.25%","0","28.46M","-28.46M","1","5"
"VZ","","29.85M","-58.68%","12.57M","6.43M","6.13M","4","8"
"CYBR","","29.74M","43.45%","26.3M","3.44M","22.85M","0","11"
"FITB","","29.73M","46.81%","2.49M","2.65M","-156.42K","4","27"
"OXY","","29.64M","-65.02%","12.28M","12.04M","244.94K","5","20"
"XRX","","29.52M","-10.52%","27.99M","1.52M","26.47M","1","3"
"VNQ","","29.44M","-56.43%","4.69M","16.97M","-12.28M","9","25"
"NXPI","","29.26M","-57.97%","688.47K","25.34M","-24.65M","4","7"
"VTRS","","29.19M","142.48%","1.18M","12.68M","-11.5M","2","8"
"APLS","","29.15M","29.48%","28.32M","400.03K","27.92M","1","3"
"KEY","","29.09M","22.35%","4.76M","18.65M","-13.89M","0","25"
"EIX","","29.03M","45.3%","3.68M","0","3.68M","2","7"
"LUV","","28.95M","-4.47%","8.61M","17.81M","-9.2M","5","10"
"SPYV","","28.92M","-17.81%","21.27M","648.97K","20.62M","2","27"
"DINO","","28.63M","188.9%","15.94M","9.1M","6.84M","1","10"
"DG","","28.47M","-83.61%","25.79M","1.68M","24.11M","5","12"
"AA","","28.31M","-52.56%","8.76M","5.64M","3.12M","15","11"
"EFG","","28.19M","157.74%","25.11M","1.7M","23.41M","3","7"
"ITW","","27.99M","82.08%","25.89M","0","25.89M","1","2"
"VYM","","27.95M","10.06%","4.81M","11.59M","-6.78M","6","43"
"ARES","","27.93M","72.46%","595.43K","25.98M","-25.39M","1","7"
"JD","","27.9M","-68.47%","12.17M","3.45M","8.72M","3","14"
"ITB","","27.73M","20.3%","11.96M","7.48M","4.48M","7","17"
"ACAD","","27.73M","178.24%","23.39M","450.0K","22.94M","3","9"
"GDXJ","","27.69M","120.76%","19.95M","7.74M","12.2M","5","5"
"BOX","","27.69M","33.9%","988.47K","26.7M","-25.71M","0","7"
"WIX","","27.46M","246.32%","20.2M","0","20.2M","3","7"
"VLUE","","27.34M","-8.06%","16.67M","10.66M","6.01M","2","4"
"GBIL","","27.24M","-60.88%","11.71M","4.84M","6.88M","0","39"
