"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","7.99B","33.09%","2.51B","5.02B","-2.51B","363","528"
"QQQ","","2.41B","-17.96%","1.02B","1.23B","-208.64M","165","222"
"IWM","","957.54M","-26.15%","274.7M","605.7M","-331.0M","29","45"
"SUSA","","583.64M","1525.15%","531.97M","1.56M","530.42M","0","159"
"TQQQ","","434.23M","-1.92%","115.42M","165.15M","-49.73M","144","563"
"NVDA","","348.93M","83.12%","326.64M","22.29M","304.35M","10","1"
"BRK/B","","310.67M","1.48%","152.94M","151.69M","1.25M","7","77"
"AMZN","","292.65M","25.23%","177.96M","114.69M","63.27M","5","4"
"XOM","","269.58M","12.78%","58.98M","0","58.98M","0","5"
"MRTX","","266.1M","773.17%","150.25M","70.13M","80.11M","27","71"
"META","","251.8M","40.39%","135.42M","116.38M","19.04M","7","1"
"SSO","","239.12M","35.74%","228.43M","6.68M","221.75M","5","28"
"BIL","","238.18M","-67.12%","73.28M","96.9M","-23.63M","0","230"
"CVX","","237.25M","33.91%","4.01M","233.24M","-229.23M","3","6"
"SQQQ","","232.45M","-14.35%","63.32M","85.38M","-22.06M","70","407"
"VFH","","214.38M","1735.63%","2.74M","211.34M","-208.6M","1","3"
"MSFT","","206.73M","-16.3%","83.77M","122.96M","-39.18M","4","0"
"ULTA","","166.55M","993.28%","14.94M","96.78M","-81.84M","8","33"
"RIVN","","166.16M","-33.1%","102.34M","59.02M","43.32M","34","59"
"MUB","","158.33M","-47.31%","65.57M","40.92M","24.65M","13","98"
"PG","","152.21M","52.07%","0","152.21M","-152.21M","0","8"
"NEE","","149.49M","103.79%","46.04M","99.98M","-53.94M","12","12"
"DIS","","144.38M","-15.62%","18.84M","114.71M","-95.87M","7","7"
"VTEB","","140.61M","-54.95%","64.22M","50.45M","13.76M","17","74"
"NFLX","","138.06M","151.92%","123.38M","14.67M","108.71M","2","8"
"VOO","","137.52M","-47.81%","52.65M","36.92M","15.73M","33","90"
"PDD","","136.64M","39.41%","78.09M","52.99M","25.1M","3","10"
"FIS","","131.99M","231.73%","6.0M","112.66M","-106.66M","17","28"
"KBWB","","122.07M","24871.13%","904.21K","121.16M","-120.26M","0","2"
"C","","120.31M","-22.65%","10.21M","104.68M","-94.47M","12","12"
"ABT","","119.71M","40.97%","65.76M","51.82M","13.95M","1","6"
"SMCI","","115.53M","0.87%","48.02M","50.02M","-2.0M","17","187"
"MRK","","114.98M","5.52%","6.33M","108.65M","-102.33M","0","3"
"VTI","","112.02M","-15.71%","41.5M","34.59M","6.91M","19","90"
"AAPL","","109.29M","-55.42%","109.29M","0","109.29M","1","1"
"ADI","","107.14M","90.54%","2.69M","104.45M","-101.76M","0","7"
"IEFA","","103.42M","-26.86%","31.73M","36.81M","-5.08M","10","97"
"JNK","","103.04M","-77.94%","3.44M","93.82M","-90.38M","2","19"
"ABBV","","101.09M","-12.4%","101.09M","0","101.09M","0","4"
"RSP","","100.07M","-42.68%","32.98M","45.38M","-12.4M","13","59"
"WMT","","97.43M","151.48%","86.64M","4.95M","81.69M","3","4"
"SHV","","96.88M","-81.86%","15.46M","63.61M","-48.16M","0","66"
"PXD","","95.82M","4.24%","44.47M","7.35M","37.12M","5","33"
"VTV","","89.86M","-35.06%","48.1M","17.56M","30.54M","13","64"
"LIN","","86.59M","-48.63%","0","86.59M","-86.59M","0","3"
"EFA","","84.32M","-42.31%","34.82M","46.32M","-11.5M","5","33"
"T","","84.0M","12.54%","10.5M","0","10.5M","1","7"
"TSLA","","81.7M","-68.66%","36.05M","45.65M","-9.61M","4","3"
"SPXL","","80.54M","17.8%","57.06M","7.99M","49.07M","30","33"
"BABA","","79.95M","2.45%","0","79.95M","-79.95M","2","3"
"VIG","","79.75M","64.76%","16.65M","42.96M","-26.31M","6","41"
"IWD","","77.38M","-22.62%","16.99M","43.32M","-26.33M","7","45"
"ORCL","","77.34M","-45.81%","69.11M","8.23M","60.89M","3","3"
"LRCX","","77.1M","213.48%","53.47M","23.64M","29.83M","3","3"
"AVGO","","75.04M","75.22%","69.52M","0","69.52M","1","6"
"BA","","74.83M","-9.38%","14.03M","59.57M","-45.54M","3","4"
"GE","","74.49M","-44.06%","0","70.19M","-70.19M","1","3"
"DHR","","74.01M","-46.2%","4.16M","68.32M","-64.16M","1","5"
"EQT","","73.9M","18.55%","6.45M","57.75M","-51.3M","2","13"
"MBB","","72.9M","42.96%","5.56M","62.08M","-56.52M","3","37"
"GDX","","72.8M","53.12%","7.0M","61.11M","-54.11M","14","32"
"IVV","","72.77M","-81.57%","20.09M","13.95M","6.14M","26","83"
"AMD","","72.51M","-23.37%","27.59M","38.06M","-10.47M","3","12"
"BAC","","72.4M","-13.79%","16.37M","29.0M","-12.63M","8","3"
"KLAC","","72.23M","317.68%","65.46M","2.68M","62.78M","2","10"
"XLC","","71.14M","125.23%","14.97M","47.04M","-32.07M","6","40"
"SAP","","70.84M","232.53%","5.15M","58.64M","-53.49M","4","6"
"OXY","","70.74M","125.18%","20.68M","43.27M","-22.6M","13","18"
"MS","","70.56M","-8.73%","1.06M","65.08M","-64.02M","2","5"
"AGG","","69.46M","-64.59%","17.76M","16.91M","851.06K","7","97"
"CRWD","","69.4M","146.38%","26.56M","19.9M","6.66M","8","84"
"PPG","","69.15M","-3.29%","1.03M","22.42M","-21.39M","2","12"
"BND","","68.23M","-61.49%","24.01M","9.59M","14.42M","2","78"
"TGT","","67.96M","-37.55%","50.82M","9.31M","41.51M","11","29"
"ALB","","66.75M","107.35%","25.11M","21.71M","3.4M","10","136"
"AMGN","","66.75M","32.29%","52.6M","10.46M","42.14M","2","12"
"UPRO","","66.09M","240.01%","57.2M","4.14M","53.06M","15","16"
"TJX","","65.2M","-4.81%","60.19M","5.01M","55.17M","0","5"
"LLY","","63.66M","-39.98%","49.82M","0","49.82M","5","2"
"AON","","63.41M","75.38%","0","63.41M","-63.41M","0","4"
"PLTR","","63.26M","50.23%","23.99M","28.75M","-4.76M","38","91"
"CTVA","","62.74M","5.67%","58.62M","3.26M","55.35M","2","11"
"EMB","","62.58M","-47.83%","1.62M","56.78M","-55.16M","7","20"
"MMC","","62.34M","-26.09%","0","62.34M","-62.34M","1","0"
"IWB","","61.64M","20.58%","19.31M","16.55M","2.76M","16","128"
"D","","60.9M","-2.91%","32.99M","13.16M","19.83M","2","30"
"CMCSA","","60.13M","-30.44%","36.37M","6.94M","29.42M","4","9"
"PBR/A","","59.96M","365.34%","35.2M","21.91M","13.29M","1","22"
"LHX","","59.83M","64.62%","11.93M","13.48M","-1.55M","5","44"
"VGLT","","59.55M","0.51%","5.88M","50.01M","-44.13M","1","21"
"LMT","","59.28M","25.83%","33.04M","19.9M","13.14M","7","19"
"SCHC","","59.0M","999.04%","58.71M","293.08K","58.41M","1","2"
"TT","","57.33M","20.22%","40.35M","10.69M","29.66M","2","11"
