"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SO","","92.46M","49.49%","12.84M","79.62M","-66.78M","4","7"
"JPST","","92.26M","34.23%","22.66M","34.89M","-12.23M","7","59"
"MGK","","91.26M","628.37%","90.59M","324.77K","90.26M","3","4"
"RCL","","90.95M","96.69%","2.75M","79.8M","-77.06M","5","15"
"SPAB","","89.47M","1117.13%","73.35M","1.4M","71.94M","0","33"
"BSV","","88.55M","-47.5%","60.88M","3.67M","57.21M","1","39"
"YUM","","88.13M","84.01%","8.59M","79.17M","-70.59M","0","15"
"UNH","","87.04M","-11.11%","0","87.04M","-87.04M","0","9"
"BSX","","85.73M","60.33%","14.31M","50.71M","-36.4M","0","16"
"VCIT","","85.55M","-55.68%","63.44M","6.89M","56.55M","1","56"
"IGSB","","85.17M","69.65%","79.71M","449.19K","79.26M","1","19"
"LW","","85.03M","120.71%","75.41M","270.07K","75.14M","2","15"
"CMG","","84.17M","256.27%","6.26M","77.91M","-71.64M","1","5"
"MCO","","84.14M","27.67%","80.0M","2.22M","77.78M","0","9"
"LMT","","83.78M","17.99%","0","82.1M","-82.1M","0","6"
"CCL","","83.75M","127.19%","53.23M","21.45M","31.78M","29","73"
"TGT","","83.31M","-22.34%","62.05M","14.16M","47.89M","6","17"
"IJR","","83.07M","24.75%","57.21M","16.75M","40.46M","10","32"
"SBUX","","82.97M","217.37%","53.63M","18.66M","34.97M","5","4"
"WELL","","81.91M","120.95%","3.04M","78.42M","-75.38M","0","9"
"FIS","","80.83M","8.56%","13.2M","43.58M","-30.38M","6","39"
"DUK","","80.24M","6.35%","1.57M","76.45M","-74.88M","3","9"
"NKE","","79.66M","35.46%","23.63M","47.69M","-24.06M","13","10"
"MCK","","78.89M","-0.83%","74.26M","2.31M","71.95M","0","11"
"FI","","78.01M","78.46%","6.75M","67.13M","-60.38M","2","11"
"A","","77.99M","123.57%","717.53K","74.51M","-73.79M","0","16"
"MELI","","77.97M","202.98%","29.32M","21.2M","8.12M","3","9"
"CTVA","","77.54M","89.48%","30.97M","0","30.97M","0","12"
"IQV","","77.15M","-5.36%","63.98M","5.36M","58.62M","0","18"
"ZTS","","75.52M","83.31%","0","72.03M","-72.03M","0","6"
"ZBH","","73.69M","58.13%","2.59M","61.48M","-58.9M","0","16"
"VGSH","","73.62M","-31.47%","28.62M","18.38M","10.23M","0","44"
"IWN","","72.43M","185.13%","2.57M","66.24M","-63.67M","5","6"
"SPLG","","71.94M","25.62%","23.79M","38.7M","-14.91M","3","26"
"AON","","69.11M","174.19%","650.12K","68.46M","-67.81M","0","7"
"SMCI","","68.74M","0.19%","24.17M","33.53M","-9.36M","16","121"
"EMB","","68.73M","-71.84%","14.46M","48.56M","-34.1M","6","21"
"TDY","","68.49M","764.11%","63.45M","5.04M","58.41M","1","4"
"PEP","","68.36M","52.19%","58.49M","7.2M","51.29M","2","7"
"TXT","","68.35M","151.13%","3.89M","30.92M","-27.03M","0","13"
"VUG","","67.94M","22.72%","59.78M","2.31M","57.47M","4","32"
"CYBR","","66.42M","369.2%","1.06M","0","1.06M","0","3"
"SQ","","66.06M","-0.9%","12.81M","11.26M","1.54M","19","31"
"ED","","66.02M","68.51%","1.23M","64.79M","-63.56M","0","12"
"MMM","","65.2M","10.9%","0","63.17M","-63.17M","2","11"
"TT","","64.91M","46.97%","0","62.23M","-62.23M","0","12"
"GDX","","64.81M","19.09%","16.03M","42.78M","-26.75M","6","40"
"IEI","","64.4M","-32.03%","46.55M","7.6M","38.95M","3","30"
"MCD","","64.37M","89.5%","42.47M","16.9M","25.56M","3","10"
"SRE","","64.17M","6.68%","52.52M","2.18M","50.34M","3","18"
"D","","64.03M","-2.84%","55.59M","7.88M","47.71M","2","11"
"IYC","","63.91M","2053.97%","63.91M","0","63.91M","0","1"
"MSI","","63.86M","55.06%","52.02M","10.32M","41.7M","1","15"
"SPXL","","63.54M","17.13%","20.51M","16.73M","3.78M","49","92"
"TLH","","63.31M","-55.96%","40.37M","14.38M","26.0M","10","21"
"ARE","","61.69M","425.83%","57.8M","3.16M","54.64M","6","8"
"KMB","","61.43M","114.78%","5.66M","52.83M","-47.18M","1","9"
"RIVN","","60.55M","7.35%","26.65M","31.42M","-4.77M","27","61"
"IGOV","","60.39M","5836.67%","1.5M","58.89M","-57.38M","1","6"
"VICI","","60.38M","22.38%","530.09K","58.5M","-57.97M","2","14"
"DEN","","59.15M","10.32%","26.61M","22.73M","3.88M","7","11"
"IYW","","59.07M","387.6%","56.29M","1.74M","54.54M","1","7"
"QUAL","","58.27M","-42.01%","37.59M","13.24M","24.35M","6","23"
"AJG","","57.83M","81.32%","1.42M","53.58M","-52.16M","3","10"
"CNC","","56.87M","17.51%","47.13M","8.73M","38.41M","2","14"
"EXR","","56.67M","99.51%","1.49M","51.18M","-49.68M","0","23"
"HLT","","56.43M","10.49%","46.94M","9.5M","37.44M","1","10"
"CTLT","","56.16M","106.65%","0","56.16M","-56.16M","0","5"
"INTU","","55.18M","-31.16%","0","31.1M","-31.1M","5","9"
"IWD","","54.95M","-45.31%","34.52M","6.7M","27.83M","8","27"
"NEE","","54.79M","-30.12%","23.31M","18.22M","5.09M","7","10"
"FDX","","54.78M","12.66%","7.61M","39.8M","-32.19M","1","10"
"IT","","54.26M","66.24%","1.64M","51.75M","-50.11M","0","16"
"SOXL","","54.17M","4.13%","13.36M","28.77M","-15.41M","30","96"
"SNOW","","54.01M","91.82%","44.77M","5.74M","39.03M","2","13"
"VEA","","53.68M","-44.06%","23.68M","7.97M","15.71M","3","80"
"TFI","","52.49M","92.98%","14.87M","36.72M","-21.85M","2","14"
"MA","","52.35M","-46.67%","0","52.35M","-52.35M","0","5"
"VRSK","","52.35M","357.22%","2.28M","49.33M","-47.05M","0","18"
"MO","","51.75M","8.48%","0","50.41M","-50.41M","1","4"
"AMD","","51.47M","-23.0%","31.05M","10.86M","20.19M","7","7"
"BK","","51.47M","195.34%","0","51.47M","-51.47M","3","8"
"IR","","51.43M","56.64%","42.93M","2.86M","40.07M","5","15"
"F","","51.11M","21.61%","1.67M","6.34M","-4.67M","2","14"
"DD","","50.92M","145.57%","38.78M","10.32M","28.46M","1","10"
"EMR","","50.7M","47.19%","684.73K","47.99M","-47.3M","0","9"
"WDAY","","50.46M","-44.43%","45.48M","1.34M","44.14M","2","9"
"AFRM","","49.85M","709.15%","44.51M","4.63M","39.89M","6","4"
"TSM","","49.79M","-47.68%","0","49.79M","-49.79M","0","1"
"SPTI","","49.45M","-55.92%","11.76M","23.66M","-11.9M","0","43"
"AVB","","49.4M","156.69%","0","49.4M","-49.4M","0","7"
"RBLX","","48.94M","120.08%","2.62M","44.14M","-41.51M","8","10"
"IAU","","48.89M","-72.85%","35.5M","11.78M","23.72M","5","19"
"SHM","","48.75M","496.19%","15.92M","21.26M","-5.34M","5","20"
"ECL","","48.04M","25.46%","642.5K","47.4M","-46.76M","0","7"
"CF","","47.6M","75.54%","2.23M","43.81M","-41.58M","2","14"
"SNPS","","47.56M","57.6%","11.4M","18.76M","-7.36M","4","13"
"WH","","47.3M","2857.3%","0","47.3M","-47.3M","1","1"
"VMBS","","47.03M","-58.69%","10.54M","1.66M","8.89M","1","18"
"PCG","","45.76M","50.08%","24.36M","11.16M","13.2M","1","23"
"HZNP","","45.75M","16.94%","22.64M","12.42M","10.22M","1","23"
"PPG","","45.27M","42.14%","44.79M","480.26K","44.31M","1","4"
"XBI","","45.14M","-12.73%","6.23M","34.96M","-28.73M","6","21"
"XYL","","45.07M","29.82%","0","45.07M","-45.07M","0","6"
"COP","","44.85M","206.26%","12.52M","32.33M","-19.8M","0","8"
"KEYS","","44.53M","14.69%","43.18M","1.36M","41.82M","0","12"
"CBRE","","44.45M","28.99%","41.61M","1.33M","40.27M","1","18"
"ATO","","44.38M","117.03%","31.98M","11.89M","20.09M","1","9"
"HBI","","44.13M","739.97%","0","40.39M","-40.39M","3","12"
"ACN","","43.97M","19.09%","22.62M","13.67M","8.95M","1","8"
"DELL","","43.72M","-13.85%","3.1M","26.08M","-22.98M","14","45"
"JBL","","43.37M","27.87%","13.6M","18.77M","-5.17M","8","24"
"SPEM","","43.37M","235.89%","1.38M","34.04M","-32.66M","1","23"
"VOE","","43.1M","629.15%","0","38.64M","-38.64M","1","5"
"HPE","","43.0M","21.17%","43.0M","0","43.0M","0","11"
"INDA","","41.96M","139.63%","0","40.92M","-40.92M","2","4"
"BNS","","41.67M","271.26%","0","41.67M","-41.67M","5","0"
"OKE","","41.53M","-91.29%","9.01M","26.1M","-17.1M","15","20"
"AER","","41.52M","121.66%","0","41.52M","-41.52M","0","7"
"PEG","","41.25M","24.57%","40.3M","331.19K","39.97M","3","10"
"CMI","","41.12M","213.54%","33.26M","7.86M","25.4M","0","9"
"MBB","","41.01M","-72.51%","3.98M","33.11M","-29.13M","3","23"
"SCHW","","40.55M","67.5%","33.07M","7.48M","25.58M","3","11"
"DAL","","40.54M","50.81%","29.39M","8.88M","20.51M","10","15"
"FTV","","40.46M","51.61%","2.32M","37.01M","-34.69M","0","9"
"ROK","","40.37M","28.04%","506.45K","37.06M","-36.56M","0","12"
"MOS","","40.26M","88.36%","0","39.95M","-39.95M","0","9"
"VTR","","40.15M","111.73%","35.62M","389.16K","35.23M","3","16"
"DRI","","40.13M","100.82%","1.51M","35.99M","-34.48M","1","10"
"SPHY","","39.65M","35.86%","936.0K","37.86M","-36.92M","2","6"
"ADBE","","39.6M","-40.91%","29.23M","10.38M","18.85M","5","3"
"HWM","","39.49M","112.43%","1.85M","35.11M","-33.26M","2","11"
"JEPI","","39.35M","-38.33%","6.79M","21.48M","-14.7M","2","42"
"NSC","","39.17M","1.55%","34.65M","3.51M","31.13M","0","5"
"CMS","","39.08M","91.02%","627.05K","345.21K","281.84K","1","12"
"EQT","","38.82M","-13.68%","38.02M","0","38.02M","0","11"
"EWJ","","38.7M","-4.2%","9.98M","25.86M","-15.88M","2","13"
"SCHO","","38.66M","34.4%","1.41M","5.87M","-4.46M","2","26"
"V","","38.63M","-33.79%","6.19M","28.69M","-22.5M","0","7"
"VMW","","38.46M","255.95%","2.95M","35.51M","-32.56M","1","4"
"SPIB","","38.24M","-30.31%","2.79M","5.87M","-3.08M","0","40"
"ITB","","37.97M","53.26%","3.97M","30.65M","-26.69M","4","22"
"SNDX","","37.82M","2130.26%","4.06M","30.73M","-26.67M","5","13"
"LULU","","37.77M","-41.37%","10.46M","24.81M","-14.35M","6","11"
"NI","","37.61M","-17.94%","2.15M","33.1M","-30.95M","0","12"
"ABCM","","37.43M","65.18%","7.77M","24.13M","-16.36M","6","15"
"IRM","","37.4M","20.52%","0","5.23M","-5.23M","0","8"
"LYB","","36.98M","-23.01%","0","36.98M","-36.98M","0","8"
"SPDW","","36.94M","4.83%","5.53M","20.93M","-15.41M","4","34"
"CGUS","","36.61M","42.68%","897.6K","35.71M","-34.81M","0","3"
"GOVT","","36.59M","-82.89%","12.6M","5.11M","7.5M","1","58"
"TPR","","36.04M","81.54%","20.31M","3.63M","16.68M","6","17"
"SPTS","","35.86M","-63.63%","4.06M","9.33M","-5.26M","0","27"
"IEV","","35.67M","389.08%","14.27M","15.36M","-1.09M","1","11"
"QCOM","","35.57M","-27.82%","15.42M","20.16M","-4.74M","2","6"
"PDD","","35.55M","-66.99%","1.97M","32.09M","-30.12M","7","2"
"BF/B","","35.4M","126.2%","727.38K","33.7M","-32.97M","0","10"
"PGR","","35.33M","35.08%","20.81M","8.92M","11.88M","1","13"
"SGEN","","35.24M","-78.68%","2.68M","4.98M","-2.3M","1","20"
"FIVE","","35.13M","372.74%","4.11M","30.36M","-26.25M","1","7"
"HLN","","34.7M","341.05%","9.44M","25.26M","-15.82M","3","3"
"EFG","","34.61M","-20.65%","8.45M","20.48M","-12.03M","4","14"
"AMGN","","34.49M","-23.48%","0","31.85M","-31.85M","3","6"
"HON","","34.48M","-15.37%","19.63M","14.84M","4.79M","3","8"
"SSO","","34.44M","-42.64%","11.43M","14.91M","-3.48M","15","54"
"PHM","","34.2M","5.26%","633.57K","33.3M","-32.67M","1","9"
"HAL","","34.19M","395.01%","17.28M","16.4M","882.41K","6","9"
"TXN","","34.02M","-15.93%","20.27M","13.76M","6.51M","1","5"
"ELV","","34.0M","-3.68%","14.83M","15.7M","-870.06K","6","14"
"CTRA","","33.68M","18.39%","359.0K","31.26M","-30.9M","4","5"
"BRC","","33.52M","729.9%","33.52M","0","33.52M","0","3"
"AMP","","33.49M","48.53%","1.04M","32.02M","-30.98M","2","9"
"TIP","","33.48M","56.72%","5.85M","17.21M","-11.36M","3","26"
"TMUS","","33.37M","-64.21%","26.85M","5.69M","21.16M","3","8"
"CGDV","","33.28M","-82.67%","1.17M","31.84M","-30.66M","0","6"
"INVH","","33.2M","244.56%","2.86M","30.02M","-27.16M","1","9"
"COWZ","","33.06M","36.15%","12.73M","18.72M","-5.99M","3","25"
"CE","","33.02M","30.11%","1.51M","28.51M","-26.99M","0","10"
"WST","","32.59M","120.81%","828.77K","31.76M","-30.93M","0","6"
"DTE","","32.27M","-13.68%","1.61M","942.84K","664.23K","2","9"
"DBMF","","32.27M","8080.9%","0","0","0","0","2"
"BIDU","","32.25M","112.72%","29.21M","1.58M","27.63M","2","8"
"VWO","","32.24M","-44.51%","9.35M","13.67M","-4.32M","3","33"
"MUSA","","32.11M","817.6%","0","31.74M","-31.74M","0","4"
"CPRI","","32.04M","148.25%","7.58M","8.94M","-1.36M","3","26"
"BNDX","","31.9M","-52.49%","14.05M","8.36M","5.69M","1","33"
"SHOP","","31.7M","49.95%","24.77M","2.2M","22.57M","5","9"
"IJH","","31.67M","-40.6%","7.18M","17.04M","-9.86M","0","29"
"FNDE","","31.67M","719.91%","31.67M","0","31.67M","0","2"
"SOXS","","31.47M","6.58%","5.22M","8.02M","-2.8M","6","64"
"TEL","","31.37M","-33.37%","31.37M","0","31.37M","0","6"
"VZ","","31.29M","20.33%","6.69M","21.35M","-14.65M","5","7"
"SLB","","31.13M","29.65%","24.79M","3.96M","20.83M","2","9"
"PLTR","","30.98M","-19.79%","9.64M","13.98M","-4.35M","10","55"
"MOH","","30.97M","-0.47%","0","30.58M","-30.58M","0","4"
"CMF","","30.89M","42.39%","10.39M","18.89M","-8.5M","2","12"
"AAL","","30.56M","45.62%","12.08M","16.45M","-4.37M","6","20"
"ROKU","","30.35M","87.78%","17.46M","9.99M","7.47M","20","48"
"VEEV","","30.2M","14.96%","0","29.89M","-29.89M","0","7"
"ADI","","30.13M","-43.07%","27.55M","910.47K","26.64M","4","5"
"STT","","30.06M","23.96%","27.1M","492.82K","26.61M","1","11"
"CRM","","29.98M","-61.41%","9.09M","20.89M","-11.8M","3","3"
"PANW","","29.94M","55.01%","6.46M","22.29M","-15.82M","2","6"
"TAP","","29.93M","45.59%","0","23.78M","-23.78M","4","12"
"SNAP","","29.74M","-33.51%","19.63M","9.71M","9.92M","1","4"
"EWZ","","29.68M","-59.65%","6.44M","18.62M","-12.17M","4","33"
"RTX","","29.66M","-69.59%","1.88M","23.34M","-21.45M","0","8"
"MAA","","29.62M","13.13%","28.59M","1.03M","27.56M","0","6"
"J","","29.44M","16.89%","5.6M","0","5.6M","0","5"
"WAB","","29.4M","99.63%","2.69M","26.2M","-23.51M","3","6"
"TFLO","","29.08M","-46.6%","9.46M","7.07M","2.39M","0","42"
"VXUS","","28.92M","-49.79%","11.69M","5.77M","5.92M","2","23"
"BEKE","","28.79M","23.24%","0","28.53M","-28.53M","3","1"
"LYV","","28.73M","51.5%","3.19M","2.55M","637.13K","1","13"
"ACGL","","28.72M","268.55%","1.95M","10.36M","-8.41M","2","22"
"VIG","","28.71M","-42.93%","8.17M","11.84M","-3.67M","2","25"
"IGIB","","28.67M","21.43%","17.1M","1.28M","15.82M","2","28"
"JNJ","","28.45M","-62.78%","0","28.45M","-28.45M","0","4"
"BZ","","28.18M","180.1%","15.18M","4.27M","10.9M","8","9"
"MTB","","28.17M","39.57%","25.3M","1.74M","23.56M","1","8"
"WMT","","27.99M","33.64%","10.29M","10.68M","-394.87K","0","4"
"VNQ","","27.71M","-52.12%","12.31M","9.47M","2.84M","20","41"
"SE","","27.62M","-58.75%","5.57M","16.31M","-10.74M","10","35"
"BBWI","","27.49M","19.61%","26.58M","388.5K","26.2M","0","7"
"IEX","","27.43M","74.39%","0","27.43M","-27.43M","0","5"
"JD","","27.38M","45.54%","23.96M","1.58M","22.38M","6","6"
"CME","","27.29M","209.33%","4.44M","22.05M","-17.61M","2","6"
"IBM","","27.27M","-20.86%","13.34M","11.84M","1.5M","3","9"
"VWOB","","27.19M","136.3%","12.17M","14.72M","-2.55M","1","7"
"MDB","","27.17M","-36.87%","3.94M","22.03M","-18.09M","5","18"
"MDT","","27.04M","-21.23%","2.61M","22.66M","-20.05M","3","5"
"FMC","","27.0M","57.6%","27.0M","0","27.0M","0","4"
"WRB","","26.89M","61.97%","0","26.89M","-26.89M","0","7"
"DDOG","","26.68M","-31.07%","17.8M","8.06M","9.73M","11","11"
"DFAT","","26.65M","334.95%","870.34K","24.4M","-23.53M","2","6"
"ULTA","","26.63M","-19.54%","17.72M","6.26M","11.47M","3","19"
"EPD","","26.62M","228.54%","17.63M","0","17.63M","0","12"
"RJF","","26.59M","23.76%","0","26.05M","-26.05M","0","4"
"MDGL","","26.35M","2094.14%","3.36M","10.07M","-6.72M","3","21"
"SPLB","","26.29M","1781.5%","26.29M","0","26.29M","0","1"
"UBER","","26.07M","-67.37%","11.7M","12.84M","-1.14M","8","5"
"EA","","25.97M","74.67%","3.73M","9.39M","-5.66M","3","21"
"HIG","","25.93M","-6.5%","0","25.67M","-25.67M","0","6"
"XLC","","25.83M","100.68%","12.78M","10.19M","2.6M","6","13"
"ESS","","25.66M","73.71%","610.0K","25.05M","-24.44M","0","6"
"IP","","25.63M","5.69%","25.27M","358.2K","24.91M","0","6"
"NEP","","25.61M","187.54%","1.73M","18.6M","-16.87M","5","18"
"NCLH","","25.55M","29.38%","11.09M","4.85M","6.25M","8","20"
"DGX","","25.49M","50.01%","0","25.49M","-25.49M","0","7"
"HRL","","25.32M","175.24%","0","24.87M","-24.87M","0","6"
"DFAC","","25.19M","138.94%","14.97M","8.91M","6.06M","1","14"
"MKTX","","25.01M","121.71%","2.04M","3.07M","-1.04M","3","8"
"KIM","","24.95M","79.76%","0","24.29M","-24.29M","1","7"
"SCHE","","24.94M","100.74%","16.35M","4.08M","12.27M","0","9"
"SH","","24.78M","-18.1%","11.6M","6.87M","4.73M","0","50"
"PWR","","24.78M","221.79%","9.12M","4.77M","4.35M","2","16"
"VGLT","","24.77M","-30.69%","5.56M","11.51M","-5.95M","3","30"
"AVY","","24.74M","24.56%","0","24.19M","-24.19M","0","4"
"AEP","","24.59M","119.87%","2.21M","12.85M","-10.64M","3","23"
"CB","","24.54M","33.01%","17.96M","0","17.96M","0","10"
"INTC","","24.36M","-66.38%","16.06M","2.25M","13.81M","7","2"
"PXD","","24.34M","-47.43%","21.27M","1.62M","19.65M","1","9"
"CEG","","24.3M","-20.35%","6.61M","4.42M","2.19M","1","19"
"SCHD","","24.28M","-63.35%","12.44M","5.69M","6.75M","7","30"
"HES","","24.11M","-49.59%","22.17M","486.14K","21.69M","0","10"
"EPAM","","23.95M","81.94%","23.55M","399.96K","23.15M","1","6"
"Z","","23.89M","13.26%","12.61M","11.29M","1.32M","1","6"
"SCHF","","23.8M","-12.16%","5.41M","13.39M","-7.97M","1","23"
"BIV","","23.63M","-9.04%","3.65M","14.41M","-10.76M","1","20"
"AFL","","23.43M","157.48%","5.05M","18.38M","-13.34M","3","4"
"COIN","","23.15M","-25.4%","8.35M","12.45M","-4.1M","14","30"
"NEM","","23.14M","-8.29%","14.62M","5.85M","8.77M","4","16"
"BABA","","23.14M","-75.51%","23.14M","0","23.14M","0","2"
"VCLT","","23.08M","-57.45%","500.28K","21.84M","-21.34M","0","16"
"WBA","","23.06M","108.49%","9.02M","8.11M","909.11K","9","19"
"GRMN","","23.06M","10.0%","22.73M","0","22.73M","0","6"
"KMX","","22.98M","-58.21%","330.65K","19.0M","-18.67M","0","10"
"PTC","","22.96M","649.93%","4.94M","13.41M","-8.46M","0","6"
"TNA","","22.94M","33.77%","8.99M","7.44M","1.55M","8","38"
"ARKK","","22.94M","-49.37%","5.1M","7.86M","-2.76M","12","34"
"BBJP","","22.9M","100.89%","9.24M","13.15M","-3.91M","4","3"
"RVTY","","22.88M","138.28%","0","21.46M","-21.46M","0","8"
"KRE","","22.81M","-19.34%","8.19M","6.92M","1.27M","10","19"
"BOIL","","22.78M","112.18%","5.76M","16.38M","-10.62M","13","25"
"BA","","22.77M","-72.57%","9.5M","13.27M","-3.77M","1","5"
"VCSH","","22.72M","-68.87%","9.82M","3.95M","5.87M","0","27"
"SCHH","","22.64M","8.53%","2.5M","17.2M","-14.7M","0","16"
"IXUS","","22.52M","6.7%","2.54M","12.76M","-10.22M","3","14"
"JLL","","22.37M","61.52%","22.37M","0","22.37M","1","0"
"VO","","22.35M","-27.56%","5.1M","9.26M","-4.16M","3","26"
"ORLY","","22.34M","22.99%","1.16M","21.18M","-20.02M","0","6"
"SPLK","","22.22M","-75.11%","2.92M","8.82M","-5.9M","6","8"
"OWL","","22.17M","31.55%","11.08M","10.44M","641.97K","2","21"
"DKNG","","22.14M","4.42%","11.91M","9.24M","2.67M","16","16"
"CHTR","","22.07M","-33.58%","1.82M","17.65M","-15.83M","0","10"
"SPXS","","21.97M","-1.67%","10.06M","8.61M","1.46M","3","30"
"IYR","","21.89M","-19.59%","3.07M","12.26M","-9.19M","4","22"
"NIO","","21.84M","-24.62%","16.32M","3.63M","12.69M","2","21"
"PNR","","21.79M","86.03%","361.93K","21.05M","-20.68M","0","8"
"URNM","","21.7M","682.71%","19.59M","2.1M","17.49M","7","4"
"EBAY","","21.62M","223.77%","21.62M","0","21.62M","11","0"
"SCHX","","21.62M","-31.43%","601.33K","18.03M","-17.43M","0","13"
"SLYG","","21.61M","550.92%","0","21.61M","-21.61M","0","1"
"EOG","","21.6M","48.56%","19.19M","1.16M","18.03M","0","7"
"COST","","21.59M","-63.11%","6.38M","12.55M","-6.17M","2","3"
"HYD","","21.34M","22.02%","6.32M","1.9M","4.42M","2","11"
