"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","15.9B","174.99%","11.44B","4.18B","7.26B","199","341"
"QQQ","","6.24B","86.98%","4.32B","1.33B","2.99B","151","311"
"IWM","","2.56B","30.35%","453.71M","2.03B","-1.58B","76","100"
"MSFT","","707.03M","11.62%","448.38M","258.65M","189.74M","7","3"
"AMZN","","674.34M","316.58%","229.39M","444.95M","-215.56M","11","1"
"XOM","","662.0M","59.34%","39.33M","622.66M","-583.33M","14","8"
"TSLA","","623.96M","144.29%","397.85M","226.12M","171.73M","11","16"
"VOO","","618.83M","108.67%","525.78M","37.98M","487.8M","32","121"
"VCSH","","559.07M","1248.54%","355.61M","174.37M","181.25M","4","72"
"MMM","","522.59M","2820.33%","482.51M","8.9M","473.61M","4","12"
"ABCM","","467.63M","794.63%","246.77M","97.71M","149.06M","3","129"
"NVDA","","451.52M","42.73%","313.28M","138.24M","175.03M","11","2"
"BRK/B","","399.73M","19.19%","84.17M","302.16M","-217.98M","11","106"
"META","","385.65M","6.24%","87.78M","297.86M","-210.08M","8","4"
"CVX","","360.91M","33.7%","53.4M","303.85M","-250.44M","5","10"
"TQQQ","","342.69M","-13.99%","70.77M","95.46M","-24.68M","66","646"
"AAPL","","335.2M","-34.14%","185.76M","149.45M","36.31M","6","0"
"EFA","","265.7M","116.89%","141.32M","101.82M","39.5M","8","77"
"ISRG","","264.67M","693.83%","139.82M","114.14M","25.68M","5","17"
"AGG","","264.6M","12.95%","81.85M","81.35M","494.95K","9","186"
"IVV","","263.29M","-44.99%","175.3M","30.94M","144.37M","22","81"
"SPXL","","259.82M","258.31%","236.41M","8.32M","228.09M","20","56"
"BIL","","259.28M","-36.75%","39.96M","119.49M","-79.53M","1","250"
"ACWI","","246.86M","388.36%","50.11M","11.23M","38.88M","4","28"
"PANW","","243.79M","48.79%","102.65M","129.85M","-27.2M","16","67"
"MUB","","231.92M","-31.36%","92.1M","84.8M","7.3M","14","166"
"V","","222.56M","-57.67%","185.11M","37.45M","147.66M","1","5"
"VWO","","219.9M","446.97%","178.6M","20.27M","158.33M","7","60"
"MCHI","","205.82M","272.59%","169.59M","36.23M","133.36M","5","10"
"WFC","","205.8M","115.97%","194.55M","2.58M","191.97M","4","8"
"GOOGL","","205.53M","20.07%","98.33M","86.88M","11.46M","1","5"
"IEMG","","202.48M","123.03%","16.62M","56.61M","-39.99M","5","55"
"DIS","","196.83M","5.43%","174.86M","18.87M","155.99M","11","4"
"SPHY","","195.84M","3779.84%","176.99M","18.86M","158.13M","2","5"
"VCIT","","194.84M","-6.81%","46.87M","123.6M","-76.74M","4","68"
"ZTS","","179.45M","1746.32%","12.51M","118.42M","-105.91M","0","14"
"MRK","","179.45M","40.5%","42.03M","125.94M","-83.91M","3","13"
"JNJ","","175.52M","287.73%","119.3M","41.28M","78.01M","5","5"
"VTI","","175.23M","-4.48%","34.83M","24.35M","10.48M","20","142"
"NU","","174.91M","328.17%","125.86M","38.96M","86.89M","7","26"
"C","","173.1M","6.46%","48.82M","118.39M","-69.57M","18","11"
"SQQQ","","170.93M","-21.2%","56.7M","44.11M","12.59M","7","339"
"AMD","","170.09M","-7.61%","101.98M","66.11M","35.87M","13","13"
"SPGI","","169.58M","621.74%","160.39M","1.29M","159.1M","2","7"
"NVS","","165.98M","2.73%","15.38M","150.61M","-135.23M","30","3"
"PEP","","165.57M","242.07%","66.05M","99.52M","-33.47M","12","3"
"HYLB","","159.81M","6715.49%","5.86M","153.61M","-147.75M","2","3"
"EMB","","155.61M","80.64%","54.78M","79.8M","-25.01M","7","40"
"BND","","154.44M","9.98%","78.39M","21.39M","57.0M","2","106"
"VZ","","150.33M","193.85%","57.98M","68.28M","-10.31M","2","11"
"ABBV","","140.45M","24.5%","106.11M","4.04M","102.07M","4","7"
"SHV","","135.48M","-22.47%","28.14M","70.41M","-42.27M","0","72"
"RSP","","135.43M","-17.53%","94.52M","19.2M","75.31M","15","72"
"DELL","","131.69M","79.74%","123.52M","617.72K","122.9M","2","35"
"UPS","","130.57M","5.52%","2.47M","126.99M","-124.53M","2","9"
"PG","","126.21M","-28.58%","84.11M","42.1M","42.01M","3","7"
"ILMN","","120.36M","399.89%","68.47M","41.82M","26.65M","5","39"
"GRMN","","119.1M","534.11%","119.1M","0","119.1M","0","14"
"IWD","","117.88M","-12.94%","74.9M","7.87M","67.03M","14","95"
