"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"AON","Bullish","27.38M","-57.64%","25.1M","754.48K","24.35M","0","8"
"ROST","Bullish","27.27M","249.39%","20.28M","3.01M","17.27M","3","8"
"EWJ","Bearish","27.2M","50.34%","7.42M","10.45M","-3.03M","2","16"
"MGK","Bearish","27.19M","129.42%","3.57M","9.29M","-5.73M","2","22"
"WMT","Bearish","27.18M","-76.49%","7.13M","13.64M","-6.51M","7","32"
"IVW","Bullish","27.03M","163.66%","15.54M","5.91M","9.62M","8","25"
"APO","Bullish","26.69M","105.71%","25.1M","1.15M","23.95M","0","5"
"DUK","Bullish","26.56M","-61.73%","20.99M","3.3M","17.69M","3","13"
"NEM","Bearish","26.38M","-7.78%","1.75M","24.63M","-22.88M","2","8"
"SCHD","Bullish","26.37M","-32.69%","9.82M","4.97M","4.85M","4","40"
"ECL","Bullish","26.32M","-42.05%","25.5M","0","25.5M","1","9"
"MA","Bullish","26.19M","-83.13%","13.39M","8.73M","4.66M","3","34"
"CCI","Bullish","26.12M","-44.75%","24.42M","604.5K","23.82M","1","13"
"PANW","Bullish","26.03M","-79.5%","11.54M","10.09M","1.45M","3","44"
"PEP","Bearish","25.89M","-86.53%","4.26M","18.41M","-14.16M","10","22"
"ZTS","Bullish","25.82M","-69.46%","25.45M","367.66K","25.08M","2","7"
"IFF","Bearish","25.77M","-36.15%","393.11K","24.51M","-24.12M","0","9"
"UBER","Bearish","25.76M","-75.27%","6.98M","13.09M","-6.11M","16","24"
"SOFI","Bearish","25.71M","7.39%","8.92M","11.94M","-3.02M","12","30"
"TIP","Bearish","25.7M","-20.62%","5.7M","14.65M","-8.94M","7","20"
"CMI","Bullish","25.46M","-63.71%","24.8M","654.8K","24.15M","0","8"
"MPC","Bearish","25.43M","74.01%","4.38M","20.32M","-15.94M","1","10"
"VEU","Bullish","25.37M","75.15%","16.16M","6.68M","9.48M","2","13"
"SSO","Bullish","25.35M","-67.58%","19.32M","4.04M","15.28M","2","17"
"AMAT","Bearish","25.33M","-64.98%","7.34M","11.6M","-4.27M","5","23"
"MMM","Bearish","25.18M","-68.63%","2.1M","21.51M","-19.41M","2","13"
"GOVT","Bullish","25.06M","-56.86%","8.13M","7.74M","387.72K","1","43"
"XBI","Bearish","25.0M","-34.63%","4.79M","12.65M","-7.86M","7","31"
"PCG","Bullish","24.97M","-81.75%","15.64M","5.42M","10.22M","0","13"
"CAR","Bullish","24.87M","37.01%","24.87M","0","24.87M","0","3"
"JEPI","Bearish","24.65M","-65.24%","5.84M","7.92M","-2.08M","1","46"
"LUV","Bullish","24.63M","-29.79%","15.3M","1.15M","14.15M","4","16"
"KDP","Bullish","24.61M","-30.91%","20.4M","2.87M","17.53M","3","9"
"NIO","Bullish","24.34M","-52.56%","11.52M","8.63M","2.89M","10","26"
"IWF","Bearish","24.29M","-73.62%","2.53M","16.56M","-14.03M","3","27"
"ETSY","Bullish","24.22M","40.18%","19.89M","2.46M","17.43M","6","18"
"DD","Bearish","24.03M","-53.65%","990.84K","21.77M","-20.78M","1","5"
"ICVT","Bullish","23.94M","422.54%","23.94M","0","23.94M","0","5"
"EMR","Bullish","23.8M","-67.0%","21.84M","496.24K","21.34M","2","7"
"PNC","Bearish","23.67M","31.45%","7.78M","9.4M","-1.62M","5","38"
"FXI","Bullish","23.47M","-32.96%","10.83M","10.32M","509.41K","3","21"
"PAYX","Bearish","23.34M","75.95%","5.0M","14.15M","-9.16M","3","14"
"DAL","Bearish","23.08M","-59.34%","7.11M","8.48M","-1.36M","19","26"
"WBD","Bullish","23.06M","-7.44%","17.18M","1.19M","15.99M","2","13"
"DRI","Bearish","22.91M","-41.71%","3.13M","18.86M","-15.73M","3","5"
"INTC","Bullish","22.87M","-82.2%","9.21M","6.39M","2.82M","4","38"
"DELL","Bearish","22.51M","6.43%","531.68K","20.37M","-19.83M","2","11"
"MCK","Bullish","22.42M","-61.4%","20.86M","504.3K","20.36M","1","10"
"QUAL","Bullish","22.32M","-49.15%","11.4M","2.17M","9.23M","5","15"
"MTCH","Bearish","22.32M","216.25%","729.94K","21.59M","-20.86M","2","1"
"PPG","Bullish","22.02M","-51.13%","20.66M","0","20.66M","1","7"
"ONON","Bearish","21.9M","389.83%","0","20.13M","-20.13M","8","4"
"U","Bullish","21.79M","-39.07%","8.39M","4.38M","4.01M","18","29"
"CPB","Bullish","21.66M","545.94%","19.34M","597.37K","18.75M","5","9"
"ISEE","Bearish","21.22M","-76.37%","3.24M","9.18M","-5.94M","1","17"
"KRE","Bullish","21.19M","-65.26%","16.84M","300.46K","16.54M","4","13"
"TSM","Bullish","21.16M","-77.76%","6.82M","6.28M","543.45K","10","33"
"VYM","Bearish","21.14M","-57.84%","1.49M","15.89M","-14.4M","1","14"
"TFC","Bullish","21.07M","-45.77%","16.55M","3.82M","12.73M","5","11"
"QRVO","Bullish","21.0M","773.43%","2.52M","0","2.52M","0","12"
"VRSK","Bearish","20.85M","51.51%","9.13M","11.11M","-1.98M","1","6"
"CB","Bullish","20.77M","-48.45%","18.95M","1.81M","17.14M","0","10"
"MSI","Bullish","20.7M","-55.03%","19.44M","928.91K","18.51M","2","9"
"SCHO","Bearish","20.68M","33.05%","5.84M","11.22M","-5.38M","0","19"
"MCD","Bearish","20.63M","-63.95%","2.9M","13.11M","-10.22M","7","22"
"HPQ","Bullish","20.61M","-55.49%","16.61M","252.07K","16.36M","2","12"
"MSCI","Bullish","20.54M","-61.65%","19.8M","743.2K","19.06M","0","2"
"EQT","Bearish","20.5M","-73.51%","1.09M","17.65M","-16.56M","1","11"
"SPSM","Bearish","20.42M","318.52%","9.14M","10.96M","-1.82M","2","7"
"PLTR","Bullish","20.37M","-45.75%","8.76M","7.41M","1.35M","11","31"
"ETR","Bullish","20.29M","-62.81%","10.84M","5.71M","5.13M","1","12"
"TXN","Bearish","19.81M","-76.31%","7.1M","9.5M","-2.4M","1","30"
"BKLN","Bullish","19.65M","-51.97%","17.25M","350.02K","16.9M","0","9"
"ESGD","Bearish","19.38M","185.08%","481.91K","17.04M","-16.56M","2","6"
"XLB","Bearish","19.29M","-34.94%","4.1M","6.3M","-2.2M","1","16"
"NSC","Bullish","19.17M","-62.39%","19.17M","0","19.17M","0","3"
"MDT","Bearish","19.08M","-44.58%","5.18M","11.42M","-6.25M","6","19"
"AMGN","Bearish","19.02M","-62.27%","7.74M","8.69M","-946.66K","4","20"
"TZA","Bearish","19.01M","-53.86%","5.74M","7.1M","-1.36M","9","35"
"SPYV","Bullish","18.99M","-35.44%","13.76M","2.72M","11.04M","1","10"
"LYB","Bearish","18.99M","-34.97%","0","17.64M","-17.64M","0","6"
"BG","Bullish","18.94M","35.52%","14.28M","1.58M","12.7M","2","7"
"ED","Bearish","18.83M","-53.17%","0","18.83M","-18.83M","0","7"
"SPYG","Bullish","18.79M","26.43%","11.15M","6.71M","4.44M","2","13"
"BMY","Bearish","18.72M","-54.61%","3.43M","9.8M","-6.37M","9","26"
"IJH","Bullish","18.67M","-26.36%","12.35M","2.55M","9.8M","7","19"
"SE","Bearish","18.66M","-56.78%","4.65M","10.67M","-6.02M","1","16"
"CMCSA","Bearish","18.56M","-81.36%","6.19M","7.83M","-1.64M","6","29"
"VCSH","Bullish","18.56M","-32.04%","6.66M","3.99M","2.67M","0","17"
"PM","Bearish","18.5M","-44.88%","4.03M","6.59M","-2.55M","3","19"
"PHM","Bullish","18.45M","-47.49%","17.16M","599.46K","16.56M","2","6"
"VTEB","Bullish","18.23M","-41.87%","14.65M","1.16M","13.49M","2","12"
"AI","Bearish","18.05M","-46.69%","7.0M","8.37M","-1.37M","23","29"
"FTV","Bullish","18.03M","-50.09%","14.16M","1.4M","12.76M","0","9"
"SPXL","Bullish","18.0M","-67.89%","7.68M","5.16M","2.52M","7","29"
"ROK","Bullish","17.97M","-51.62%","14.97M","1.98M","13.0M","0","8"
"OXY","Bearish","17.85M","-68.57%","6.7M","7.35M","-647.26K","15","22"
"WELL","Bearish","17.84M","-74.15%","872.13K","15.94M","-15.07M","0","7"
"EOG","Bullish","17.81M","-59.62%","4.91M","4.12M","790.2K","3","16"
"IEUR","Bullish","17.73M","183.71%","16.97M","0","16.97M","2","3"
"TT","Bearish","17.59M","-65.96%","391.39K","16.9M","-16.51M","1","6"
"BAX","Bearish","17.58M","-12.28%","1.67M","14.07M","-12.4M","1","4"
"AVB","Bullish","17.56M","-61.17%","15.8M","841.54K","14.96M","0","7"
"IQV","Bearish","17.52M","-59.48%","3.02M","14.5M","-11.48M","1","6"
"BMRN","Bearish","17.48M","-24.86%","1.06M","2.18M","-1.13M","3","13"
"APTV","Bearish","17.42M","163.96%","335.36K","15.98M","-15.64M","0","7"
"AMP","Bullish","17.31M","-64.44%","15.16M","2.15M","13.01M","0","6"
"VEEV","Bullish","17.29M","-47.55%","13.98M","1.23M","12.75M","0","7"
"DVN","Bullish","17.05M","-52.21%","9.35M","4.06M","5.28M","7","18"
"AVGO","Bearish","17.0M","-89.23%","3.14M","9.52M","-6.38M","1","12"
"ITW","Bullish","16.94M","-6.5%","12.25M","296.75K","11.96M","1","14"
"SCHH","Bearish","16.89M","-9.25%","422.31K","16.47M","-16.04M","0","2"
"FTNT","Bullish","16.88M","-69.93%","8.05M","4.76M","3.29M","6","15"
"ARRY","Bearish","16.87M","91.27%","340.4K","5.51M","-5.17M","1","3"
"ACN","Bullish","16.79M","-80.46%","11.74M","4.04M","7.7M","2","22"
"VB","Bullish","16.76M","-50.22%","12.16M","742.9K","11.42M","0","14"
"TSLL","Bullish","16.68M","81.43%","6.72M","6.22M","495.54K","5","26"
