"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"GS","","87.23M","-15.26%","14.87M","70.92M","-56.05M","2","8"
"CAT","","86.18M","-29.5%","19.38M","59.21M","-39.83M","1","11"
"MINT","","85.74M","112.79%","74.56M","7.87M","66.69M","1","27"
"IWV","","84.91M","387.22%","13.06M","70.38M","-57.32M","4","13"
"BABA","","82.82M","-61.91%","32.97M","49.86M","-16.89M","2","2"
"FCX","","82.68M","28.96%","58.27M","20.49M","37.78M","9","15"
"IEFA","","82.34M","-13.29%","40.67M","9.7M","30.97M","5","93"
"BILS","","82.11M","422.01%","423.61K","79.52M","-79.1M","0","7"
"ADBE","","81.27M","-47.05%","37.45M","31.84M","5.6M","4","7"
"ON","","80.71M","104.08%","10.38M","18.3M","-7.91M","6","23"
"SO","","80.09M","49.81%","71.7M","8.39M","63.31M","6","6"
"VEEV","","78.98M","53.67%","34.01M","30.71M","3.3M","2","28"
"PXD","","78.85M","-25.14%","14.55M","60.99M","-46.44M","11","10"
"HST","","78.28M","325.59%","4.31M","2.8M","1.51M","1","11"
"MU","","78.18M","64.55%","44.81M","9.45M","35.36M","9","6"
"SPDW","","77.59M","175.9%","10.13M","62.84M","-52.71M","0","33"
"BKLN","","76.53M","62.16%","13.57M","54.48M","-40.91M","2","27"
"ADP","","75.03M","208.55%","28.05M","35.0M","-6.95M","0","9"
"PINS","","74.84M","32.48%","44.54M","18.15M","26.39M","10","30"
"VTV","","74.47M","-24.98%","19.81M","21.25M","-1.43M","8","96"
"BMY","","74.18M","-19.26%","1.74M","71.24M","-69.5M","2","5"
"SMCI","","73.08M","-11.09%","32.7M","28.57M","4.14M","19","129"
"NEE","","72.03M","-8.89%","44.45M","22.23M","22.22M","0","12"
"FI","","71.05M","39.21%","26.18M","20.61M","5.56M","6","16"
"IEMG","","70.66M","-15.07%","24.51M","21.09M","3.42M","1","77"
"INDA","","70.65M","1037.22%","9.35M","57.65M","-48.31M","5","12"
"JPST","","70.14M","40.25%","15.77M","30.98M","-15.21M","2","71"
"PG","","70.13M","-18.27%","46.42M","23.71M","22.71M","0","5"
"NEM","","69.92M","-19.19%","52.88M","13.49M","39.39M","8","10"
"CMG","","69.44M","27.28%","58.54M","10.9M","47.64M","0","6"
"KVUE","","69.32M","-54.4%","6.55M","57.46M","-50.9M","4","28"
"AFRM","","68.8M","-4.47%","21.14M","32.34M","-11.19M","63","68"
"VUG","","68.66M","0.83%","16.8M","20.95M","-4.15M","0","81"
"KRE","","67.47M","72.69%","38.41M","25.13M","13.28M","13","24"
"ABT","","66.69M","54.18%","40.92M","16.89M","24.04M","0","8"
"IGLB","","66.25M","324.49%","40.33M","20.25M","20.08M","2","4"
"VEA","","66.24M","-19.49%","7.53M","25.09M","-17.55M","1","88"
"VWO","","66.15M","-20.64%","24.05M","20.32M","3.72M","0","80"
"DG","","65.11M","-46.67%","44.29M","18.79M","25.5M","4","27"
"FSLR","","64.96M","189.25%","22.24M","35.94M","-13.69M","8","51"
"ENPH","","64.74M","132.15%","29.64M","28.58M","1.07M","19","79"
"AMAT","","63.92M","-46.67%","55.0M","8.91M","46.09M","3","7"
"MCD","","62.51M","-59.13%","7.66M","54.85M","-47.18M","4","4"
"WMT","","62.37M","-5.07%","5.3M","52.88M","-47.58M","1","6"
"UNP","","62.24M","46.51%","0","48.72M","-48.72M","0","4"
"F","","62.04M","21.87%","10.0M","47.92M","-37.92M","0","26"
"EXAS","","61.78M","247.37%","11.35M","14.5M","-3.15M","4","37"
"PSX","","61.32M","62.81%","33.91M","3.24M","30.67M","2","26"
"NKE","","60.85M","-13.69%","7.84M","37.35M","-29.51M","4","10"
"MBB","","60.57M","-11.14%","20.52M","22.46M","-1.94M","7","59"
"NU","","59.91M","400.38%","11.82M","44.2M","-32.38M","0","20"
"GM","","59.43M","-9.93%","2.74M","54.44M","-51.7M","4","9"
"FLOT","","59.3M","560.54%","18.46M","2.96M","15.5M","4","14"
"NSIT","","59.07M","12642.89%","10.9M","29.69M","-18.79M","1","11"
"ITOT","","59.06M","20.85%","43.4M","1.23M","42.17M","1","37"
"CAVA","","58.86M","915.74%","13.03M","36.65M","-23.62M","15","35"
"NSC","","58.41M","21.9%","56.51M","903.93K","55.61M","0","6"
"ANET","","58.16M","58.12%","26.58M","31.58M","-5.01M","2","5"
"JAAA","","57.22M","104.82%","1.07M","52.34M","-51.27M","2","15"
"LRCX","","57.09M","96.14%","9.19M","46.13M","-36.94M","1","7"
"W","","57.06M","47.61%","18.51M","33.61M","-15.1M","8","27"
"CRWD","","56.56M","43.72%","9.68M","45.21M","-35.54M","2","21"
"PODD","","56.54M","295.21%","48.88M","7.66M","41.23M","1","4"
"HES","","56.39M","-62.68%","11.63M","43.18M","-31.55M","5","8"
"MMM","","55.83M","213.48%","608.8K","55.22M","-54.61M","2","7"
"SPSB","","55.28M","475.28%","3.47M","51.35M","-47.87M","0","10"
"VTEB","","54.62M","-64.81%","25.7M","5.76M","19.94M","2","77"
"COF","","54.3M","39.94%","16.64M","20.82M","-4.18M","2","19"
"TECH","","54.14M","1451.0%","1.8M","0","1.8M","0","7"
"NVO","","54.13M","30.93%","29.3M","24.83M","4.47M","4","2"
"BDX","","54.06M","28.12%","47.76M","2.13M","45.63M","0","12"
"MAA","","54.02M","203.26%","7.21M","28.9M","-21.69M","10","29"
"CME","","53.58M","-43.43%","17.64M","35.17M","-17.53M","2","12"
"AFL","","53.38M","1132.31%","47.02M","3.03M","43.99M","3","10"
"XLRE","","53.22M","160.72%","33.5M","13.97M","19.53M","5","10"
"ABNB","","52.95M","-3.63%","15.23M","28.66M","-13.43M","1","19"
"STC","","52.05M","1169.1%","48.64M","3.41M","45.23M","0","2"
"MCO","","51.49M","28.16%","0","49.06M","-49.06M","1","7"
"CL","","51.39M","28.69%","38.36M","9.81M","28.55M","0","9"
"SQ","","51.37M","-39.5%","35.28M","11.74M","23.54M","9","22"
"TNA","","51.18M","-37.05%","14.02M","21.96M","-7.94M","26","116"
"IJR","","50.93M","-23.35%","15.72M","20.66M","-4.94M","7","48"
"ASML","","50.51M","-20.01%","0","39.05M","-39.05M","0","4"
"MTCH","","49.52M","82.19%","19.14M","25.13M","-5.98M","3","16"
"HPE","","49.5M","43.91%","27.24M","1.05M","26.19M","0","17"
"DHR","","49.48M","21.34%","4.7M","37.8M","-33.1M","4","5"
"DOW","","49.39M","735.39%","810.48K","47.54M","-46.73M","0","8"
"DLR","","49.03M","16.74%","3.14M","18.63M","-15.49M","3","24"
"ILMN","","49.02M","141.79%","2.84M","45.19M","-42.35M","10","10"
"EZU","","48.64M","442.09%","367.61K","47.53M","-47.16M","1","6"
"HOLI","","48.24M","120.13%","14.32M","29.68M","-15.36M","3","26"
"AMED","","48.23M","350.5%","4.2M","35.57M","-31.37M","3","10"
"PI","","48.07M","2223.26%","0","47.43M","-47.43M","0","6"
"DHI","","47.64M","-23.24%","4.69M","9.98M","-5.29M","1","13"
"GOOG","","47.51M","-55.69%","30.74M","16.77M","13.97M","2","0"
"NOW","","46.26M","-29.39%","1.79M","41.79M","-40.0M","0","10"
"BBCA","","46.1M","2815.33%","29.39M","16.71M","12.69M","1","3"
"AME","","45.61M","-34.35%","30.0M","14.1M","15.9M","0","8"
"VO","","45.27M","14.6%","26.84M","7.1M","19.74M","2","41"
"SHEL","","45.13M","27.72%","27.14M","15.06M","12.08M","8","13"
"CTVA","","45.06M","115.48%","11.66M","30.87M","-19.21M","4","13"
"AMGN","","44.25M","-44.63%","30.26M","11.26M","19.0M","4","4"
"TGT","","44.24M","-32.26%","10.18M","31.07M","-20.88M","5","11"
"TJX","","44.0M","60.3%","36.42M","2.43M","33.99M","2","7"
"ADI","","42.89M","-6.91%","33.3M","7.89M","25.41M","5","3"
"SCHX","","42.02M","7.54%","6.87M","30.68M","-23.8M","3","24"
"EW","","41.42M","-24.89%","27.31M","2.61M","24.7M","4","23"
"FWONK","","41.26M","121.62%","4.32M","14.26M","-9.93M","2","31"
"CVS","","41.22M","-34.23%","1.39M","32.65M","-31.26M","3","5"
"VRTX","","41.22M","107.47%","0","39.93M","-39.93M","0","5"
"SPLG","","41.14M","0.37%","22.62M","4.09M","18.53M","2","48"
"U","","40.85M","153.28%","32.27M","4.21M","28.06M","18","24"
"TMO","","40.5M","-66.94%","0","33.36M","-33.36M","2","4"
"RIVN","","40.41M","-15.95%","18.03M","18.1M","-74.59K","23","39"
"ULTA","","40.41M","48.45%","19.63M","7.99M","11.64M","1","26"
"DUOL","","40.1M","18.57%","7.13M","26.45M","-19.31M","5","32"
"CCI","","40.1M","-77.58%","35.5M","501.81K","35.0M","0","11"
"MSTR","","40.0M","29.84%","20.55M","17.22M","3.33M","0","32"
"AI","","39.95M","113.24%","23.45M","15.4M","8.05M","9","14"
"HUM","","39.51M","-47.61%","2.34M","9.91M","-7.57M","3","15"
"LOW","","39.31M","-40.84%","13.6M","23.65M","-10.05M","1","10"
"GEHC","","39.22M","254.88%","11.74M","828.73K","10.91M","0","17"
"DASH","","38.95M","-48.13%","4.35M","19.16M","-14.8M","2","21"
"PM","","38.9M","8.1%","3.52M","33.86M","-30.34M","1","6"
"IFF","","38.82M","154.9%","0","27.65M","-27.65M","1","15"
"ICVX","","38.72M","3131.06%","15.15M","11.01M","4.14M","9","17"
"MDLZ","","38.53M","28.68%","1.64M","30.97M","-29.34M","0","10"
"SCHB","","38.44M","653.51%","33.3M","756.56K","32.55M","1","13"
"MS","","38.28M","-34.07%","10.39M","24.26M","-13.87M","1","7"
"SCHR","","38.15M","89.09%","0","21.94M","-21.94M","0","18"
"WDC","","37.99M","-51.48%","19.76M","7.15M","12.61M","12","35"
"TT","","37.93M","-12.21%","12.53M","19.71M","-7.18M","0","19"
"EL","","37.91M","63.85%","20.41M","1.85M","18.56M","2","27"
"DXCM","","37.88M","24.96%","0","31.48M","-31.48M","1","13"
"BBAX","","37.87M","1200.56%","0","37.48M","-37.48M","1","5"
"PEP","","37.78M","-68.45%","3.26M","28.35M","-25.09M","0","5"
"JEPI","","37.37M","2.49%","26.34M","2.48M","23.86M","6","38"
"TRMB","","37.19M","925.88%","2.38M","4.82M","-2.44M","1","12"
"VST","","36.66M","230.19%","34.0M","1.66M","32.34M","4","7"
"MARA","","36.25M","22.01%","18.21M","17.37M","832.03K","43","27"
"APD","","36.16M","41.51%","32.35M","2.0M","30.34M","0","9"
"DOCU","","35.99M","-31.48%","6.47M","17.92M","-11.45M","8","27"
"MDB","","35.94M","-82.6%","13.69M","20.46M","-6.77M","2","31"
"WDAY","","35.85M","-43.55%","3.56M","14.26M","-10.7M","5","18"
"GLW","","35.7M","61.29%","1.45M","33.13M","-31.68M","2","6"
"ASND","","35.63M","-16.35%","34.28M","0","34.28M","1","9"
"RBLX","","35.34M","-21.63%","20.98M","10.5M","10.48M","16","22"
"M","","35.14M","11.89%","3.79M","26.47M","-22.68M","7","23"
"ITW","","35.0M","-26.57%","0","26.5M","-26.5M","0","8"
"SNOW","","34.82M","-66.7%","7.16M","27.07M","-19.91M","5","8"
"SPXL","","34.81M","-37.99%","6.22M","7.57M","-1.35M","14","51"
"BNDX","","34.78M","-39.57%","19.57M","6.27M","13.3M","0","37"
"UAL","","34.56M","-5.99%","12.78M","12.73M","43.96K","32","36"
"USO","","34.49M","-12.3%","13.75M","11.99M","1.76M","3","55"
"AIG","","34.28M","-8.66%","28.61M","5.67M","22.95M","0","5"
"GDXJ","","34.26M","173.78%","2.35M","4.77M","-2.42M","5","13"
"J","","33.94M","24.41%","15.17M","17.23M","-2.05M","0","7"
"HD","","33.8M","-61.51%","17.78M","16.02M","1.76M","2","3"
"RCM","","33.79M","78.02%","2.0M","29.29M","-27.29M","4","5"
"AKAM","","33.06M","96.94%","12.9M","19.89M","-6.98M","0","12"
"HAL","","33.04M","94.56%","17.17M","6.88M","10.29M","3","23"
"KNX","","32.52M","44.07%","1.42M","26.16M","-24.74M","0","15"
"CMS","","32.35M","126.48%","31.94M","0","31.94M","1","6"
"DNB","","32.34M","27.69%","0","32.34M","-32.34M","0","2"
"GWRE","","32.31M","661.1%","13.54M","14.68M","-1.13M","0","14"
"INSP","","32.24M","95.71%","20.22M","9.66M","10.56M","0","11"
"BSV","","32.21M","-70.94%","8.57M","3.42M","5.15M","2","55"
"ROK","","32.02M","7.59%","740.52K","26.46M","-25.72M","1","17"
"PLTR","","31.79M","-36.14%","5.66M","16.45M","-10.79M","13","35"
"STZ","","31.79M","55.11%","4.62M","25.56M","-20.94M","2","10"
"SPLK","","31.72M","-56.84%","5.32M","18.64M","-13.32M","5","24"
"VRT","","31.71M","53.38%","16.86M","4.59M","12.27M","6","29"
"DVN","","31.65M","-32.87%","5.02M","19.14M","-14.11M","13","21"
"TTD","","31.52M","17.57%","1.14M","6.86M","-5.72M","8","13"
"TXN","","31.36M","-68.69%","4.45M","23.46M","-19.01M","1","7"
"NIO","","30.97M","-34.62%","16.73M","9.51M","7.22M","5","32"
"ROST","","30.86M","11.97%","21.46M","7.79M","13.68M","2","8"
"EWJ","","30.72M","-41.13%","19.17M","3.51M","15.66M","3","16"
"SPIB","","30.56M","2.89%","7.38M","16.21M","-8.83M","1","25"
"SNPS","","30.49M","22.87%","24.85M","2.82M","22.03M","4","7"
"EIX","","30.4M","-7.21%","4.21M","12.45M","-8.24M","0","22"
"ARM","","30.38M","-78.33%","5.62M","19.2M","-13.58M","10","41"
"LULU","","30.22M","-78.88%","13.63M","11.8M","1.83M","3","22"
"KHC","","30.13M","12.9%","20.28M","9.34M","10.94M","1","9"
"CYBR","","29.98M","234.38%","2.71M","27.01M","-24.3M","1","5"
"SPAB","","29.95M","39.91%","12.73M","3.11M","9.62M","2","10"
"DKNG","","29.76M","-25.06%","22.51M","4.32M","18.2M","17","24"
"SLB","","29.69M","-12.93%","22.13M","7.56M","14.57M","2","5"
"EVRG","","29.68M","-30.84%","16.54M","12.37M","4.18M","2","14"
"LHX","","29.62M","120.87%","16.11M","5.72M","10.39M","2","14"
"CSX","","29.45M","-41.62%","830.5K","8.91M","-8.08M","0","15"
"KMI","","29.36M","42.5%","4.27M","4.91M","-639.33K","2","14"
"VICI","","29.35M","-56.75%","2.75M","26.25M","-23.5M","3","7"
"APTV","","29.3M","78.34%","6.52M","2.24M","4.27M","2","38"
"VNQ","","28.86M","-63.66%","12.52M","8.86M","3.66M","5","27"
"ZS","","28.73M","-59.07%","8.98M","18.1M","-9.12M","14","34"
"DELL","","28.68M","-52.72%","21.4M","5.99M","15.41M","1","8"
"SIL","","28.65M","2195.65%","0","28.65M","-28.65M","1","2"
"GUNR","","28.6M","-13.98%","17.76M","10.51M","7.25M","0","14"
"KIM","","28.54M","50.78%","13.65M","13.08M","568.47K","3","12"
"IWB","","28.44M","-51.53%","6.77M","7.3M","-528.8K","4","34"
"CMCSA","","28.42M","-65.49%","8.98M","17.23M","-8.25M","1","4"
"CTRA","","28.25M","-0.66%","4.62M","23.63M","-19.02M","2","7"
"OUT","","28.24M","52.11%","0","27.65M","-27.65M","0","3"
"ZBH","","28.03M","30.88%","585.67K","5.04M","-4.46M","1","17"
"VSCO","","27.94M","718.02%","0","25.52M","-25.52M","1","8"
"EQIX","","27.89M","-23.69%","0","3.59M","-3.59M","0","6"
"NVST","","27.87M","197.59%","5.54M","11.79M","-6.25M","3","4"
"MRNA","","27.77M","52.58%","6.85M","6.28M","576.07K","9","31"
"NRG","","27.77M","128.97%","26.41M","698.02K","25.71M","2","8"
"PCG","","27.66M","-20.54%","13.45M","11.3M","2.15M","1","16"
"LVS","","27.65M","7.39%","2.81M","9.43M","-6.62M","6","18"
"ALL","","27.6M","10.24%","4.48M","20.1M","-15.61M","0","13"
"WSC","","27.57M","1100.71%","304.34K","10.3M","-9.99M","0","10"
"GTX","","27.4M","408.08%","1.67M","22.04M","-20.37M","3","20"
"SNAP","","27.35M","-16.7%","10.63M","13.91M","-3.28M","9","26"
"GRMN","","27.17M","12.72%","26.68M","489.46K","26.19M","0","5"
"AXTA","","27.13M","144.44%","9.0M","825.0K","8.18M","1","12"
"FOLD","","27.1M","185.04%","873.5K","25.66M","-24.79M","1","5"
"COLD","","27.02M","-32.42%","23.68M","1.82M","21.87M","1","6"
"USMV","","26.96M","-47.97%","9.85M","6.79M","3.06M","2","26"
"DECK","","26.92M","202.78%","22.94M","2.24M","20.7M","0","6"
"MELI","","26.88M","-28.82%","3.96M","21.09M","-17.14M","0","6"
"GLPI","","26.86M","343.03%","7.98M","15.19M","-7.21M","2","7"
"VLTO","","26.86M","126.71%","22.93M","1.07M","21.86M","1","14"
"RGEN","","26.83M","-57.51%","2.62M","20.94M","-18.32M","1","9"
"VRNS","","26.82M","107.19%","22.56M","0","22.56M","0","5"
"MPWR","","26.76M","584.06%","2.1M","3.63M","-1.53M","0","12"
"GILD","","26.72M","-64.22%","9.07M","9.38M","-317.89K","2","5"
"PHM","","26.63M","-22.5%","4.77M","19.51M","-14.74M","3","7"
"BBJP","","26.57M","35.87%","17.06M","0","17.06M","1","4"
"EWW","","26.25M","339.78%","25.79M","463.01K","25.33M","4","4"
"HCA","","26.11M","-55.65%","521.53K","16.79M","-16.27M","0","7"
"SLYV","","26.03M","2036.12%","23.09M","1.11M","21.98M","0","8"
"AA","","26.0M","98.01%","13.95M","1.07M","12.88M","2","5"
"VEU","","25.93M","-19.67%","7.59M","1.82M","5.78M","5","27"
"BAX","","25.89M","124.95%","7.78M","12.91M","-5.13M","4","17"
"BSX","","25.69M","50.9%","24.42M","1.27M","23.15M","0","5"
"CI","","25.61M","-85.31%","16.24M","4.4M","11.84M","1","7"
"X","","25.52M","-11.2%","19.24M","2.06M","17.19M","7","16"
"SPMB","","25.42M","324.98%","24.21M","886.72K","23.33M","2","6"
"SCHZ","","25.34M","47.15%","928.25K","21.52M","-20.59M","1","10"
"VONV","","25.18M","-31.69%","14.59M","7.95M","6.64M","1","14"
"RCL","","25.01M","-46.37%","700.55K","19.62M","-18.92M","2","11"
"LUV","","25.0M","27.77%","6.84M","9.36M","-2.53M","9","28"
"IYR","","24.83M","-48.51%","6.63M","17.43M","-10.81M","2","19"
"SOXS","","24.82M","-38.65%","10.89M","4.54M","6.34M","1","55"
"FANG","","24.7M","14.73%","6.91M","3.63M","3.28M","3","23"
"SCHW","","24.62M","-43.01%","7.18M","8.14M","-952.28K","2","6"
"BEKE","","24.46M","-0.75%","18.62M","0","18.62M","3","7"
"SCHG","","24.2M","24.87%","7.48M","1.24M","6.24M","2","26"
"USB","","24.11M","-33.53%","1.01M","10.72M","-9.71M","3","6"
"HEZU","","24.09M","0%","0","24.09M","-24.09M","1","0"
"PULS","","23.87M","10.56%","7.44M","11.96M","-4.52M","1","15"
"SWK","","23.78M","2.6%","6.37M","17.42M","-11.05M","1","5"
"ESS","","23.52M","335.76%","9.5M","1.77M","7.73M","3","15"
"JD","","23.47M","17.78%","1.22M","21.61M","-20.39M","6","3"
"SYF","","23.46M","127.43%","7.41M","16.05M","-8.64M","0","4"
"GXC","","23.44M","850.52%","1.34M","22.1M","-20.76M","1","3"
"VT","","23.35M","-37.38%","5.62M","2.68M","2.94M","11","38"
"FICO","","23.34M","255.68%","0","0","0","3","0"
"RPRX","","23.22M","178.93%","271.4K","20.44M","-20.17M","1","6"
"WM","","23.06M","-19.46%","2.54M","18.8M","-16.27M","2","4"
"MDT","","23.05M","-55.79%","21.77M","0","21.77M","2","3"
"S","","22.98M","23.95%","6.87M","12.79M","-5.91M","13","11"
"BMRN","","22.85M","97.89%","8.99M","11.11M","-2.13M","6","14"
"CVNA","","22.8M","95.73%","6.54M","14.6M","-8.06M","14","19"
"SPYV","","22.76M","-57.73%","9.28M","8.15M","1.13M","3","16"
"DGRO","","22.7M","-30.2%","1.85M","7.75M","-5.9M","0","21"
"ZM","","22.65M","-24.72%","2.0M","17.84M","-15.85M","2","12"
"ACN","","22.61M","10.17%","11.72M","2.4M","9.32M","0","5"
"ZTO","","22.59M","102.56%","18.0M","1.2M","16.8M","1","12"
"NFLX","","22.46M","-83.1%","6.7M","7.88M","-1.18M","3","5"
"DXJ","","22.18M","65.36%","0","14.71M","-14.71M","1","10"
"WMS","","22.18M","1830.59%","0","20.95M","-20.95M","1","5"
"MNST","","21.73M","-27.26%","15.19M","4.22M","10.97M","7","5"
"WH","","21.72M","70.56%","13.89M","5.77M","8.12M","0","5"
"AVTR","","21.69M","27.81%","4.75M","14.82M","-10.07M","7","9"
"TOTL","","21.67M","498.83%","18.17M","2.75M","15.42M","4","5"
"SCHM","","21.64M","124.11%","3.25M","14.57M","-11.32M","3","8"
