"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"TSLA","","7.43B","14.62%","2.37B","2.69B","-314.81M","4784","9920"
"SPY","","4.69B","-35.94%","2.24B","2.23B","3.08M","226","259"
"NVDA","","2.78B","1.51%","916.64M","1.22B","-306.15M","718","3050"
"AMZN","","2.53B","204.97%","765.47M","1.31B","-549.17M","752","1627"
"QQQ","","2.49B","-42.79%","522.37M","1.8B","-1.28B","146","210"
"AAPL","","2.45B","79.63%","1.33B","632.11M","701.92M","663","1594"
"AMD","","1.56B","2.96%","496.01M","533.09M","-37.08M","896","2110"
"TLT","","1.18B","357.96%","103.96M","954.47M","-850.51M","115","371"
"JNJ","","1.14B","85.45%","411.12M","594.06M","-182.94M","45","146"
"IWM","","745.61M","-17.93%","434.56M","235.74M","198.82M","44","43"
"MSFT","","708.9M","-34.2%","241.01M","325.77M","-84.76M","288","550"
"META","","689.22M","-53.68%","232.83M","305.38M","-72.55M","259","809"
"XOM","","626.99M","3.48%","364.24M","222.41M","141.84M","66","169"
"LQD","","621.7M","-20.3%","191.01M","319.67M","-128.66M","44","222"
"HYG","","619.05M","-2.99%","338.57M","204.78M","133.78M","30","183"
"QCOM","","462.06M","139.79%","241.59M","107.38M","134.2M","272","338"
"TQQQ","","454.28M","5.89%","109.79M","144.26M","-34.47M","198","704"
"BRK/B","","344.21M","18.88%","154.28M","164.44M","-10.16M","15","105"
"W","","341.9M","303.58%","136.98M","176.08M","-39.1M","91","177"
"GOOGL","","310.58M","-37.92%","78.24M","180.12M","-101.88M","83","159"
"IEF","","305.43M","291.71%","42.76M","81.24M","-38.48M","14","279"
"LIN","","302.31M","52.49%","38.17M","249.47M","-211.3M","1","41"
"LLY","","297.05M","13.54%","8.5M","278.73M","-270.22M","2","41"
"DIA","","294.42M","96.17%","97.23M","183.04M","-85.8M","18","48"
"CVX","","292.35M","-33.4%","223.94M","35.3M","188.64M","20","129"
