"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","7.37B","-25.92%","5.85B","880.4M","4.97B","249","343"
"QQQ","","1.82B","-28.26%","1.09B","584.27M","501.11M","102","204"
"VOO","","1.04B","194.11%","188.95M","664.82M","-475.87M","61","178"
"IWM","","964.09M","-34.85%","523.86M","319.18M","204.68M","51","80"
"NVDA","","891.87M","101.47%","699.9M","191.96M","507.94M","13","0"
"META","","861.49M","175.27%","620.09M","141.25M","478.84M","5","3"
"AMZN","","662.13M","14.61%","539.92M","122.21M","417.7M","5","2"
"CVS","","607.78M","81.86%","91.04M","509.87M","-418.83M","6","8"
"BRK/B","","530.91M","106.86%","402.39M","113.58M","288.81M","8","84"
"XOM","","418.15M","0.65%","418.15M","0","418.15M","3","5"
"IVV","","399.36M","-58.83%","87.83M","180.84M","-93.02M","31","110"
"PG","","391.48M","206.16%","118.35M","0","118.35M","1","4"
"VTI","","368.99M","145.68%","131.93M","141.0M","-9.06M","34","178"
"MSFT","","353.41M","-44.82%","149.75M","203.67M","-53.92M","3","2"
"V","","345.62M","2454.3%","345.62M","0","345.62M","1","4"
"SMCI","","331.15M","310.08%","150.42M","111.61M","38.81M","53","482"
"IWV","","298.43M","312.53%","1.48M","292.66M","-291.18M","2","21"
"SPXL","","292.92M","175.74%","13.99M","14.31M","-318.73K","23","66"
"CVX","","285.6M","24.32%","16.23M","205.01M","-188.78M","4","18"
"AAPL","","282.66M","-63.67%","0","282.66M","-282.66M","2","1"
"CYTK","","264.44M","30.81%","92.55M","98.38M","-5.83M","27","150"
"BIL","","207.81M","-0.95%","79.65M","24.64M","55.01M","0","264"
"RSP","","201.89M","-17.47%","42.7M","106.38M","-63.68M","25","131"
"X","","195.22M","204.87%","90.18M","98.15M","-7.96M","1","20"
"FE","","186.15M","946.13%","8.15M","163.84M","-155.7M","7","15"
"MA","","182.22M","45.33%","182.22M","0","182.22M","0","6"
"SSO","","177.7M","153.38%","4.1M","3.49M","611.61K","6","34"
"JNPR","","165.42M","4173.16%","71.29M","49.31M","21.97M","43","85"
"TD","","164.83M","7.94%","149.98M","14.86M","135.12M","0","3"
"VTV","","161.18M","14.92%","41.31M","100.34M","-59.03M","14","72"
"JPM","","159.45M","-2.15%","37.56M","121.9M","-84.34M","2","6"
"VEA","","153.4M","24.86%","70.97M","18.39M","52.58M","2","112"
"VUG","","141.75M","88.47%","14.79M","110.17M","-95.38M","3","77"
"VWO","","139.47M","97.55%","12.79M","84.88M","-72.09M","0","102"
"UPRO","","136.8M","378.83%","107.42M","13.97M","93.45M","12","81"
"IMGN","","136.56M","44.69%","10.7M","110.26M","-99.55M","17","42"
"MINT","","133.38M","519.79%","7.94M","94.22M","-86.28M","0","76"
"KRTX","","133.11M","1.94%","3.47M","15.84M","-12.36M","0","81"
"DIS","","130.11M","-46.78%","115.18M","2.67M","112.51M","5","4"
"AGG","","128.25M","-40.45%","44.03M","14.85M","29.18M","2","153"
"GS","","125.93M","2.19%","54.28M","71.64M","-17.36M","3","4"
"UPS","","122.67M","43.68%","104.91M","0","104.91M","0","9"
"JEPI","","122.62M","175.47%","26.48M","55.09M","-28.61M","8","50"
"EWZ","","122.23M","15.83%","86.19M","28.53M","57.67M","11","32"
"ALTM","","119.82M","287.23%","83.95M","658.0K","83.29M","10","13"
"BLV","","117.22M","693.65%","66.05M","47.57M","18.48M","3","25"
"BSV","","112.41M","83.84%","84.72M","10.11M","74.61M","0","54"
"WMT","","109.09M","512.38%","14.72M","8.56M","6.16M","4","2"
"GOOGL","","106.98M","-49.77%","0","106.98M","-106.98M","0","2"
"TMO","","106.11M","243.33%","38.54M","7.03M","31.51M","1","18"
"SPYV","","104.25M","90.58%","71.93M","29.53M","42.41M","4","21"
"MS","","103.98M","23.2%","32.1M","34.63M","-2.54M","3","10"
"AMD","","102.18M","-48.68%","75.03M","15.0M","60.02M","6","12"
"AVGO","","98.82M","-29.61%","6.06M","86.6M","-80.55M","2","6"
"CRWD","","98.0M","95.21%","43.21M","45.2M","-1.99M","14","45"
"IJR","","94.57M","-19.97%","29.42M","25.67M","3.76M","23","104"
"FTNT","","94.52M","435.51%","32.05M","34.8M","-2.75M","11","42"
"HES","","94.14M","73.22%","44.82M","40.84M","3.98M","5","14"
"CHTR","","93.11M","271.98%","1.84M","80.18M","-78.34M","1","24"
