"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","Bearish","18.38B","87.97%","7.29B","10.35B","-3.06B","412","474"
"QQQ","Bullish","10.65B","130.8%","6.81B","3.55B","3.26B","252","217"
"IWM","Bullish","3.72B","285.78%","2.09B","1.58B","509.6M","69","69"
"PANW","Bullish","2.58B","2140.01%","2.45B","99.57M","2.35B","61","27"
"XOM","Bearish","2.55B","497.58%","202.13M","2.34B","-2.14B","18","3"
"AAPL","Bearish","2.35B","310.18%","227.69M","2.12B","-1.9B","12","3"
"CVX","Bearish","2.08B","605.49%","24.07M","2.05B","-2.03B","26","3"
"TSLA","Bearish","1.58B","186.27%","463.93M","1.09B","-627.77M","19","19"
"LIN","Bearish","1.55B","1285.02%","21.53M","1.5B","-1.48B","7","18"
"MRK","Bullish","1.53B","642.92%","877.34M","653.05M","224.28M","3","14"
"BRK/B","Bearish","1.45B","253.06%","31.18M","1.41B","-1.38B","46","52"
"LLY","Bullish","1.35B","490.57%","1.34B","0","1.34B","0","10"
"PG","Bullish","1.35B","520.96%","1.3B","47.92M","1.26B","2","13"
"WFC","Bullish","1.17B","728.5%","760.31M","130.13M","630.18M","11","13"
"LOW","Bullish","1.15B","525.28%","940.8M","211.52M","729.29M","2","26"
"DHR","Bullish","1.12B","651.5%","801.82M","313.69M","488.13M","3","17"
"AMZN","Bearish","1.08B","159.88%","143.55M","940.29M","-796.74M","17","4"
"META","Bearish","1.08B","496.43%","329.54M","754.36M","-424.83M","18","7"
"ORCL","Bearish","1.07B","260.35%","428.42M","617.63M","-189.21M","11","18"
"GPK","Bullish","1.06B","14907.29%","1.06B","1.28M","1.06B","5","50"
"UPS","Bullish","1.02B","391.51%","936.61M","85.9M","850.7M","1","23"
"ABBV","Bullish","1.02B","470.26%","915.71M","91.68M","824.02M","1","25"
"MSFT","Bearish","1.01B","133.57%","324.85M","683.91M","-359.06M","8","4"
"NVDA","Bearish","914.47M","124.46%","108.83M","805.64M","-696.81M","20","0"
"IVV","Bullish","897.85M","36.15%","728.69M","130.4M","598.29M","28","80"
"RSP","Bullish","783.61M","477.72%","691.93M","67.38M","624.55M","45","84"
"GOOG","Bearish","719.0M","461.7%","87.63M","631.37M","-543.74M","10","3"
"ON","Bullish","714.23M","609.01%","702.21M","7.96M","694.24M","33","18"
"WELL","Bullish","697.18M","733.12%","498.93M","115.48M","383.46M","3","39"
"AVGO","Bearish","667.44M","299.52%","12.75M","619.33M","-606.58M","21","7"
"MS","Bullish","623.87M","289.29%","618.76M","5.12M","613.64M","3","10"
"TQQQ","Bearish","599.55M","13.32%","171.36M","216.97M","-45.61M","259","732"
"VTI","Bearish","596.37M","121.31%","44.3M","493.57M","-449.28M","22","175"
"HUM","Bullish","586.57M","275.85%","345.73M","177.46M","168.27M","20","68"
"GOOGL","Bearish","567.86M","153.09%","211.49M","356.38M","-144.89M","9","2"
"TGT","Bearish","536.33M","227.56%","223.74M","295.8M","-72.06M","19","37"
"T","Bearish","528.96M","510.5%","1.39M","525.94M","-524.55M","14","4"
"C","Bullish","522.87M","242.47%","474.59M","30.45M","444.14M","6","16"
"DIS","Bearish","522.16M","217.06%","17.13M","496.87M","-479.74M","15","6"
"CTVA","Bearish","505.69M","824.2%","0","505.69M","-505.69M","0","20"
"FCX","Bearish","504.73M","505.15%","131.44M","349.96M","-218.52M","2","18"
"FI","Bullish","457.47M","240.61%","446.74M","552.83K","446.19M","1","49"
"DTE","Bullish","443.01M","553.03%","439.14M","3.18M","435.96M","1","39"
"GFI","Bearish","408.4M","9326.96%","842.26K","406.96M","-406.12M","0","9"
"ZTS","Bearish","406.94M","590.94%","141.05M","261.78M","-120.73M","1","18"
"IJR","Bearish","404.64M","386.82%","24.91M","365.15M","-340.24M","8","64"
"AMD","Bullish","401.09M","140.44%","231.74M","159.26M","72.48M","21","12"
"SYK","Bearish","399.29M","386.88%","169.5M","222.54M","-53.04M","0","16"
"MAC","Bullish","394.11M","65745.37%","393.55M","0","393.55M","26","9"
"ADBE","Bearish","390.18M","144.16%","124.86M","238.02M","-113.16M","23","22"
"ABT","Bearish","382.69M","177.71%","4.13M","378.57M","-374.44M","7","5"
"DG","Bullish","377.66M","86.34%","359.73M","8.33M","351.4M","8","44"
"GS","Bearish","370.81M","569.16%","5.41M","365.4M","-359.99M","2","7"
"V","Bullish","363.1M","-8.2%","241.13M","117.03M","124.1M","6","15"
"DUK","Bullish","360.33M","444.14%","350.28M","7.16M","343.12M","4","12"
"STT","Bearish","355.78M","802.97%","0","355.13M","-355.13M","0","34"
"OVV","Bullish","344.78M","5113.07%","284.02M","60.76M","223.26M","8","36"
"MCK","Bearish","338.01M","609.89%","2.93M","333.73M","-330.8M","2","20"
"CCK","Bullish","336.78M","3027.59%","329.02M","5.94M","323.08M","1","39"
"CTRA","Bullish","333.25M","797.37%","304.69M","28.3M","276.39M","5","23"
"BK","Bearish","322.92M","948.21%","19.89M","29.15M","-9.26M","0","19"
"MDY","Bearish","322.52M","1174.01%","4.16M","312.88M","-308.72M","6","12"
"ROK","Bearish","311.09M","584.14%","93.57M","216.85M","-123.28M","0","23"
"TJX","Bullish","310.19M","173.24%","306.26M","2.89M","303.37M","0","18"
"PPG","Bullish","309.37M","329.17%","177.48M","131.88M","45.6M","1","18"
"PLD","Bullish","308.75M","140.24%","270.02M","34.51M","235.51M","1","15"
"LMT","Bullish","299.82M","251.29%","298.79M","1.03M","297.76M","1","15"
"MMM","Bullish","286.47M","363.34%","258.96M","26.5M","232.46M","9","14"
"BKNG","Bearish","282.68M","531.48%","6.18M","252.5M","-246.31M","4","18"
"RIVN","Bullish","280.19M","724.12%","243.93M","28.15M","215.78M","46","40"
"SQQQ","Bearish","279.26M","-6.51%","87.36M","94.04M","-6.68M","93","459"
"DD","Bullish","272.48M","199.88%","226.57M","44.91M","181.66M","0","20"
"INTC","Bearish","272.05M","146.6%","18.33M","240.9M","-222.57M","15","7"
"A","Bearish","270.44M","319.79%","3.0M","265.59M","-262.59M","7","22"
"AXP","Bearish","270.07M","177.1%","25.6M","244.47M","-218.87M","5","7"
"IT","Bullish","265.74M","723.75%","238.24M","18.83M","219.41M","3","26"
"ROP","Bearish","264.77M","659.43%","0","264.77M","-264.77M","0","18"
"ED","Bearish","263.45M","399.51%","0","262.4M","-262.4M","0","27"
"KMB","Bearish","262.16M","362.79%","4.54M","257.62M","-253.08M","0","17"
"MORN","Bearish","256.25M","35432.14%","378.27K","252.75M","-252.37M","0","7"
"MOS","Bullish","250.63M","488.21%","232.79M","10.0M","222.79M","1","25"
"BA","Bearish","248.17M","369.07%","93.57M","154.6M","-61.04M","23","11"
"MO","Bearish","246.07M","225.07%","8.66M","237.4M","-228.74M","3","9"
"NFLX","Bullish","245.08M","59.91%","111.74M","87.59M","24.15M","15","20"
"D","Bullish","244.83M","452.37%","238.09M","1.82M","236.27M","8","18"
"DBX","Bullish","237.84M","3679.01%","231.84M","5.66M","226.18M","30","10"
"BERY","Bearish","237.59M","7936.82%","7.36M","230.23M","-222.86M","1","26"
"CSCO","Bullish","232.94M","106.16%","188.28M","40.12M","148.16M","5","18"
"CRM","Bearish","231.9M","144.96%","33.19M","158.63M","-125.44M","9","19"
"PHM","Bullish","231.23M","526.21%","226.61M","288.99K","226.32M","1","25"
"TXN","Bearish","223.85M","404.25%","3.87M","214.69M","-210.82M","10","13"
"WAT","Bullish","222.81M","762.82%","221.83M","0","221.83M","0","23"
"WCC","Bullish","222.46M","2341.14%","203.97M","14.73M","189.24M","0","35"
"ZI","Bullish","219.75M","6466.54%","208.71M","5.02M","203.69M","27","17"
"VOO","Bearish","219.07M","-8.05%","36.58M","119.42M","-82.84M","44","105"
"EQT","Bullish","218.0M","358.28%","166.93M","1.36M","165.57M","3","21"
"GLW","Bullish","216.24M","778.04%","190.67M","9.67M","181.0M","18","41"
"VUG","Bearish","215.74M","194.47%","14.24M","183.06M","-168.82M","9","62"
"UNH","Bullish","215.74M","122.06%","104.59M","76.91M","27.68M","7","12"
"HPQ","Bullish","214.22M","101.65%","205.64M","7.68M","197.96M","4","28"
"YUM","Bearish","213.76M","184.49%","8.81M","204.95M","-196.14M","3","18"
