"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"TSLA","Bearish","8.36B","-25.9%","2.89B","3.0B","-103.04M","5371","9833"
"SPY","Bearish","6.98B","-7.95%","3.26B","3.29B","-31.96M","281","411"
"QQQ","Bearish","3.97B","2.91%","1.71B","1.99B","-281.87M","191","310"
"NVDA","Bullish","3.62B","-8.81%","1.49B","1.33B","154.26M","835","3814"
"AAPL","Bullish","1.86B","21.59%","1.04B","315.6M","720.81M","493","1478"
"META","Bullish","1.55B","-21.85%","694.15M","464.18M","229.97M","375","1651"
"MSFT","Bearish","1.49B","13.21%","583.41M","619.89M","-36.48M","293","762"
"IVV","Bearish","1.06B","120.65%","383.23M","629.1M","-245.87M","29","114"
"AMZN","Bearish","986.54M","-36.75%","314.63M","341.74M","-27.11M","374","1118"
"GOOGL","Bullish","979.96M","61.4%","657.04M","208.77M","448.28M","156","339"
"AMD","Bullish","902.0M","-20.85%","447.68M","192.69M","254.99M","350","973"
"IWM","Bearish","754.99M","-36.27%","296.17M","421.51M","-125.34M","32","57"
"GOOG","Bullish","679.16M","40.55%","446.52M","126.18M","320.35M","114","249"
"HYG","Bearish","665.86M","-17.77%","279.31M","302.73M","-23.42M","28","274"
"LQD","Bearish","641.19M","40.69%","273.64M","287.24M","-13.6M","31","142"
"XOM","Bullish","533.63M","-5.94%","390.34M","94.2M","296.13M","51","96"
"TQQQ","Bearish","432.57M","-18.12%","109.79M","129.49M","-19.7M","144","719"
"RSP","Bullish","395.49M","221.76%","234.87M","111.29M","123.58M","29","148"
"DHR","Bullish","326.01M","55.36%","228.13M","41.59M","186.54M","9","116"
"CVX","Bullish","314.31M","-46.41%","287.7M","9.42M","278.28M","40","45"
"PG","Bullish","295.95M","-45.78%","242.93M","38.95M","203.97M","20","43"
"BRK/B","Bullish","290.44M","-48.39%","268.08M","14.31M","253.77M","6","70"
"MU","Bearish","286.4M","224.21%","14.52M","239.38M","-224.87M","44","92"
"PANW","Bullish","273.19M","24.71%","171.94M","73.56M","98.38M","41","138"
"LLY","Bullish","271.03M","-53.98%","210.39M","28.07M","182.32M","19","112"
"QQQM","Bullish","249.77M","180.73%","234.77M","3.86M","230.91M","9","31"
"SQQQ","Bearish","247.98M","-3.96%","71.22M","90.92M","-19.7M","34","414"
"PFE","Bearish","242.17M","-13.81%","74.49M","144.94M","-70.45M","27","104"
"BAC","Bearish","239.8M","-14.43%","66.94M","113.18M","-46.24M","31","152"
"COST","Bearish","238.9M","371.8%","28.87M","184.51M","-155.65M","2","38"
"UNH","Bearish","236.4M","16.54%","17.15M","185.47M","-168.31M","3","69"
"AVGO","Bullish","235.26M","38.65%","157.95M","22.46M","135.48M","8","46"
"ABBV","Bearish","228.16M","-15.61%","8.9M","185.22M","-176.32M","22","94"
"CTSH","Bullish","219.15M","279.83%","218.87M","0","218.87M","0","11"
"DIS","Bearish","214.66M","-33.26%","43.9M","136.99M","-93.09M","37","109"
"MRK","Bullish","212.91M","-55.41%","196.37M","5.81M","190.56M","28","40"
"ALNY","Bearish","208.68M","651.7%","1.19M","207.49M","-206.3M","5","4"
"SLB","Bearish","207.95M","323.62%","28.46M","163.48M","-135.02M","12","32"
"VMW","Bullish","202.87M","433.82%","197.81M","1.2M","196.61M","1","15"
"NFLX","Bullish","197.93M","-36.78%","104.89M","55.96M","48.93M","36","144"
"ORCL","Bullish","196.51M","-65.59%","126.28M","41.13M","85.15M","8","87"
"EFA","Bearish","195.65M","50.97%","88.19M","100.35M","-12.16M","9","34"
"IWF","Bullish","188.68M","145.24%","128.51M","47.04M","81.47M","12","44"
"ASML","Bullish","183.86M","425.03%","151.86M","13.08M","138.78M","4","26"
"BABA","Bullish","177.05M","36.99%","35.39M","24.66M","10.73M","47","108"
"MS","Bullish","176.54M","-16.54%","147.23M","13.33M","133.9M","11","34"
"PEP","Bullish","171.64M","12.85%","81.65M","54.01M","27.64M","17","32"
"BIL","Bearish","169.42M","-20.12%","43.55M","46.15M","-2.6M","0","243"
"WFC","Bullish","168.91M","-8.08%","149.81M","4.21M","145.6M","3","39"
"HON","Bullish","166.35M","121.78%","78.67M","61.0M","17.67M","5","56"
"MBB","Bearish","165.72M","195.17%","28.92M","123.01M","-94.1M","7","22"
"ATVI","Bearish","164.35M","193.63%","47.03M","86.71M","-39.68M","27","86"
"PYPL","Bearish","162.84M","-36.95%","53.1M","74.2M","-21.1M","45","129"
"BKNG","Bearish","162.58M","1003.2%","15.57M","147.01M","-131.44M","1","5"
"XLF","Bearish","160.63M","49.31%","21.38M","122.44M","-101.06M","5","58"
"DG","Bullish","156.02M","-39.21%","64.69M","27.02M","37.67M","7","51"
"ABT","Bearish","154.65M","-26.2%","13.26M","135.9M","-122.64M","5","36"
"RCL","Bearish","153.8M","-2.55%","36.84M","83.2M","-46.36M","21","44"
"JPM","Bullish","152.93M","-18.39%","66.75M","55.88M","10.87M","37","83"
"VOO","Bullish","151.93M","-19.91%","52.44M","37.27M","15.17M","31","137"
"TXN","Bearish","150.48M","11.35%","35.46M","102.47M","-67.01M","22","52"
"UBER","Bearish","149.62M","15.52%","33.73M","61.05M","-27.32M","34","116"
"TGT","Bearish","149.17M","-32.51%","35.89M","83.83M","-47.94M","17","87"
"SNOW","Bearish","148.42M","64.59%","47.11M","70.43M","-23.31M","45","230"
"MCHP","Bearish","145.37M","299.35%","14.18M","126.86M","-112.67M","5","23"
"SNAP","Bullish","145.06M","180.59%","141.45M","1.86M","139.59M","8","18"
"CHTR","Bearish","142.03M","897.78%","40.32M","96.62M","-56.3M","4","37"
"VCIT","Bearish","141.42M","24.6%","22.09M","105.76M","-83.68M","6","40"
"CMCSA","Bullish","140.4M","101.48%","112.32M","19.18M","93.14M","6","46"
"AXP","Bearish","140.31M","-37.79%","4.14M","130.23M","-126.09M","3","27"
"INTU","Bullish","139.98M","346.92%","126.95M","3.87M","123.09M","0","25"
"C","Bullish","139.59M","-7.81%","84.04M","48.04M","36.0M","22","40"
"EEM","Bearish","136.19M","-16.84%","42.37M","77.51M","-35.14M","3","31"
"LOW","Bearish","133.98M","-39.74%","7.0M","117.29M","-110.29M","11","53"
"INTC","Bearish","127.63M","-4.53%","43.14M","63.41M","-20.27M","28","76"
"TRP","Bearish","127.03M","641.47%","0","127.03M","-127.03M","0","3"
"KLAC","Bearish","126.25M","738.46%","6.46M","113.86M","-107.4M","1","16"
"EQT","Bullish","124.52M","156.99%","119.45M","3.67M","115.78M","10","8"
"HD","Bullish","124.34M","-62.4%","57.0M","48.0M","9.0M","24","104"
"ADBE","Bearish","120.14M","-32.45%","41.58M","64.84M","-23.27M","7","60"
"ISRG","Bearish","115.23M","157.49%","16.37M","92.1M","-75.73M","1","33"
"CL","Bearish","114.38M","-16.16%","22.94M","69.94M","-47.0M","7","38"
"ADC","Bearish","112.75M","93.84%","0","112.07M","-112.07M","0","4"
"COIN","Bullish","112.57M","86.5%","48.01M","42.05M","5.96M","71","177"
"GLD","Bullish","111.42M","1.29%","49.1M","36.23M","12.86M","21","87"
"AGG","Bullish","110.2M","-54.88%","77.76M","13.2M","64.57M","3","72"
"XLE","Bearish","109.81M","-6.11%","31.04M","60.71M","-29.67M","15","72"
"LIN","Bullish","109.39M","-47.77%","98.4M","435.63K","97.96M","0","23"
"CVS","Bearish","108.54M","-6.0%","32.54M","36.17M","-3.62M","39","105"
"XLK","Bullish","107.15M","28.1%","69.92M","19.91M","50.01M","22","55"
"TJX","Bullish","103.84M","-8.69%","55.03M","45.65M","9.37M","2","25"
"SYK","Bearish","102.49M","-42.09%","45.48M","49.47M","-3.99M","0","31"
"JNJ","Bullish","101.51M","-40.71%","50.84M","14.18M","36.66M","7","65"
"PLD","Bearish","100.15M","-34.97%","24.19M","70.08M","-45.89M","7","37"
"FTSM","Bullish","99.42M","371.67%","73.76M","16.18M","57.58M","1","27"
"TMO","Bullish","97.76M","-53.52%","36.12M","31.43M","4.69M","4","61"
"CMG","Bullish","95.11M","-71.12%","89.98M","5.13M","84.85M","0","3"
"QCOM","Bullish","95.06M","-41.28%","83.46M","3.8M","79.66M","12","46"
"ACWI","Bearish","95.01M","186.97%","7.17M","79.0M","-71.83M","13","47"
"BA","Bearish","94.83M","-25.8%","35.02M","37.27M","-2.26M","23","117"
"SOXL","Bearish","94.53M","12.85%","35.49M","44.05M","-8.56M","38","98"
"BK","Bullish","94.1M","57.02%","88.49M","610.68K","87.88M","1","15"
