"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","8.9B","-44.8%","2.56B","5.9B","-3.34B","249","420"
"QQQ","","2.15B","-40.41%","1.11B","890.09M","218.92M","132","196"
"IWM","","1.15B","-45.7%","418.92M","634.11M","-215.19M","61","110"
"IVV","","1.05B","60.16%","347.86M","630.89M","-283.02M","33","94"
"MSFT","","926.49M","110.04%","817.38M","109.11M","708.27M","3","2"
"AMZN","","746.25M","65.14%","14.64M","709.39M","-694.75M","9","3"
"NVDA","","601.33M","126.25%","0","601.33M","-601.33M","8","1"
"TD","","447.95M","10421.83%","298.01M","149.94M","148.07M","3","0"
"CVS","","427.05M","234.14%","417.65M","0","417.65M","3","8"
"AAPL","","413.62M","-47.1%","287.65M","125.96M","161.69M","5","2"
"GS","","411.53M","1574.15%","0","404.25M","-404.25M","1","9"
"MUB","","324.53M","57.1%","30.08M","245.77M","-215.69M","17","153"
"XOM","","307.25M","-30.96%","293.93M","13.32M","280.61M","4","5"
"RSP","","293.27M","13.73%","172.72M","85.68M","87.05M","33","102"
"EFA","","282.56M","39.31%","11.76M","183.49M","-171.73M","5","55"
"GOOGL","","254.26M","60.4%","254.26M","0","254.26M","3","0"
"VOO","","230.57M","-64.84%","110.15M","59.05M","51.1M","50","120"
"DIS","","222.63M","6.62%","63.1M","0","63.1M","5","5"
"BIL","","219.32M","-15.2%","60.0M","35.78M","24.22M","0","225"
"JIRE","","214.44M","2285.95%","388.8K","214.05M","-213.66M","5","2"
"SSO","","205.93M","1134.55%","19.12M","174.87M","-155.75M","10","72"
"AGG","","205.88M","5.33%","45.4M","102.29M","-56.89M","6","153"
"MA","","187.5M","67.55%","80.1M","90.61M","-10.51M","3","7"
"IWD","","178.44M","-33.86%","32.13M","114.93M","-82.8M","18","72"
"AMD","","169.16M","12.94%","150.25M","18.91M","131.34M","7","6"
"BRK/B","","157.1M","-65.54%","124.54M","19.14M","105.4M","7","69"
"NXT","","151.82M","230.07%","118.17M","16.18M","101.99M","20","47"
"CI","","151.43M","-20.39%","135.45M","1.86M","133.59M","0","17"
"CVX","","150.45M","-29.42%","8.36M","142.09M","-133.73M","2","5"
"RTX","","147.9M","27.68%","24.82M","117.72M","-92.9M","2","7"
"LLY","","145.51M","116.4%","130.44M","0","130.44M","2","3"
"ELV","","141.22M","218.71%","68.18M","70.92M","-2.74M","1","10"
"CYTK","","140.14M","33.68%","25.35M","71.63M","-46.28M","13","49"
"SNAP","","133.15M","144.78%","7.62M","125.53M","-117.9M","12","8"
"TSLA","","132.4M","56.9%","116.11M","16.29M","99.82M","1","2"
"VTI","","131.08M","-38.94%","42.89M","20.27M","22.63M","20","145"
"QCOM","","130.72M","329.97%","61.54M","56.28M","5.25M","4","6"
"EWZ","","128.77M","41.55%","92.55M","35.77M","56.78M","6","49"
"PDD","","128.54M","-20.42%","62.05M","66.48M","-4.43M","2","3"
"SO","","127.02M","910.65%","44.19M","80.05M","-35.86M","8","6"
"SPTM","","126.74M","705.59%","110.5M","12.56M","97.94M","7","24"
"PFE","","123.83M","24.21%","122.01M","1.82M","120.19M","4","4"
"BABA","","123.13M","90.02%","76.17M","44.94M","31.23M","4","5"
"IBM","","123.12M","461.5%","21.86M","94.7M","-72.84M","4","5"
"MARA","","120.46M","16.09%","59.04M","55.25M","3.79M","98","99"
"GOOG","","118.71M","44.63%","68.43M","0","68.43M","2","2"
"VTEB","","117.4M","29.01%","26.84M","72.75M","-45.91M","5","60"
"VIG","","116.35M","-5.94%","9.16M","86.56M","-77.4M","13","53"
"CRM","","114.32M","59.3%","0","114.32M","-114.32M","1","4"
"KRTX","","114.26M","-11.47%","3.69M","69.72M","-66.02M","4","66"
"UPS","","112.14M","75.37%","101.25M","4.22M","97.02M","4","11"
"ANSS","","110.43M","317.33%","46.92M","39.1M","7.82M","28","95"
"WOLF","","109.34M","116.92%","31.8M","41.53M","-9.73M","2","20"
"AVGO","","107.77M","-32.78%","14.66M","77.4M","-62.74M","1","7"
"VTV","","105.1M","-11.32%","12.28M","61.71M","-49.43M","18","82"
"UNH","","103.69M","50.93%","88.95M","0","88.95M","0","9"
"COIN","","102.39M","-36.31%","47.6M","46.06M","1.53M","29","100"
"BSV","","101.51M","88.52%","74.52M","5.69M","68.83M","0","49"
"PEP","","100.16M","160.19%","100.16M","0","100.16M","1","3"
"CAT","","94.24M","66.66%","1.95M","89.68M","-87.73M","2","4"
"FANG","","92.93M","137.97%","88.0M","3.78M","84.22M","2","12"
"USFR","","92.66M","26.94%","21.71M","35.45M","-13.74M","0","102"
"PYPL","","90.2M","105.41%","64.14M","12.19M","51.96M","18","12"
"JNJ","","88.66M","56.15%","88.66M","0","88.66M","0","3"
"TMUS","","84.27M","119.12%","75.22M","9.04M","66.18M","2","5"
"IWV","","84.11M","62.58%","26.52M","3.41M","23.12M","7","186"
"KVUE","","83.6M","-43.59%","38.75M","6.52M","32.23M","10","37"
"AER","","82.9M","363.82%","2.49M","80.4M","-77.91M","1","8"
"TJX","","82.68M","13.68%","50.49M","32.19M","18.29M","1","6"
"LYV","","81.7M","974.13%","4.93M","76.19M","-71.27M","1","10"
"ADP","","80.75M","192.7%","80.75M","0","80.75M","2","2"
"XRAY","","80.48M","806.53%","75.64M","2.21M","73.43M","3","7"
"VEA","","80.2M","-42.37%","40.88M","17.03M","23.86M","3","84"
"IEFA","","78.8M","-14.62%","20.54M","39.76M","-19.22M","6","76"
"WELL","","78.51M","348.97%","4.01M","61.35M","-57.34M","4","13"
"CNHI","","78.46M","25.22%","76.69M","0","76.69M","1","15"
"C","","77.73M","-16.03%","4.57M","73.16M","-68.59M","1","8"
"SMCI","","76.01M","9.49%","30.84M","37.8M","-6.97M","14","125"
"MRNA","","75.6M","-14.95%","23.09M","31.96M","-8.87M","10","50"
"ABBV","","75.16M","-41.69%","66.98M","8.18M","58.8M","4","2"
"JPM","","75.01M","-41.5%","0","75.01M","-75.01M","2","1"
"SBUX","","74.89M","94.75%","60.03M","10.98M","49.05M","2","7"
"CERE","","72.24M","204.43%","29.71M","23.36M","6.35M","4","16"
"BKLN","","71.44M","7.79%","43.18M","7.92M","35.26M","1","30"
"IEMG","","71.39M","1.66%","36.99M","17.51M","19.47M","1","77"
"T","","70.29M","-20.14%","56.89M","11.13M","45.76M","1","8"
"NKE","","69.19M","2.89%","2.32M","56.66M","-54.33M","5","3"
"SNPS","","68.94M","101.9%","3.31M","33.23M","-29.92M","2","30"
"EWC","","67.95M","-21.95%","67.68M","0","67.68M","1","1"
"CCL","","67.39M","43.59%","29.34M","31.5M","-2.16M","22","62"
"ABT","","66.93M","-33.0%","45.27M","0","45.27M","3","7"
"IJR","","66.29M","-44.84%","30.99M","9.11M","21.89M","21","92"
"SCHD","","65.83M","-44.11%","7.83M","38.62M","-30.78M","7","65"
"YUMC","","64.99M","647.02%","27.48M","3.35M","24.13M","5","30"
"ARM","","63.77M","55.19%","39.1M","12.43M","26.67M","15","57"
"SYF","","63.51M","867.56%","44.77M","17.93M","26.83M","1","11"
"SRE","","61.4M","467.03%","54.31M","1.86M","52.45M","0","8"
"IMGN","","60.69M","-33.2%","2.1M","56.08M","-53.97M","5","10"
"MELI","","60.49M","-11.44%","7.72M","52.77M","-45.05M","2","5"
