"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"TSLA","Bullish","8.95B","32.38%","3.09B","3.05B","34.83M","5863","9888"
"SPY","Bullish","7.53B","30.67%","3.86B","3.38B","474.07M","228","318"
"QQQ","Bullish","4.34B","59.71%","2.95B","1.11B","1.84B","291","365"
"NVDA","Bearish","4.24B","21.59%","1.41B","1.83B","-425.57M","1045","4747"
"IWM","Bearish","2.48B","66.34%","749.46M","1.63B","-880.85M","73","91"
"MSFT","Bearish","2.23B","56.86%","410.92M","1.22B","-809.77M","616","1698"
"AMZN","Bullish","1.9B","101.5%","588.53M","564.01M","24.52M","640","1754"
"AMD","Bearish","1.56B","42.25%","510.94M","549.79M","-38.85M","829","1714"
"AAPL","Bearish","1.35B","-42.09%","322.7M","567.69M","-244.99M","579","1352"
"LQD","Bullish","1.12B","22.53%","664.43M","296.88M","367.56M","39","305"
"GOOGL","Bullish","1.02B","106.64%","716.63M","141.22M","575.41M","205","500"
"META","Bearish","971.01M","-4.39%","344.07M","363.71M","-19.64M","258","894"
"EEM","Bearish","899.6M","271.99%","317.92M","471.07M","-153.15M","15","41"
"GOOG","Bullish","698.1M","114.97%","407.01M","213.07M","193.94M","169","270"
"ACWI","Bearish","629.57M","139.99%","195.66M","432.67M","-237.01M","1","16"
"NFLX","Bearish","532.87M","76.76%","207.21M","209.86M","-2.65M","123","671"
"HYG","Bullish","508.32M","-31.23%","262.32M","170.92M","91.4M","16","170"
"BRK/B","Bullish","501.74M","39.8%","472.41M","16.42M","455.99M","8","88"
"XOM","Bearish","484.42M","42.55%","16.43M","362.86M","-346.43M","40","128"
"EFA","Bullish","467.6M","54.15%","258.84M","78.78M","180.06M","9","108"
"CVX","Bullish","453.86M","48.41%","386.75M","32.53M","354.22M","38","101"
"TQQQ","Bearish","452.82M","-4.64%","98.54M","163.64M","-65.11M","212","824"
"IVV","Bullish","400.67M","47.33%","182.77M","174.53M","8.24M","46","71"
"DHR","Bullish","358.13M","135.08%","324.11M","28.1M","296.01M","1","35"
"SQQQ","Bearish","356.73M","38.99%","111.5M","123.93M","-12.43M","63","590"
"MRK","Bearish","348.87M","64.13%","52.71M","258.67M","-205.97M","27","116"
"GS","Bearish","341.43M","138.22%","14.81M","317.1M","-302.28M","9","44"
"RSP","Bullish","325.98M","108.66%","163.29M","83.72M","79.57M","73","229"
"FIS","Bearish","302.55M","130.12%","2.14M","287.42M","-285.28M","10","58"
"LLY","Bullish","280.91M","-1.63%","183.89M","74.21M","109.68M","4","55"
"PG","Bullish","268.35M","18.25%","244.74M","11.24M","233.5M","11","62"
"PFE","Bullish","249.93M","49.4%","191.62M","29.15M","162.47M","21","97"
"TLT","Bearish","244.34M","69.05%","27.22M","189.55M","-162.33M","12","123"
"UNH","Bearish","224.47M","8.61%","9.37M","174.35M","-164.98M","7","62"
"FCX","Bullish","221.57M","218.12%","164.49M","54.5M","109.99M","9","22"
"WFC","Bullish","215.32M","30.75%","146.73M","61.63M","85.1M","6","41"
"PLTR","Bearish","212.79M","134.93%","58.95M","91.64M","-32.69M","123","339"
"BIL","Bullish","210.74M","-39.92%","59.66M","47.59M","12.07M","0","280"
"AVGO","Bullish","197.85M","-34.9%","122.69M","27.96M","94.72M","6","68"
"MRVL","Bearish","197.61M","93.7%","55.39M","72.89M","-17.5M","106","211"
"ROKU","Bullish","192.59M","932.01%","79.03M","71.98M","7.05M","86","380"
"ABBV","Bullish","192.29M","-14.75%","138.22M","46.87M","91.35M","8","58"
"PEP","Bullish","190.23M","92.78%","139.17M","14.2M","124.98M","10","44"
"C","Bullish","185.28M","22.77%","118.97M","53.05M","65.92M","18","77"
"ORCL","Bearish","173.14M","4.95%","49.17M","110.92M","-61.75M","30","41"
"CTVA","Bullish","170.72M","288.59%","127.85M","36.09M","91.76M","5","13"
"NKE","Bearish","160.4M","31.02%","40.32M","40.76M","-438.86K","27","84"
"GLD","Bullish","158.37M","-27.34%","81.13M","34.65M","46.48M","38","120"
"BA","Bullish","151.54M","-17.42%","54.28M","50.72M","3.56M","38","190"
"BABA","Bullish","151.51M","-16.86%","85.47M","51.81M","33.66M","42","86"
"A","Bearish","151.01M","57.58%","3.56M","145.46M","-141.9M","4","20"
"UPS","Bearish","150.72M","34.03%","33.04M","106.36M","-73.32M","10","44"
"TUA","Bullish","150.0M","0%","150.0M","0","150.0M","0","1"
"IEFA","Bearish","149.97M","36.72%","51.49M","55.6M","-4.11M","6","94"
"KRE","Bullish","148.94M","107.95%","85.33M","55.4M","29.93M","53","112"
"MS","Bullish","148.82M","4.75%","107.12M","9.53M","97.58M","12","39"
"BAC","Bullish","148.77M","-13.5%","70.86M","38.38M","32.49M","22","196"
"XLE","Bearish","146.72M","0.06%","25.76M","100.67M","-74.91M","38","103"
"F","Bullish","145.27M","95.95%","77.82M","34.43M","43.39M","18","144"
"DIS","Bearish","144.57M","-21.87%","19.84M","99.41M","-79.57M","35","109"
"SOXL","Bullish","142.71M","56.22%","60.21M","57.4M","2.81M","47","131"
"LIN","Bearish","142.52M","1.12%","1.36M","126.29M","-124.92M","1","35"
"VOO","Bearish","141.67M","-58.92%","44.7M","62.12M","-17.42M","31","115"
"JPM","Bearish","141.51M","-8.9%","53.95M","60.94M","-6.99M","27","98"
"SOXS","Bearish","141.45M","96.96%","37.38M","77.01M","-39.63M","33","110"
