"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"ABT","","71.46M","-29.28%","63.8M","7.66M","56.13M","0","4"
"ROK","","70.93M","30.79%","434.38K","61.24M","-60.8M","1","14"
"VOO","","70.65M","-90.87%","32.47M","19.14M","13.33M","10","47"
"ICE","","70.62M","128.68%","41.08M","21.16M","19.92M","1","7"
"SYK","","69.7M","-19.89%","69.7M","0","69.7M","0","4"
"LMT","","68.58M","-37.91%","67.34M","1.24M","66.1M","0","4"
"USFR","","68.35M","3.56%","36.12M","17.28M","18.84M","0","33"
"EFA","","68.22M","-54.35%","11.82M","42.43M","-30.61M","3","27"
"MU","","68.21M","40.28%","6.97M","2.81M","4.16M","2","6"
"IQV","","68.08M","32.58%","438.49K","66.3M","-65.87M","0","7"
"USIG","","68.06M","325.82%","67.49M","0","67.49M","0","4"
"TSLA","","67.15M","-71.2%","37.13M","13.62M","23.51M","0","6"
"DUK","","66.85M","-2.55%","63.18M","1.05M","62.13M","1","12"
"KMB","","66.38M","47.47%","595.22K","65.78M","-65.19M","0","9"
"KRE","","66.16M","61.44%","18.22M","45.59M","-27.37M","3","26"
"PPG","","66.09M","46.53%","39.14M","0","39.14M","0","8"
"NATI","","65.99M","248.09%","2.07M","59.34M","-57.27M","1","2"
"ZTS","","65.57M","28.23%","60.85M","1.64M","59.22M","0","9"
"ABBV","","64.79M","20.01%","64.79M","0","64.79M","0","2"
"T","","64.54M","-6.24%","61.62M","2.92M","58.7M","0","5"
"MMC","","63.93M","2.61%","62.39M","1.54M","60.85M","0","8"
"JNJ","","63.21M","-16.77%","0","56.89M","-56.89M","0","4"
"PLD","","62.51M","-28.9%","52.84M","6.62M","46.22M","0","4"
"CBRE","","62.41M","51.63%","6.07M","37.47M","-31.41M","6","36"
"AXP","","61.37M","-18.05%","0","61.37M","-61.37M","0","5"
"EL","","60.76M","38.86%","548.2K","55.61M","-55.07M","0","11"
"TFC","","59.89M","15.87%","41.74M","6.13M","35.62M","4","24"
"STT","","59.62M","38.51%","5.4M","53.52M","-48.13M","0","12"
"RSP","","59.41M","-49.9%","21.56M","30.26M","-8.7M","3","23"
"RTX","","59.22M","-19.89%","18.45M","25.21M","-6.76M","7","9"
"A","","58.72M","51.79%","2.37M","50.2M","-47.83M","0","21"
"SCHW","","58.39M","-22.11%","19.04M","34.45M","-15.42M","1","11"
"PTCT","","57.85M","2352.54%","2.98M","51.87M","-48.88M","2","6"
"ELV","","57.13M","-18.47%","488.69K","54.54M","-54.05M","1","6"
"VGK","","56.48M","46.01%","41.87M","11.89M","29.98M","5","3"
"UBER","","55.51M","20.41%","39.68M","0","39.68M","0","10"
"PGR","","55.05M","100.65%","1.43M","50.0M","-48.57M","0","8"
"D","","54.11M","-24.75%","50.85M","2.13M","48.73M","3","8"
"WMT","","53.98M","33.13%","0","53.98M","-53.98M","0","5"
"DTE","","53.64M","28.78%","0","53.64M","-53.64M","0","10"
"CTVA","","53.36M","-48.81%","0","52.74M","-52.74M","0","6"
"TCOM","","53.01M","5.57%","21.51M","31.5M","-9.99M","2","6"
"NEE","","52.83M","-16.3%","8.27M","39.96M","-31.69M","1","6"
"HES","","52.77M","304.32%","47.58M","0","47.58M","0","6"
"TPR","","52.1M","191.69%","459.6K","51.64M","-51.18M","0","9"
"CNC","","51.99M","-9.4%","2.86M","48.49M","-45.62M","2","4"
"WK","","51.9M","223.55%","31.28M","20.2M","11.08M","1","10"
"SO","","51.67M","-30.07%","3.56M","6.52M","-2.96M","0","6"
"QUAL","","51.14M","4.09%","42.63M","604.25K","42.03M","3","19"
"EQT","","50.71M","0.45%","1.26M","47.98M","-46.72M","2","4"
"TROW","","50.36M","430.37%","47.28M","1.25M","46.03M","0","9"
"BKLN","","49.43M","40.05%","14.53M","32.06M","-17.53M","2","10"
"HON","","49.35M","109.99%","31.16M","6.42M","24.74M","2","9"
"VTR","","49.32M","59.16%","561.21K","10.71M","-10.15M","0","8"
"MSCI","","49.23M","65.81%","0","48.21M","-48.21M","0","10"
"ROP","","49.18M","1552.12%","49.18M","0","49.18M","0","6"
"GDX","","48.57M","11.26%","17.45M","6.88M","10.57M","1","8"
"TFLO","","48.45M","283.22%","10.36M","36.6M","-26.25M","0","10"
"NXPI","","48.08M","421.44%","44.39M","2.43M","41.96M","2","6"
"RWR","","46.69M","257.25%","46.69M","0","46.69M","0","1"
"MET","","46.55M","593.05%","45.93M","612.58K","45.32M","0","9"
"PHM","","46.44M","22.35%","0","46.44M","-46.44M","0","6"
"KVUE","","46.33M","-79.59%","6.52M","3.06M","3.46M","2","33"
"TEL","","46.12M","13.25%","0","46.12M","-46.12M","0","5"
"EWJ","","45.81M","-17.11%","45.15M","280.57K","44.87M","2","11"
"FCX","","45.58M","-47.13%","7.56M","38.02M","-30.46M","0","8"
"VTI","","45.21M","-65.53%","16.12M","10.77M","5.35M","12","51"
"TGT","","44.43M","-42.99%","1.42M","40.46M","-39.04M","2","10"
"ANET","","43.88M","106.27%","43.88M","0","43.88M","0","7"
"CMG","","43.87M","-45.67%","25.15M","18.72M","6.44M","0","2"
"WELL","","43.61M","55.56%","43.12M","0","43.12M","0","3"
"AMAT","","43.54M","10.4%","1.28M","42.26M","-40.98M","0","8"
"CCI","","43.36M","-4.35%","0","43.36M","-43.36M","1","4"
"EA","","43.02M","-33.45%","10.54M","1.06M","9.48M","5","8"
"PCG","","42.81M","171.21%","7.1M","31.78M","-24.68M","1","11"
"F","","41.72M","-39.51%","1.69M","5.17M","-3.48M","0","8"
"ED","","41.49M","1.09%","41.49M","0","41.49M","0","4"
"EMR","","41.43M","-21.18%","1.77M","37.57M","-35.8M","0","9"
"SMCI","","41.38M","-50.23%","32.82M","4.77M","28.04M","7","32"
"ON","","41.09M","19.71%","23.43M","4.19M","19.25M","2","12"
"KEYS","","40.99M","14.95%","0","39.92M","-39.92M","0","6"
"CRM","","40.96M","-13.2%","0","37.86M","-37.86M","2","4"
"WY","","40.65M","544.37%","0","34.53M","-34.53M","0","3"
"NSC","","40.62M","-5.9%","0","39.93M","-39.93M","1","4"
"IR","","40.61M","-15.38%","1.33M","33.74M","-32.4M","2","14"
"IJR","","40.57M","-7.29%","2.89M","30.75M","-27.86M","4","22"
"VICI","","40.22M","17.37%","563.13K","39.18M","-38.62M","1","3"
"VCIT","","39.85M","-42.46%","13.25M","20.02M","-6.77M","1","25"
"AJG","","39.62M","-15.27%","38.73M","880.59K","37.85M","0","6"
"AME","","39.24M","158.49%","0","0","0","0","5"
"AMP","","39.09M","39.05%","39.09M","0","39.09M","0","3"
"FDX","","38.96M","88.34%","1.4M","33.57M","-32.17M","0","10"
"TT","","38.89M","-22.56%","9.88M","28.47M","-18.59M","0","8"
"MSI","","38.8M","-42.03%","0","38.8M","-38.8M","0","7"
"ZBH","","38.24M","18.78%","613.96K","37.62M","-37.01M","0","7"
"STZ","","37.39M","-2.93%","0","0","0","0","6"
"CE","","37.34M","0.25%","32.64M","1.91M","30.72M","1","12"
"HD","","37.31M","-20.54%","0","37.31M","-37.31M","0","2"
"TRV","","37.29M","566.14%","34.71M","1.26M","33.45M","1","7"
"VZ","","37.18M","-36.64%","6.28M","23.73M","-17.45M","2","6"
"VNQ","","37.13M","130.32%","32.15M","870.4K","31.28M","0","12"
"HZNP","","37.11M","-75.66%","10.08M","13.47M","-3.39M","1","23"
"XEL","","37.03M","12.72%","30.87M","2.91M","27.96M","0","6"
"DD","","36.9M","28.68%","20.87M","16.03M","4.84M","0","3"
"W","","36.7M","53.31%","23.75M","8.03M","15.72M","0","11"
"SOVO","","36.42M","285.84%","3.2M","29.61M","-26.41M","0","13"
"RCL","","35.8M","-27.07%","26.69M","757.26K","25.94M","1","9"
"FMC","","35.69M","-2.35%","33.86M","1.57M","32.29M","0","8"
"YUM","","35.52M","-3.56%","553.37K","34.97M","-34.42M","1","7"
"ATVI","","35.16M","-70.67%","913.77K","29.17M","-28.25M","0","7"
"JPST","","34.62M","-55.8%","16.01M","1.55M","14.46M","0","36"
"CTLT","","34.53M","112.94%","34.53M","0","34.53M","0","3"
"HIG","","34.41M","82.6%","34.02M","386.35K","33.63M","1","4"
"IRM","","33.95M","59.47%","24.6M","6.07M","18.53M","0","10"
"ICLR","","33.92M","123.11%","16.28M","6.03M","10.26M","0","26"
"CVS","","33.35M","16.97%","0","19.2M","-19.2M","0","11"
"SYF","","33.32M","78.3%","0","31.93M","-31.93M","1","6"
"HPE","","33.3M","-3.95%","0","33.3M","-33.3M","0","7"
"MCO","","33.1M","-24.56%","0","33.1M","-33.1M","0","5"
"DBMF","","33.0M","-31.71%","33.0M","0","33.0M","0","2"
"SOXL","","32.85M","-27.08%","10.02M","6.87M","3.15M","4","56"
"GRMN","","32.48M","29.68%","0","32.48M","-32.48M","0","4"
"AAL","","32.37M","18.74%","13.84M","14.55M","-709.29K","9","32"
"IYR","","32.06M","65.61%","18.16M","8.66M","9.5M","4","14"
"ECL","","31.95M","-8.97%","874.82K","31.07M","-30.2M","0","8"
"XYL","","31.73M","-22.37%","440.55K","28.92M","-28.48M","0","6"
"ALL","","31.65M","55.34%","544.5K","31.1M","-30.56M","0","4"
"TER","","31.6M","7.42%","0","31.6M","-31.6M","0","5"
"IAU","","31.58M","65.56%","25.44M","1.24M","24.2M","1","16"
"SRE","","31.58M","-28.39%","0","31.58M","-31.58M","0","4"
"LW","","31.4M","-21.22%","31.4M","0","31.4M","0","6"
"JCI","","31.35M","-51.58%","12.4M","2.85M","9.55M","0","13"
"SQ","","31.34M","-63.68%","28.48M","488.7K","27.99M","4","17"
"PDD","","30.71M","-53.5%","28.01M","1.13M","26.88M","4","5"
"BRZE","","30.33M","283.01%","0","30.33M","-30.33M","0","2"
"BURL","","29.98M","49.48%","6.09M","5.32M","767.36K","3","13"
"IEFA","","29.95M","-46.1%","6.95M","4.08M","2.87M","2","59"
"ICUI","","29.95M","728.7%","20.93M","1.61M","19.32M","1","4"
"MDB","","29.86M","-64.78%","9.37M","18.95M","-9.58M","1","9"
"AON","","29.59M","-43.92%","28.9M","687.95K","28.21M","1","4"
"MBB","","29.51M","-29.79%","4.07M","19.32M","-15.25M","2","20"
"NI","","29.32M","-4.04%","0","28.82M","-28.82M","0","4"
"CNQ","","29.19M","85.77%","29.19M","0","29.19M","0","2"
"EXR","","29.05M","-4.17%","27.49M","293.64K","27.2M","0","9"
"IJH","","28.5M","-24.78%","20.09M","1.32M","18.77M","7","21"
"FTNT","","28.44M","69.86%","0","27.27M","-27.27M","0","5"
"IT","","28.43M","4.62%","25.85M","0","25.85M","0","8"
"FTV","","28.38M","-16.13%","0","28.38M","-28.38M","0","6"
"IEX","","28.29M","26.22%","0","28.29M","-28.29M","0","5"
"LYV","","28.02M","-69.79%","15.27M","6.47M","8.8M","2","8"
"ZIP","","27.79M","766.02%","27.0M","0","27.0M","0","3"
"RMD","","27.77M","-5.14%","9.72M","12.47M","-2.75M","4","8"
"AVB","","27.71M","-10.46%","0","27.42M","-27.42M","0","6"
"DRI","","26.41M","-32.13%","2.85M","20.78M","-17.94M","4","7"
"MCK","","26.36M","-57.3%","0","26.36M","-26.36M","0","3"
"VRTX","","26.2M","-27.47%","0","26.2M","-26.2M","0","4"
"QCOM","","26.1M","-67.55%","22.64M","3.47M","19.17M","8","0"
"SHV","","26.06M","-76.38%","8.96M","6.44M","2.51M","0","28"
"FOXA","","25.86M","1347.03%","1.57M","24.29M","-22.72M","0","2"
"SPAB","","25.8M","75.99%","326.0K","22.75M","-22.43M","0","17"
"V","","25.66M","71.43%","0","25.66M","-25.66M","0","4"
"MOH","","25.65M","13.75%","23.73M","1.92M","21.8M","0","7"
"WST","","25.56M","28.72%","0","25.56M","-25.56M","0","5"
"ETN","","25.54M","-64.04%","1.11M","17.69M","-16.58M","3","7"
"IVE","","25.47M","-45.38%","21.98M","0","21.98M","0","8"
"VTV","","25.46M","-59.22%","5.24M","11.6M","-6.36M","9","20"
"GSK","","25.39M","-25.61%","0","1.84M","-1.84M","1","5"
"MLM","","25.37M","-6.27%","19.48M","3.84M","15.65M","0","8"
"IP","","25.2M","12.28%","0","25.2M","-25.2M","0","4"
"COWZ","","25.19M","25.45%","21.88M","1.48M","20.41M","1","16"
"GLPI","","25.17M","172.15%","1.28M","21.8M","-20.52M","1","7"
"HAS","","25.16M","55.69%","8.31M","6.99M","1.32M","7","16"
"EQR","","25.09M","101.18%","10.43M","14.03M","-3.61M","0","4"
"WAT","","24.96M","14.55%","0","23.7M","-23.7M","0","10"
"HWM","","24.89M","-14.01%","22.41M","2.48M","19.92M","0","4"
"VRSK","","24.89M","286.52%","548.72K","22.03M","-21.48M","0","10"
"TDY","","24.82M","-2.64%","2.49M","22.33M","-19.83M","0","5"
"REGN","","24.67M","83.35%","1.49M","20.2M","-18.7M","0","8"
"CEG","","24.52M","126.33%","10.87M","4.64M","6.23M","4","11"
"ARKK","","24.32M","-23.97%","15.14M","4.84M","10.3M","6","15"
"CNP","","24.32M","70.84%","20.11M","1.98M","18.13M","2","15"
"ACN","","24.11M","-14.12%","2.02M","14.57M","-12.56M","0","6"
"CSCO","","23.68M","-46.23%","21.33M","0","21.33M","0","7"
"SBAC","","23.67M","348.67%","0","23.67M","-23.67M","0","2"
"VEEV","","23.61M","-53.16%","0","21.7M","-21.7M","0","7"
"VALE","","23.57M","210.16%","0","18.77M","-18.77M","1","2"
"MASI","","23.48M","235.98%","20.64M","749.6K","19.89M","1","5"
"RJF","","23.44M","33.82%","23.44M","0","23.44M","1","3"
"CF","","23.41M","-38.34%","19.4M","3.73M","15.67M","1","9"
"CB","","23.28M","-45.76%","23.28M","0","23.28M","0","4"
"HUBS","","23.12M","328.85%","11.72M","2.6M","9.12M","1","7"
"XLRE","","22.98M","231.8%","452.98K","310.1K","142.87K","1","3"
"MELI","","22.94M","-81.85%","1.4M","20.15M","-18.75M","0","4"
"MOS","","22.85M","-33.14%","22.85M","0","22.85M","0","6"
"RVTY","","22.77M","0.54%","0","0","0","0","3"
"FE","","22.61M","-10.31%","0","18.98M","-18.98M","1","6"
"EPAM","","22.54M","-14.14%","4.75M","17.79M","-13.04M","6","7"
"NVST","","22.49M","128.25%","4.31M","16.24M","-11.93M","6","7"
"MAA","","22.49M","7.36%","0","22.49M","-22.49M","0","2"
"NCLH","","22.48M","140.45%","8.22M","13.6M","-5.38M","3","9"
"LH","","22.37M","158.24%","6.17M","16.2M","-10.03M","0","4"
"SPIB","","22.26M","140.13%","4.33M","3.9M","431.06K","0","70"
"VMW","","21.81M","-66.97%","20.98M","829.75K","20.15M","3","3"
"AZO","","21.78M","120.3%","0","21.78M","-21.78M","0","2"
"MTB","","21.5M","-22.47%","0","21.5M","-21.5M","1","5"
"IWN","","21.39M","38.38%","285.56K","20.56M","-20.27M","4","10"
"SPOT","","21.25M","43.34%","19.78M","554.23K","19.22M","0","6"
"BA","","21.17M","-54.83%","6.41M","11.36M","-4.95M","2","6"
"EWC","","21.17M","2424.97%","0","21.17M","-21.17M","0","2"
"ESS","","20.89M","-11.04%","277.61K","20.61M","-20.33M","0","5"
"SJNK","","20.83M","391.92%","17.65M","2.87M","14.78M","0","7"
"MRVL","","20.63M","-33.25%","676.56K","18.75M","-18.07M","0","10"
"STX","","20.62M","-82.19%","6.64M","8.73M","-2.08M","0","14"
"APO","","20.61M","7.68%","7.02M","8.22M","-1.2M","5","7"
"PNC","","20.55M","-21.72%","2.01M","17.92M","-15.91M","0","4"
"WRB","","20.49M","14.25%","0","283.95K","-283.95K","1","4"
"BOIL","","20.44M","-31.68%","6.93M","11.73M","-4.8M","11","30"
"INVH","","20.35M","79.36%","1.3M","18.7M","-17.4M","2","5"
"HBAN","","20.28M","-19.37%","0","20.28M","-20.28M","0","2"
"TXT","","20.18M","-18.02%","20.18M","0","20.18M","0","3"
"SPSB","","20.17M","372.5%","4.11M","10.55M","-6.44M","0","59"
"FOUR","","20.08M","357.12%","2.0M","11.08M","-9.07M","6","20"
"ARRY","","20.06M","546.98%","15.39M","494.16K","14.9M","1","9"
"VGIT","","19.98M","64.98%","19.19M","0","19.19M","0","6"
"MAS","","19.94M","-13.1%","18.81M","1.13M","17.68M","0","4"
"FLS","","19.89M","23.31%","17.52M","0","17.52M","0","7"
"AMD","","19.74M","-89.15%","15.26M","4.49M","10.77M","5","1"
"IWB","","19.68M","-46.32%","17.72M","817.07K","16.9M","1","5"
"KR","","19.63M","22.77%","16.78M","324.12K","16.45M","1","7"
"PRU","","19.61M","105.67%","19.61M","0","19.61M","0","4"
"CTRA","","19.55M","-39.78%","18.76M","0","18.76M","5","2"
"WSC","","19.45M","63.51%","16.44M","3.01M","13.44M","0","2"
"WOLF","","19.3M","47.08%","4.06M","11.06M","-7.0M","1","8"
"TMO","","19.27M","-60.53%","0","17.01M","-17.01M","1","4"
"VTEB","","19.24M","-74.14%","11.69M","2.12M","9.57M","0","29"
"ESTC","","19.24M","355.74%","0","19.24M","-19.24M","0","2"
"J","","19.13M","11.37%","2.24M","16.54M","-14.3M","0","8"
"TPX","","19.08M","608.74%","4.79M","3.4M","1.39M","3","18"
"SNY","","19.05M","28.93%","19.05M","0","19.05M","0","2"
"CMS","","18.96M","-45.04%","18.67M","0","18.67M","0","4"
"CAG","","18.88M","-19.51%","392.7K","17.59M","-17.19M","1","3"
"GSUS","","18.88M","541.99%","18.88M","0","18.88M","0","1"
"PAYC","","18.85M","-9.97%","0","16.96M","-16.96M","0","7"
"GLW","","18.76M","3.64%","18.47M","0","18.47M","0","5"
"NKE","","18.74M","-82.17%","0","1.22M","-1.22M","0","4"
"PXD","","18.68M","-60.61%","12.86M","0","12.86M","0","6"
"VWO","","18.68M","-46.18%","357.75K","14.6M","-14.24M","0","23"
"ATO","","18.68M","-3.43%","0","408.89K","-408.89K","0","4"
"FANG","","18.62M","-63.93%","18.62M","0","18.62M","2","7"
"TFI","","18.6M","161.53%","0","18.33M","-18.33M","1","1"
"CHD","","18.58M","-28.28%","16.08M","0","16.08M","0","3"
"NIO","","18.23M","-37.28%","2.74M","4.23M","-1.5M","3","19"
"JBL","","18.23M","227.82%","0","17.68M","-17.68M","0","4"
"PKG","","18.21M","-6.52%","16.41M","0","16.41M","0","9"
"FIVE","","18.19M","-22.32%","10.98M","4.36M","6.62M","3","7"
"MA","","18.16M","-70.95%","18.16M","0","18.16M","0","3"
"WEC","","18.08M","605.56%","15.46M","350.88K","15.11M","2","5"
"UNH","","18.06M","-86.23%","12.35M","5.71M","6.64M","0","2"
"VOE","","18.04M","554.78%","707.16K","11.51M","-10.8M","2","4"
"BAC","","18.04M","-84.27%","18.04M","0","18.04M","0","4"
"VEA","","17.9M","-71.76%","5.67M","3.19M","2.48M","1","39"
"IVZ","","17.89M","-3.75%","0","16.69M","-16.69M","0","7"
"IWR","","17.84M","191.06%","17.84M","0","17.84M","0","3"
"DGX","","17.81M","-29.86%","17.81M","0","17.81M","0","2"
"OKE","","17.8M","120.2%","17.42M","379.68K","17.05M","2","4"
"NTES","","17.7M","88.68%","0","0","0","0","4"
"DEN","","17.49M","-64.59%","13.27M","4.22M","9.05M","1","1"
"XRAY","","17.41M","421.91%","16.26M","0","16.26M","0","4"
"JEPI","","17.38M","-47.75%","10.2M","3.39M","6.81M","0","20"
"MDT","","17.31M","-38.61%","9.68M","7.63M","2.06M","2","2"
"DGRW","","17.23M","397.53%","9.16M","7.77M","1.39M","2","3"
"ADBE","","17.02M","-82.7%","17.02M","0","17.02M","3","1"
"FBIN","","16.84M","31.59%","0","14.36M","-14.36M","0","6"
"CL","","16.77M","-63.72%","16.77M","0","16.77M","0","6"
"EXPE","","16.37M","-56.2%","2.06M","13.82M","-11.76M","1","4"
"UAL","","16.26M","15.54%","7.44M","3.74M","3.69M","8","18"
"KSS","","16.21M","226.86%","15.55M","391.12K","15.16M","0","3"
"MDLZ","","16.16M","-54.11%","3.1M","13.06M","-9.95M","0","6"
"KIM","","15.92M","-33.29%","0","15.92M","-15.92M","0","3"
"SPLG","","15.81M","-27.22%","13.98M","538.23K","13.44M","0","10"
"VUG","","15.8M","-75.77%","10.05M","3.18M","6.87M","1","39"
"TMUS","","15.68M","-58.97%","15.68M","0","15.68M","0","7"
"VGT","","15.63M","-27.61%","0","14.13M","-14.13M","1","5"
"AVY","","15.63M","8.32%","253.79K","15.38M","-15.12M","0","4"
"RIVN","","15.5M","-53.41%","6.67M","8.55M","-1.88M","2","8"
"DRSK","","15.48M","1382.13%","0","15.48M","-15.48M","0","1"
"FUTU","","15.31M","-53.64%","588.07K","14.72M","-14.13M","0","2"
"SHW","","15.29M","-76.57%","0","15.29M","-15.29M","0","4"
"IWS","","15.21M","490.1%","13.03M","2.18M","10.85M","0","5"
"PH","","15.2M","-28.91%","3.06M","12.13M","-9.07M","2","7"
"GWRE","","15.17M","-32.29%","7.31M","0","7.31M","0","5"
"COO","","15.14M","-32.4%","14.64M","504.45K","14.14M","0","2"
"CM","","15.14M","666.67%","15.14M","0","15.14M","0","2"
"TXN","","15.12M","-79.04%","13.61M","0","13.61M","0","5"
"ABNB","","14.7M","-68.72%","2.47M","1.62M","850.0K","5","2"
"BBWI","","14.68M","-59.5%","0","14.68M","-14.68M","2","5"
"ORLY","","14.66M","-69.28%","0","13.59M","-13.59M","0","4"
"VNLA","","14.57M","63.12%","14.3M","0","14.3M","1","8"
"BMRN","","14.49M","596.61%","13.65M","576.55K","13.08M","2","5"
"EMN","","14.49M","-51.15%","10.49M","2.85M","7.64M","0","5"
"CNI","","14.37M","-70.53%","0","14.37M","-14.37M","0","1"
"COST","","14.36M","-73.14%","0","14.36M","-14.36M","3","0"
"NDAQ","","14.14M","123.79%","12.21M","257.09K","11.95M","0","8"
"INTU","","14.1M","-82.3%","3.35M","10.75M","-7.39M","0","5"
"ABEV","","14.02M","586.36%","268.55K","13.75M","-13.48M","0","2"
"TTWO","","13.96M","304.77%","521.0K","13.44M","-12.92M","0","4"
"DXCM","","13.93M","-70.58%","7.89M","3.1M","4.79M","2","9"
"LHX","","13.84M","-1.35%","429.74K","3.84M","-3.41M","0","14"
"KWEB","","13.78M","-31.1%","9.02M","2.75M","6.27M","1","16"
"GPN","","13.74M","17.09%","10.28M","3.46M","6.82M","0","5"
"BILL","","13.68M","82.1%","11.59M","256.27K","11.34M","2","6"
"COF","","13.68M","-3.07%","3.16M","1.5M","1.65M","4","8"
"AER","","13.54M","-48.69%","1.7M","8.17M","-6.47M","4","10"
"AMT","","13.39M","59.31%","843.88K","12.54M","-11.7M","1","3"
"PBR","","13.32M","-33.05%","2.68M","10.63M","-7.95M","1","1"
"MORN","","13.32M","65.52%","0","13.32M","-13.32M","0","1"
"GOGL","","13.32M","0%","13.32M","0","13.32M","0","2"
"LRCX","","13.3M","-44.68%","0","13.3M","-13.3M","0","6"
"BRX","","13.29M","-28.69%","12.3M","992.77K","11.31M","0","2"
"CTSH","","13.25M","19.99%","12.33M","915.46K","11.42M","1","6"
"PLTR","","13.17M","-64.71%","4.3M","2.38M","1.93M","2","21"
