"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","","8.36B","42.75%","2.06B","5.13B","-3.06B","258","422"
"IWM","","2.6B","137.34%","683.43M","1.8B","-1.12B","92","152"
"QQQ","","1.94B","-42.7%","903.49M","853.96M","49.53M","140","218"
"MSFT","","1.21B","40.75%","1.21B","0","1.21B","6","0"
"AAPL","","1.09B","162.03%","782.89M","302.58M","480.31M","4","2"
"BIL","","940.38M","103.01%","121.29M","338.21M","-216.92M","1","745"
"NVDA","","863.45M","-10.03%","863.45M","0","863.45M","7","0"
"IVV","","668.99M","97.02%","44.41M","544.12M","-499.71M","40","135"
"AMZN","","538.34M","-8.21%","452.38M","85.96M","366.43M","8","3"
"GS","","390.48M","1233.78%","379.65M","9.09M","370.56M","3","17"
"BRK/B","","376.55M","32.12%","43.8M","296.08M","-252.27M","38","112"
"VOO","","360.5M","50.36%","91.96M","183.47M","-91.51M","48","168"
"XOM","","330.8M","-47.74%","308.22M","18.35M","289.86M","3","8"
"VCSH","","322.38M","145.44%","37.76M","264.5M","-226.75M","0","53"
"RSP","","318.04M","109.16%","115.11M","91.92M","23.18M","75","259"
"HES","","312.65M","121.17%","138.13M","125.23M","12.9M","24","33"
"TQQQ","","307.98M","-25.66%","89.45M","83.93M","5.52M","138","497"
"GOOG","","291.26M","76.45%","172.82M","105.85M","66.97M","5","3"
"GDX","","289.04M","350.75%","15.64M","262.82M","-247.18M","10","73"
"CVX","","287.92M","-28.24%","187.18M","55.92M","131.26M","16","10"
"GOOGL","","282.14M","16.79%","80.34M","32.93M","47.41M","5","3"
"TSLA","","275.82M","-13.91%","116.71M","159.11M","-42.4M","8","1"
"DIS","","250.85M","-14.38%","202.26M","48.59M","153.67M","5","3"
"MCD","","250.66M","170.05%","0","250.66M","-250.66M","1","5"
"EXPE","","230.91M","-18.15%","190.28M","5.51M","184.77M","4","42"
"AMD","","230.46M","6.38%","155.08M","44.45M","110.63M","11","10"
"IMGN","","215.15M","121.58%","39.72M","112.53M","-72.81M","23","110"
"META","","214.98M","-55.47%","116.07M","28.43M","87.65M","6","4"
"AVGO","","210.33M","-73.11%","200.03M","0","200.03M","2","9"
"VTI","","204.1M","49.15%","56.75M","56.45M","300.95K","45","212"
"INTC","","203.83M","21.24%","40.6M","128.24M","-87.64M","8","9"
"QCOM","","203.07M","31.08%","80.52M","122.55M","-42.04M","7","3"
"SHV","","195.37M","67.3%","73.37M","41.15M","32.22M","0","160"
"IWD","","194.32M","-15.17%","74.41M","60.47M","13.95M","23","146"
"PANW","","190.38M","-8.64%","52.92M","88.12M","-35.2M","18","71"
"AGG","","186.78M","-11.77%","63.16M","57.64M","5.51M","11","180"
"EFA","","182.2M","16.12%","89.02M","64.36M","24.66M","17","132"
"SSO","","181.13M","99.68%","171.9M","2.36M","169.54M","9","22"
"XBI","","174.07M","193.41%","15.98M","92.74M","-76.76M","37","58"
"OPCH","","170.21M","2368.81%","11.97M","146.06M","-134.1M","5","10"
"CRM","","161.68M","44.09%","71.45M","66.96M","4.49M","5","13"
"FIS","","155.49M","196.38%","117.24M","25.58M","91.67M","6","25"
"AFRM","","155.03M","140.81%","128.08M","22.57M","105.51M","47","76"
"TNA","","152.38M","229.17%","51.22M","75.86M","-24.65M","48","229"
"VCIT","","150.09M","-9.18%","84.93M","49.53M","35.4M","2","47"
"SQQQ","","145.46M","7.54%","40.34M","50.66M","-10.32M","31","256"
"VEA","","142.59M","91.35%","81.39M","27.1M","54.29M","6","129"
"MUB","","141.38M","-29.86%","54.38M","54.22M","158.13K","22","105"
"NFLX","","140.82M","122.83%","116.28M","24.54M","91.74M","6","3"
"COIN","","139.72M","-8.65%","55.88M","62.15M","-6.27M","46","298"
"IEFA","","137.05M","42.55%","29.98M","28.02M","1.97M","11","113"
"MS","","136.32M","293.49%","31.34M","75.2M","-43.87M","7","12"
"SNOW","","135.16M","34.3%","77.77M","41.77M","36.0M","32","74"
"EMB","","129.63M","-48.07%","18.42M","95.58M","-77.16M","5","67"
"VIG","","128.9M","11.51%","67.14M","46.5M","20.64M","7","49"
"KRE","","127.86M","209.22%","70.51M","42.95M","27.56M","31","80"
"IJR","","127.27M","113.8%","52.23M","51.61M","617.37K","16","83"
"ADBE","","124.66M","48.47%","94.71M","16.28M","78.43M","3","7"
"CNQ","","123.1M","397.28%","119.62M","1.89M","117.72M","1","7"
"VTV","","121.07M","-53.91%","48.83M","36.23M","12.6M","20","103"
"PCG","","118.46M","-22.85%","56.93M","42.04M","14.89M","10","35"
"ABCM","","118.32M","51.02%","69.98M","37.48M","32.49M","2","34"
"IYR","","117.84M","206.42%","68.37M","26.7M","41.67M","15","63"
"PFE","","117.05M","-40.51%","52.87M","52.37M","494.91K","13","14"
"ESTC","","115.01M","586.5%","33.4M","50.73M","-17.33M","25","128"
"SMCI","","114.23M","25.43%","45.31M","45.96M","-646.98K","21","181"
"AXP","","113.36M","-14.74%","79.82M","5.81M","74.01M","0","17"
"SHEL","","111.53M","69.56%","93.17M","15.07M","78.1M","7","12"
"JPM","","110.48M","25.58%","6.06M","92.05M","-85.99M","5","6"
"T","","108.84M","-21.86%","87.35M","19.15M","68.2M","5","5"
"SCHD","","106.33M","4.16%","42.16M","43.66M","-1.5M","10","56"
"LIN","","106.15M","161.08%","61.28M","44.87M","16.41M","0","6"
