"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"ESS","Bearish","260.32M","1338.19%","0","254.18M","-254.18M","0","23"
"NEWR","Bearish","254.26M","11337.68%","67.38M","74.87M","-7.49M","42","148"
"PB","Bearish","253.63M","2301.37%","252.72K","253.37M","-253.12M","1","3"
"ORCL","Bearish","247.92M","39.31%","4.09M","213.44M","-209.35M","20","28"
"UBER","Bearish","245.27M","137.57%","61.98M","95.37M","-33.39M","98","214"
"LOW","Bearish","241.29M","155.99%","663.64K","237.23M","-236.56M","2","32"
"IJH","Bullish","240.15M","-53.59%","224.83M","7.15M","217.67M","7","42"
"WFC","Bearish","238.39M","34.47%","24.4M","188.73M","-164.33M","27","34"
"GOOG","Bearish","224.31M","-56.38%","31.09M","77.37M","-46.28M","58","216"
"JPM","Bullish","222.54M","-7.39%","105.21M","89.0M","16.2M","36","100"
"LYB","Bearish","220.6M","423.41%","0","218.89M","-218.89M","0","14"
"MA","Bearish","219.94M","41.32%","56.74M","116.09M","-59.35M","19","97"
"AGG","Bearish","219.49M","110.99%","27.03M","122.64M","-95.61M","9","101"
"VOO","Bearish","216.14M","-46.52%","67.93M","77.25M","-9.32M","32","118"
"HEWJ","Bullish","215.75M","64789.56%","215.23M","523.48K","214.71M","1","6"
"BIL","Bearish","214.36M","13.21%","16.0M","89.72M","-73.72M","0","264"
"CB","Bullish","208.82M","271.78%","166.95M","36.37M","130.58M","0","32"
"ABT","Bearish","203.58M","43.87%","2.72M","198.76M","-196.04M","0","33"
"IWN","Bearish","201.81M","750.98%","94.54M","95.51M","-974.03K","13","43"
"PYPL","Bullish","197.79M","188.01%","92.02M","87.01M","5.0M","66","107"
"EFA","Bullish","193.4M","170.77%","90.75M","74.98M","15.77M","4","74"
"TLT","Bullish","193.25M","-7.57%","95.1M","53.07M","42.03M","31","149"
"ADBE","Bearish","190.75M","13.49%","69.4M","72.15M","-2.75M","24","134"
"PLTR","Bullish","180.28M","297.08%","77.16M","67.82M","9.33M","127","258"
"ON","Bullish","179.6M","78.81%","88.3M","57.82M","30.47M","91","136"
"AXP","Bullish","179.49M","95.96%","172.09M","4.41M","167.67M","5","37"
"EEM","Bearish","177.48M","-52.03%","62.71M","101.63M","-38.92M","6","56"
"FSLR","Bearish","176.36M","128.06%","15.13M","146.81M","-131.68M","9","68"
"PEG","Bullish","175.85M","477.87%","107.86M","67.99M","39.87M","0","13"
"BBEU","Bullish","175.72M","-57.36%","173.6M","1.16M","172.43M","1","5"
"CAG","Bearish","172.74M","502.98%","0","171.9M","-171.9M","1","16"
"KMB","Bullish","171.85M","86.03%","165.1M","5.9M","159.2M","2","23"
"EL","Bullish","171.02M","269.59%","97.28M","57.51M","39.78M","9","20"
"MMC","Bearish","170.14M","23.01%","508.49K","167.35M","-166.84M","3","18"
"BA","Bullish","168.92M","-47.05%","109.49M","42.7M","66.79M","23","127"
"WHR","Bullish","166.2M","695.81%","160.03M","1.85M","158.18M","1","10"
"KIM","Bullish","155.82M","718.99%","85.08M","70.75M","14.33M","0","12"
"ABM","Bearish","155.35M","2895.29%","0","151.45M","-151.45M","0","8"
"EMR","Bullish","151.12M","300.22%","149.84M","0","149.84M","0","18"
"NTAP","Bearish","147.68M","1607.05%","0","146.86M","-146.86M","1","5"
"IEMG","Bullish","146.57M","14.5%","84.29M","47.87M","36.42M","0","55"
"HBAN","Bearish","146.03M","2583.15%","3.52M","5.43M","-1.91M","0","8"
"MS","Bearish","145.93M","-27.83%","5.34M","115.18M","-109.84M","16","27"
"VTI","Bullish","145.26M","8.37%","72.89M","14.9M","57.98M","22","112"
"PLD","Bullish","144.27M","29.88%","135.9M","6.77M","129.13M","4","25"
"VCIT","Bullish","142.67M","262.87%","71.29M","63.61M","7.68M","4","38"
"MSGS","Bullish","141.88M","1886.19%","109.42M","31.55M","77.86M","5","23"
"VRTX","Bearish","141.27M","236.53%","3.18M","136.2M","-133.02M","4","9"
"SJW","Bearish","140.8M","6143.7%","0","140.8M","-140.8M","0","7"
"HUM","Bullish","140.01M","26.21%","80.3M","43.76M","36.54M","2","36"
"AVB","Bullish","139.53M","321.82%","139.53M","0","139.53M","0","13"
"PANW","Bearish","139.25M","-13.43%","17.73M","116.96M","-99.23M","10","37"
"UNH","Bullish","137.9M","19.15%","114.2M","10.9M","103.29M","1","53"
"GLW","Bearish","137.73M","247.81%","2.19M","131.0M","-128.81M","0","13"
"NEE","Bearish","137.36M","124.02%","31.59M","67.77M","-36.17M","13","83"
"EWJ","Bullish","136.99M","704.44%","33.05M","3.64M","29.42M","1","29"
"DXCM","Bullish","135.54M","429.0%","116.09M","4.41M","111.69M","10","43"
"EXR","Bearish","134.29M","44.85%","611.62K","133.12M","-132.51M","1","17"
"XLU","Bullish","134.04M","186.32%","77.86M","53.73M","24.13M","5","23"
"CRM","Bearish","133.42M","36.95%","34.85M","71.03M","-36.18M","32","90"
"T","Bullish","133.35M","-28.66%","113.3M","8.78M","104.52M","11","50"
"XLV","Bearish","132.75M","51.08%","35.63M","74.17M","-38.53M","26","82"
"XLE","Bullish","132.5M","14.94%","56.37M","55.45M","912.07K","29","84"
"XLI","Bearish","130.87M","95.85%","12.31M","97.94M","-85.63M","8","24"
"EMN","Bearish","130.81M","972.86%","589.12K","128.8M","-128.21M","0","7"
"GLD","Bullish","128.22M","0.59%","48.71M","36.03M","12.68M","39","117"
"CHD","Bearish","128.18M","267.46%","6.74M","85.52M","-78.78M","3","23"
"DXJ","Bullish","127.8M","888.32%","93.07M","25.21M","67.86M","1","37"
"CAT","Bearish","127.46M","226.17%","42.87M","50.23M","-7.36M","16","100"
"SQQQ","Bearish","127.44M","-41.12%","37.18M","39.94M","-2.76M","18","243"
"CVS","Bearish","127.22M","-2.69%","27.82M","28.28M","-464.81K","21","56"
"AVGO","Bullish","124.85M","33.45%","67.03M","53.96M","13.07M","4","17"
"MUB","Bearish","123.93M","71.68%","25.82M","73.15M","-47.33M","6","59"
"ATO","Bullish","123.34M","576.36%","119.9M","0","119.9M","0","13"
"MO","Bullish","123.27M","90.1%","100.94M","12.62M","88.32M","5","29"
"UPS","Bullish","121.95M","-24.6%","111.63M","5.37M","106.26M","3","46"
"MSI","Bearish","119.35M","221.14%","24.83M","76.93M","-52.1M","5","34"
"DLR","Bullish","117.4M","303.2%","99.15M","3.15M","96.0M","4","27"
"ZTS","Bullish","116.82M","-14.29%","79.49M","22.51M","56.98M","3","22"
"MU","Bearish","113.39M","97.23%","41.41M","42.12M","-715.96K","18","38"
"SOFI","Bullish","112.54M","556.88%","63.25M","30.41M","32.84M","71","107"
"NIO","Bearish","110.47M","34.86%","26.57M","65.57M","-39.0M","51","93"
"NTRS","Bearish","110.46M","2195.64%","0","109.14M","-109.14M","1","5"
"HAS","Bullish","109.87M","3553.84%","85.52M","10.09M","75.43M","5","31"
"SQ","Bullish","109.26M","76.3%","71.16M","17.42M","53.74M","25","64"
"FTNT","Bullish","109.17M","803.76%","67.61M","39.17M","28.45M","4","11"
"ETRN","Bullish","107.41M","803.23%","93.32M","12.63M","80.7M","4","7"
"DUK","Bearish","106.98M","90.17%","5.91M","98.64M","-92.73M","1","18"
"NOW","Bearish","106.8M","83.98%","10.96M","69.07M","-58.11M","3","40"
"CMG","Bearish","106.76M","33.48%","0","100.71M","-100.71M","0","4"
"F","Bearish","105.34M","-2.27%","13.15M","77.96M","-64.81M","18","74"
"KDP","Bullish","105.06M","189.74%","56.08M","45.99M","10.09M","19","20"
"PPG","Bullish","104.6M","19.33%","99.54M","3.48M","96.06M","7","13"
"SYK","Bearish","103.9M","-17.0%","3.98M","95.59M","-91.61M","1","26"
"OXY","Bullish","101.35M","177.81%","67.48M","23.01M","44.47M","28","52"
"FI","Bearish","100.24M","-14.86%","2.25M","91.78M","-89.54M","11","18"
"TSM","Bullish","100.15M","134.0%","61.98M","13.83M","48.14M","31","62"
"OGN","Bearish","99.33M","1250.04%","0","99.33M","-99.33M","0","7"
"RSP","Bullish","99.18M","-35.84%","35.47M","20.23M","15.25M","17","86"
"MCK","Bearish","98.22M","21.61%","12.48M","61.0M","-48.52M","3","20"
"V","Bullish","97.47M","-11.7%","64.45M","23.0M","41.45M","11","51"
"WST","Bearish","96.19M","229.45%","36.15M","57.12M","-20.97M","0","11"
"MDB","Bearish","94.78M","170.61%","36.95M","50.3M","-13.35M","7","41"
"MELI","Bullish","94.5M","-4.87%","62.25M","29.23M","33.01M","2","9"
"FE","Bearish","94.22M","416.38%","1.66M","92.56M","-90.9M","2","7"
"IEFA","Bearish","93.1M","73.96%","30.86M","35.41M","-4.55M","5","80"
"OKE","Bullish","90.8M","237.54%","87.93M","2.24M","85.68M","0","9"
"SHV","Bearish","90.11M","78.17%","21.78M","34.66M","-12.89M","0","102"
"XLC","Bullish","90.09M","151.43%","76.44M","10.45M","65.99M","1","18"
"USB","Bearish","89.64M","147.83%","32.02M","50.84M","-18.81M","4","23"
"PSX","Bearish","89.55M","307.14%","22.28M","64.9M","-42.62M","2","12"
"FCX","Bullish","89.45M","-22.29%","80.23M","2.56M","77.67M","3","38"
"EMB","Bullish","88.85M","75.16%","48.56M","31.27M","17.29M","4","31"
"CMCSA","Bearish","88.85M","-10.09%","32.76M","50.21M","-17.45M","6","35"
"BXP","Bearish","88.55M","1003.16%","0","88.55M","-88.55M","0","2"
"TMUS","Bullish","88.0M","28.95%","44.01M","15.53M","28.48M","11","72"
"ALB","Bearish","87.98M","208.05%","20.58M","38.29M","-17.71M","13","158"
"VICI","Bullish","87.58M","101.05%","59.04M","28.28M","30.76M","2","15"
"MPC","Bullish","87.42M","155.4%","72.58M","7.57M","65.0M","5","26"
"PNW","Bullish","86.45M","527.14%","85.04M","0","85.04M","0","11"
"XPEV","Bullish","86.15M","71.89%","69.76M","12.75M","57.01M","33","53"
"EQR","Bullish","85.99M","336.79%","2.91M","1.04M","1.87M","1","7"
"NSC","Bearish","85.49M","2.43%","0","85.49M","-85.49M","0","11"
"SRE","Bullish","84.71M","133.59%","84.34M","0","84.34M","0","11"
"TJX","Bullish","84.52M","-12.69%","80.16M","461.57K","79.7M","0","24"
"KVUE","Bullish","83.29M","33.61%","51.73M","9.41M","42.31M","9","31"
"ANET","Bearish","83.23M","-1.53%","20.18M","41.7M","-21.52M","29","70"
"NRG","Bullish","82.61M","109.69%","81.55M","1.06M","80.49M","2","2"
"A","Bearish","82.38M","13.51%","8.25M","68.25M","-60.01M","3","18"
"GSLC","Bearish","80.95M","1408.6%","732.31K","79.52M","-78.79M","4","5"
"MTD","Bearish","80.8M","515.13%","18.81M","61.99M","-43.18M","0","7"
"WMT","Bullish","80.29M","46.34%","64.95M","7.28M","57.67M","10","45"
"GE","Bullish","79.9M","-42.74%","61.72M","4.9M","56.82M","6","36"
"TMO","Bullish","79.88M","-47.79%","44.14M","17.51M","26.62M","4","48"
"RTX","Bullish","79.33M","-59.08%","33.07M","17.12M","15.95M","37","44"
"ASML","Bullish","78.32M","55.22%","43.1M","35.21M","7.89M","4","9"
"SMCI","Bullish","77.96M","9.76%","33.22M","32.04M","1.18M","16","99"
"EQT","Bearish","77.7M","14.5%","4.44M","64.93M","-60.49M","8","26"
"SPGI","Bullish","76.16M","-13.89%","33.89M","19.0M","14.88M","3","44"
"XLF","Bearish","75.8M","2.97%","17.6M","32.44M","-14.84M","9","95"
"AMGN","Bearish","75.41M","17.25%","1.22M","70.76M","-69.53M","1","22"
"MCO","Bearish","75.23M","2.22%","473.77K","74.75M","-74.28M","0","10"
"OMC","Bullish","75.21M","676.08%","67.84M","2.09M","65.75M","3","19"
"ECL","Bullish","75.09M","83.6%","74.79M","0","74.79M","0","15"
"ARKK","Bearish","75.0M","25.24%","25.86M","38.61M","-12.75M","27","60"
"PNR","Bearish","74.59M","226.44%","3.12M","69.92M","-66.8M","1","13"
"SMIN","Bearish","74.35M","16233.43%","0","74.35M","-74.35M","0","1"
"GDXJ","Bullish","74.03M","978.93%","72.27M","935.18K","71.33M","5","6"
"IWD","Bullish","72.89M","83.78%","32.02M","30.03M","1.99M","6","40"
"LVS","Bearish","72.51M","366.4%","4.59M","62.74M","-58.15M","7","15"
"CNC","Bearish","72.49M","48.78%","3.61M","53.0M","-49.4M","7","36"
"RETA","Bearish","72.32M","-4.78%","12.58M","27.0M","-14.42M","6","68"
"CLX","Bearish","72.3M","392.67%","1.83M","68.25M","-66.42M","2","13"
"LYV","Bullish","72.29M","21.51%","55.39M","13.12M","42.27M","22","33"
"INTU","Bullish","71.53M","-16.64%","27.56M","24.17M","3.39M","1","21"
"NI","Bullish","71.43M","131.84%","67.01M","1.12M","65.89M","1","14"
"PBR","Bearish","71.37M","878.64%","23.49M","41.71M","-18.22M","5","32"
"PXD","Bullish","71.31M","81.72%","44.74M","21.39M","23.35M","2","30"
"BAX","Bearish","71.14M","34.19%","2.3M","34.45M","-32.15M","22","39"
"IWF","Bullish","70.87M","113.93%","41.81M","20.2M","21.61M","5","33"
"HLT","Bullish","70.75M","-26.17%","66.9M","766.39K","66.14M","1","16"
"XLP","Bullish","70.27M","105.25%","34.72M","18.16M","16.56M","29","87"
"UBSI","Bearish","70.26M","805.68%","5.51M","64.75M","-59.24M","1","6"
"RIVN","Bearish","70.26M","-23.91%","30.56M","34.56M","-4.0M","46","64"
"BKNG","Bearish","70.22M","353.21%","12.61M","57.61M","-44.99M","0","4"
"XLK","Bearish","70.19M","-2.68%","12.03M","49.63M","-37.59M","12","31"
"CRWD","Bearish","70.17M","93.12%","19.75M","46.03M","-26.28M","19","67"
"FTV","Bullish","70.06M","61.75%","51.25M","3.05M","48.2M","7","19"
"IEF","Bearish","69.99M","37.69%","4.26M","39.89M","-35.63M","7","36"
"COF","Bullish","69.94M","113.51%","14.16M","7.71M","6.45M","8","93"
"SNOW","Bullish","69.67M","16.6%","33.32M","26.42M","6.9M","20","43"
"BAC","Bearish","69.51M","-68.35%","14.54M","40.01M","-25.47M","40","74"
"EBAY","Bearish","69.48M","172.12%","3.22M","65.46M","-62.23M","11","9"
"BND","Bullish","69.36M","-17.16%","41.57M","6.49M","35.08M","1","65"
"KO","Bearish","69.11M","12.65%","22.38M","31.95M","-9.58M","15","39"
"VTRS","Bearish","68.82M","1315.17%","0","68.82M","-68.82M","5","0"
"VZ","Bullish","68.63M","19.74%","42.03M","9.05M","32.98M","10","88"
"ARNC","Bearish","68.09M","691.17%","24.24M","36.91M","-12.68M","1","23"
"AEP","Bullish","67.35M","166.34%","54.61M","10.2M","44.41M","10","13"
"SCHW","Bullish","67.28M","48.16%","37.1M","17.51M","19.59M","7","56"
"VCSH","Bullish","67.22M","-49.81%","42.5M","10.32M","32.18M","1","55"
"APH","Bearish","66.15M","0.02%","2.34M","51.13M","-48.78M","2","16"
"ETN","Bearish","65.93M","62.83%","18.6M","39.46M","-20.86M","5","39"
"PCG","Bearish","65.14M","43.45%","18.52M","42.26M","-23.74M","1","21"
"MCD","Bullish","65.03M","-56.67%","12.05M","8.65M","3.4M","6","62"
"ARCC","Bearish","64.79M","415.01%","4.6M","49.23M","-44.63M","1","19"
"IRM","Bullish","64.78M","205.04%","63.86M","0","63.86M","0","7"
"O","Bullish","64.42M","405.21%","52.06M","4.87M","47.18M","5","26"
"AMAT","Bearish","64.17M","-15.38%","27.7M","33.4M","-5.7M","9","27"
"NDAQ","Bearish","64.11M","1122.15%","1.24M","62.87M","-61.62M","0","8"
"AJG","Bearish","64.06M","91.02%","1.35M","62.29M","-60.94M","6","7"
"D","Bearish","63.49M","114.12%","4.83M","53.01M","-48.18M","4","15"
"COIN","Bearish","62.9M","-6.03%","23.47M","25.03M","-1.57M","40","107"
"DGRO","Bullish","62.84M","131.04%","58.12M","662.18K","57.45M","1","13"
"TT","Bearish","62.02M","37.24%","2.59M","48.6M","-46.01M","0","25"
"TSN","Bearish","61.84M","326.23%","1.6M","59.79M","-58.19M","3","6"
"FIS","Bearish","61.58M","34.64%","6.22M","51.67M","-45.45M","4","11"
"NICE","Bearish","61.37M","2097.12%","21.18M","24.25M","-3.07M","1","10"
"SOXS","Bullish","61.36M","40.39%","26.63M","20.3M","6.32M","11","58"
"NKE","Bullish","61.21M","-45.92%","34.21M","7.48M","26.73M","13","63"
"IQV","Bullish","60.97M","78.29%","48.48M","1.96M","46.52M","0","25"
"VUG","Bearish","60.93M","21.83%","18.8M","23.58M","-4.78M","5","67"
"WRB","Bullish","60.84M","281.65%","54.54M","6.3M","48.24M","0","5"
"INVH","Bearish","60.66M","147.03%","1.74M","10.95M","-9.21M","3","25"
"CMA","Bearish","60.6M","221.83%","4.4M","54.14M","-49.75M","3","10"
"DELL","Bearish","60.58M","251.31%","2.8M","40.44M","-37.63M","4","20"
"K","Bearish","60.45M","778.51%","333.7K","56.01M","-55.67M","2","15"
"COST","Bearish","60.34M","73.84%","19.86M","26.09M","-6.24M","5","31"
"WELL","Bullish","60.09M","119.47%","55.19M","335.31K","54.86M","2","15"
"ACWI","Bearish","60.04M","-73.97%","5.93M","46.92M","-40.98M","1","24"
"WDAY","Bullish","60.03M","63.44%","53.44M","891.57K","52.55M","2","17"
"VRSK","Bullish","59.35M","124.19%","31.83M","4.18M","27.65M","1","27"
"W","Bullish","59.2M","87.63%","44.32M","13.23M","31.09M","17","30"
"STIP","Bullish","58.72M","507.83%","27.18M","23.63M","3.55M","1","18"
"ENPH","Bearish","58.26M","-30.71%","18.55M","24.36M","-5.82M","27","79"
"VEA","Bullish","58.19M","-8.43%","21.33M","7.38M","13.94M","2","72"
"ROK","Bearish","57.46M","52.32%","1.25M","52.13M","-50.89M","0","15"
"MLM","Bearish","57.31M","24.56%","558.61K","18.19M","-17.63M","0","8"
"SLV","Bearish","57.3M","25.51%","3.37M","39.35M","-35.98M","2","39"
"DNB","Bearish","57.12M","1783.18%","0","54.52M","-54.52M","6","2"
"VTV","Bullish","57.02M","-43.88%","18.9M","18.56M","339.76K","9","66"
"NU","Bearish","56.93M","80.03%","14.83M","27.75M","-12.92M","2","25"
"IEX","Bearish","56.82M","1.38%","6.47M","36.39M","-29.92M","2","21"
"DG","Bearish","56.66M","-22.08%","5.72M","49.22M","-43.5M","2","19"
"CNX","Bullish","56.53M","831.1%","33.84M","14.51M","19.33M","5","9"
"SOXL","Bearish","56.43M","-26.25%","20.22M","25.73M","-5.5M","45","82"
"STZ","Bullish","56.42M","-13.34%","51.27M","3.23M","48.05M","1","19"
"IAGG","Bullish","56.38M","1172.7%","55.55M","527.4K","55.02M","0","7"
"COPX","Bearish","56.15M","91.77%","7.4M","48.45M","-41.05M","2","2"
"MDLZ","Bullish","55.94M","133.28%","46.87M","4.78M","42.1M","3","22"
"PINS","Bearish","55.89M","160.44%","3.89M","46.48M","-42.59M","11","16"
"PM","Bearish","55.83M","1.38%","18.37M","26.13M","-7.76M","7","39"
"EWZ","Bearish","55.48M","-14.6%","11.2M","37.07M","-25.87M","6","15"
"SBAC","Bearish","55.46M","87.61%","8.31M","29.94M","-21.64M","2","11"
"PDD","Bullish","55.21M","-49.78%","30.62M","14.3M","16.32M","28","27"
"SBUX","Bearish","55.13M","83.33%","4.29M","24.13M","-19.85M","19","44"
"LNG","Bullish","54.56M","259.71%","45.96M","0","45.96M","0","12"
"CF","Bullish","54.36M","50.46%","47.88M","0","47.88M","4","13"
"CP","Bullish","54.34M","58.12%","13.15M","6.44M","6.72M","5","21"
"JD","Bearish","54.28M","77.92%","9.34M","41.05M","-31.71M","15","31"
"BIDU","Bearish","54.25M","90.22%","9.97M","39.69M","-29.72M","10","41"
"EMXC","Bullish","54.17M","931.58%","51.26M","1.19M","50.07M","4","6"
"BBJP","Bearish","53.74M","17.03%","9.41M","44.33M","-34.91M","1","8"
"GDX","Bullish","53.71M","-47.55%","34.89M","12.17M","22.73M","16","41"
"TEL","Bullish","53.45M","2.52%","44.09M","6.38M","37.71M","0","16"
"AME","Bullish","53.37M","713.61%","45.78M","914.7K","44.87M","1","13"
"ALV","Bearish","52.87M","911.47%","23.0M","24.51M","-1.51M","11","4"
"SPLK","Bullish","52.28M","1574.2%","20.6M","7.3M","13.3M","5","45"
"BKLN","Bullish","51.51M","19.62%","31.48M","18.76M","12.72M","0","8"
"LUV","Bullish","51.33M","5.88%","34.08M","14.46M","19.62M","6","19"
"SNAP","Bullish","51.17M","-60.08%","38.68M","5.69M","32.99M","16","30"
"KEYS","Bullish","49.97M","45.2%","39.56M","962.19K","38.6M","0","14"
"CTVA","Bearish","49.82M","26.57%","1.5M","48.05M","-46.55M","0","12"
"CSCO","Bearish","49.73M","-32.71%","9.19M","35.62M","-26.43M","24","32"
"KBE","Bearish","49.29M","585.51%","4.74M","43.93M","-39.19M","5","8"
"YUM","Bullish","49.27M","-26.25%","47.34M","0","47.34M","1","15"
"VGSH","Bearish","49.24M","44.74%","4.16M","24.29M","-20.13M","0","50"
"AON","Bearish","49.22M","-12.22%","441.6K","48.28M","-47.84M","5","4"
"VIG","Bearish","48.93M","54.8%","9.4M","33.37M","-23.96M","5","22"
"MDY","Bearish","48.86M","42.72%","5.91M","42.95M","-37.04M","1","5"
"ZBH","Bearish","48.69M","66.48%","2.86M","42.98M","-40.12M","0","9"
"USFR","Bullish","48.6M","-41.36%","16.55M","10.87M","5.69M","0","69"
"IBM","Bullish","48.33M","-47.8%","18.11M","12.31M","5.8M","13","54"
"UNP","Bullish","48.19M","-80.31%","31.42M","4.23M","27.18M","7","44"
"MSCI","Bearish","48.15M","-13.31%","618.44K","46.93M","-46.31M","0","7"
"VTWO","Bullish","47.98M","1221.81%","46.18M","1.16M","45.02M","1","5"
"TROW","Bearish","47.95M","28.26%","6.2M","19.87M","-13.67M","2","18"
"LRCX","Bullish","47.89M","-14.56%","27.54M","19.2M","8.34M","2","21"
"ORI","Bullish","47.45M","602.23%","47.45M","0","47.45M","0","8"
"AVA","Bullish","47.35M","1656.17%","47.35M","0","47.35M","0","3"
"BUD","Bullish","47.32M","56.26%","33.09M","13.28M","19.82M","6","6"
"DDOG","Bearish","47.32M","5.57%","3.87M","29.9M","-26.03M","8","33"
"VXUS","Bullish","47.09M","23.74%","21.51M","3.45M","18.06M","3","31"
"UAL","Bullish","47.07M","-10.01%","34.2M","8.25M","25.95M","16","22"
"SPTI","Bearish","46.93M","26.25%","7.21M","36.35M","-29.14M","0","44"
"UNVR","Bullish","46.81M","346.11%","22.61M","8.54M","14.07M","0","65"
"TXN","Bearish","46.69M","-51.57%","614.91K","39.4M","-38.78M","2","49"
"IP","Bearish","46.38M","53.87%","0","45.48M","-45.48M","0","9"
"BMY","Bullish","46.37M","-57.26%","23.01M","13.14M","9.86M","9","35"
"QQQM","Bullish","46.21M","90.06%","24.52M","3.18M","21.35M","8","40"
"RCL","Bullish","46.08M","-54.45%","41.27M","2.91M","38.36M","5","17"
"TFLO","Bearish","45.93M","-31.83%","7.84M","23.97M","-16.13M","2","43"
"PHM","Bullish","45.47M","-20.77%","41.19M","2.59M","38.6M","1","14"
"HPQ","Bullish","45.38M","59.36%","41.86M","3.24M","38.62M","0","9"
"NOC","Bearish","44.68M","-0.09%","1.82M","15.25M","-13.43M","0","19"
"BNDX","Bullish","44.59M","55.5%","18.19M","14.32M","3.87M","2","39"
"KRE","Bullish","44.14M","-34.83%","12.01M","11.07M","940.28K","10","26"
"HES","Bearish","43.97M","14.85%","9.87M","26.99M","-17.12M","0","24"
"VLO","Bearish","43.77M","23.0%","11.12M","26.77M","-15.66M","18","43"
"SLB","Bullish","43.5M","-5.24%","20.35M","11.9M","8.45M","16","44"
"RBLX","Bullish","43.31M","72.88%","22.78M","5.56M","17.22M","13","50"
"PKG","Bullish","42.75M","82.99%","42.47M","278.65K","42.19M","0","3"
"VONG","Bearish","42.62M","567.19%","1.22M","8.82M","-7.6M","4","27"
"AAXJ","Bullish","42.22M","1036.0%","42.22M","0","42.22M","0","3"
"TLH","Bullish","42.13M","35.61%","6.85M","5.19M","1.66M","0","21"
"HRL","Bullish","42.03M","273.42%","42.03M","0","42.03M","0","5"
"HD","Bullish","41.81M","-73.82%","27.79M","9.53M","18.25M","11","30"
