"Symbol","Sentiment","TotalAmount","DailyAmount Change","AtAsk","AtBid","NetValue","DPTrades","BlockTrades"
"SPY","Bullish","9.84B","0.15%","8.36B","1.04B","7.33B","233","315"
"META","Bearish","3.47B","525.63%","1.23B","1.51B","-277.25M","15","16"
"QQQ","Bullish","3.34B","-41.65%","2.29B","806.04M","1.49B","168","258"
"IWM","Bullish","2.01B","17.63%","1.56B","286.19M","1.27B","79","44"
"LLY","Bullish","1.39B","171.25%","1.31B","81.33M","1.23B","6","13"
"CVX","Bearish","1.32B","72.84%","3.48M","1.32B","-1.31B","10","1"
"PG","Bullish","1.25B","127.65%","1.18B","74.94M","1.1B","0","18"
"MRK","Bullish","1.16B","115.41%","918.67M","236.5M","682.17M","4","18"
"MSI","Bearish","1.08B","1264.84%","0","1.07B","-1.07B","0","40"
"CRM","Bullish","1.05B","614.76%","1.02B","26.81M","991.4M","14","19"
"UPS","Bullish","1.04B","152.69%","533.65M","509.49M","24.16M","5","13"
"CMG","Bearish","946.84M","760.1%","2.04M","217.74M","-215.7M","1","11"
"ORCL","Bullish","892.0M","52.32%","829.22M","25.55M","803.67M","21","17"
"HD","Bullish","867.36M","958.51%","666.79M","200.57M","466.22M","1","17"
"BRK/B","Bearish","865.6M","13.49%","124.69M","731.27M","-606.57M","16","83"
"AON","Bullish","845.65M","699.12%","845.65M","0","845.65M","0","22"
"KNSL","Bearish","813.43M","18137.75%","0","813.43M","-813.43M","0","44"
"GOOGL","Bullish","702.88M","146.7%","436.94M","14.58M","422.36M","7","4"
"XOM","Bullish","701.88M","-25.89%","629.57M","72.31M","557.25M","5","1"
"TMO","Bearish","696.96M","706.55%","127.46M","569.5M","-442.05M","0","21"
"GOOG","Bullish","685.84M","125.61%","403.0M","61.43M","341.57M","7","3"
"IBM","Bearish","677.16M","1082.44%","329.73M","344.44M","-14.71M","0","19"
"SQ","Bullish","654.74M","887.85%","651.36M","1.91M","649.45M","13","22"
"RBC","Bearish","641.9M","35152.17%","0","641.9M","-641.9M","0","42"
"NFLX","Bullish","619.54M","364.73%","525.36M","30.73M","494.63M","12","9"
"MUSA","Bearish","611.2M","20152.33%","125.05M","485.56M","-360.51M","0","43"
"BBUS","Bearish","608.03M","113287.18%","312.57K","607.72M","-607.41M","0","3"
"YUM","Bullish","602.41M","514.46%","595.56M","0","595.56M","2","28"
"SWAV","Bearish","593.53M","5768.6%","254.45M","338.03M","-83.58M","20","37"
"TSLA","Bearish","574.46M","-21.95%","55.46M","501.36M","-445.9M","7","4"
"TQQQ","Bearish","570.45M","9.25%","144.34M","198.62M","-54.28M","215","881"
"DG","Bearish","535.6M","136.14%","84.55M","251.51M","-166.97M","8","35"
"KO","Bearish","520.91M","363.67%","193.9M","321.73M","-127.82M","4","11"
"UNP","Bullish","511.46M","1162.5%","260.96M","246.61M","14.35M","5","12"
"NKE","Bearish","503.99M","481.65%","5.31M","491.72M","-486.41M","1","19"
"SBUX","Bearish","488.2M","641.41%","146.25M","332.25M","-186.0M","15","16"
"FIS","Bearish","446.67M","560.09%","36.83M","408.02M","-371.2M","4","22"
"SYK","Bullish","442.82M","166.01%","440.09M","1.2M","438.89M","0","19"
"PYPL","Bullish","440.94M","203.78%","245.65M","187.99M","57.67M","24","15"
"ORLY","Bearish","438.54M","1229.94%","17.18M","418.03M","-400.85M","1","22"
"APLS","Bullish","438.53M","4782.22%","243.17M","190.34M","52.82M","34","25"
"TGT","Bearish","436.71M","96.73%","150.07M","272.02M","-121.95M","9","29"
"CELH","Bullish","436.08M","3874.45%","222.23M","213.86M","8.37M","16","62"
"AXP","Bullish","432.16M","153.13%","321.86M","110.3M","211.56M","1","23"
"INSP","Bearish","431.06M","6279.27%","2.25M","427.73M","-425.47M","5","45"
"CCI","Bearish","418.03M","1560.28%","15.69M","387.84M","-372.15M","5","35"
"LIN","Bearish","418.0M","-14.63%","0","416.15M","-416.15M","1","17"
"AMZN","Bullish","408.36M","-36.96%","272.05M","78.04M","194.01M","6","5"
"CL","Bearish","408.24M","872.48%","192.02M","214.32M","-22.3M","3","25"
"EOG","Bearish","391.62M","2149.92%","3.52M","381.11M","-377.59M","5","24"
"PEP","Bearish","385.37M","271.02%","14.69M","370.68M","-356.0M","0","15"
"SCHW","Bullish","384.99M","289.78%","380.75M","2.18M","378.56M","26","4"
"AMD","Bullish","382.42M","64.03%","272.35M","53.6M","218.75M","28","19"
"BAC","Bearish","380.43M","457.71%","87.14M","283.38M","-196.24M","8","12"
"FHI","Bullish","379.88M","23100.14%","299.87M","79.08M","220.79M","0","20"
"EME","Bearish","376.28M","4287.76%","9.0M","367.28M","-358.28M","0","55"
"KRTX","Bullish","376.03M","6525.51%","192.04M","183.59M","8.45M","22","24"
"ABBV","Bearish","373.04M","-3.15%","16.51M","341.27M","-324.76M","2","11"
"SAIA","Bearish","366.96M","3550.0%","0","366.33M","-366.33M","45","7"
"FTI","Bearish","364.74M","5535.08%","0","364.74M","-364.74M","1","15"
"MSFT","Bullish","363.5M","-34.9%","363.5M","0","363.5M","8","0"
"KEYS","Bearish","356.82M","482.99%","154.5M","202.01M","-47.51M","0","20"
"TXRH","Bearish","354.69M","10607.33%","84.66M","268.98M","-184.32M","0","53"
"LOW","Bearish","353.86M","-19.57%","12.68M","338.34M","-325.66M","0","21"
"IRDM","Bearish","352.23M","25687.04%","375.15K","351.85M","-351.48M","42","2"
"AAPL","Bullish","342.27M","-58.42%","230.09M","112.18M","117.91M","5","2"
"CROX","Bearish","338.74M","1406.29%","7.17M","331.31M","-324.14M","2","41"
"TXN","Bullish","338.44M","303.85%","288.26M","10.56M","277.71M","13","11"
"OXY","Bearish","333.57M","634.7%","137.64M","181.3M","-43.66M","29","24"
"QCOM","Bearish","331.96M","209.38%","151.17M","178.02M","-26.84M","11","10"
"MCD","Bearish","330.75M","282.83%","5.74M","316.05M","-310.31M","1","17"
"WFC","Bullish","326.17M","-18.19%","289.01M","37.16M","251.86M","11","5"
"ROK","Bullish","326.0M","205.34%","323.41M","1.8M","321.61M","2","27"
"VOO","Bullish","323.63M","62.73%","214.09M","23.56M","190.53M","28","147"
"DHR","Bullish","323.2M","-30.54%","316.99M","0","316.99M","0","16"
"JPST","Bearish","318.54M","341.76%","109.42M","175.57M","-66.15M","2","96"
"PFE","Bullish","311.55M","50.34%","272.47M","3.07M","269.4M","3","9"
"DAL","Bearish","311.2M","752.58%","12.9M","55.83M","-42.93M","11","37"
"HUM","Bearish","309.57M","17.49%","12.39M","128.2M","-115.81M","3","29"
"ELV","Bullish","309.0M","237.0%","273.06M","9.33M","263.74M","1","40"
"MINT","Bullish","308.91M","397.41%","241.09M","62.55M","178.54M","0","17"
"HLT","Bearish","307.38M","197.81%","5.07M","282.61M","-277.53M","8","35"
"SQQQ","Bearish","303.27M","24.38%","73.02M","105.81M","-32.79M","64","557"
"CAH","Bullish","303.22M","1717.69%","300.56M","1.73M","298.83M","1","25"
"MRVL","Bearish","298.41M","459.55%","106.97M","167.43M","-60.46M","28","32"
"MS","Bullish","294.92M","6.48%","260.23M","34.69M","225.54M","10","12"
"KMX","Bullish","289.57M","1571.1%","262.79M","17.77M","245.01M","17","75"
"VXUS","Bullish","289.54M","610.44%","271.04M","4.56M","266.47M","5","31"
"CHD","Bullish","287.55M","455.81%","275.41M","0","275.41M","0","62"
"IWB","Bullish","287.26M","478.64%","273.48M","300.03K","273.18M","0","15"
"AMP","Bearish","286.81M","274.78%","0","286.46M","-286.46M","0","20"
"FI","Bullish","286.78M","70.24%","262.82M","3.41M","259.41M","7","25"
"DIS","Bearish","284.0M","3.29%","0","282.26M","-282.26M","8","3"
"CF","Bearish","280.16M","245.21%","124.88M","153.92M","-29.04M","9","20"
"KMB","Bullish","275.7M","142.81%","266.59M","0","266.59M","1","25"
"RXO","Bullish","271.54M","11679.2%","271.54M","0","271.54M","15","17"
"UNH","Bullish","269.8M","137.87%","169.06M","85.6M","83.46M","0","11"
"FERG","Bullish","267.26M","2638.71%","253.4M","13.86M","239.55M","27","2"
"HPQ","Bullish","266.76M","107.07%","247.97M","16.77M","231.2M","2","31"
"CM","Bullish","266.48M","8581.78%","263.07M","3.42M","259.65M","1","1"
"STAG","Bullish","265.66M","5610.45%","263.9M","841.68K","263.06M","0","41"
