"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"01-08 17:40","TMF","Darkpool","61","33.3K","2.03M","AtAsk","N/A","33300"
"01-08 17:40","MSFT","Darkpool","374.69","431.3K","161.6M","AtAsk","Technology","0.0058914219585090985"
"01-08 17:40","AKR","Darkpool","17.21","167.4K","2.88M","AtAsk","Real Estate","0.17707821141570762"
"01-08 17:40","PCRX","Darkpool","35.48","19.4K","688.31K","AtAsk","Healthcare","0.043004834696619844"
"01-08 17:40","SE","Darkpool","38.6","228.1K","8.8M","AtBid","Communication Services","0.040010476886329895"
"01-08 17:40","BTI","Darkpool","30.57","77.8K","2.38M","AtAsk","Consumer Defensive","0.0034880307849257212"
"01-08 17:40","CYTK","Darkpool","108.06","25.0K","2.7M","AtBid","Healthcare","0.026703358648046124"
"01-08 17:40","GDRX","Darkpool","5.6","47.1K","263.76K","AtBid","N/A","47100"
"01-08 17:40","UNF","Darkpool","165.62","15.8K","2.62M","NoMatch","Industrials","0.09223815354161526"
"01-08 17:40","AXGN","Darkpool","8.59","242.1K","2.08M","AtBid","Healthcare","0.592581583504291"
"01-08 17:40","PACB","Darkpool","7.66","676.4K","5.18M","AtBid","Healthcare","0.2638080318094764"
"01-08 17:40","CSWI","Darkpool","205.3","7.5K","1.54M","NoMatch","Industrials","0.048857652707687854"
"01-08 17:40","DHT","Darkpool","10.67","86.45K","922.43K","AtAsk","Energy","0.06385887548251304"
"01-08 17:40","ROG","Darkpool","123.15","4.5K","554.17K","NoMatch","Technology","0.02454708714990535"
"01-08 17:25","INTC","Darkpool","48.45","45.95K","2.23M","AtAsk","Technology","0.0010905706959442082"
"01-08 17:25","ORCL","Darkpool","104.66","44.37K","4.64M","AtAsk","Technology","0.0027860090667204936"
"01-08 17:25","C","Darkpool","54.01","22.66K","1.22M","AtBid","Financial","0.001186775788867861"
"01-08 17:10","IWM","Darkpool","196.73","19.32K","3.8M","AtBid","Financial","0"
"01-08 17:09","BUSE","Darkpool","24.49","76.25K","1.87M","AtBid","Financial","0.14885418875745726"
"01-08 17:09","AAL","Darkpool","14.58","1.02M","14.92M","AtBid","Industrials","0.1589591685863403"
"01-08 17:09","AMD","Darkpool","146.18","78.63K","11.49M","AtBid","Technology","0.004918203835906518"
"01-08 17:09","GDRX","Darkpool","5.6","144.65K","810.01K","AtBid","N/A","144645"
"01-08 17:09","MGRC","Darkpool","112.26","42.31K","4.75M","NoMatch","Industrials","0.17379674861461628"
"01-08 17:07","EFA","Darkpool","74.96","58.3K","4.37M","AtAsk","N/A","58298"
"01-08 17:06","USO","Darkpool","66.4","7.0K","464.8K","AtAsk","N/A","7000"
"01-08 17:06","BITO","Darkpool","22.85","250.0K","5.71M","AtBid","N/A","250000"
"01-08 17:05","TEVA","Darkpool","11.47","237.0K","2.72M","AtAsk","Healthcare","0.021146735473882305"
"01-08 17:04","BUSE","Darkpool","24.49","44.73K","1.1M","AtBid","Financial","0.08731946195657436"
"01-08 17:04","PINS","Darkpool","37.38","237.6K","8.88M","AtBid","Communication Services","0.03581951232099702"
"01-08 17:04","WING","Darkpool","248.39","4.19K","1.04M","NoMatch","Consumer Cyclical","0.014609001117653073"
"01-08 17:04","S","Darkpool","23.46","112.16K","2.63M","AtBid","N/A","112155"
"01-08 17:04","WMT","Darkpool","158.25","37.92K","6.0M","AtAsk","Consumer Defensive","0.0026431962437528074"
