"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"09-06 17:38","IMO","Darkpool","58.05","27.25K","1.58M","AtBid","Energy","0.0150887134137245"
"09-06 17:38","DSGX","Darkpool","75.19","4.9K","368.51K","AtAsk","Technology","0.005780711101065997"
"09-06 17:23","RNW","Darkpool","4.93","364.44K","1.8M","AtBid","N/A","364444"
"09-06 17:23","BRC","Darkpool","55.51","50.6K","2.81M","AtAsk","Industrials","0.11391062351861317"
"09-06 17:23","DELL","Darkpool","70.47","52.42K","3.69M","AtAsk","Technology","0.02112679507631053"
"09-06 17:23","VKTX","Darkpool","14.63","81.2K","1.19M","AtAsk","Healthcare","0.08608334914266762"
"09-06 17:23","BABA","Darkpool","94.45","314.9K","29.74M","AtBid","Consumer Cyclical","0.01524325677094187"
"09-06 17:23","FRSH","Darkpool","22.94","300.5K","6.89M","AtAsk","N/A","300500"
"09-06 17:23","MELI","Darkpool","1425.97","52.6K","75.01M","AtAsk","Consumer Cyclical","0.11375052455535385"
"09-06 17:23","META","Darkpool","299.17","228.1K","68.24M","AtBid","Communication Services","0.010381166638037221"
"09-06 17:23","AMZN","Darkpool","135.36","2.22M","300.01M","AtBid","Consumer Cyclical","0.024510424201523495"
"09-06 17:23","DHT","Darkpool","8.81","192.2K","1.69M","AtBid","Energy","0.14226206152086582"
"09-06 17:23","HP","Darkpool","42.22","51.7K","2.18M","AtBid","Energy","0.053946193252961086"
"09-06 17:23","MSFT","Darkpool","332.88","144.6K","48.13M","AtBid","Technology","0.0019478233052741475"
"09-06 17:23","GOTU","Darkpool","2.81","415.5K","1.17M","AtBid","N/A","415500"
"09-06 17:23","SNAP","Darkpool","9.63","378.1K","3.64M","AtBid","Communication Services","0.03742831491500739"
"09-06 17:23","RXST","Darkpool","29.52","216.11K","6.38M","AtBid","N/A","216110"
"09-06 17:17","SPY","Darkpool","446.22","200.0K","89.24M","AtAsk","Financial","0"
"09-06 17:17","SPY","Darkpool","446.22","250.0K","111.56M","AtAsk","Financial","0"
"09-06 17:13","QQQ","Darkpool","374.74","110.0K","41.22M","AtAsk","Financial","0"
"09-06 17:09","AI","Darkpool","29.5709","46.32K","1.37M","AtBid","Real Estate","0.04755999152193688"
"09-06 17:02","VMW","Darkpool","166.16","668.5K","111.08M","AtBid","Technology","0.3069833631640647"
"09-06 17:02","MDB","Darkpool","382.26","45.81K","17.51M","AtAsk","Technology","0.0674109574854518"
"09-06 17:02","MRVL","Darkpool","56.71","439.3K","24.91M","AtBid","Technology","0.051258543205271824"
