"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"01-05 17:36","W","Darkpool","55.36","288.0K","15.94M","AtBid","Consumer Cyclical","0.26967618547754973"
"01-05 17:33","SQ","Darkpool","66.96","6.57K","439.79K","AtBid","Technology","0.0010999633237259486"
"01-05 17:33","STZ","Darkpool","247.53","2.0K","495.06K","AtBid","Consumer Defensive","0.0011821325581506965"
"01-05 17:33","KRE","Darkpool","51.73","20.0K","1.03M","AtBid","N/A","20000"
"01-05 17:29","STLA","Darkpool","22.45","278.6K","6.25M","AtBid","N/A","278600"
"01-05 17:29","CSWI","Darkpool","202.06","13.2K","2.67M","NoMatch","Industrials","0.08598946876553062"
"01-05 17:29","ALG","Darkpool","200.38","16.3K","3.27M","NoMatch","Industrials","0.14328346453439775"
"01-05 17:29","EME","Darkpool","212.45","97.33K","20.68M","NoMatch","Industrials","0.20996507463573275"
"01-05 17:29","JRVR","Darkpool","9.34","567.99K","5.3M","AtBid","Financial","1.5625085107770165"
"01-05 17:29","FELE","Darkpool","92.71","6.0K","556.26K","NoMatch","Industrials","0.015158205432185448"
"01-05 17:29","HA","Darkpool","13.85","33.08K","458.13K","AtBid","Industrials","0.0655658379585845"
"01-05 17:29","BTI","Darkpool","30.28","97.5K","2.95M","AtAsk","Consumer Defensive","0.004371246806301515"
"01-05 17:29","PBR","Darkpool","16.54","147.0K","2.43M","AtBid","Energy","0.002307281357701024"
"01-05 17:29","SE","Darkpool","37.91","177.7K","6.74M","AtAsk","Communication Services","0.03116993311135827"
"01-05 17:29","MNSO","Darkpool","21.38","38.3K","818.85K","AtBid","N/A","38300"
"01-05 17:29","AAPL","Darkpool","181.18","322.0K","58.34M","AtAsk","Technology","0.002072188204219647"
"01-05 17:29","MOG/A","Darkpool","139.67","2.0K","279.34K","NoMatch","N/A","2000"
"01-05 17:29","TMF","Darkpool","59.41","34.5K","2.05M","AtAsk","N/A","34500"
"01-05 17:11","BNS","Darkpool","47.45","168.9K","8.01M","AtBid","Financial","0.014074483901723858"
"01-05 17:11","CVE","Darkpool","16.49","389.08K","6.42M","AtBid","Energy","0.02894316643480712"
"01-05 17:00","TMF","Darkpool","59.41","221.0K","13.13M","AtAsk","N/A","221000"
"01-05 17:00","QQQ","Darkpool","396.75","11.96K","4.74M","AtBid","Financial","0"
"01-05 17:00","KRE","Darkpool","51.73","6.76K","349.64K","AtBid","N/A","6759"
"01-05 17:00","IWM","Darkpool","193.25","8.46K","1.64M","AtBid","Financial","0"
"01-05 16:57","PSTG","Darkpool","35.89","28.81K","1.03M","AtBid","Technology","0.009729815202537052"
"01-05 16:57","COIN","Darkpool","153.98","26.52K","4.08M","AtAsk","Technology","0.012642199539071697"
"01-05 16:57","SLB","Darkpool","51.86","49.78K","2.58M","AtBid","Energy","0.003491530518841456"
"01-05 16:57","GOOGL","Darkpool","135.73","832.6K","113.01M","AtAsk","Communication Services","0.0066470474370437386"
"01-05 16:57","MARA","Darkpool","24.12","54.16K","1.31M","AtAsk","Financial","0.025030895677699668"
"01-05 16:57","WST","Darkpool","339.48","1.94K","659.95K","NoMatch","Healthcare","0.0026418436285146033"
"01-05 16:57","AMZN","Darkpool","145.24","160.26K","23.28M","AtBid","Consumer Cyclical","0.0017677756793460881"
"01-05 16:57","VOO","Darkpool","429.98","19.56K","8.41M","AtBid","N/A","19561"
"01-05 16:57","MSTR","Darkpool","631.08","1.02K","641.18K","AtBid","Technology","0.00610648630253817"
"01-05 16:57","BR","Darkpool","196.35","12.76K","2.51M","NoMatch","Technology","0.010924343927010383"
"01-05 16:57","QCOM","Darkpool","136.73","205.42K","28.09M","AtBid","Technology","0.01847678803616196"
"01-05 16:57","ON","Darkpool","75.7","87.73K","6.64M","AtBid","Technology","0.020455604200524863"
"01-05 16:57","GOOG","Darkpool","137.39","158.75K","21.81M","AtAsk","Communication Services","0.001370497999648501"
"01-05 16:57","HUM","Darkpool","458.27","8.04K","3.68M","AtAsk","Healthcare","0.006562116372544004"
"01-05 16:57","KVUE","Darkpool","21.35","74.32K","1.59M","AtAsk","N/A","74317"
"01-05 16:57","MS","Darkpool","93.24","29.93K","2.79M","AtBid","Financial","0.002376526839101899"
"01-05 16:57","LLY","Darkpool","618.55","22.6K","13.98M","AtAsk","Healthcare","0.002665054442196115"
"01-05 16:57","IEX","Darkpool","211.18","2.21K","466.71K","NoMatch","Industrials","0.0029277814224902923"
"01-05 16:57","NVDA","Darkpool","490.97","72.54K","35.61M","AtBid","Technology","0.0030612148221997705"
"01-05 16:57","ISRG","Darkpool","322.5","9.68K","3.12M","AtAsk","Healthcare","0.0027688672082944988"
"01-05 16:57","STLA","Darkpool","22.45","12.74K","285.97K","AtBid","N/A","12738"
"01-05 16:57","NFLX","Darkpool","474.06","15.11K","7.16M","AtBid","Communication Services","0.0035022462806093523"
"01-05 16:57","C","Darkpool","54.33","883.69K","48.01M","AtBid","Financial","0.04629200870412742"
"01-05 16:57","NCLH","Darkpool","17.8","141.37K","2.52M","AtAsk","Consumer Cyclical","0.03356979068847385"
"01-05 16:57","GLW","Darkpool","30.57","17.07K","521.92K","AtBid","Technology","0.0022160970647554894"
"01-05 16:56","ROKU","Darkpool","89.29","8.85K","789.95K","AtBid","Communication Services","0.00624146992055957"
"01-05 16:56","AME","Darkpool","160.74","7.37K","1.18M","NoMatch","Industrials","0.003205123588281774"
"01-05 16:56","KMI","Darkpool","18.02","55.4K","998.31K","AtAsk","Energy","0.002858220732128226"
"01-05 16:56","MNSO","Darkpool","21.38","49.65K","1.06M","AtBid","N/A","49648"
"01-05 16:56","DVN","Darkpool","45.94","13.49K","619.96K","AtBid","Energy","0.00211943899550735"
"01-05 16:56","NVAX","Darkpool","5","83.75K","418.73K","AtAsk","Healthcare","0.07479590751662207"
"01-05 16:56","MIDD","Darkpool","137.97","1.83K","252.49K","NoMatch","Industrials","0.0034602422233845024"
"01-05 16:56","UHS","Darkpool","153.7","1.81K","278.81K","NoMatch","Healthcare","0.0030660393782220878"
"01-05 16:56","MO","Darkpool","41.49","33.15K","1.38M","AtAsk","Consumer Defensive","0.0018765573983651864"
"01-05 16:56","TGTX","Darkpool","19.65","566.05K","11.12M","AtAsk","Healthcare","0.41194773982744415"
"01-05 16:56","ANET","Darkpool","230.92","9.63K","2.22M","AtBid","Technology","0.003801119402828988"
"01-05 16:56","FN","Darkpool","184.29","5.85K","1.08M","NoMatch","Technology","0.01622963566978231"
"01-05 16:56","WING","Darkpool","245.23","5.65K","1.38M","NoMatch","Consumer Cyclical","0.01968084474117615"
"01-05 16:56","AMD","Darkpool","138.58","580.07K","80.39M","AtAsk","Technology","0.03628222224438364"
"01-05 16:56","SPXL","Darkpool","98.93","10.79K","1.07M","AtBid","N/A","10793"
"01-05 16:56","SSD","Darkpool","183.76","5.14K","944.34K","NoMatch","Industrials","0.012112004292537688"
"01-05 16:56","NXPI","Darkpool","205.72","79.85K","16.43M","AtAsk","Technology","0.031019387338509334"
"01-05 16:56","SBUX","Darkpool","92.99","118.09K","10.98M","AtBid","Consumer Cyclical","0.01067054199894355"
"01-05 16:56","BROS","Darkpool","31.11","35.77K","1.11M","AtAsk","N/A","35769"
"01-05 16:56","ARW","Darkpool","116.9","8.83K","1.03M","NoMatch","Technology","0.0164286224814918"
"01-05 16:56","FIX","Darkpool","195.89","3.49K","683.46K","NoMatch","Industrials","0.009968545795167955"
"01-05 16:56","PTEN","Darkpool","10.73","591.06K","6.34M","AtBid","Energy","0.16441007010580663"
"01-05 16:56","OXY","Darkpool","58.94","44.64K","2.63M","AtAsk","Energy","0.005099637526812338"
"01-05 16:56","ARM","Darkpool","67.05","15.21K","1.02M","AtAsk","N/A","15214"
"01-05 16:56","ALK","Darkpool","37.95","16.4K","622.42K","AtBid","Industrials","0.012851016049862036"
"01-05 16:56","NCLH","Darkpool","17.8","40.86K","727.25K","AtAsk","Consumer Cyclical","0.009701717712427239"
"01-05 16:56","HAL","Darkpool","35.97","83.95K","3.02M","AtBid","Energy","0.009413254803797677"
"01-05 16:56","PARA","Darkpool","14.65","48.48K","710.23K","AtBid","N/A","48480"
"01-05 16:56","META","Darkpool","351.95","31.7K","11.16M","AtBid","Communication Services","0.0012373716396699473"
"01-05 16:56","VZ","Darkpool","40.2","111.8K","4.49M","AtBid","Communication Services","0.0026600091214269398"
"01-05 16:56","AI","Darkpool","27.26","9.95K","271.16K","AtBid","Real Estate","0.009696971067687403"
"01-05 16:56","CTAS","Darkpool","577.26","2.09K","1.21M","NoMatch","Industrials","0.002411722861848941"
"01-05 16:56","O","Darkpool","57.92","83.36K","4.83M","AtAsk","Real Estate","0.01152634032596643"
"01-05 16:55","SNAP","Darkpool","16.55","3.18M","52.66M","AtBid","Communication Services","0.2608314902100795"
"01-05 16:55","MELI","Darkpool","1538.83","16.2K","24.93M","AtBid","Consumer Cyclical","0.03601280455272986"
"01-05 16:55","DELL","Darkpool","75.84","337.5K","25.6M","AtBid","Technology","0.05121504523275617"
"01-05 16:54","DELL","Darkpool","75.84","337.5K","25.6M","AtBid","Technology","0.05121504523275617"
"01-05 16:54","SNAP","Darkpool","16.55","3.18M","52.66M","AtBid","Communication Services","0.2608314902100795"
"01-05 16:54","MARA","Darkpool","24.12","516.97K","12.47M","AtAsk","Financial","0.23891514373394054"
"01-05 16:53","NXT","Darkpool","41.99","19.24K","808.06K","AtAsk","N/A","19244"
"01-05 16:53","CSWI","Darkpool","202.06","17.26K","3.49M","NoMatch","Industrials","0.11245728782570873"
"01-05 16:53","KBH","Darkpool","61.33","10.47K","642.13K","AtBid","Consumer Cyclical","0.013666431208980801"
"01-05 16:53","AMD","Darkpool","138.58","44.93K","6.23M","AtAsk","Technology","0.002810527287744318"
"01-05 16:53","AMZN","Darkpool","145.24","95.86K","13.92M","AtBid","Consumer Cyclical","0.0010573870301770155"
"01-05 16:53","BCPC","Darkpool","140.17","5.24K","733.79K","NoMatch","Basic Materials","0.01639803541825296"
