"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"08-21 17:37","VZ","Darkpool","33","77.27K","2.55M","AtBid","Communication Services","0.0018393550591302007"
"08-21 17:37","CVS","Darkpool","67.08","37.62K","2.52M","AtAsk","Healthcare","0.0029380441411804873"
"08-21 17:37","CSCO","Darkpool","55.44","48.39K","2.68M","AtAsk","Technology","0.0011896476568809308"
"08-21 17:37","KMI","Darkpool","17.36","145.23K","2.52M","AtAsk","Energy","0.0074769749684039525"
"08-21 17:32","KVUE","Darkpool","22.87","646.87K","14.79M","AtBid","N/A","646870"
"08-21 17:27","QID","Darkpool","13.75","255.24K","3.51M","AtAsk","N/A","255244"
"08-21 17:23","SPY","Darkpool","439.34","5.3K","2.33M","AtAsk","Financial","0"
"08-21 17:19","TGT","Darkpool","127.79","16.9K","2.16M","AtBid","Consumer Defensive","0.0036725900966865194"
"08-21 17:17","SARK","Darkpool","38.32","47.1K","1.8M","AtAsk","N/A","47100"
"08-21 17:17","ARKK","Darkpool","41.1","45.19K","1.86M","AtBid","Financial","45193"
"08-21 17:15","SPY","Darkpool","439.34","90.0K","39.54M","AtAsk","Financial","0"
"08-21 17:14","COIN","Darkpool","77.2654","4.41K","340.74K","AtAsk","Technology","0.0023587172114840774"
"08-21 17:13","AMD","Darkpool","108.22","250.0K","27.05M","AtBid","Technology","0.015567627765177464"
"08-21 17:11","ZM","Darkpool","69.0001","8.39K","578.91K","AtBid","Communication Services","0.0036873874415644134"
"08-21 17:11","ZM","Darkpool","69","8.39K","578.91K","AtBid","Communication Services","0.0036873874415644134"
"08-21 17:10","COIN","Darkpool","77.2654","4.41K","340.74K","AtAsk","Technology","0.0023587172114840774"
"08-21 17:10","BABA","Darkpool","88.57","259.6K","22.99M","AtBid","Consumer Cyclical","0.0125624918641412"
"08-21 17:10","PAGP","Darkpool","15.91","91.6K","1.46M","AtBid","Energy","0.051668352487682825"
"08-21 17:10","UPWK","Darkpool","14.09","330.4K","4.66M","AtAsk","Industrials","0.26732723896271854"
"08-21 17:10","VIPS","Darkpool","15.81","17.5K","276.68K","AtAsk","Consumer Cyclical","0.005332349223399859"
"08-21 17:10","AER","Darkpool","61.81","70.7K","4.37M","AtBid","Industrials","0.04921702363523299"
"08-21 17:10","JD","Darkpool","33.22","315.0K","10.46M","AtAsk","Consumer Cyclical","0.02646975588381078"
"08-21 17:10","BIDU","Darkpool","124.92","98.2K","12.27M","AtBid","Communication Services","0.03515626314556046"
"08-21 17:04","META","Darkpool","289.9","394.98K","114.51M","AtAsk","Communication Services","0.01797609252148057"
"08-21 17:04","TOST","Darkpool","21.7","48.08K","1.04M","AtBid","N/A","48075"
"08-21 17:04","NVAX","Darkpool","8.07","325.15K","2.62M","AtAsk","Healthcare","0.36733563691732474"
"08-21 17:04","GEHC","Darkpool","68.97","40.07K","2.76M","AtBid","N/A","40066"
"08-21 17:04","LULU","Darkpool","384.9","3.32K","1.28M","AtAsk","Consumer Cyclical","0.002843265721289938"
"08-21 17:04","ORCL","Darkpool","116.59","292.23K","34.07M","AtAsk","Technology","0.01872157038839781"
"08-21 17:04","VMW","Darkpool","162.48","92.41K","15.01M","AtAsk","Technology","0.04243328461151033"
"08-21 17:04","CVS","Darkpool","67.08","88.62K","5.94M","AtAsk","Healthcare","0.006920799084814595"
"08-21 17:04","TSN","Darkpool","54.81","79.78K","4.37M","AtAsk","Consumer Defensive","0.028629544733430382"
"08-21 17:04","CCL","Darkpool","15.71","661.71K","10.4M","AtAsk","Consumer Cyclical","0.06565150890702907"
"08-21 17:04","PR","Darkpool","13.18","218.45K","2.88M","AtAsk","N/A","218446"
"08-21 17:04","MRK","Darkpool","109.64","35.41K","3.88M","AtAsk","Healthcare","0.0013968936617736014"
"08-21 17:04","GM","Darkpool","33.27","49.26K","1.64M","AtAsk","Consumer Cyclical","0.0035898783036866855"
"08-21 17:04","BA","Darkpool","227.22","13.52K","3.07M","AtAsk","Industrials","0.0024216102904512054"
"08-21 17:04","USB","Darkpool","36.76","66.61K","2.45M","AtAsk","Financial","0.004355778921120975"
"08-21 17:04","PAGS","Darkpool","9.04","173.81K","1.57M","AtBid","Technology","0.09170801185891472"
"08-21 17:04","ADBE","Darkpool","520.47","14.83K","7.72M","AtAsk","Technology","0.003262782801594801"
"08-21 17:04","ZS","Darkpool","142.78","18.81K","2.69M","AtAsk","Technology","0.021377604323067057"
"08-21 17:04","HOOD","Darkpool","10.39","114.61K","1.19M","AtAsk","Technology","0.021306027194155874"
"08-21 17:04","NVDA","Darkpool","469.67","60.57K","28.45M","AtBid","Technology","0.0025546754838338226"
"08-21 17:04","C","Darkpool","42.07","111.25K","4.68M","AtAsk","Financial","0.005961293474131048"
"08-21 17:04","DIS","Darkpool","85.88","159.74K","13.72M","AtBid","Communication Services","0.00873683176255574"
"08-21 17:04","X","Darkpool","31.93","39.97K","1.28M","AtBid","Basic Materials","0.018080083402419206"
"08-21 17:04","MSFT","Darkpool","321.88","857.63K","276.05M","AtAsk","Technology","0.011552666645566236"
"08-21 17:04","NDSN","Darkpool","230.69","4.75K","1.1M","AtAsk","Industrials","0.009272447397792346"
"08-21 17:04","UBER","Darkpool","44.63","41.95K","1.87M","AtAsk","Technology","0.002057508853524989"
"08-21 17:04","AMZN","Darkpool","134.68","398.34K","53.65M","AtBid","Consumer Cyclical","0.004405220039802639"
"08-21 17:04","SOFI","Darkpool","8.29","238.72K","1.98M","AtBid","Financial","0.02961166941584412"
"08-21 17:04","AMD","Darkpool","108.22","221.17K","23.94M","AtBid","Technology","0.01377243120180826"
"08-21 17:04","NKE","Darkpool","102.86","34.93K","3.59M","AtAsk","Consumer Cyclical","0.0028927534517522147"
"08-21 17:04","ZM","Darkpool","68.6","5.57K","382.03K","AtBid","Communication Services","0.002447563845300622"
"08-21 17:01","JNJ","Darkpool","168.123","750.0K","126.09M","AtAsk","Healthcare","0.028897179529938026"
"08-21 17:01","ZM","Darkpool","69.32","10.04K","696.18K","AtBid","Communication Services","0.004413877482196829"
"08-21 16:54","EWZ","Darkpool","30.22","10.0K","302.2K","AtAsk","N/A","10000"
"08-21 16:48","QQQ","Darkpool","363.9","25.44K","9.26M","AtAsk","Financial","0"
"08-21 16:47","EWZ","Darkpool","30.22","10.4K","314.29K","AtAsk","N/A","10400"
"08-21 16:46","QQQ","Darkpool","363.9","160.0K","58.22M","AtAsk","Financial","0"
"08-21 16:45","TSLQ","Darkpool","35.6027","49.94K","1.78M","AtBid","N/A","49940"
"08-21 16:44","IWM","Darkpool","184.38","750.0K","138.28M","AtAsk","Financial","0"
"08-21 16:44","JD","Darkpool","33.22","34.66K","1.15M","AtAsk","Consumer Cyclical","0.002912597487900843"
"08-21 16:44","GE","Darkpool","112.02","24.73K","2.77M","AtAsk","Industrials","0.002279002337227944"
"08-21 16:44","BTU","Darkpool","22.2","106.61K","2.37M","AtAsk","Energy","0.09618838165540342"
"08-21 16:44","TOST","Darkpool","21.7","29.95K","649.87K","AtBid","N/A","29948"
"08-21 16:44","SQ","Darkpool","57.56","17.99K","1.04M","AtAsk","Technology","0.003294615686450064"
"08-21 16:44","STR","Darkpool","24.4","14.61K","356.39K","AtBid","N/A","14606"
"08-21 16:44","BTU","Darkpool","22.2","40.92K","908.51K","AtAsk","Energy","0.03692383692620444"
"08-21 16:44","YANG","Darkpool","11.63","63.02K","732.89K","AtBid","N/A","63017"
