"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"11-22 17:32","KWR","Darkpool","174.5","175.0K","30.54M","NoMatch","Basic Materials","1.3592378698894014"
"11-22 17:29","VALE","Darkpool","15.21","235.8K","3.59M","AtBid","Basic Materials","0.00587078399205063"
"11-22 17:29","VALE","Darkpool","15.21","1.43M","21.77M","AtBid","Basic Materials","0.035642978638760314"
"11-22 17:29","ASC","Darkpool","13.51","109.64K","1.48M","AtBid","Energy","0.31343506610512756"
"11-22 17:29","VSTO","Darkpool","25.75","37.4K","963.05K","AtBid","Consumer Cyclical","0.07852601545895894"
"11-22 17:29","THC","Darkpool","67.73","13.21K","894.65K","AtBid","Healthcare","0.01413741568041362"
"11-22 17:29","BIDU","Darkpool","120.12","307.0K","36.88M","AtBid","Communication Services","0.013705679226318962"
"11-22 17:29","TNC","Darkpool","87.4","64.8K","5.66M","NoMatch","Industrials","0.37685474471173347"
"11-22 17:29","IEI","Darkpool","114.26","21.2K","2.42M","AtBid","Financial","21200"
"11-22 17:29","NVO","Darkpool","103.26","190.2K","19.64M","AtAsk","Healthcare","0.005935448751859104"
"11-22 17:29","JD","Darkpool","28.31","2.41M","68.35M","AtAsk","Consumer Cyclical","0.10130694093948844"
"11-22 17:27","ET","Darkpool","13.74","51.12K","702.4K","AtAsk","Energy","0.0018841704427238876"
"11-22 17:08","VET","Darkpool","12.8","43.17K","552.61K","AtBid","Energy","0.027130493431615353"
"11-22 17:08","GOLD","Darkpool","16.16","27.64K","446.69K","AtBid","Basic Materials","0.0015873174737294465"
"11-22 17:08","BTE","Darkpool","3.78","261.48K","988.38K","AtBid","Energy","0.035050612964476084"
"11-22 17:08","WPM","Darkpool","47.09","12.58K","592.35K","AtBid","Basic Materials","0.00278151524771201"
"11-22 17:08","ENB","Darkpool","33.79","52.92K","1.79M","AtBid","Energy","0.0026192954662731193"
"11-22 17:07","SHOP","Darkpool","70.67","115.85K","8.19M","AtBid","Technology","0.009628547477913089"
