"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"12-29 17:30","LI","Darkpool","37.43","1.09M","40.67M","AtAsk","Consumer Cyclical","1086500"
"12-29 17:30","VALE","Darkpool","15.86","205.18K","3.25M","AtAsk","Basic Materials","205175"
"12-29 17:12","MSFT","Darkpool","376.04","1.42K","533.6K","AtAsk","Technology","1419"
"12-29 17:12","GOOGL","Darkpool","139.69","2.0K","280.08K","AtBid","Communication Services","2005"
"12-29 17:12","XLF","Darkpool","37.6","126.0K","4.74M","AtAsk","Financial","126000"
"12-29 17:12","QCOM","Darkpool","144.63","1.87K","270.31K","AtAsk","Technology","1869"
"12-29 17:12","NKE","Darkpool","108.57","4.6K","499.2K","AtAsk","Consumer Cyclical","4598"
"12-29 17:12","AAPL","Darkpool","192.53","5.11K","983.64K","AtAsk","Technology","5109"
"12-29 17:12","PG","Darkpool","146.54","2.53K","370.89K","AtAsk","Consumer Defensive","2531"
"12-29 17:06","AMZN","Darkpool","148.783","2.27K","338.04K","AtBid","Consumer Cyclical","2272"
"12-29 17:04","PFG","Darkpool","78.67","141.26K","11.11M","AtAsk","Financial","141262"
"12-29 17:04","MS","Darkpool","93.25","297.2K","27.71M","AtAsk","Financial","297200"
"12-29 17:04","CBOE","Darkpool","178.56","86.09K","15.37M","AtAsk","Financial","86095"
"12-29 17:04","BRK/B","Darkpool","356.66","48.6K","17.33M","AtAsk","N/A","48600"
"12-29 17:04","KIM","Darkpool","21.31","1.35M","28.72M","AtAsk","Real Estate","1347512"
"12-29 17:04","BAC","Darkpool","33.67","496.1K","16.7M","AtAsk","Financial","496100"
"12-29 17:04","WFC","Darkpool","49.22","428.1K","21.07M","AtAsk","Financial","428100"
"12-29 17:04","DOCU","Darkpool","59.45","75.0K","4.46M","AtAsk","Technology","75000"
"12-29 17:04","ABBV","Darkpool","154.97","550.0K","85.23M","AtAsk","Healthcare","550000"
"12-29 17:04","AMD","Darkpool","147.41","230.0K","33.9M","AtAsk","Technology","230000"
"12-29 17:04","MSCI","Darkpool","565.65","20.0K","11.31M","NoMatch","Financial","20000"
"12-29 17:04","AMZN","Darkpool","151.94","1.61M","244.62M","AtAsk","Consumer Cyclical","1610000"
"12-29 17:03","AMZN","Darkpool","148.783","2.27K","338.04K","AtBid","Consumer Cyclical","2272"
"12-29 16:59","BTBT","Darkpool","4.19","95.11K","398.53K","AtBid","N/A","95114"
"12-29 16:58","UPST","Darkpool","40.86","95.99K","3.92M","AtAsk","Financial","95994"
"12-29 16:58","MARA","Darkpool","23.49","100.34K","2.36M","AtAsk","Financial","100341"
"12-29 16:58","MU","Darkpool","85.34","161.38K","13.77M","AtAsk","Technology","161380"
"12-29 16:58","KIM","Darkpool","21.31","213.96K","4.56M","AtAsk","Real Estate","213957"
"12-29 16:58","MEDP","Darkpool","306.53","19.75K","6.05M","NoMatch","Healthcare","19746"
"12-29 16:58","WOLF","Darkpool","43.51","29.66K","1.29M","AtAsk","N/A","29662"
"12-29 16:58","CRK","Darkpool","8.85","116.08K","1.03M","AtBid","Energy","116082"
"12-29 16:58","CACI","Darkpool","323.86","22.48K","7.28M","NoMatch","Technology","22485"
"12-29 16:58","VRT","Darkpool","48.03","260.19K","12.5M","AtBid","Industrials","260195"
"12-29 16:58","RBLX","Darkpool","45.72","47.96K","2.19M","AtAsk","Communication Services","47957"
"12-29 16:58","ON","Darkpool","83.53","24.36K","2.03M","AtAsk","Technology","24355"
"12-29 16:58","MSTR","Darkpool","631.62","3.74K","2.36M","AtAsk","Technology","3739"
"12-29 16:58","BURL","Darkpool","194.48","11.03K","2.14M","AtAsk","Consumer Cyclical","11028"
"12-29 16:58","WST","Darkpool","352.12","11.04K","3.89M","NoMatch","Healthcare","11042"
"12-29 16:58","SATS","Darkpool","16.57","87.36K","1.45M","AtAsk","Technology","87364"
"12-29 16:58","GDDY","Darkpool","106.16","31.06K","3.3M","AtAsk","Technology","31060"
"12-29 16:58","MRO","Darkpool","24.16","80.01K","1.93M","AtAsk","Energy","80010"
"12-29 16:58","PINS","Darkpool","37.04","31.79K","1.18M","AtAsk","Communication Services","31791"
"12-29 16:58","KEY","Darkpool","14.4","1.46M","21.04M","AtAsk","Financial","1461163"
"12-29 16:58","PAYC","Darkpool","206.72","8.32K","1.72M","AtAsk","Technology","8316"
"12-29 16:58","LVS","Darkpool","49.21","31.45K","1.55M","AtBid","Consumer Cyclical","31454"
"12-29 16:58","PFG","Darkpool","78.67","143.2K","11.27M","AtAsk","Financial","143204"
"12-29 16:58","CI","Darkpool","299.45","117.07K","35.06M","AtBid","Healthcare","117070"
"12-29 16:58","ABBV","Darkpool","154.97","48.32K","7.49M","AtAsk","Healthcare","48324"
"12-29 16:58","ALPN","Darkpool","19.06","234.06K","4.46M","AtBid","Healthcare","234055"
"12-29 16:58","ABNB","Darkpool","136.14","39.95K","5.44M","AtAsk","Communication Services","39948"
"12-29 16:58","TFC","Darkpool","36.92","2.01M","74.03M","AtAsk","Financial","2005091"
"12-29 16:58","UBER","Darkpool","61.57","707.61K","43.57M","AtAsk","Technology","707610"
"12-29 16:58","LYFT","Darkpool","14.99","102.69K","1.54M","AtAsk","Technology","102688"
"12-29 16:58","STNE","Darkpool","18.03","65.61K","1.18M","AtAsk","Technology","65608"
"12-29 16:58","CVS","Darkpool","78.96","39.13K","3.09M","AtAsk","Healthcare","39130"
"12-29 16:58","NKE","Darkpool","108.57","35.99K","3.91M","AtAsk","Consumer Cyclical","35994"
"12-29 16:58","TRMB","Darkpool","53.2","24.02K","1.28M","AtAsk","Technology","24024"
"12-29 16:58","EQIX","Darkpool","805.39","1.61K","1.3M","NoMatch","Real Estate","1610"
"12-29 16:58","SNOW","Darkpool","199","164.31K","32.7M","AtBid","Technology","164313"
"12-29 16:58","SMCI","Darkpool","284.26","60.55K","17.21M","AtAsk","Technology","60554"
"12-29 16:58","WMT","Darkpool","157.65","118.67K","18.71M","AtAsk","Consumer Defensive","118668"
"12-29 16:58","NOC","Darkpool","468.14","2.44K","1.14M","AtAsk","Industrials","2441"
"12-29 16:58","PXD","Darkpool","224.88","467.69K","105.17M","AtBid","Energy","467693"
"12-29 16:58","KO","Darkpool","58.93","29.62K","1.75M","AtAsk","Consumer Defensive","29624"
"12-29 16:58","NFG","Darkpool","50.17","24.22K","1.21M","AtAsk","Energy","24216"
"12-29 16:58","PFE","Darkpool","28.79","244.25K","7.03M","AtAsk","Healthcare","244255"
"12-29 16:58","ICLR","Darkpool","283.07","32.76K","9.27M","NoMatch","Healthcare","32764"
"12-29 16:58","VALE","Darkpool","15.86","156.95K","2.49M","AtAsk","Basic Materials","156949"
"12-29 16:58","PG","Darkpool","146.54","30.68K","4.5M","AtAsk","Consumer Defensive","30685"
"12-29 16:58","ANSS","Darkpool","362.88","7.41K","2.69M","AtBid","Technology","7412"
"12-29 16:58","KSS","Darkpool","28.68","46.43K","1.33M","AtAsk","Consumer Cyclical","46427"
"12-29 16:58","SNPS","Darkpool","514.91","2.0K","1.03M","AtAsk","Technology","2004"
"12-29 16:56","MEDP","Darkpool","306.53","7.82K","2.4M","NoMatch","Healthcare","7821"
"12-29 16:56","SQ","Darkpool","77.35","84.59K","6.54M","AtAsk","Technology","84593"
"12-29 16:56","INSP","Darkpool","203.43","12.93K","2.63M","AtBid","Healthcare","12928"
"12-29 16:56","META","Darkpool","353.96","14.23K","5.04M","AtAsk","Communication Services","14234"
"12-29 16:56","ANSS","Darkpool","362.88","5.41K","1.96M","AtBid","Technology","5410"
"12-29 16:54","SATS","Darkpool","16.57","26.99K","447.26K","AtAsk","Technology","26992"
"12-29 16:51","AAPL","Darkpool","192.27","2.4K","460.87K","AtBid","Technology","2397"
"12-29 16:51","CPG","Darkpool","6.93","140.28K","972.18K","AtBid","Energy","140285"
"12-29 16:51","CCJ","Darkpool","43.11","92.31K","3.98M","AtAsk","Energy","92305"
"12-29 16:51","GOLD","Darkpool","18.06","14.36K","259.31K","AtBid","Basic Materials","14358"
"12-29 16:51","BTE","Darkpool","3.3","193.22K","637.63K","AtBid","Energy","193222"
"12-29 16:51","HUT","Darkpool","13.34","110.77K","1.48M","AtAsk","N/A","110765"
"12-29 16:51","TECK","Darkpool","42.26","13.87K","586.32K","AtAsk","Basic Materials","13874"
"12-29 16:50","BNS","Darkpool","48.67","229.51K","11.17M","AtAsk","Financial","229510"
"12-29 16:49","SOXL","Darkpool","31.3006","10.18K","318.51K","AtBid","Financial","10176"
"12-29 16:47","IWM","Darkpool","200.71","37.37K","7.5M","AtAsk","Financial","0"
"12-29 16:47","VXX","Darkpool","15.524","98.79K","1.53M","AtBid","Financial","98791"
"12-29 16:46","XLF","Darkpool","37.6","10.23K","384.8K","AtAsk","Financial","10234"
"12-29 16:46","SPY","Darkpool","475.47","601.5K","286.0M","AtAsk","Financial","0"
"12-29 16:44","AMZN","Darkpool","151.94","29.1K","4.42M","AtAsk","Consumer Cyclical","29100"
"12-29 16:44","NTAP","Darkpool","88.16","3.1K","273.3K","AtAsk","Technology","3100"
"12-29 16:44","FERG","Darkpool","193.07","6.8K","1.31M","NoMatch","N/A","6800"
"12-29 16:44","UBER","Darkpool","61.57","6.6K","406.36K","AtAsk","Technology","6600"
"12-29 16:44","VZ","Darkpool","37.7","32.5K","1.23M","AtAsk","Communication Services","32500"
"12-29 16:44","MCK","Darkpool","462.98","1.1K","509.28K","AtAsk","Healthcare","1100"
"12-29 16:44","PLTR","Darkpool","17.17","14.9K","255.83K","AtAsk","Technology","14900"
"12-29 16:43","AAPL","Darkpool","192.53","6.53K","1.26M","AtAsk","Technology","6533"
"12-29 16:42","CRM","Darkpool","150.391","33.9K","5.1M","AtBid","Technology","33900"
"12-29 16:41","GOOGL","Darkpool","139.69","10.82K","1.51M","AtBid","Communication Services","10824"
"12-29 16:41","GOOG","Darkpool","140.93","13.8K","1.94M","AtBid","Communication Services","13800"
"12-29 16:40","AME","Darkpool","164.89","20.3K","3.35M","NoMatch","Industrials","20300"
"12-29 16:40","CABA","Darkpool","22.7","45.1K","1.02M","AtBid","Healthcare","45100"
"12-29 16:40","AMD","Darkpool","147.41","40.5K","5.97M","AtBid","Technology","40500"
"12-29 16:40","CACI","Darkpool","323.86","23.9K","7.74M","NoMatch","Technology","23900"
"12-29 16:40","VRT","Darkpool","48.03","263.87K","12.67M","AtBid","Industrials","263872"
"12-29 16:40","VALE","Darkpool","15.86","112.2K","1.78M","AtAsk","Basic Materials","112200"
"12-29 16:40","SLRN","Darkpool","7.46","142.4K","1.06M","AtBid","N/A","142400"
"12-29 16:40","WST","Darkpool","352.12","11.5K","4.05M","NoMatch","Healthcare","11500"
"12-29 16:40","SQ","Darkpool","77.35","46.49K","3.6M","AtAsk","Technology","46490"
"12-29 16:40","AIZ","Darkpool","168.49","20.5K","3.45M","NoMatch","Financial","20500"
"12-29 16:40","PAYC","Darkpool","206.72","8.6K","1.78M","AtAsk","Technology","8600"
"12-29 16:40","MRVI","Darkpool","6.55","407.7K","2.67M","AtBid","N/A","407700"
"12-29 16:40","META","Darkpool","353.96","554.3K","196.2M","AtAsk","Communication Services","554300"
"12-29 16:40","COO","Darkpool","378.44","7.3K","2.76M","NoMatch","Healthcare","7300"
"12-29 16:40","UBER","Darkpool","61.57","744.68K","45.85M","AtAsk","Technology","744681"
"12-29 16:40","BURL","Darkpool","194.48","66.9K","13.01M","AtAsk","Consumer Cyclical","66900"
"12-29 16:40","MEDP","Darkpool","306.53","13.8K","4.23M","NoMatch","Healthcare","13800"
"12-29 16:40","MTN","Darkpool","213.47","16.1K","3.44M","AtAsk","Consumer Cyclical","16100"
"12-29 16:40","SONO","Darkpool","17.14","86.2K","1.48M","AtBid","Technology","86200"
"12-29 16:40","KEY","Darkpool","14.4","1.45M","20.89M","AtAsk","Financial","1450700"
"12-29 16:40","ABBV","Darkpool","154.97","54.4K","8.43M","AtAsk","Healthcare","54400"
"12-29 16:40","SNPS","Darkpool","514.91","7.8K","4.02M","AtAsk","Technology","7800"
"12-29 16:40","MTD","Darkpool","1212.96","2.7K","3.27M","NoMatch","Healthcare","2700"
"12-29 16:40","AMG","Darkpool","151.42","22.2K","3.36M","NoMatch","Financial","22200"
"12-29 16:39","META","Darkpool","353.96","9.0K","3.19M","AtAsk","Communication Services","9000"
"12-29 16:38","AMZN","Darkpool","151.94","42.38K","6.44M","AtAsk","Consumer Cyclical","42379"
"12-29 16:38","GM","Darkpool","35.92","14.0K","502.88K","AtAsk","Consumer Cyclical","14000"
"12-29 16:37","AAPL","Darkpool","192.53","22.02K","4.24M","AtAsk","Technology","22017"
"12-29 16:33","PYPL","Darkpool","61.41","20.0K","1.23M","AtAsk","Financial","20000"
"12-29 16:33","ARKG","Darkpool","32.81","27.7K","908.87K","AtAsk","Financial","27701"
"12-29 16:33","XLI","Darkpool","113.99","337.93K","38.52M","AtAsk","Financial","337925"
"12-29 16:33","SPY","Darkpool","476.481","254.29K","121.17M","AtAsk","Financial","0"
"12-29 16:32","SPY","Darkpool","476.481","254.32K","121.18M","AtAsk","Financial","0"
"12-29 16:31","TQQQ","Darkpool","51.67","6.2K","320.35K","AtAsk","Financial","6200"
"12-29 16:31","TSN","Darkpool","53.75","7.2K","387.0K","AtAsk","Consumer Defensive","7200"
"12-29 16:31","SNPS","Darkpool","514.91","12.72K","6.55M","AtAsk","Technology","12724"
"12-29 16:31","INTC","Darkpool","50.25","29.62K","1.49M","AtAsk","Technology","29620"
"12-29 16:29","QQQ","Darkpool","409.52","24.68K","10.11M","AtAsk","Financial","0"
"12-29 16:29","PLTR","Darkpool","17.17","82.32K","1.41M","AtAsk","Technology","82321"
"12-29 16:29","AVGO","Darkpool","1116.25","6.45K","7.2M","AtAsk","Technology","6453"
"12-29 16:28","SNPS","Darkpool","514.91","4.57K","2.35M","AtAsk","Technology","4573"
"12-29 16:28","MRVL","Darkpool","60.31","33.85K","2.04M","AtAsk","Technology","33847"
"12-29 16:28","RBLX","Darkpool","45.72","25.52K","1.17M","AtAsk","Communication Services","25517"
"12-29 16:27","YINN","Darkpool","20.94","128.0K","2.68M","AtAsk","N/A","128000"
"12-29 16:27","USO","Darkpool","66.65","149.0K","9.93M","AtAsk","N/A","149000"
"12-29 16:27","TZA","Darkpool","19.95","63.86K","1.27M","AtBid","Financial","63859"
"12-29 16:27","TNA","Darkpool","39.45","183.53K","7.24M","AtAsk","Financial","183533"
"12-29 16:27","SSO","Darkpool","65.07","13.03K","847.93K","AtAsk","N/A","13031"
"12-29 16:27","KRE","Darkpool","52.43","82.5K","4.33M","AtAsk","N/A","82495"
"12-29 16:27","JNUG","Darkpool","33.89","21.0K","711.69K","AtBid","N/A","21000"
"12-29 16:27","IWM","Darkpool","200.71","89.45K","17.95M","AtAsk","Financial","0"
"12-29 16:27","FXI","Darkpool","24.03","5.75M","138.29M","AtAsk","Financial","5755000"
"12-29 16:27","FAS","Darkpool","82.65","23.57K","1.95M","AtAsk","Financial","23568"
"12-29 16:27","SPY","Darkpool","475.14","300.0K","142.54M","AtAsk","Financial","0"
"12-29 16:26","TSLA","Darkpool","250.499","1.0K","250.5K","AtAsk","Consumer Cyclical","1000"
"12-29 16:25","QQQ","Darkpool","408.975","12.0K","4.91M","AtBid","Financial","0"
"12-29 16:24","AMZN","Darkpool","151.94","242.33K","36.82M","AtAsk","Consumer Cyclical","242332"
"12-29 16:23","KWEB","Darkpool","27","403.2K","10.89M","AtBid","Financial","403204"
"12-29 16:22","EAGG","Darkpool","47.74","10.0K","477.4K","AtAsk","N/A","10000"
"12-29 16:22","VTI","Darkpool","237.339","7.64K","1.81M","AtAsk","N/A","7636"
"12-29 16:22","VTI","Darkpool","237.339","18.32K","4.35M","AtAsk","N/A","18317"
"12-29 16:21","PATH","Darkpool","25.0268","19.56K","489.62K","AtAsk","N/A","19564"
"12-29 16:21","SPY","Darkpool","476.481","526.34K","250.79M","AtAsk","Financial","0"
"12-29 16:20","MSFT","Darkpool","376.04","7.25K","2.73M","AtBid","Technology","7250"
"12-29 16:20","MS","Darkpool","93.25","2.94K","273.88K","AtAsk","Financial","2937"
"12-29 16:20","GE","Darkpool","127.63","7.05K","899.66K","AtAsk","Industrials","7049"
"12-29 16:20","CVS","Darkpool","78.96","4.86K","383.98K","AtAsk","Healthcare","4863"
"12-29 16:20","CRM","Darkpool","263.14","1.21K","319.45K","AtAsk","Technology","1214"
"12-29 16:20","C","Darkpool","51.44","9.16K","471.34K","AtAsk","Financial","9163"
"12-29 16:20","AAPL","Darkpool","192.53","34.54K","6.65M","AtBid","Technology","34543"
"12-29 16:20","UBER","Darkpool","61.57","4.41K","271.4K","AtAsk","Technology","4408"
"12-29 16:20","SATS","Darkpool","16.57","28.93K","479.42K","AtAsk","Technology","28933"
"12-29 16:20","USB","Darkpool","43.28","7.13K","308.72K","AtAsk","Financial","7133"
"12-29 16:20","SPY","Darkpool","475.31","6.36K","3.02M","AtAsk","Financial","0"
"12-29 16:20","SCHW","Darkpool","68.8","4.47K","307.4K","AtAsk","Financial","4468"
"12-29 16:20","NTAP","Darkpool","88.16","3.27K","288.02K","AtAsk","Technology","3267"
"12-29 16:20","NEM","Darkpool","41.39","6.12K","253.47K","AtBid","Basic Materials","6124"
"12-29 16:20","NEE","Darkpool","60.74","9.3K","565.0K","AtAsk","Utilities","9302"
"12-29 16:19","LI","Darkpool","37.43","167.5K","6.27M","AtBid","Consumer Cyclical","167500"
"12-29 16:18","AVGO","Darkpool","1116.25","5.14K","5.74M","AtAsk","Technology","5143"
"12-29 16:18","FXI","Darkpool","23.8871","2.28M","54.5M","AtBid","Financial","2281479"
"12-29 16:18","ALPN","Darkpool","19.06","100.15K","1.91M","AtBid","Healthcare","100152"
"12-29 16:17","DISH","Darkpool","5.8383","53.82K","314.22K","AtAsk","Communication Services","53821"
"12-29 16:16","ARKK","Darkpool","52.37","33.61K","1.76M","AtAsk","Financial","33612"
"12-29 16:16","DISH","Darkpool","5.8385","53.72K","313.62K","AtAsk","Communication Services","53716"
"12-29 16:15","SPY","Darkpool","476.481","254.32K","121.18M","AtAsk","Financial","0"
"12-29 16:13","SATS","Darkpool","16.57","82.61K","1.37M","AtAsk","Technology","82607"
"12-29 16:12","EPD","Darkpool","26.35","12.44K","327.79K","AtBid","Energy","12440"
"12-29 16:11","QQQ","Darkpool","409.52","48.84K","20.0M","AtAsk","Financial","0"
"12-29 16:11","IWM","Darkpool","200.5","5.9K","1.18M","AtBid","Financial","0"
"12-29 16:10","QQQ","Darkpool","409.346","90.0K","36.84M","AtAsk","Financial","0"
"12-29 16:10","QQQ","Darkpool","409.346","500.0K","204.67M","AtAsk","Financial","0"
"12-29 16:10","QQQ","Darkpool","409.346","100.0K","40.93M","AtAsk","Financial","0"
"12-29 16:10","QQQ","Darkpool","409.336","100.0K","40.93M","NoMatch","Financial","0"
"12-29 16:10","QQQ","Darkpool","409.336","100.0K","40.93M","NoMatch","Financial","0"
"12-29 16:10","QQQ","Darkpool","409.336","23.0K","9.41M","NoMatch","Financial","0"
