"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"11-02 17:43","DAL","Darkpool","32.02","207.3K","6.64M","AtAsk","Industrials","0.03250620285334194"
"11-02 17:43","AMAT","Darkpool","138.51","38.09K","5.28M","AtAsk","Technology","0.004570469279427966"
"11-02 17:43","VLTO","Darkpool","70.28","4.54K","319.0K","AtAsk","N/A","4539"
"11-02 17:43","NVST","Darkpool","21.25","72.83K","1.55M","AtAsk","Healthcare","0.04463661772626916"
"11-02 17:43","PARA","Darkpool","11.92","93.61K","1.12M","AtBid","N/A","93613"
"11-02 17:43","SOXL","Darkpool","17.08","69.45K","1.19M","AtAsk","Financial","69448"
"11-02 17:43","IR","Darkpool","65.59","5.47K","358.91K","AtAsk","Industrials","0.0013564544027059283"
"11-02 17:43","TXG","Darkpool","36.53","43.68K","1.6M","AtAsk","Healthcare","0.04332572218827251"
"11-02 17:43","WBD","Darkpool","11.08","109.22K","1.21M","AtBid","N/A","109221"
"11-02 17:43","BRKR","Darkpool","56.41","14.43K","814.22K","AtBid","Healthcare","0.014630430797362938"
"11-02 17:43","ACGL","Darkpool","85.94","8.83K","758.51K","AtBid","Financial","0.0024523823740260063"
"11-02 17:43","NEOG","Darkpool","15.44","32.71K","505.03K","AtBid","Healthcare","0.015139480325222643"
"11-02 17:43","U","Darkpool","26.05","62.57K","1.63M","AtAsk","Technology","0.025431842183325015"
"11-02 17:43","IBM","Darkpool","147.01","56.34K","8.28M","AtAsk","Technology","0.0061801419847554665"
"11-02 17:43","DASH","Darkpool","87.79","17.48K","1.53M","AtAsk","Communication Services","0.005780565871111936"
"11-02 17:43","LMND","Darkpool","16.17","24.37K","394.1K","AtAsk","Financial","0.037955887042644756"
"11-02 17:43","ACHR","Darkpool","5.13","100.84K","517.3K","AtAsk","N/A","100839"
"11-02 17:43","IOT","Darkpool","22.71","48.69K","1.11M","AtAsk","N/A","48690"
"11-02 17:43","HD","Darkpool","294.53","21.95K","6.46M","AtAsk","Consumer Cyclical","0.0021972798262439933"
"11-02 17:43","HAL","Darkpool","40.59","58.95K","2.39M","AtBid","Energy","0.006588308806399408"
"11-02 17:43","SMCI","Darkpool","245.9","4.97K","1.22M","AtAsk","Technology","0.010791960890820206"
"11-02 17:43","ABNB","Darkpool","115.5","27.22K","3.14M","AtAsk","Communication Services","0.006727343140139914"
"11-02 17:43","ALGN","Darkpool","192.32","2.19K","420.8K","AtAsk","Healthcare","0.0030389804381745888"
"11-02 17:43","S","Darkpool","15.15","33.85K","512.8K","AtAsk","N/A","33848"
"11-02 17:43","SHOP","Darkpool","59.7","69.44K","4.15M","AtAsk","Technology","0.0057802817511175015"
"11-02 17:43","VZ","Darkpool","35.9","193.78K","6.96M","AtAsk","Communication Services","0.0046128525625054794"
