"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"09-20 17:35","AMZN","Darkpool","135.29","1.16M","157.33M","AtAsk","Consumer Cyclical","0.012860121053939575"
"09-20 17:35","MSFT","Darkpool","320.77","935.3K","300.02M","AtAsk","Technology","0.012599139724866364"
"09-20 17:35","AAPL","Darkpool","175.49","1.69M","295.82M","AtBid","Technology","0.010793982793152397"
"09-20 17:35","URA","Darkpool","26.36","284.7K","7.5M","AtAsk","N/A","284700"
"09-20 17:35","VGT","Darkpool","421.02","1.5K","631.53K","AtAsk","N/A","1500"
"09-20 17:35","SCS","Darkpool","10.51","243.6K","2.56M","AtAsk","Industrials","0.29837528776495964"
"09-20 17:35","BABA","Darkpool","85.74","236.5K","20.28M","AtAsk","Consumer Cyclical","0.011448174742228492"
"09-20 17:35","FCPT","Darkpool","24.13","138.0K","3.33M","AtBid","Real Estate","0.15423852323722384"
"09-20 17:35","GOOGL","Darkpool","133.74","400.3K","53.54M","AtAsk","Communication Services","0.0036788259990046144"
"09-20 17:35","GOOG","Darkpool","134.59","189.4K","25.49M","AtAsk","Communication Services","0.001740618646543777"
"09-20 17:35","BZ","Darkpool","14.99","251.7K","3.77M","AtAsk","N/A","251700"
"09-20 17:35","DQ","Darkpool","30.21","97.1K","2.93M","AtBid","Technology","0.17022033611311382"
"09-20 17:35","PDD","Darkpool","94.48","338.9K","32.02M","AtAsk","Consumer Cyclical","0.048253821285105705"
"09-20 17:35","WPM","Darkpool","44.83","11.32K","507.7K","AtAsk","Basic Materials","0.0025042261054406957"
"09-20 17:35","PAAS","Darkpool","16.24","16.3K","264.7K","AtAsk","Basic Materials","0.00447956550100021"
"09-20 17:34","GOLD","Darkpool","16.5","138.16K","2.28M","AtAsk","Basic Materials","0.007919478132994704"
"09-20 17:34","SU","Darkpool","34.63","70.64K","2.45M","AtAsk","Energy","0.005433901830587046"
"09-20 17:34","NXE","Darkpool","6.13","90.75K","556.32K","AtAsk","Energy","0.01880439983173301"
"09-20 17:34","SHOP","Darkpool","57.21","87.18K","4.99M","AtAsk","Technology","0.007257479941107085"
"09-20 17:34","ENB","Darkpool","35.12","165.35K","5.81M","AtAsk","Energy","0.00818407495329133"
"09-20 17:34","UUUU","Darkpool","8.07","50.3K","405.94K","AtAsk","Energy","0.0323446001493168"
"09-20 17:34","DNN","Darkpool","1.61","164.25K","264.45K","AtAsk","Energy","0.0197815578542426"
"09-20 17:29","SLG","Darkpool","41.47","31.71K","1.32M","AtAsk","Real Estate","0.04944830825133269"
"09-20 17:29","NVCR","Darkpool","17.78","70.97K","1.26M","AtAsk","Healthcare","0.07438630486182579"
"09-20 17:29","CL","Darkpool","73.76","71.76K","5.29M","AtAsk","Consumer Defensive","0.009233641733655843"
"09-20 17:29","FDX","Darkpool","250.52","4.22K","1.06M","AtBid","Industrials","0.0018276954392057792"
"09-20 17:29","SNPS","Darkpool","453.28","23.67K","10.73M","AtAsk","Technology","0.015674004958431176"
"09-20 17:29","APA","Darkpool","41.28","26.24K","1.08M","AtAsk","Energy","0.0091490637044326"
"09-20 17:29","SQ","Darkpool","47.57","123.73K","5.89M","AtBid","Technology","0.022651096256272256"
"09-20 17:29","BIIB","Darkpool","260.53","44.13K","11.5M","AtAsk","Healthcare","0.0305627536091435"
"09-20 17:29","NVAX","Darkpool","7.05","187.62K","1.32M","AtBid","Healthcare","0.2286996100023232"
"09-20 17:29","SCHW","Darkpool","56.67","25.37K","1.44M","AtAsk","Financial","0.0017040354473226718"
"09-20 17:29","META","Darkpool","299.67","565.36K","169.42M","AtAsk","Communication Services","0.02573022896528193"
"09-20 17:29","ADI","Darkpool","176.08","25.01K","4.4M","AtAsk","Technology","0.005039988641659308"
"09-20 17:29","SNOW","Darkpool","158.63","8.95K","1.42M","AtAsk","Technology","0.0031420657900917276"
"09-20 17:29","NEM","Darkpool","40.95","52.96K","2.17M","AtAsk","Basic Materials","0.006675084416009335"
"09-20 17:29","VALE","Darkpool","14.2","324.77K","4.61M","AtAsk","Basic Materials","0.008122559896901353"
"09-20 17:29","GS","Darkpool","336.7","8.66K","2.92M","AtAsk","Financial","0.0025100509449889545"
"09-20 17:29","ADBE","Darkpool","535.78","13.08K","7.01M","AtAsk","Technology","0.0028756717405603125"
"09-20 17:29","BAC","Darkpool","28.55","130.17K","3.72M","AtAsk","Financial","0.0016438420805222696"
"09-20 17:29","AMZN","Darkpool","135.29","191.25K","25.87M","AtAsk","Consumer Cyclical","0.0021149364272102346"
"09-20 17:29","MARA","Darkpool","9.29","481.7K","4.48M","AtBid","Financial","0.2779184974609156"
"09-20 17:29","DIS","Darkpool","82.56","45.29K","3.74M","AtAsk","Communication Services","0.0024770648159032783"
"09-20 17:29","DOCU","Darkpool","43.42","62.44K","2.71M","AtAsk","Technology","0.0310329094758386"
"09-20 17:29","NVDA","Darkpool","422.39","168.05K","70.98M","AtAsk","Technology","0.007088204749157498"
"09-20 17:29","DHI","Darkpool","113.2","24.45K","2.77M","AtAsk","Consumer Cyclical","0.008292012488730774"
"09-20 17:29","TPR","Darkpool","30.01","33.57K","1.01M","AtAsk","Consumer Cyclical","0.01482775494764072"
