"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"12-15 17:40","MSFT","Darkpool","370.73","793.4K","294.14M","AtAsk","Technology","0.010837527729984526"
"12-15 17:38","MSFT","Darkpool","370.73","793.6K","294.21M","AtAsk","Technology","0.010840259650259287"
"12-15 17:35","MSFT","Darkpool","370.73","793.6K","294.21M","AtAsk","Technology","0.010840259650259287"
"12-15 17:33","MSFT","Darkpool","370.73","793.6K","294.21M","AtAsk","Technology","0.010840259650259287"
"12-15 17:31","GPI","Darkpool","295.55","4.5K","1.33M","NoMatch","Consumer Cyclical","0.03376074182402986"
"12-15 17:31","AY","Darkpool","21.24","131.93K","2.8M","AtBid","Utilities","0.1967698400515325"
"12-15 17:31","SBCF","Darkpool","29.01","22.9K","664.33K","AtBid","Financial","0.027300277251601692"
"12-15 17:31","MOG/A","Darkpool","139.3","35.4K","4.93M","AtBid","N/A","35400"
"12-15 17:31","NAT","Darkpool","4.13","367.3K","1.52M","AtAsk","Industrials","0.18139135117345834"
"12-15 17:31","ALKS","Darkpool","27.42","41.17K","1.13M","AtAsk","Healthcare","0.025085412569976692"
"12-15 17:31","JEPI","Darkpool","55.05","13.69K","753.36K","AtAsk","N/A","13685"
"12-15 17:31","GPC","Darkpool","138.39","4.8K","664.27K","AtAsk","Consumer Cyclical","0.003436023771443258"
"12-15 17:31","PSN","Darkpool","61.94","17.21K","1.07M","AtBid","Industrials","0.01656794946159219"
"12-15 17:31","FUTU","Darkpool","54.95","73.2K","4.02M","AtAsk","Financial","0.057278974522312134"
"12-15 17:31","SE","Darkpool","35.74","1.34M","47.96M","AtBid","Communication Services","0.2292112725488874"
"12-15 17:31","WSC","Darkpool","44.7","148.3K","6.63M","AtAsk","Industrials","0.07950849403771004"
"12-15 17:31","SMPL","Darkpool","39.49","160.2K","6.33M","AtBid","Consumer Defensive","0.16776933638996078"
"12-15 17:31","LNN","Darkpool","133.74","17.7K","2.37M","AtBid","Industrials","0.16191021118305596"
"12-15 17:31","TT","Darkpool","239.92","182.6K","43.81M","AtAsk","Industrials","0.08049913555125998"
"12-15 17:31","FN","Darkpool","188.53","26.4K","4.98M","NoMatch","Technology","0.07303579160465194"
"12-15 17:31","BAP","Darkpool","150.36","68.95K","10.37M","NoMatch","Financial","0.12921180853017197"
"12-15 17:31","VTR","Darkpool","49.35","83.9K","4.14M","AtBid","Real Estate","0.020943076573095014"
"12-15 17:31","GDXJ","Darkpool","37.55","39.2K","1.47M","AtBid","N/A","39200"
"12-15 17:31","WING","Darkpool","245.68","5.65K","1.39M","AtAsk","Consumer Cyclical","0.019694787953886867"
"12-15 17:31","JD","Darkpool","27.41","198.4K","5.44M","AtBid","Consumer Cyclical","0.015265439274464202"
"12-15 17:31","HII","Darkpool","253.55","7.3K","1.85M","AtAsk","Industrials","0.01880599646457571"
"12-15 17:31","BTI","Darkpool","29.4","232.2K","6.83M","AtBid","Consumer Defensive","0.010806305197616255"
"12-15 17:23","INTC","Darkpool","46.16","650.0K","30.0M","AtAsk","Technology","0.015425509421420827"
"12-15 17:23","AMD","Darkpool","139.15","115.0K","16.0M","AtAsk","Technology","0.007193044709061798"
"12-15 17:21","PLTR","Darkpool","18.2","42.47K","772.97K","AtAsk","Technology","0.0022153557004552663"
"12-15 17:21","MELI","Darkpool","1606.19","1.9K","3.05M","AtAsk","Consumer Cyclical","0.0042259042595936755"
"12-15 17:21","AVGO","Darkpool","1129.74","5.2K","5.87M","AtAsk","Technology","0.0011358207110851869"
"12-15 17:21","FUTU","Darkpool","54.95","29.56K","1.62M","AtAsk","Financial","0.023133819710076994"
"12-15 17:21","BRK/B","Darkpool","356.5","17.97K","6.4M","AtAsk","N/A","17966"
"12-15 17:21","LI","Darkpool","35.32","20.5K","724.06K","AtBid","Consumer Cyclical","0.0021096880647644596"
"12-15 17:21","GDXJ","Darkpool","37.55","200.01K","7.51M","AtBid","N/A","200010"
"12-15 17:21","C","Darkpool","49.83","29.5K","1.47M","AtAsk","Financial","0.001545349184356738"
"12-15 17:21","BLK","Darkpool","819","1.6K","1.31M","AtAsk","Financial","0.0010924868654059595"
"12-15 17:20","EU","Darkpool","3.96","68.08K","269.61K","AtBid","N/A","68084"
"12-15 17:20","FSV","Darkpool","159.52","4.02K","641.27K","NoMatch","Real Estate","0.010191959988697572"
"12-15 17:20","BNS","Darkpool","46.33","17.33K","802.85K","AtBid","Financial","0.0014279069950292875"
"12-15 17:16","NVDA","Darkpool","491.93","50.0K","24.6M","AtAsk","Technology","0.002110151450338533"
"12-15 17:12","XME","Darkpool","57.27","5.2K","297.86K","AtBid","N/A","5201"
"12-15 17:12","MS","Darkpool","91.58","23.46K","2.15M","AtBid","Financial","0.001862685800606254"
"12-15 17:12","MRK","Darkpool","105.11","63.12K","6.63M","AtBid","Healthcare","0.0024942919213356714"
"12-15 17:12","MPC","Darkpool","148.38","4.34K","644.41K","AtAsk","Energy","0.0011462126756579833"
"12-15 17:09","WMS","Darkpool","140.59","4.64K","653.04K","NoMatch","Industrials","0.006788619601943992"
"12-15 17:09","WING","Darkpool","245.68","5.41K","1.33M","AtAsk","Consumer Cyclical","0.018872138403954603"
"12-15 17:09","WEX","Darkpool","188.52","3.59K","676.79K","NoMatch","Technology","0.008457064027748594"
"12-15 17:09","VLY","Darkpool","11.07","40.02K","443.08K","AtBid","Financial","0.009361775235277375"
"12-15 17:09","UEC","Darkpool","6.34","71.76K","454.95K","AtBid","Energy","0.01969926062642847"
"12-15 17:09","TOST","Darkpool","16.84","102.39K","1.72M","AtBid","N/A","102387"
"12-15 17:09","RMBS","Darkpool","69.47","13.35K","927.56K","AtAsk","Technology","0.012512153009612299"
"12-15 17:09","PTEN","Darkpool","11.07","66.33K","734.26K","AtBid","Energy","0.018450104286941216"
"12-15 17:09","PSN","Darkpool","61.94","6.91K","428.13K","AtBid","Industrials","0.006654908570346654"
"12-15 17:09","PCG","Darkpool","17.76","223.88K","3.98M","AtAsk","Utilities","0.011148431782872155"
"12-15 17:09","NYT","Darkpool","45.6","9.72K","443.46K","AtAsk","Communication Services","0.006086850347802316"
"12-15 17:09","MRTX","Darkpool","57.79","12.38K","715.32K","AtAsk","Healthcare","0.01944230827226394"
"12-15 17:09","MPW","Darkpool","5.05","165.13K","833.89K","AtBid","Real Estate","0.0258743692429123"
"12-15 17:09","JPM","Darkpool","165.23","86.66K","14.32M","AtAsk","Financial","0.0030267426709141222"
"12-15 17:09","GM","Darkpool","35.73","268.94K","9.61M","AtBid","Consumer Cyclical","0.020960605808092173"
"12-15 17:09","FI","Darkpool","133.01","33.85K","4.5M","AtBid","Energy","0.0056812247280988186"
"12-15 17:09","ES","Darkpool","61.82","32.13K","1.99M","AtAsk","Utilities","0.009235781983301458"
"12-15 17:09","CHS","Darkpool","7.52","39.55K","297.43K","AtBid","Consumer Cyclical","0.03328401825349688"
"12-15 17:09","CGNX","Darkpool","41.84","19.57K","818.6K","AtBid","Technology","0.011392263319208033"
"12-15 17:09","CCEP","Darkpool","64.69","16.17K","1.05M","AtAsk","Consumer Defensive","0.007920985929570627"
"12-15 17:09","BIO","Darkpool","306.12","2.96K","905.5K","AtBid","Healthcare","0.012013388226692717"
"12-15 17:09","BAP","Darkpool","150.36","3.32K","499.04K","NoMatch","Financial","0.00621987255089473"
"12-15 17:09","AZO","Darkpool","2628.05","1.8K","4.74M","NoMatch","Consumer Cyclical","0.010259458461057332"
"12-15 17:09","ARW","Darkpool","123.49","10.32K","1.28M","NoMatch","Technology","0.01920796366452303"
"12-15 17:09","AMC","Darkpool","6.65","192.44K","1.28M","AtBid","Communication Services","0.09729197743969914"
"12-15 17:09","ADM","Darkpool","75.75","34.24K","2.59M","AtAsk","Consumer Defensive","0.0064689132249019015"
"12-15 17:03","HTHT","Darkpool","34.32","56.83K","1.95M","AtBid","Consumer Cyclical","0.017850836663616337"
"12-15 17:00","ZBRA","Darkpool","269.33","1.15K","309.19K","AtBid","Technology","0.0022522854811870595"
"12-15 16:53","ZIM","Darkpool","9.64","189.87K","1.83M","AtAsk","N/A","189871"
"12-15 16:53","AI","Darkpool","31.22","150.07K","4.69M","AtAsk","Real Estate","0.14620585403500672"
"12-15 16:53","ORC","Darkpool","8.4","252.08K","2.12M","AtBid","Real Estate","0.4832843651393084"
"12-15 16:53","SCHW","Darkpool","70.98","19.29K","1.37M","AtAsk","Financial","0.001161449419196622"
"12-15 16:53","MARA","Darkpool","18.29","129.31K","2.37M","AtAsk","Financial","0.05967632724921386"
"12-15 16:53","INCY","Darkpool","62.3","25.47K","1.59M","AtAsk","Healthcare","0.011489312325869479"
"12-15 16:53","BRP","Darkpool","22.61","55.66K","1.26M","AtBid","Financial","0.04809944082596127"
"12-15 16:53","V","Darkpool","258.03","41.56K","10.72M","AtBid","Financial","0.0020737664449469533"
"12-15 16:53","FMC","Darkpool","59.51","37.98K","2.26M","AtAsk","Basic Materials","0.03063596580104024"
"12-15 16:53","FN","Darkpool","188.53","11.11K","2.09M","NoMatch","Technology","0.030722063097335602"
"12-15 16:53","MRNA","Darkpool","86.01","13.0K","1.12M","AtAsk","Healthcare","0.0039213391910424495"
"12-15 16:53","PNW","Darkpool","73.72","20.98K","1.55M","AtAsk","Utilities","0.018548962435703236"
"12-15 16:53","BCPC","Darkpool","140.25","32.47K","4.55M","NoMatch","Basic Materials","0.10160319325036876"
"12-15 16:53","MDB","Darkpool","420.17","4.38K","1.84M","AtAsk","Technology","0.006309944563370632"
"12-15 16:53","WBA","Darkpool","25.2","65.84K","1.66M","AtBid","Healthcare","0.009234664778253134"
"12-15 16:53","BKE","Darkpool","44.78","23.32K","1.04M","AtAsk","Consumer Cyclical","0.07541164534034477"
"12-15 16:53","BLKB","Darkpool","86.54","28.63K","2.48M","AtBid","Technology","0.06859112529986304"
"12-15 16:53","BLDR","Darkpool","162.51","118.97K","19.33M","AtBid","Industrials","0.0987575203534644"
"12-15 16:53","SPR","Darkpool","29.57","45.7K","1.35M","AtAsk","Industrials","0.04363077268143064"
"12-15 16:53","GPC","Darkpool","138.39","9.5K","1.31M","AtAsk","Consumer Cyclical","0.0068004637143147815"
"12-15 16:53","CLSK","Darkpool","10.64","396.93K","4.22M","AtAsk","Technology","0.22601033058795922"
"12-15 16:53","SSB","Darkpool","86.79","13.89K","1.21M","AtBid","Financial","0.018501662691547065"
"12-15 16:53","PLTR","Darkpool","18.2","251.56K","4.58M","AtAsk","Technology","0.013122035195428153"
"12-15 16:53","FCX","Darkpool","41.5","376.47K","15.62M","AtBid","Basic Materials","0.02668528423034059"
"12-15 16:53","U","Darkpool","39.36","58.09K","2.29M","AtAsk","Technology","0.02521972331189314"
"12-15 16:53","WING","Darkpool","245.68","30.37K","7.46M","AtAsk","Consumer Cyclical","0.10585338509658097"
"12-15 16:53","CFG","Darkpool","33.56","59.91K","2.01M","AtBid","Financial","0.012937070251778869"
