"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"10-05 17:43","CVE","Darkpool","19.13","311.08K","5.95M","AtBid","Energy","0.023129510153826555"
"10-05 17:43","NEM","Darkpool","36.3","19.65K","713.4K","AtBid","Basic Materials","0.002477019580971497"
"10-05 17:38","VALE","Darkpool","12.78","85.77K","1.1M","AtBid","Basic Materials","0.002202779238953703"
"10-05 17:38","MELI","Darkpool","1214.38","5.05K","6.14M","AtAsk","Consumer Cyclical","0.010925240495316495"
"10-05 17:27","ARKK","Darkpool","38.54","9.53K","367.17K","AtAsk","Financial","9527"
"10-05 17:27","NKE","Darkpool","95.79","41.51K","3.98M","AtAsk","Consumer Cyclical","0.003438078977160861"
"10-05 17:11","SOXL","Darkpool","18.4","51.3K","943.92K","AtAsk","Financial","51300"
"10-05 17:11","GDX","Darkpool","26.32","386.9K","10.18M","AtBid","Financial","386900"
"10-05 17:11","TAL","Darkpool","8.81","135.9K","1.2M","AtAsk","Consumer Defensive","0.03149828387545345"
"10-05 17:11","ATEN","Darkpool","11.5","276.0K","3.17M","AtAsk","Technology","0.39649584442905167"
"10-05 17:11","PBR","Darkpool","13.78","1.8M","24.74M","AtAsk","Energy","0.0434352632949966"
"10-05 17:11","ETRN","Darkpool","9.32","304.3K","2.84M","AtBid","Energy","0.07062038804104648"
"10-05 17:11","RXST","Darkpool","26.22","198.1K","5.19M","AtAsk","N/A","198100"
"10-05 17:11","MELI","Darkpool","1214.38","2.37K","2.87M","AtAsk","Consumer Cyclical","0.005118773604990923"
"10-05 17:11","TEVA","Darkpool","9.34","153.9K","1.44M","AtAsk","Healthcare","0.013801277851976362"
"10-05 17:11","PAGP","Darkpool","15.04","135.2K","2.03M","AtAsk","Energy","0.07615972431441616"
"10-05 17:11","FUTU","Darkpool","53.41","498.4K","26.62M","AtBid","Financial","0.8800183758572255"
"10-05 17:11","PAGP","Darkpool","15.04","385.8K","5.8M","AtAsk","Energy","0.21732560384986505"
"10-05 17:11","SOXL","Darkpool","18.4","128.9K","2.37M","AtAsk","Financial","128900"
"10-05 17:11","MU","Darkpool","69.05","192.3K","13.28M","AtAsk","Technology","0.0176087537970123"
"10-05 17:09","GOLD","Darkpool","14.31","136.8K","1.96M","AtBid","Basic Materials","0.007841977250393215"
"10-05 17:09","MFC","Darkpool","17.87","218.55K","3.91M","AtBid","Financial","0.011961100069732902"
"10-05 17:09","TD","Darkpool","57.64","177.89K","10.25M","AtBid","Financial","0.009951945903556778"
"10-05 17:09","AEM","Darkpool","44.15","22.35K","986.93K","AtBid","Basic Materials","0.004523984761072486"
"10-05 17:09","ENB","Darkpool","31.59","248.75K","7.86M","AtBid","Energy","0.01231229240237801"
"10-05 17:09","BTG","Darkpool","2.85","245.43K","699.47K","AtBid","Basic Materials","0.019119550659491828"
"10-05 17:09","SHOP","Darkpool","51.91","182.5K","9.47M","AtBid","Technology","0.015192893177390757"
"10-05 17:09","TRP","Darkpool","33.32","68.4K","2.28M","AtAsk","Energy","0.006844822927820196"
"10-05 16:58","HZNP","Darkpool","116.3","27.53K","3.2M","AtBid","Healthcare","0.0130315846120485"
"10-05 16:55","UBER","Darkpool","44.61","102.78K","4.58M","AtAsk","Technology","0.0050403395744516594"
"10-05 16:55","FDX","Darkpool","259.16","5.23K","1.36M","AtAsk","Industrials","0.0022638395404723267"
"10-05 16:55","HD","Darkpool","291.7","67.37K","19.65M","AtAsk","Consumer Cyclical","0.006744919209644043"
"10-05 16:55","TGT","Darkpool","105.15","163.73K","17.22M","AtAsk","Consumer Defensive","0.0355826359561691"
"10-05 16:55","DKNG","Darkpool","28.37","40.05K","1.14M","AtAsk","Financial","0.008916520361476634"
"10-05 16:55","ROKU","Darkpool","70.04","39.87K","2.79M","AtAsk","Communication Services","0.03232190738881738"
"10-05 16:55","MU","Darkpool","69.05","527.31K","36.41M","AtAsk","Technology","0.0482853456302785"
"10-05 16:55","MRTX","Darkpool","62.38","20.9K","1.3M","AtAsk","Healthcare","0.05544284481628895"
"10-05 16:55","DHI","Darkpool","103.79","260.47K","27.03M","AtAsk","Consumer Cyclical","0.08835428484105973"
