"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"10-27 17:20","URA","Darkpool","25.28","232.6K","5.88M","AtAsk","N/A","232600"
"10-27 17:20","SMP","Darkpool","33.21","20.2K","670.84K","AtAsk","Consumer Cyclical","0.10486482456893549"
"10-27 17:20","TGH","Darkpool","49.17","20.7K","1.02M","AtAsk","Industrials","0.05054817542697885"
"10-27 17:20","SOXL","Darkpool","15.1","171.2K","2.59M","AtBid","Financial","171200"
"10-27 17:20","JKS","Darkpool","25.89","56.6K","1.47M","AtBid","Technology","0.16404254150587866"
"10-27 17:20","GSK","Darkpool","34.56","88.8K","3.07M","AtBid","Healthcare","0.0022636088604411036"
"10-27 17:20","LRN","Darkpool","54.44","40.8K","2.22M","AtAsk","Consumer Defensive","0.10237681578644477"
"10-27 17:20","PDD","Darkpool","108.28","1.01M","109.57M","AtBid","Consumer Cyclical","0.14407523322493396"
"10-27 17:20","PAGP","Darkpool","15.64","140.9K","2.2M","AtBid","Energy","0.07939777022322489"
"10-27 17:20","SBRA","Darkpool","13.41","243.2K","3.26M","AtAsk","Real Estate","0.10651755330441452"
"10-27 17:20","KVYO","Darkpool","26.99","162.9K","4.4M","AtBid","N/A","162900"
"10-27 17:19","PBR","Darkpool","16.421","92.0K","1.51M","AtAsk","Energy","0.002225429482702896"
"10-27 17:18","IWM","Darkpool","162.21","180.0K","29.2M","AtAsk","Financial","0"
"10-27 17:17","SPY","Darkpool","410.68","30.0K","12.32M","AtAsk","Financial","0"
"10-27 17:17","IWM","Darkpool","162.21","20.0K","3.24M","AtAsk","Financial","0"
"10-27 17:15","PBR","Darkpool","16.421","92.0K","1.51M","AtAsk","Energy","0.002225429482702896"
"10-27 17:12","AZO","Darkpool","2446.17","1.39K","3.4M","NoMatch","Consumer Cyclical","0.00781051631274902"
"10-27 17:12","NEM","Darkpool","38.97","176.09K","6.86M","AtBid","Basic Materials","0.022193569692850825"
"10-27 17:12","OXY","Darkpool","62.23","24.81K","1.54M","AtBid","Energy","0.002812947677824946"
"10-27 17:12","GPS","Darkpool","12.77","119.81K","1.53M","AtBid","Consumer Cyclical","0.06393853054944822"
"10-27 17:12","VALE","Darkpool","13.49","179.99K","2.43M","AtAsk","Basic Materials","0.004436567351274513"
"10-27 17:12","USB","Darkpool","30.64","139.35K","4.27M","AtBid","Financial","0.009113059794057327"
"10-27 17:12","CHK","Darkpool","85.79","20.26K","1.74M","AtAsk","N/A","20264"
"10-27 17:12","CPNG","Darkpool","17.01","76.27K","1.3M","AtBid","N/A","76274"
"10-27 17:12","C","Darkpool","38.24","161.84K","6.19M","AtBid","Financial","0.008729132321232128"
"10-27 17:12","WU","Darkpool","11.36","132.84K","1.51M","AtAsk","Financial","0.03573781931888855"
"10-27 17:12","ADM","Darkpool","70.04","35.3K","2.47M","AtBid","Consumer Defensive","0.006629119932310113"
"10-27 17:12","KEY","Darkpool","9.92","1.29M","12.78M","AtBid","Financial","0.13823848090178134"
"10-27 17:12","GILD","Darkpool","76.62","115.09K","8.82M","AtBid","Healthcare","0.009248372202479807"
"10-27 17:12","WYNN","Darkpool","87.28","33.2K","2.9M","AtBid","Consumer Cyclical","0.034557866530679715"
"10-27 17:12","BAC","Darkpool","25.17","541.18K","13.62M","AtAsk","Financial","0.006853036728845518"
"10-27 17:12","CCL","Darkpool","11.13","210.51K","2.34M","AtAsk","Consumer Cyclical","0.020882616447357946"
"10-27 17:12","TMO","Darkpool","431.41","28.72K","12.39M","AtAsk","Healthcare","0.007457672063843198"
"10-27 17:12","GS","Darkpool","289.91","33.12K","9.6M","AtAsk","Financial","0.009603017729477262"
"10-27 17:12","ADBE","Darkpool","508.12","9.7K","4.93M","AtBid","Technology","0.0021346563642048997"
"10-27 17:12","TGT","Darkpool","107.23","14.24K","1.53M","AtBid","Consumer Defensive","0.0030937643096242886"
"10-27 17:12","PODD","Darkpool","133.43","8.36K","1.12M","AtBid","Healthcare","0.012033852821273538"
"10-27 17:09","ENB","Darkpool","31.53","316.67K","9.98M","AtAsk","Energy","0.015674244605035005"
"10-27 17:09","BTG","Darkpool","3.26","227.33K","741.09K","AtAsk","Basic Materials","0.01771030138589074"
"10-27 17:09","KGC","Darkpool","5.33","63.61K","339.02K","AtAsk","Basic Materials","0.005221166926917286"
"10-27 17:09","BN","Darkpool","29.26","10.42K","304.86K","AtAsk","N/A","10419"
"10-27 17:09","GOLD","Darkpool","16.41","375.06K","6.15M","AtAsk","Basic Materials","0.021499444175937132"
"10-27 17:09","BMO","Darkpool","74.51","81.03K","6.04M","AtAsk","Financial","0.011311159109208128"
"10-27 17:09","TD","Darkpool","55.12","33.42K","1.84M","AtAsk","Financial","0.001870145964014042"
"10-27 17:08","INTC","Darkpool","35.54","1.82M","64.85M","AtAsk","Technology","0.043606617610646874"
"10-27 17:08","C","Darkpool","38.24","1.11M","42.55M","AtBid","Financial","0.06001070809020073"
"10-27 17:02","VALE","Darkpool","13.49","83.51K","1.13M","AtAsk","Basic Materials","0.0020584008239483455"
"10-27 17:02","SNY","Darkpool","43.13","12.83K","553.36K","AtBid","Healthcare","0.0011578977135469463"
"10-27 17:02","MGM","Darkpool","34.23","16.97K","580.92K","AtBid","Consumer Cyclical","0.005987038976082349"
