"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"08-14 17:24","TECL","Darkpool","48.93","7.0K","342.51K","AtBid","N/A","7000"
"08-14 17:24","SPY","Darkpool","448.11","18.35K","8.22M","AtAsk","Financial","0"
"08-14 17:24","SDS","Darkpool","34","43.2K","1.47M","AtBid","N/A","43200"
"08-14 17:24","JDST","Darkpool","7.16","41.9K","300.0K","AtAsk","N/A","41900"
"08-14 17:24","GDX","Darkpool","28.95","109.0K","3.16M","AtBid","Financial","109000"
"08-14 17:23","META","Darkpool","306.19","100.0K","30.62M","AtBid","Communication Services","0.004551680184647027"
"08-14 17:17","EFA","Darkpool","71.81","45.99K","3.3M","AtBid","N/A","45990"
"08-14 17:12","EFA","Darkpool","71.81","840.86K","60.38M","AtBid","N/A","840855"
"08-14 17:09","EQC","Darkpool","18.79","35.0K","657.65K","AtBid","Real Estate","0.032496551767680106"
"08-14 17:09","RELY","Darkpool","23.11","194.1K","4.49M","AtAsk","N/A","194100"
"08-14 17:09","BABA","Darkpool","93.46","421.7K","39.41M","AtBid","Consumer Cyclical","0.01660236220472441"
"08-14 17:09","CLSK","Darkpool","6.55","314.7K","2.06M","AtAsk","Technology","0.2934296075844738"
"08-14 17:09","FRO","Darkpool","17.66","271.1K","4.79M","AtBid","Energy","0.1894394051264469"
"08-14 17:09","DLO","Darkpool","13.67","70.9K","969.2K","AtAsk","N/A","70900"
"08-14 17:09","GDX","Darkpool","28.95","21.46K","621.15K","AtBid","Financial","21456"
"08-14 17:09","FLR","Darkpool","34.78","83.2K","2.89M","AtBid","Industrials","0.058572965166390094"
"08-14 17:00","JNJ","Darkpool","173.44","181.66K","31.51M","AtAsk","Healthcare","0.006999205118732642"
"08-14 16:55","KVUE","Darkpool","22.94","257.34K","5.9M","AtAsk","N/A","257343"
"08-14 16:54","JNJ","Darkpool","173.44","2.88M","500.0M","AtAsk","Healthcare","0.11107463191102143"
"08-14 16:54","LULU","Darkpool","385.02","4.48K","1.72M","AtBid","Consumer Cyclical","0.0038283245502678726"
"08-14 16:54","AA","Darkpool","31.73","50.67K","1.61M","AtAsk","Basic Materials","0.028615530740719333"
"08-14 16:54","COTY","Darkpool","11.87","210.12K","2.49M","AtAsk","Consumer Defensive","0.05848726203966009"
"08-14 16:54","ATVI","Darkpool","90.79","209.79K","19.05M","AtBid","Communication Services","0.02685281615472629"
"08-14 16:54","PCG","Darkpool","17.2","137.49K","2.36M","AtAsk","Utilities","0.006818085648705534"
"08-14 16:54","FCX","Darkpool","41.21","30.39K","1.25M","AtAsk","Basic Materials","0.0021308425621545217"
"08-14 16:54","MCK","Darkpool","438","3.97K","1.74M","AtAsk","Healthcare","0.002997163412940375"
"08-14 16:54","ZM","Darkpool","67.55","18.43K","1.25M","AtBid","Communication Services","0.008101370885299202"
"08-14 16:54","CSX","Darkpool","30.82","35.51K","1.09M","AtAsk","Industrials","0.0017754725608119155"
"08-14 16:54","LEN","Darkpool","123.87","98.3K","12.18M","AtBid","Consumer Cyclical","0.03815923428391728"
"08-14 16:54","MDB","Darkpool","364.41","71.13K","25.92M","AtAsk","Technology","0.10468672892986422"
"08-14 16:54","AMD","Darkpool","111.98","92.65K","10.37M","AtBid","Technology","0.005769072638827599"
"08-14 16:54","KEY","Darkpool","11.02","159.52K","1.76M","AtBid","Financial","0.017121170470030585"
"08-14 16:54","PANW","Darkpool","219.34","37.21K","8.16M","AtAsk","Technology","0.012337680116552684"
"08-14 16:54","VLO","Darkpool","136.5","107.7K","14.7M","AtBid","Energy","0.03066122210408414"
"08-14 16:54","ENPH","Darkpool","138.59","21.63K","3.0M","AtAsk","Technology","0.016503387497280208"
"08-14 16:54","MU","Darkpool","68.28","319.41K","21.81M","AtBid","Technology","0.02924813122478952"
"08-14 16:54","BMY","Darkpool","61.62","835.04K","51.46M","AtAsk","Healthcare","0.04001773991592869"
"08-14 16:54","ILMN","Darkpool","175.14","14.65K","2.57M","AtBid","Healthcare","0.00929623297990098"
"08-14 16:54","BAC","Darkpool","30.93","137.89K","4.26M","AtBid","Financial","0.0017420766176980045"
