"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"10-26 17:43","RTX","Darkpool","79.15","5.5M","435.33M","AtBid","Industrials","0.41336687943348893"
"10-26 17:37","SHOP","Darkpool","46.71","316.85K","14.8M","AtAsk","Technology","0.026376157304358404"
"10-26 17:22","NVDA","Darkpool","403.26","188.6K","76.05M","AtAsk","Technology","0.007954938772700574"
"10-26 17:22","MDB","Darkpool","327.33","78.3K","25.63M","AtAsk","Technology","0.11389594867601269"
"10-26 17:22","FIX","Darkpool","153.58","2.4K","368.59K","AtBid","Industrials","0.006848446894945567"
"10-26 17:22","FIX","Darkpool","153.58","31.6K","4.85M","AtBid","Industrials","0.09017121745011662"
"10-26 17:22","PBR/A","Darkpool","14.27","475.7K","6.79M","AtBid","N/A","475700"
"10-26 17:22","BABA","Darkpool","82.51","711.7K","58.72M","AtBid","Consumer Cyclical","0.004225224345936221"
"10-26 17:22","HUBG","Darkpool","73.02","7.6K","554.95K","AtAsk","Industrials","0.024583233329171436"
"10-26 17:22","BTI","Darkpool","29.63","2.11M","62.48M","AtBid","Consumer Defensive","0.10543509356937034"
"10-26 17:22","SANM","Darkpool","50.93","47.8K","2.43M","AtBid","Technology","0.0856942902091638"
"10-26 17:22","SANM","Darkpool","50.93","137.2K","6.99M","AtBid","Technology","0.24596771164638648"
"10-26 17:22","META","Darkpool","288.35","618.5K","178.34M","AtAsk","Communication Services","0.028148845092617364"
"10-26 17:22","FLGT","Darkpool","24.025","48.7K","1.17M","AtAsk","Healthcare","0.24183766832733497"
"10-26 17:22","FLEX","Darkpool","25.77","148.67K","3.83M","AtAsk","Technology","0.03356351518797036"
"10-26 17:22","CPRX","Darkpool","13.44","20.4K","274.18K","AtAsk","Healthcare","0.022266474293060726"
"10-26 17:22","PBR","Darkpool","15.46","826.0K","12.77M","AtBid","Energy","0.019980486442528173"
"10-26 17:22","GOOGL","Darkpool","122.28","1.03M","126.19M","AtAsk","Communication Services","0.009487116210744957"
"10-26 17:22","QCOM","Darkpool","105.62","851.4K","89.92M","AtBid","Technology","0.07638121622795643"
"10-26 17:21","VALE","Darkpool","13.03","94.68K","1.23M","AtBid","Basic Materials","0.0023338237769695265"
"10-26 17:21","ADBE","Darkpool","514.28","35.33K","18.17M","AtAsk","Technology","0.007776373962775304"
"10-26 17:21","UBER","Darkpool","40.62","65.65K","2.67M","AtAsk","Technology","0.003219543998353261"
"10-26 17:21","APA","Darkpool","40.42","38.88K","1.57M","AtBid","Energy","0.013558650171216798"
"10-26 17:21","COF","Darkpool","89.51","21.16K","1.89M","AtBid","Financial","0.005812488250199463"
"10-26 17:21","INTC","Darkpool","32.52","949.66K","30.88M","AtBid","Technology","0.02269659720180388"
"10-26 17:21","MRNA","Darkpool","75.98","20.98K","1.59M","AtBid","Healthcare","0.006107923517395251"
"10-26 17:21","CMG","Darkpool","1806.47","1.82K","3.29M","AtBid","Consumer Cyclical","0.006640687789797662"
"10-26 17:21","WING","Darkpool","174.07","13.8K","2.4M","AtBid","Consumer Cyclical","0.04619799319747019"
"10-26 17:21","DE","Darkpool","369.54","4.45K","1.65M","AtBid","Industrials","0.0016630056138467496"
