"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"06-09 17:41:36.084","FRO","Darkpool","14.67","128.02K","1.88M","AtBid","Energy","128016"
"06-09 17:36:03.476","RRGB","Darkpool","12.34","198.0K","2.44M","AtBid","Consumer Cyclical","198000"
"06-09 17:36:02.826","IOT","Darkpool","28.98","543.2K","15.74M","AtBid","N/A","543200"
"06-09 17:36:02.805","GLNG","Darkpool","22.23","102.2K","2.27M","AtBid","Energy","102200"
"06-09 17:36:02.804","CD","Darkpool","7.11","523.1K","3.72M","AtBid","N/A","523100"
"06-09 17:36:02.793","PBR/A","Darkpool","12.44","232.9K","2.9M","AtAsk","N/A","232900"
"06-09 17:36:02.790","NVDA","Darkpool","387.7","93.4K","36.21M","AtAsk","Technology","93400"
"06-09 17:36:02.767","DHT","Darkpool","8.13","254.1K","2.07M","AtBid","Energy","254100"
"06-09 17:36:02.766","NU","Darkpool","7.49","3.91M","29.29M","AtBid","N/A","3911160"
"06-09 17:36:02.763","TME","Darkpool","7.78","860.4K","6.69M","AtBid","Communication Services","860400"
"06-09 17:36:02.762","RLX","Darkpool","1.7","1.55M","2.64M","AtBid","N/A","1553200"
"06-09 17:36:02.762","INN","Darkpool","6.86","299.0K","2.05M","AtBid","Real Estate","299000"
"06-09 17:36:02.760","IQ","Darkpool","4.92","584.9K","2.88M","AtBid","Communication Services","584900"
"06-09 17:36:02.748","AGG","Darkpool","97.97","2.85K","279.51K","AtAsk","N/A","2853"
"06-09 17:34:09.143","SPY","Darkpool","429.13","140.74K","60.4M","AtBid","Financial","0"
"06-09 17:32:50.467","TSLA","Darkpool","243.831","2.88K","703.45K","AtAsk","Consumer Cyclical","2885"
"06-09 17:29:55.930","NU","Darkpool","7.49","3.91M","29.29M","AtBid","N/A","3911160"
"06-09 17:29:55.923","DHT","Darkpool","8.13","254.1K","2.07M","AtBid","Energy","254100"
"06-09 17:29:55.922","NVDA","Darkpool","387.7","93.4K","36.21M","AtAsk","Technology","93400"
"06-09 17:29:55.920","IOT","Darkpool","28.98","543.2K","15.74M","AtBid","N/A","543200"
"06-09 17:29:55.916","IQ","Darkpool","4.92","584.9K","2.88M","AtBid","Communication Services","584900"
"06-09 17:29:55.915","ETRN","Darkpool","9.21","221.3K","2.04M","AtBid","Energy","221300"
"06-09 17:29:55.911","RLX","Darkpool","1.7","1.55M","2.64M","AtBid","N/A","1553200"
