"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"06-29 17:38:33.496","NKE","Darkpool","110.84","2.42K","268.23K","AtAsk","Consumer Cyclical","2420"
"06-29 17:38:24.194","BOIL","Darkpool","64.88","6.38K","414.06K","AtAsk","N/A","6382"
"06-29 17:32:16.461","SPY","Darkpool","438.11","7.39K","3.24M","AtBid","Financial","0"
"06-29 17:29:22.359","BOIL","Darkpool","64.88","17.82K","1.16M","AtAsk","N/A","17820"
"06-29 17:29:21.500","USO","Darkpool","62.96","13.99K","880.56K","AtBid","N/A","13986"
"06-29 17:29:21.494","XOP","Darkpool","128.07","2.66K","341.18K","AtBid","Financial","2664"
"06-29 17:29:21.475","ARKK","Darkpool","43.79","33.42K","1.46M","AtBid","Financial","33423"
"06-29 17:29:21.474","APPS","Darkpool","8.61","50.67K","436.27K","AtAsk","Technology","50670"
"06-29 17:29:21.460","QID","Darkpool","13.62","46.19K","629.15K","AtAsk","N/A","46193"
"06-29 17:27:14.110","RMBS","Darkpool","63.1","30.3K","1.91M","AtBid","Technology","30300"
"06-29 17:27:14.104","RMBS","Darkpool","63.1","13.6K","858.16K","AtBid","Technology","13600"
"06-29 17:27:14.084","FRO","Darkpool","13.92","553.8K","7.71M","AtBid","Energy","553800"
"06-29 17:27:14.072","ISEE","Darkpool","39.07","321.1K","12.55M","AtBid","Healthcare","321100"
"06-29 17:27:13.965","JD","Darkpool","34.02","63.8K","2.17M","AtAsk","Consumer Cyclical","63800"
"06-29 17:27:13.964","GBX","Darkpool","42.82","58.8K","2.52M","AtAsk","Industrials","58800"
"06-29 17:27:13.960","CHRS","Darkpool","4.19","115.6K","484.36K","AtAsk","Healthcare","115600"
"06-29 17:27:13.959","TMHC","Darkpool","48.03","70.3K","3.38M","AtBid","Consumer Cyclical","70300"
"06-29 17:27:13.009","TSM","Darkpool","100.64","150.2K","15.12M","AtBid","Technology","150200"
"06-29 17:27:13.008","BABA","Darkpool","83.55","24.2K","2.02M","AtAsk","Consumer Cyclical","24200"
"06-29 17:27:12.995","VAL","Darkpool","59.37","57.6K","3.42M","AtBid","Energy","57600"
"06-29 17:27:12.989","GDXJ","Darkpool","35.08","154.5K","5.42M","AtAsk","N/A","154500"
"06-29 17:27:12.988","NVDA","Darkpool","408.22","515.0K","210.23M","AtAsk","Technology","515000"
"06-29 17:27:12.902","GLD","Darkpool","177.09","70.31K","12.45M","AtBid","Financial","70313"
"06-29 17:11:08.539","SPY","Darkpool","438.11","230.0K","100.77M","AtBid","Financial","0"
"06-29 17:10:12.939","NEM","Darkpool","41.95","63.94K","2.68M","AtAsk","Basic Materials","63937"
"06-29 17:10:12.936","CPB","Darkpool","45.48","47.94K","2.18M","AtBid","Consumer Defensive","47936"
"06-29 17:10:12.825","CRM","Darkpool","210.43","17.76K","3.74M","AtAsk","Technology","17756"
"06-29 17:10:12.822","AAPL","Darkpool","189.59","330.26K","62.61M","AtBid","Technology","330258"
"06-29 17:10:12.663","WMT","Darkpool","154.28","12.85K","1.98M","AtAsk","Consumer Defensive","12847"
"06-29 17:10:12.655","MRK","Darkpool","113.54","10.94K","1.24M","AtAsk","Healthcare","10936"
"06-29 17:10:12.642","CAT","Darkpool","244.24","5.06K","1.24M","AtBid","Industrials","5060"
"06-29 17:10:12.616","WFC","Darkpool","42.45","39.43K","1.67M","AtAsk","Financial","39430"
"06-29 17:10:12.569","GILD","Darkpool","76.01","603.59K","45.88M","AtBid","Healthcare","603586"
"06-29 17:10:12.556","W","Darkpool","62.89","51.87K","3.26M","AtBid","Consumer Cyclical","51874"
"06-29 17:10:12.542","DVN","Darkpool","48.4","60.28K","2.92M","AtBid","Energy","60284"
"06-29 17:10:12.526","ALB","Darkpool","218.98","20.09K","4.4M","AtBid","Basic Materials","20091"
"06-29 17:10:12.462","M","Darkpool","16.03","313.81K","5.03M","AtAsk","Consumer Cyclical","313813"
"06-29 17:10:12.448","MU","Darkpool","64.33","133.58K","8.59M","AtAsk","Technology","133581"
"06-29 17:10:12.445","LRCX","Darkpool","640.36","97.04K","62.14M","AtAsk","Technology","97041"
"06-29 17:10:12.441","SMCI","Darkpool","235.93","7.8K","1.84M","AtAsk","Technology","7799"
"06-29 17:10:12.439","PYPL","Darkpool","65.86","18.51K","1.22M","AtAsk","Financial","18506"
"06-29 17:10:12.435","META","Darkpool","281.53","15.79K","4.44M","AtBid","Communication Services","15787"
"06-29 17:10:12.434","AMD","Darkpool","111.24","60.46K","6.73M","AtAsk","Technology","60456"
"06-29 17:10:12.432","STT","Darkpool","73.14","15.66K","1.15M","AtBid","Financial","15658"
"06-29 17:10:12.432","PLUG","Darkpool","10","296.69K","2.97M","AtAsk","Industrials","296694"
"06-29 17:10:12.425","MP","Darkpool","22.85","55.61K","1.27M","AtAsk","Basic Materials","55611"
"06-29 17:10:12.424","FCX","Darkpool","39.35","30.42K","1.2M","AtAsk","Basic Materials","30421"
"06-29 17:10:12.417","UBER","Darkpool","42.58","352.09K","14.99M","AtAsk","Technology","352089"
"06-29 17:10:12.414","CZR","Darkpool","49.77","38.4K","1.91M","AtAsk","Consumer Cyclical","38398"
"06-29 17:10:12.414","CVS","Darkpool","68.76","41.48K","2.85M","AtAsk","Healthcare","41479"
"06-29 17:10:12.412","AMZN","Darkpool","127.9","44.0K","5.63M","AtBid","Consumer Cyclical","43997"
"06-29 17:10:12.406","RMBS","Darkpool","63.1","46.38K","2.93M","AtBid","Technology","46385"
"06-29 17:10:12.387","C","Darkpool","46.29","656.85K","30.41M","AtAsk","Financial","656848"
"06-29 17:10:12.384","URI","Darkpool","435.63","2.91K","1.27M","AtBid","Industrials","2913"
"06-29 17:10:12.379","MSFT","Darkpool","335.05","97.54K","32.68M","AtAsk","Technology","97536"
"06-29 17:10:12.376","RGEN","Darkpool","138.42","7.82K","1.08M","AtAsk","Healthcare","7819"
"06-29 17:10:12.351","WBA","Darkpool","28.37","229.82K","6.52M","AtBid","Healthcare","229819"
"06-29 17:10:12.343","MBLY","Darkpool","37.72","37.94K","1.43M","AtBid","N/A","37936"
"06-29 17:00:45.773","FXI","Darkpool","26.94","807.0K","21.74M","AtBid","Financial","807000"
"06-29 17:00:16.788","SOXL","Darkpool","23.74","10.6K","251.64K","AtBid","Financial","10600"
"06-29 16:56:29.070","COIN","Darkpool","72.3","7.17K","518.39K","AtAsk","Technology","7170"
"06-29 16:45:35.031","QQQ","Darkpool","363.775","16.43K","5.98M","AtBid","Financial","0"
"06-29 16:43:16.294","PODD","Darkpool","290.98","7.4K","2.15M","AtAsk","Healthcare","7400"
"06-29 16:38:41.253","KRE","Darkpool","41.3","48.43K","2.0M","AtAsk","N/A","48426"
"06-29 16:38:28.065","TSLA","Darkpool","257.5","1.45K","374.15K","AtBid","Consumer Cyclical","1453"
"06-29 16:38:28.056","CAT","Darkpool","244.24","8.12K","1.98M","AtBid","Industrials","8117"
"06-29 16:38:08.558","GS","Darkpool","323.09","10.15K","3.28M","AtBid","Financial","10152"
"06-29 16:37:43.662","AAPL","Darkpool","189.59","11.15K","2.11M","AtBid","Technology","11154"
"06-29 16:37:04.664","GOOGL","Darkpool","119.1","31.22K","3.72M","AtAsk","Communication Services","31222"
"06-29 16:37:04.659","GS","Darkpool","323.09","7.23K","2.33M","AtBid","Financial","7227"
"06-29 16:37:04.614","BAC","Darkpool","28.66","249.26K","7.14M","AtAsk","Financial","249257"
"06-29 16:37:04.352","MSFT","Darkpool","335.05","7.34K","2.46M","AtAsk","Technology","7337"
"06-29 16:37:04.319","INTC","Darkpool","32.91","121.56K","4.0M","AtBid","Technology","121558"
"06-29 16:37:04.302","XLF","Darkpool","33.42","510.35K","17.06M","AtAsk","Financial","510354"
"06-29 16:37:03.923","MU","Darkpool","64.33","64.5K","4.15M","AtAsk","Technology","64503"
"06-29 16:37:03.498","XOM","Darkpool","106.7","16.05K","1.71M","AtBid","Energy","16050"
"06-29 16:37:03.371","SNOW","Darkpool","175.77","3.5K","614.67K","AtBid","Technology","3497"
"06-29 16:37:03.206","AMZN","Darkpool","127.9","2.19K","279.72K","AtAsk","Consumer Cyclical","2187"
"06-29 16:36:32.261","STWD","Darkpool","19.26","188.82K","3.64M","AtAsk","Real Estate","188820"
"06-29 16:35:44.075","NEE","Darkpool","72.81","416.03K","30.29M","AtBid","Utilities","416028"
"06-29 16:35:43.724","SFM","Darkpool","36.28","7.59K","275.29K","AtBid","Consumer Defensive","7588"
"06-29 16:35:10.803","BAC","Darkpool","28.66","131.81K","3.78M","AtAsk","Financial","131813"
"06-29 16:34:24.593","NVDA","Darkpool","408.22","17.77K","7.25M","AtBid","Technology","17765"
"06-29 16:34:23.066","NEE","Darkpool","72.81","44.29K","3.22M","AtBid","Utilities","44288"
"06-29 16:34:22.695","LLY","Darkpool","464.49","30.72K","14.27M","AtBid","Healthcare","30722"
"06-29 16:34:20.581","NOVA","Darkpool","17.74","28.85K","511.83K","AtBid","Technology","28852"
"06-29 16:34:20.542","SOFI","Darkpool","8.71","147.23K","1.28M","AtAsk","Financial","147227"
"06-29 16:34:17.496","AAPL","Darkpool","189.59","6.93K","1.31M","AtBid","Technology","6927"
"06-29 16:34:14.329","DUST","Darkpool","12.55","24.98K","313.46K","AtAsk","N/A","24977"
"06-29 16:34:12.437","TSN","Darkpool","50.69","6.75K","342.21K","AtBid","Consumer Defensive","6751"
"06-29 16:34:11.337","WMT","Darkpool","154.28","69.83K","10.77M","AtAsk","Consumer Defensive","69825"
"06-29 16:34:10.909","MSFT","Darkpool","335.05","10.58K","3.54M","AtAsk","Technology","10577"
"06-29 16:34:10.790","LYFT","Darkpool","9.84","45.71K","449.79K","AtBid","Technology","45710"
"06-29 16:34:10.762","AMD","Darkpool","111.24","10.77K","1.2M","AtAsk","Technology","10766"
"06-29 16:34:09.006","GM","Darkpool","38.2","23.14K","884.1K","AtBid","Consumer Cyclical","23144"
"06-29 16:34:08.997","SYK","Darkpool","301.77","45.1K","13.61M","AtAsk","Healthcare","45104"
"06-29 16:34:07.550","C","Darkpool","46.29","15.37K","711.62K","AtBid","Financial","15373"
"06-29 16:34:07.464","RIG","Darkpool","6.42","384.55K","2.47M","AtBid","Energy","384548"
"06-29 16:34:04.499","U","Darkpool","43.68","10.44K","456.15K","AtBid","Technology","10443"
"06-29 16:34:02.521","PEP","Darkpool","183.88","110.32K","20.29M","AtAsk","Consumer Defensive","110323"
"06-29 16:33:59.500","ORCL","Darkpool","117.78","22.59K","2.66M","AtBid","Technology","22585"
"06-29 16:33:59.453","XOM","Darkpool","106.7","42.84K","4.57M","AtBid","Energy","42842"
"06-29 16:33:59.378","CVS","Darkpool","68.76","17.96K","1.23M","AtAsk","Healthcare","17960"
"06-29 16:33:59.360","GE","Darkpool","107.74","16.27K","1.75M","AtAsk","Industrials","16266"
"06-29 16:33:58.979","GOOG","Darkpool","120.01","26.66K","3.2M","AtAsk","Communication Services","26658"
"06-29 16:33:58.805","GILD","Darkpool","76.01","13.96K","1.06M","AtBid","Healthcare","13958"
"06-29 16:33:58.759","AMZN","Darkpool","127.9","114.7K","14.67M","AtAsk","Consumer Cyclical","114701"
"06-29 16:33:58.694","KO","Darkpool","60.02","73.38K","4.4M","AtBid","Consumer Defensive","73384"
"06-29 16:33:58.473","EXPE","Darkpool","107.84","4.7K","506.52K","AtBid","Consumer Cyclical","4697"
"06-29 16:33:58.320","NEM","Darkpool","41.95","9.82K","411.87K","AtAsk","Basic Materials","9818"
"06-29 16:33:58.107","AON","Darkpool","342.12","3.06K","1.05M","AtAsk","Financial","3062"
"06-29 16:33:46.187","SPY","Darkpool","438.11","4.34K","1.9M","AtBid","Financial","0"
"06-29 16:33:45.956","DIS","Darkpool","88.95","11.46K","1.02M","AtAsk","Communication Services","11456"
