"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"10-03 17:38","EU","Darkpool","3.09","84.39K","260.77K","AtBid","N/A","84393"
"10-03 17:22","MSFT","Darkpool","313.39","351.1K","110.03M","AtAsk","Technology","0.004729560523255191"
"10-03 17:22","FUTU","Darkpool","55.26","441.4K","24.39M","AtAsk","Financial","0.7793742197098302"
"10-03 17:22","JD","Darkpool","28.46","417.4K","11.88M","AtAsk","Consumer Cyclical","0.03502776437056203"
"10-03 17:22","FN","Darkpool","167.58","15.4K","2.58M","AtBid","Technology","0.04277634358203601"
"10-03 17:22","HMC","Darkpool","32.68","58.5K","1.91M","AtBid","Consumer Cyclical","0.0012680732846672804"
"10-03 17:22","HMC","Darkpool","32.68","144.9K","4.74M","AtBid","Consumer Cyclical","0.003140919982022033"
"10-03 17:22","WT","Darkpool","6.75","342.0K","2.31M","AtBid","N/A","342000"
"10-03 17:22","STM","Darkpool","42.06","125.6K","5.28M","AtBid","Technology","0.019192213134807776"
"10-03 17:10","KWEB","Darkpool","26.78","57.97K","1.55M","AtAsk","Financial","57968"
"10-03 17:10","XBI","Darkpool","70.55","4.07K","287.07K","AtAsk","Financial","4069"
"10-03 17:10","T","Darkpool","14.78","481.66K","7.12M","AtAsk","Communication Services","0.0067491613614431316"
"10-03 17:09","SCHW","Darkpool","51.3","19.03K","976.14K","AtAsk","Financial","0.0012781105479780755"
"10-03 17:05","CCJ","Darkpool","37.23","13.6K","506.29K","AtAsk","Energy","0.0031460889783182116"
"10-03 17:05","CPG","Darkpool","7.93","152.08K","1.21M","AtAsk","Energy","0.028530585581301657"
"10-03 17:05","BNS","Darkpool","42.55","19.26K","819.64K","AtAsk","Financial","0.001616876557802815"
"10-03 17:05","SU","Darkpool","33.65","289.42K","9.74M","AtAsk","Energy","0.022262076860171308"
"10-03 17:05","VET","Darkpool","13.78","83.27K","1.15M","AtAsk","Energy","0.0523024957061553"
"10-03 17:05","SHOP","Darkpool","51.55","64.72K","3.34M","AtAsk","Technology","0.005387876673116268"
"10-03 16:58","AMD","Darkpool","100.08","403.69K","40.4M","AtBid","Technology","0.025142033687652034"
"10-03 16:56","GOOG","Darkpool","133.3","167.84K","22.37M","AtAsk","Communication Services","0.0015424785302846228"
"10-03 16:51","NTNX","Darkpool","34.31","57.45K","1.97M","AtBid","Technology","0.02415087347929258"
"10-03 16:51","BA","Darkpool","188.92","38.14K","7.21M","AtBid","Industrials","0.006832050556120909"
"10-03 16:51","DAL","Darkpool","35.24","74.98K","2.64M","AtAsk","Industrials","0.01175861827856488"
"10-03 16:51","QCOM","Darkpool","110.19","14.0K","1.54M","AtBid","Technology","0.00125619372672839"
"10-03 16:51","DIS","Darkpool","79.54","216.21K","17.2M","AtBid","Communication Services","0.011825579299857884"
"10-03 16:51","CDAY","Darkpool","67.38","16.43K","1.11M","AtBid","Technology","0.011957055374374378"
"10-03 16:51","INTC","Darkpool","35.69","124.56K","4.45M","AtBid","Technology","0.0029768552302119862"
"10-03 16:51","K","Darkpool","52.99","58.67K","3.11M","AtAsk","Consumer Defensive","0.01736853708158687"
"10-03 16:51","AMZN","Darkpool","124.72","304.94K","38.03M","AtBid","Consumer Cyclical","0.003372284473981945"
"10-03 16:51","TFC","Darkpool","27.19","59.88K","1.63M","AtBid","Financial","0.004513192207783773"
"10-03 16:51","ORCL","Darkpool","104.52","226.02K","23.62M","AtBid","Technology","0.01424940412803521"
"10-03 16:51","PCG","Darkpool","15.33","373.71K","5.73M","AtAsk","Utilities","0.018532459973513247"
"10-03 16:51","SQ","Darkpool","41.9","36.54K","1.53M","AtAsk","Technology","0.006689719076503091"
"10-03 16:51","SNAP","Darkpool","8.54","345.91K","2.95M","AtBid","Communication Services","0.0341172465589933"
"10-03 16:51","LUV","Darkpool","26.81","85.59K","2.29M","AtBid","Industrials","0.014429646457729255"
"10-03 16:51","GNRC","Darkpool","103.15","14.05K","1.45M","AtBid","Industrials","0.022955176818830126"
"10-03 16:51","EPAM","Darkpool","240.52","5.07K","1.22M","AtAsk","Technology","0.009034435732171027"
"10-03 16:51","AFRM","Darkpool","18.28","275.87K","5.04M","AtBid","Technology","0.1311544793291018"
"10-03 16:51","CSX","Darkpool","30.77","1.29M","39.71M","AtBid","Industrials","0.06454124296067947"
"10-03 16:51","GILD","Darkpool","73.27","329.53K","24.14M","AtBid","Healthcare","0.02647998634681451"
"10-03 16:51","RIVN","Darkpool","21.69","703.24K","15.25M","AtBid","Consumer Cyclical","0.10633846574223575"
"10-03 16:51","LYB","Darkpool","93.79","13.01K","1.22M","AtBid","Basic Materials","0.005046903914129415"
"10-03 16:51","OXY","Darkpool","62.46","83.97K","5.24M","AtBid","Energy","0.009520973207767082"
"10-03 16:51","BAC","Darkpool","25.91","206.48K","5.35M","AtBid","Financial","0.00260763520667824"
"10-03 16:51","TXRH","Darkpool","95.34","93.08K","8.87M","AtBid","Consumer Cyclical","0.14020798348490487"
"10-03 16:51","ARRY","Darkpool","19.545","65.82K","1.29M","AtBid","N/A","65820"
"10-03 16:51","AI","Darkpool","23.97","89.81K","2.15M","AtAsk","Real Estate","0.09030962472480054"
"10-03 16:51","SBUX","Darkpool","89.48","92.38K","8.27M","AtAsk","Consumer Cyclical","0.008236814934364022"
"10-03 16:50","SPY","Darkpool","421.59","75.0K","31.62M","AtAsk","Financial","0"
"10-03 16:50","NVAX","Darkpool","7.67","36.27K","278.18K","AtAsk","Healthcare","0.04421224496085184"
