"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"01-10 17:33","QQQ","Darkpool","408.5","93.3K","38.11M","AtBid","Financial","0"
"01-10 17:33","TMF","Darkpool","58.99","45.8K","2.7M","AtBid","N/A","45800"
"01-10 17:33","PBR","Darkpool","15.94","131.7K","2.1M","AtBid","Energy","0.00206713574700153"
"01-10 17:33","PTEN","Darkpool","10.34","215.0K","2.22M","AtAsk","Energy","0.05980449609812241"
"01-10 17:33","LI","Darkpool","32.31","198.6K","6.42M","AtAsk","Consumer Cyclical","0.020344798064807726"
"01-10 17:33","NXT","Darkpool","42.12","234.9K","9.89M","AtBid","N/A","234900"
"01-10 17:33","AME","Darkpool","163.68","24.3K","3.98M","NoMatch","Industrials","0.01057494951734516"
"01-10 17:33","HUBB","Darkpool","325.69","31.4K","10.23M","NoMatch","Industrials","0.05875682973296181"
"01-10 17:33","IPAR","Darkpool","138.34","2.3K","318.18K","NoMatch","Consumer Defensive","0.012780110147879766"
"01-10 17:33","AAPL","Darkpool","186.19","605.5K","112.74M","AtBid","Technology","0.003896614775326075"
"01-10 17:33","UNF","Darkpool","171.12","13.7K","2.34M","NoMatch","Industrials","0.07997865212152715"
"01-10 17:33","CMC","Darkpool","49.38","105.29K","5.2M","AtBid","Basic Materials","0.09088155026067463"
"01-10 17:33","LNN","Darkpool","131.86","6.7K","883.46K","NoMatch","Industrials","0.06128804604104378"
"01-10 17:33","FELE","Darkpool","93","19.0K","1.77M","NoMatch","Industrials","0.048000983868587255"
"01-10 17:33","LNN","Darkpool","131.86","11.6K","1.53M","NoMatch","Industrials","0.10611064687703102"
"01-10 17:33","URA","Darkpool","28.79","69.7K","2.01M","AtBid","N/A","69700"
"01-10 17:33","NRIX","Darkpool","9.87","247.8K","2.45M","AtAsk","N/A","247800"
"01-10 17:33","CSWI","Darkpool","206.91","5.1K","1.06M","NoMatch","Industrials","0.03322320384122774"
"01-10 17:33","PIPR","Darkpool","166.16","1.8K","299.09K","NoMatch","Financial","0.01053279561461203"
"01-10 17:33","IWM","Darkpool","195.05","93.3K","18.2M","AtBid","Financial","0"
"01-10 17:32","SQ","Darkpool","67.9","19.93K","1.35M","AtBid","Technology","0.00333757141877808"
"01-10 17:32","BABA","Darkpool","71.41","94.19K","6.73M","AtAsk","Consumer Cyclical","0.003726413477628109"
"01-10 17:32","PYPL","Darkpool","60.96","34.05K","2.08M","AtAsk","Financial","0.003186270610220223"
"01-10 17:31","T","Darkpool","16.87","152.5K","2.57M","AtAsk","Communication Services","0.0021346333562144303"
"01-10 17:31","GM","Darkpool","36.31","63.2K","2.29M","AtAsk","Consumer Cyclical","0.004625051563104527"
"01-10 17:31","BA","Darkpool","227.84","18.25K","4.16M","AtBid","Industrials","0.0030204903590642014"
"01-10 17:29","ZI","Darkpool","15.7927","31.97K","504.86K","AtBid","Technology","0.010522567183816655"
"01-10 17:17","EFA","Darkpool","74.77","47.39K","3.54M","AtBid","N/A","47394"
"01-10 17:16","PIPR","Darkpool","166.16","3.06K","507.95K","NoMatch","Financial","0.017888197885482765"
"01-10 17:16","MARA","Darkpool","25.63","28.21K","723.05K","AtBid","Financial","0.013037675823706388"
"01-10 17:16","IONQ","Darkpool","12.09","36.99K","447.22K","AtBid","N/A","36991"
"01-10 17:16","KKR","Darkpool","82.42","97.07K","8.0M","AtBid","Financial","0.014623927431646927"
"01-10 17:16","VZ","Darkpool","39.08","72.96K","2.85M","AtBid","Communication Services","0.0017359120306985577"
"01-10 17:16","STE","Darkpool","223.99","1.77K","396.46K","NoMatch","Healthcare","0.0017967840853900013"
"01-10 17:16","SMCI","Darkpool","342.38","7.04K","2.41M","AtBid","Technology","0.015067459931497816"
"01-10 17:16","SOFI","Darkpool","8.48","133.89K","1.14M","AtAsk","Financial","0.0151176092652653"
"01-10 17:16","DOCU","Darkpool","56.11","5.48K","307.71K","AtBid","Technology","0.0027206127192911087"
"01-10 17:16","LUV","Darkpool","29.71","38.17K","1.13M","AtAsk","Industrials","0.006430716356010461"
"01-10 17:16","FN","Darkpool","185.56","4.76K","884.19K","NoMatch","Technology","0.013217264393524645"
"01-10 17:16","MANU","Darkpool","20.91","227.33K","4.75M","AtAsk","Consumer Cyclical","0.14577151230657912"
"01-10 17:16","NRIX","Darkpool","9.87","206.96K","2.04M","AtAsk","N/A","206961"
"01-10 17:16","NFLX","Darkpool","478.33","69.74K","33.36M","AtBid","Communication Services","0.016160523875610483"
"01-10 17:16","ANF","Darkpool","96.71","25.03K","2.42M","AtBid","Consumer Cyclical","0.051144752029883965"
"01-10 17:16","WST","Darkpool","357.16","2.99K","1.07M","NoMatch","Healthcare","0.004064688422267067"
"01-10 17:16","TNDM","Darkpool","27.06","182.84K","4.95M","AtAsk","Healthcare","0.28227932768245645"
"01-10 17:16","GMED","Darkpool","54.4","138.16K","7.52M","AtBid","Healthcare","0.12076977242488621"
"01-10 17:16","LAD","Darkpool","302.63","1.54K","466.66K","NoMatch","Consumer Cyclical","0.005725498865649461"
"01-10 17:16","ARW","Darkpool","115.61","20.19K","2.33M","NoMatch","Technology","0.037556452344735196"
"01-10 17:16","CVX","Darkpool","144.5","23.04K","3.33M","AtBid","Energy","0.001224479393205519"
"01-10 17:16","SWK","Darkpool","98.17","3.39K","333.19K","AtBid","Industrials","0.0022572229071333803"
"01-10 17:16","ALT","Darkpool","11.29","28.82K","325.42K","AtBid","Healthcare","0.05418417985493325"
"01-10 17:16","ISRG","Darkpool","364.45","5.77K","2.1M","AtAsk","Healthcare","0.0016489659494966"
"01-10 17:16","T","Darkpool","16.87","79.5K","1.34M","AtAsk","Communication Services","0.0011127936739521811"
"01-10 17:16","LANC","Darkpool","167.95","4.34K","729.41K","NoMatch","Consumer Defensive","0.022149671804390907"
"01-10 17:16","IWV","Darkpool","273.51","7.78K","2.13M","NoMatch","N/A","7775"
"01-10 17:16","YETI","Darkpool","47.4","6.58K","311.65K","AtBid","Consumer Cyclical","0.00762710064416926"
