"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"09-27 17:44","SQQQ","Darkpool","20.89","17.95K","375.02K","AtAsk","Financial","17952"
"09-27 17:30","TEVA","Darkpool","10.01","392.4K","3.93M","AtBid","Healthcare","0.03518922306117949"
"09-27 17:30","MYGN","Darkpool","16.27","34.2K","556.43K","AtAsk","Healthcare","0.046600051393588846"
"09-27 17:30","ATKR","Darkpool","148.4","19.6K","2.91M","AtBid","Industrials","0.052450377260042605"
"09-27 17:30","PDD","Darkpool","95","277.3K","26.34M","AtBid","Consumer Cyclical","0.03948298802702807"
"09-27 17:30","ANF","Darkpool","54.56","147.4K","8.04M","AtBid","Consumer Cyclical","0.30129969117190475"
"09-27 17:30","TAL","Darkpool","8.91","721.6K","6.43M","AtAsk","Consumer Defensive","0.16724916589056077"
"09-27 17:30","PLAB","Darkpool","19.73","92.8K","1.83M","AtAsk","Technology","0.1609128698078593"
"09-27 17:30","HDB","Darkpool","58.44","87.2K","5.1M","AtBid","Financial","0.0010629430981993603"
"09-27 17:30","WFRD","Darkpool","93.93","75.1K","7.05M","AtBid","N/A","75100"
"09-27 17:30","WOR","Darkpool","71.08","8.5K","604.18K","AtAsk","Basic Materials","0.027408932371135775"
"09-27 17:30","FUTU","Darkpool","57.53","33.6K","1.93M","AtAsk","Financial","0.05932708151846464"
"09-27 17:30","FUL","Darkpool","67.58","18.7K","1.26M","AtAsk","Basic Materials","0.034947919750306644"
"09-27 17:30","GDXJ","Darkpool","32.06","9.8K","314.19K","AtAsk","N/A","9800"
"09-27 17:18","AMZN","Darkpool","125.98","333.74K","42.04M","AtBid","Consumer Cyclical","0.003690751896899953"
"09-27 17:18","PYPL","Darkpool","57.34","38.95K","2.23M","AtBid","Financial","0.003554782727502912"
"09-27 17:18","CRM","Darkpool","202.73","234.41K","47.52M","AtBid","Technology","0.024852964514110072"
"09-27 17:18","WDAY","Darkpool","230.81","486.6K","112.31M","AtAsk","Technology","0.236849060562003"
"09-27 17:18","TEAM","Darkpool","197.52","388.3K","76.7M","AtBid","Technology","0.2551127606285968"
"09-27 17:18","UBER","Darkpool","45.14","1.83M","82.75M","AtBid","Technology","0.0898971226714602"
"09-27 17:18","SNPS","Darkpool","446.71","24.3K","10.86M","AtBid","Technology","0.016090666069480026"
"09-27 17:18","DELL","Darkpool","67.95","366.9K","24.93M","AtBid","Technology","0.15016568935911026"
"09-27 17:18","NKE","Darkpool","89.42","65.38K","5.85M","AtBid","Consumer Cyclical","0.005415581099103465"
"09-27 17:18","INTU","Darkpool","508.24","55.7K","28.31M","AtBid","Technology","0.020459792964012374"
"09-27 17:14","MU","Darkpool","65.4753","11.78K","771.36K","AtAsk","Technology","0.0010787765391710967"
"09-27 17:14","IWM","Darkpool","175.99","100.0K","17.6M","AtBid","Financial","0"
"09-27 17:13","PLTR","Darkpool","14.9109","44.46K","662.97K","AtBid","Technology","0.002421249303420456"
"09-27 17:11","LAC","Darkpool","16.31","24.27K","395.76K","AtBid","Basic Materials","0.021429835543476657"
"09-27 17:11","BIPC","Darkpool","35.66","50.17K","1.79M","AtBid","Financial","0.05139950384233524"
