"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"08-01 17:37","TSLA","Darkpool","260.02","2.1K","546.04K","AtBid","Consumer Cyclical","2100"
"08-01 17:35","AMD","Darkpool","122.87","3.0K","368.61K","AtBid","Technology","3000"
"08-01 17:34","TSLA","Darkpool","260.3","5.7K","1.48M","AtBid","Consumer Cyclical","5700"
"08-01 17:33","TXN","Darkpool","178.37","800.77K","142.83M","AtAsk","Technology","800770"
"08-01 17:33","ACN","Darkpool","320.97","423.1K","135.8M","AtAsk","Technology","423100"
"08-01 17:31","BAC","Darkpool","31.62","93.23K","2.95M","AtAsk","Financial","93229"
"08-01 17:31","C","Darkpool","47.07","51.17K","2.41M","AtAsk","Financial","51170"
"08-01 17:30","AAPL","Darkpool","195.6","24.22K","4.74M","AtAsk","Technology","24222"
"08-01 17:30","AMD","Darkpool","123.242","2.54K","312.54K","AtBid","Technology","2536"
"08-01 17:29","JPM","Darkpool","157.18","32.28K","5.07M","AtAsk","Financial","32281"
"08-01 17:29","AMD","Darkpool","123.236","2.13K","262.62K","AtAsk","Technology","2131"
"08-01 17:28","SBUX","Darkpool","99.501","3.24K","322.18K","AtBid","Consumer Cyclical","3238"
"08-01 17:19","QQQ","Darkpool","382.79","20.0K","7.66M","AtAsk","Financial","0"
"08-01 17:14","AMD","Darkpool","122.36","2.5K","305.9K","AtBid","Technology","2500"
"08-01 17:14","PBR","Darkpool","14.19","36.2K","513.68K","AtBid","Energy","36200"
"08-01 17:14","PBR","Darkpool","14.19","641.9K","9.11M","AtBid","Energy","641900"
"08-01 17:14","KDNY","Darkpool","40.29","62.43K","2.52M","AtBid","N/A","62428"
"08-01 17:14","EQRX","Darkpool","2.02","403.5K","815.07K","AtBid","N/A","403500"
"08-01 17:14","TSM","Darkpool","98.4","197.8K","19.46M","AtBid","Technology","197800"
"08-01 17:14","TSM","Darkpool","98.4","94.8K","9.33M","AtBid","Technology","94800"
"08-01 17:14","BABA","Darkpool","100.1","97.5K","9.76M","AtBid","Consumer Cyclical","97500"
"08-01 17:12","SPY","Darkpool","456.48","657.2K","300.0M","AtAsk","Financial","0"
"08-01 17:06","PFE","Darkpool","35.61","52.45K","1.87M","AtBid","Healthcare","52451"
"08-01 17:06","ABNB","Darkpool","148.91","27.64K","4.12M","AtAsk","Communication Services","27640"
"08-01 17:06","MGY","Darkpool","22.19","27.43K","608.78K","AtBid","Energy","27435"
"08-01 17:06","PAA","Darkpool","14.71","2.14M","31.43M","AtAsk","Energy","2136880"
"08-01 17:06","EMR","Darkpool","91.63","113.09K","10.36M","AtBid","Industrials","113093"
"08-01 17:04","GS","Darkpool","357.72","70.17K","25.1M","AtAsk","Financial","70170"
"08-01 17:04","M","Darkpool","16.33","71.61K","1.17M","AtAsk","Consumer Cyclical","71606"
"08-01 17:04","CDNS","Darkpool","233.63","13.96K","3.26M","AtAsk","Technology","13959"
"08-01 17:04","WING","Darkpool","168.42","6.31K","1.06M","AtBid","Consumer Cyclical","6312"
"08-01 17:04","PYPL","Darkpool","75.53","102.65K","7.75M","AtBid","Financial","102648"
"08-01 17:04","CF","Darkpool","81.28","15.0K","1.22M","AtBid","Basic Materials","15001"
"08-01 17:04","GPN","Darkpool","120.75","24.82K","3.0M","AtAsk","Industrials","24819"
"08-01 17:04","NMIH","Darkpool","26.97","39.89K","1.08M","AtBid","Financial","39887"
"08-01 17:04","FSLR","Darkpool","202.68","9.26K","1.88M","AtAsk","Technology","9258"
"08-01 17:04","ATEC","Darkpool","17.79","70.94K","1.26M","AtBid","Healthcare","70939"
"08-01 17:04","AMZN","Darkpool","131.69","418.71K","55.14M","AtBid","Consumer Cyclical","418710"
"08-01 17:04","BAC","Darkpool","31.62","245.95K","7.78M","AtAsk","Financial","245948"
"08-01 17:04","NVDA","Darkpool","465.07","79.0K","36.74M","AtBid","Technology","78998"
"08-01 17:04","HUBS","Darkpool","576.36","2.92K","1.68M","AtBid","Technology","2917"
"08-01 17:04","MRVL","Darkpool","65.93","23.61K","1.56M","AtBid","Technology","23614"
"08-01 17:04","META","Darkpool","322.71","74.78K","24.13M","AtAsk","Communication Services","74775"
"08-01 17:04","BLMN","Darkpool","26.01","38.47K","1.0M","AtAsk","Consumer Cyclical","38471"
"08-01 17:04","WYNN","Darkpool","109.14","14.82K","1.62M","AtAsk","Consumer Cyclical","14818"
"08-01 17:04","MELI","Darkpool","1210.4","1.99K","2.41M","AtBid","Consumer Cyclical","1992"
"08-01 17:04","FIS","Darkpool","61.07","18.35K","1.12M","AtBid","Technology","18346"
"08-01 17:04","AMD","Darkpool","117.6","267.28K","31.43M","AtBid","Technology","267284"
"08-01 17:04","MOS","Darkpool","40.23","30.25K","1.22M","AtAsk","Basic Materials","30248"
"08-01 17:04","ORCL","Darkpool","117.91","65.8K","7.76M","AtAsk","Technology","65796"
"08-01 17:04","QCOM","Darkpool","132.08","175.66K","23.2M","AtBid","Technology","175662"
"08-01 17:04","UBER","Darkpool","46.65","370.12K","17.27M","AtAsk","Technology","370123"
"08-01 17:04","ABNB","Darkpool","148.91","22.98K","3.42M","AtAsk","Communication Services","22977"
"08-01 17:04","DIS","Darkpool","89.03","109.48K","9.75M","AtAsk","Communication Services","109483"
"08-01 17:04","DBC","Darkpool","24.55","236.34K","5.8M","AtBid","N/A","236337"
"08-01 17:04","FIS","Darkpool","61.07","148.44K","9.06M","AtBid","Technology","148436"
"08-01 17:04","ACHR","Darkpool","6.55","78.9K","516.79K","AtAsk","N/A","78899"
"08-01 17:04","ULTA","Darkpool","442.25","8.95K","3.96M","AtBid","Consumer Cyclical","8953"
"08-01 17:04","GPN","Darkpool","120.75","21.83K","2.64M","AtAsk","Industrials","21832"
"08-01 17:04","UBER","Darkpool","46.65","96.17K","4.49M","AtAsk","Technology","96165"
"08-01 17:04","XOM","Darkpool","106.62","8.93K","951.9K","AtBid","Energy","8928"
"08-01 17:04","ORCL","Darkpool","117.91","24.66K","2.91M","AtAsk","Technology","24663"
"08-01 17:04","SPY","Darkpool","456.48","2.41K","1.1M","AtAsk","Financial","0"
"08-01 17:04","TSLA","Darkpool","261.07","49.47K","12.92M","AtAsk","Consumer Cyclical","49473"
"08-01 17:04","TME","Darkpool","6.69","83.0K","555.27K","AtBid","Communication Services","83000"
"08-01 17:04","FTI","Darkpool","17.9","64.84K","1.16M","AtBid","Energy","64837"
"08-01 17:04","VIXY","Darkpool","22.97","12.04K","276.6K","AtBid","N/A","12042"
"08-01 17:04","META","Darkpool","322.71","9.37K","3.03M","AtAsk","Communication Services","9374"
"08-01 17:04","NVDA","Darkpool","465.07","7.18K","3.34M","AtBid","Technology","7177"
"08-01 17:04","PCTY","Darkpool","226.54","4.17K","944.22K","AtAsk","Technology","4168"
"08-01 17:04","LQD","Darkpool","106.41","21.5K","2.29M","AtBid","Financial","21503"
"08-01 17:04","VFC","Darkpool","19.39","442.52K","8.58M","AtBid","Consumer Cyclical","442516"
"08-01 17:04","LLY","Darkpool","453.09","12.07K","5.47M","AtBid","Healthcare","12067"
"08-01 17:04","MSFT","Darkpool","336.34","42.4K","14.26M","AtAsk","Technology","42397"
"08-01 17:04","AUPH","Darkpool","10.45","223.77K","2.34M","AtBid","Healthcare","223770"
"08-01 17:04","ARKK","Darkpool","49.45","17.98K","889.21K","AtAsk","Financial","17982"
"08-01 17:04","NEM","Darkpool","41.71","46.84K","1.95M","AtBid","Basic Materials","46836"
"08-01 17:04","GLP","Darkpool","33.68","7.94K","267.32K","AtBid","Energy","7937"
"08-01 17:04","LESL","Darkpool","6.4","93.17K","596.32K","AtAsk","N/A","93175"
"08-01 17:03","ABT","Darkpool","110.53","119.09K","13.16M","AtAsk","Healthcare","119088"
"08-01 17:03","SVXY","Darkpool","88.14","4.2K","370.19K","AtAsk","N/A","4200"
"08-01 17:03","LYFT","Darkpool","12.23","403.06K","4.93M","AtAsk","Technology","403060"
"08-01 17:03","PYPL","Darkpool","75.53","56.02K","4.23M","AtBid","Financial","56016"
"08-01 17:03","BAX","Darkpool","45","282.24K","12.7M","AtBid","Healthcare","282236"
"08-01 17:03","PINS","Darkpool","28.96","9.08K","262.93K","AtBid","Communication Services","9079"
"08-01 17:03","LNC","Darkpool","28.27","937.26K","26.5M","AtBid","Financial","937265"
"08-01 17:03","MU","Darkpool","70.76","22.54K","1.6M","AtBid","Technology","22544"
"08-01 17:03","RIG","Darkpool","8.37","128.06K","1.07M","AtBid","Energy","128065"
"08-01 17:03","RIVN","Darkpool","27.3","52.55K","1.43M","AtAsk","Consumer Cyclical","52550"
"08-01 17:03","BA","Darkpool","238.01","4.38K","1.04M","AtAsk","Industrials","4382"
"08-01 17:03","PAA","Darkpool","14.71","387.25K","5.7M","AtAsk","Energy","387249"
"08-01 17:03","AFL","Darkpool","72.11","4.7K","338.92K","AtBid","Financial","4700"
"08-01 17:03","IWM","Darkpool","197.8","16.53K","3.27M","AtAsk","Financial","0"
"08-01 17:03","BMY","Darkpool","61.53","21.32K","1.31M","AtAsk","Healthcare","21324"
"08-01 17:03","HUM","Darkpool","458.11","39.95K","18.3M","AtBid","Healthcare","39953"
"08-01 17:03","CCL","Darkpool","17.99","227.38K","4.09M","AtAsk","Consumer Cyclical","227378"
"08-01 17:03","DQ","Darkpool","38.05","9.38K","356.99K","AtAsk","Technology","9382"
"08-01 17:03","HUBS","Darkpool","576.36","1.74K","1.0M","AtBid","Technology","1737"
"08-01 17:03","TSM","Darkpool","98.4","39.08K","3.85M","AtBid","Technology","39083"
"08-01 17:03","U","Darkpool","45.3","17.24K","781.15K","AtBid","Technology","17244"
"08-01 17:03","MGM","Darkpool","50.03","10.38K","519.16K","AtAsk","Consumer Cyclical","10377"
"08-01 17:03","JPM","Darkpool","157.18","18.43K","2.9M","AtAsk","Financial","18425"
"08-01 17:03","LLY","Darkpool","453.09","152.93K","69.29M","AtBid","Healthcare","152927"
"08-01 17:03","EPAM","Darkpool","239.48","1.24K","296.96K","AtBid","Technology","1240"
"08-01 17:03","IONQ","Darkpool","19.86","14.23K","282.61K","AtAsk","N/A","14230"
"08-01 17:03","MELI","Darkpool","1210.4","5.89K","7.14M","AtBid","Consumer Cyclical","5895"
"08-01 17:03","AMZN","Darkpool","131.69","12.05K","1.59M","AtBid","Consumer Cyclical","12047"
"08-01 17:03","GE","Darkpool","113.22","343.49K","38.89M","AtBid","Industrials","343486"
"08-01 17:03","JWN","Darkpool","23.3","51.1K","1.19M","AtAsk","Consumer Cyclical","51096"
"08-01 17:03","HAL","Darkpool","39.27","80.6K","3.17M","AtBid","Energy","80603"
"08-01 17:03","DKNG","Darkpool","31.55","10.75K","339.23K","AtAsk","Financial","10752"
"08-01 17:03","AAPL","Darkpool","195.605","171.42K","33.53M","AtBid","Technology","171424"
"08-01 17:03","CVS","Darkpool","73.95","9.77K","722.64K","AtBid","Healthcare","9772"
"08-01 17:03","CAR","Darkpool","226.76","12.83K","2.91M","AtAsk","Industrials","12829"
"08-01 17:03","NEM","Darkpool","41.71","7.0K","292.14K","AtBid","Basic Materials","7004"
"08-01 17:03","GOOGL","Darkpool","131.55","48.65K","6.4M","AtAsk","Communication Services","48646"
"08-01 17:03","AMD","Darkpool","117.6","26.75K","3.15M","AtBid","Technology","26745"
"08-01 17:03","QQQ","Darkpool","382.79","36.7K","14.05M","AtAsk","Financial","0"
"08-01 17:03","PFE","Darkpool","35.61","131.21K","4.67M","AtBid","Healthcare","131209"
"08-01 17:03","COP","Darkpool","117.38","2.32K","272.32K","AtBid","Energy","2320"
"08-01 17:03","SLB","Darkpool","57.61","82.45K","4.75M","AtBid","Energy","82448"
"08-01 17:03","TTWO","Darkpool","151.79","9.04K","1.37M","AtAsk","Communication Services","9039"
"08-01 17:03","CVX","Darkpool","162.3","7.51K","1.22M","AtBid","Energy","7514"
"08-01 17:03","Z","Darkpool","54.16","6.6K","357.46K","AtBid","Communication Services","6600"
"08-01 17:01","EXAS","Darkpool","91.5","47.5K","4.35M","AtBid","Healthcare","47500"
"08-01 16:54","AMD","Darkpool","121.785","6.5K","791.6K","AtBid","Technology","6500"
"08-01 16:52","SPY","Darkpool","456.48","18.0K","8.22M","AtAsk","Financial","0"
"08-01 16:49","EXAS","Darkpool","95.12","10.36K","985.35K","AtAsk","Healthcare","10359"
"08-01 16:49","EXAS","Darkpool","95.12","5.94K","565.11K","AtAsk","Healthcare","5941"
"08-01 16:46","NVDA","Darkpool","465.07","1.71K","795.27K","AtBid","Technology","1710"
"08-01 16:46","SCHW","Darkpool","65.72","6.69K","439.67K","AtAsk","Financial","6690"
"08-01 16:46","BAX","Darkpool","45","30.31K","1.36M","AtBid","Healthcare","30310"
"08-01 16:46","GM","Darkpool","38.12","23.88K","910.31K","AtBid","Consumer Cyclical","23880"
"08-01 16:46","C","Darkpool","47.07","69.7K","3.28M","AtAsk","Financial","69700"
"08-01 16:46","META","Darkpool","322.71","7.55K","2.44M","AtAsk","Communication Services","7550"
"08-01 16:45","LQD","Darkpool","106.41","473.0K","50.33M","AtBid","Financial","473000"
"08-01 16:39","PCG","Darkpool","17.35","15.01K","260.39K","AtBid","Utilities","15008"
"08-01 16:39","AZN","Darkpool","71.45","3.64K","259.94K","AtAsk","Healthcare","3638"
"08-01 16:39","XLK","Darkpool","178.65","1.63K","291.38K","AtBid","Financial","1631"
"08-01 16:39","CVS","Darkpool","73.95","4.61K","340.54K","AtBid","Healthcare","4605"
"08-01 16:39","MO","Darkpool","45.18","9.23K","417.06K","AtBid","Consumer Defensive","9231"
"08-01 16:39","MMM","Darkpool","110.56","4.71K","520.41K","AtAsk","Industrials","4707"
"08-01 16:39","SCHW","Darkpool","65.72","8.13K","534.44K","AtAsk","Financial","8132"
"08-01 16:39","C","Darkpool","47.07","12.39K","583.24K","AtAsk","Financial","12391"
"08-01 16:39","GE","Darkpool","113.22","5.59K","633.35K","AtBid","Industrials","5594"
"08-01 16:39","DIS","Darkpool","89.03","7.33K","653.04K","AtAsk","Communication Services","7335"
"08-01 16:39","CVX","Darkpool","162.3","3.93K","637.19K","AtBid","Energy","3926"
"08-01 16:39","CRWD","Darkpool","165.96","3.73K","619.03K","AtBid","Technology","3730"
"08-01 16:39","ABT","Darkpool","110.53","6.28K","694.46K","AtAsk","Healthcare","6283"
"08-01 16:39","PFE","Darkpool","35.61","20.14K","717.01K","AtBid","Healthcare","20135"
"08-01 16:39","DUK","Darkpool","92.15","7.54K","694.53K","AtBid","Utilities","7537"
"08-01 16:39","COP","Darkpool","117.38","6.01K","705.92K","AtBid","Energy","6014"
"08-01 16:39","VZ","Darkpool","33.43","23.2K","775.41K","AtBid","Communication Services","23195"
"08-01 16:39","BA","Darkpool","238.01","3.13K","744.02K","AtAsk","Industrials","3126"
"08-01 16:39","XOM","Darkpool","106.62","8.78K","935.7K","AtBid","Energy","8776"
"08-01 16:39","EWZ","Darkpool","33.22","34.59K","1.15M","AtBid","N/A","34594"
"08-01 16:39","LLY","Darkpool","453.09","2.81K","1.27M","AtBid","Healthcare","2812"
"08-01 16:39","CAT","Darkpool","288.65","4.48K","1.29M","AtAsk","Industrials","4484"
"08-01 16:39","BAC","Darkpool","31.62","39.38K","1.25M","AtAsk","Financial","39382"
"08-01 16:39","NEE","Darkpool","72.17","19.67K","1.42M","AtBid","Utilities","19669"
"08-01 16:39","MA","Darkpool","397.07","5.67K","2.25M","AtAsk","Financial","5666"
"08-01 16:39","JPM","Darkpool","157.18","16.17K","2.54M","AtAsk","Financial","16170"
"08-01 16:37","NEE","Darkpool","72.17","16.5K","1.19M","AtBid","Utilities","16500"
"08-01 16:37","LUV","Darkpool","33.43","15.37K","513.82K","AtBid","Industrials","15370"
"08-01 16:35","HUM","Darkpool","458.11","7.44K","3.41M","AtBid","Healthcare","7440"
"08-01 16:35","EBAY","Darkpool","43.56","10.13K","441.44K","AtBid","Consumer Cyclical","10134"
"08-01 16:35","COP","Darkpool","117.38","9.42K","1.11M","AtBid","Energy","9417"
"08-01 16:35","SLB","Darkpool","57.61","11.09K","638.84K","AtBid","Energy","11089"
"08-01 16:35","MRO","Darkpool","26.18","10.19K","266.88K","AtBid","Energy","10194"
"08-01 16:35","TAL","Darkpool","7.85","58.34K","458.0K","AtAsk","Consumer Defensive","58344"
"08-01 16:35","CAR","Darkpool","226.76","2.4K","544.22K","AtAsk","Industrials","2400"
"08-01 16:35","COP","Darkpool","117.38","3.77K","442.87K","AtBid","Energy","3773"
"08-01 16:35","UBER","Darkpool","46.65","9.01K","420.18K","AtAsk","Technology","9007"
"08-01 16:35","CMCSA","Darkpool","45.31","7.76K","351.7K","AtBid","Communication Services","7762"
