"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"06-08 17:26:56.625","PBR/A","Darkpool","11.9","582.1K","6.93M","AtBid","N/A","582100"
"06-08 17:26:56.622","NAT","Darkpool","3.64","104.68K","381.04K","AtBid","Industrials","104681"
"06-08 17:26:56.592","GSL","Darkpool","19.25","244.8K","4.71M","AtAsk","Industrials","244800"
"06-08 17:26:56.586","NU","Darkpool","7.27","3.97M","28.87M","AtBid","N/A","3971400"
"06-08 17:26:56.586","ANF","Darkpool","34.95","90.5K","3.16M","AtBid","Consumer Cyclical","90500"
"06-08 17:26:56.584","NXT","Darkpool","41.04","111.0K","4.56M","AtAsk","N/A","111000"
"06-08 17:26:56.575","HCP","Darkpool","25.78","253.9K","6.55M","AtAsk","N/A","253900"
"06-08 17:22:08.101","DOCU","Darkpool","61.9421","6.95K","430.19K","AtAsk","Technology","6945"
"06-08 17:18:17.673","TSLA","Darkpool","242.44","2.0K","484.88K","AtAsk","Consumer Cyclical","2000"
"06-08 17:12:29.566","DOCU","Darkpool","62.47","6.06K","378.57K","AtAsk","Technology","6060"
"06-08 17:11:24.096","DOCU","Darkpool","58.48","8.1K","473.69K","AtBid","Technology","8100"
"06-08 17:11:23.939","GM","Darkpool","35.85","101.13K","3.63M","AtBid","Consumer Cyclical","101127"
"06-08 17:11:23.476","AMZN","Darkpool","124.25","184.25K","22.89M","AtAsk","Consumer Cyclical","184248"
"06-08 17:11:22.722","F","Darkpool","13.58","75.06K","1.02M","AtBid","Consumer Cyclical","75063"
"06-08 17:11:22.465","GOOG","Darkpool","122.67","137.41K","16.86M","AtAsk","Communication Services","137413"
"06-08 17:11:22.459","ORCL","Darkpool","107.48","105.7K","11.36M","AtAsk","Technology","105705"
"06-08 17:11:22.133","TSLA","Darkpool","234.86","8.96K","2.1M","AtBid","Consumer Cyclical","8955"
"06-08 17:11:21.991","TMUS","Darkpool","130.32","9.33K","1.22M","AtBid","Communication Services","9330"
"06-08 17:11:21.932","AAPL","Darkpool","180.57","33.2K","5.99M","AtAsk","Technology","33200"
"06-08 17:11:21.928","MSFT","Darkpool","325.26","14.63K","4.76M","AtAsk","Technology","14631"
"06-08 17:11:21.910","META","Darkpool","264.58","3.0K","793.48K","AtAsk","Communication Services","2999"
"06-08 17:11:21.798","XBI","Darkpool","88.12","2.87K","253.17K","AtBid","Financial","2873"
"06-08 17:11:21.630","BAC","Darkpool","29.23","8.89K","259.77K","AtAsk","Financial","8887"
"06-08 17:10:59.710","TSLA","Darkpool","241.55","4.6K","1.11M","AtBid","Consumer Cyclical","4600"
"06-08 17:07:53.099","GM","Darkpool","36.8","9.93K","365.35K","AtBid","Consumer Cyclical","9928"
