"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"11-14 17:38","DLO","Darkpool","18.87","349.0K","6.59M","AtAsk","N/A","349000"
"11-14 17:38","BABA","Darkpool","83.87","182.3K","15.29M","AtBid","Consumer Cyclical","0.0010822927174939348"
"11-14 17:38","PBR/A","Darkpool","14.83","137.5K","2.04M","AtBid","N/A","137500"
"11-14 17:38","GS","Darkpool","338.72","10.2K","3.45M","AtBid","Financial","0.0029878247109677235"
"11-14 17:38","MNST","Darkpool","55.68","368.4K","20.51M","AtAsk","Consumer Defensive","0.0493124117047314"
"11-14 17:38","VTI","Darkpool","222.15","13.4K","2.98M","AtBid","N/A","13400"
"11-14 17:38","JD","Darkpool","26.71","442.0K","11.81M","AtBid","Consumer Cyclical","0.018546085112348364"
"11-14 17:38","INTC","Darkpool","39.41","286.4K","11.29M","AtAsk","Technology","0.006799560467294665"
"11-14 17:38","SE","Darkpool","35.87","191.4K","6.87M","AtAsk","Communication Services","0.06704188616273019"
"11-14 17:38","META","Darkpool","336.31","71.0K","23.88M","AtBid","Communication Services","0.003236030593972878"
"11-14 17:38","STNE","Darkpool","12.85","247.52K","3.18M","AtBid","Technology","0.08671529056478341"
"11-14 17:38","FUTU","Darkpool","60.73","95.0K","5.77M","AtBid","Financial","0.16774026024565897"
"11-14 17:38","ALC","Darkpool","74.96","45.5K","3.41M","AtAsk","Healthcare","0.00923601911207202"
"11-14 17:38","NVMI","Darkpool","117.19","4.56K","534.5K","AtBid","Technology","0.01585663405621182"
"11-14 17:38","VERX","Darkpool","27.7","23.7K","656.49K","AtAsk","N/A","23700"
"11-14 17:38","BZ","Darkpool","15.81","897.9K","14.2M","AtAsk","N/A","897900"
"11-14 17:38","AER","Darkpool","67.14","278.6K","18.71M","AtBid","Industrials","0.16306612449580024"
"11-14 17:38","LPG","Darkpool","37","118.4K","4.38M","AtBid","Energy","0.3146721664841134"
"11-14 17:38","DXCM","Darkpool","101.38","8.6K","871.87K","AtBid","Healthcare","0.002243614887261352"
"11-14 17:37","GE","Darkpool","117.25","13.61K","1.6M","AtBid","Industrials","0.0012541120836331299"
"11-14 17:32","GPN","Darkpool","111.85","1.0M","111.85M","AtBid","Industrials","0.38763093261971204"
"11-14 17:32","GS","Darkpool","338.72","600.0K","203.23M","AtBid","Financial","0.17575439476280727"
"11-14 17:32","MSFT","Darkpool","370.27","800.0K","296.22M","AtBid","Technology","0.010772931975126724"
"11-14 17:24","DKNG","Darkpool","37.03","14.02K","519.16K","AtBid","Financial","0.003107769129780887"
"11-14 17:24","DKNG","Darkpool","37.03","423.98K","15.7M","AtBid","Financial","0.09398230782057777"
"11-14 17:18","TU","Darkpool","17.67","17.17K","303.45K","AtBid","Communication Services","0.0011823636101955725"
"11-14 17:17","TECK","Darkpool","36.53","355.0K","12.97M","AtBid","Basic Materials","0.07700854508033139"
"11-14 17:17","ENB","Darkpool","33.19","200.24K","6.65M","AtBid","Energy","0.009911477796835258"
"11-14 17:17","GOLD","Darkpool","15.67","74.11K","1.16M","AtBid","Basic Materials","0.00425541427504235"
"11-14 17:17","TD","Darkpool","60.9","109.96K","6.7M","AtBid","Financial","0.00614879319029542"
"11-14 17:17","PAAS","Darkpool","14","79.66K","1.12M","AtBid","Basic Materials","0.021890484825913676"
"11-14 17:15","BKR","Darkpool","34.7","11.2K","388.64K","AtBid","Energy","0.0011627056651656296"
"11-14 17:15","CSX","Darkpool","31.11","113.3K","3.52M","AtBid","Industrials","0.005752812445026971"
"11-14 17:15","TGT","Darkpool","110.79","31.23K","3.46M","AtBid","Consumer Defensive","0.00678680232612586"
"11-14 17:15","C","Darkpool","44.36","57.7K","2.56M","AtBid","Financial","0.003112388397910608"
"11-14 17:14","SPY","Darkpool","448.73","30.0K","13.46M","AtBid","Financial","0"
"11-14 17:13","IWM","Darkpool","178.46","500.0K","89.23M","AtBid","Financial","0"
"11-14 17:13","SPY","Darkpool","448.73","300.0K","134.62M","AtBid","Financial","0"
"11-14 17:13","ARKK","Darkpool","41.9358","115.36K","4.84M","AtBid","Financial","115360"
"11-14 17:12","IWM","Darkpool","178.46","500.0K","89.23M","AtBid","Financial","0"
"11-14 17:12","IWM","Darkpool","178.46","500.0K","89.23M","AtBid","Financial","0"
"11-14 17:11","IWM","Darkpool","178.45","500.0K","89.22M","AtBid","Financial","0"
"11-14 17:07","IWM","Darkpool","178.46","100.0K","17.85M","AtBid","Financial","0"
"11-14 17:00","SNOW","Darkpool","165.86","8.9K","1.48M","AtBid","Technology","0.0029809169173846866"
"11-14 17:00","GE","Darkpool","117.25","95.34K","11.18M","AtBid","Industrials","0.008783483014600005"
"11-14 17:00","NVAX","Darkpool","6.24","250.36K","1.56M","AtAsk","Healthcare","0.30840561437221065"
"11-14 17:00","SRTY","Darkpool","44.75","14.61K","653.89K","AtAsk","N/A","14612"
"11-14 17:00","AMD","Darkpool","119.88","194.57K","23.33M","AtBid","Technology","0.012119526665838853"
"11-14 17:00","STNE","Darkpool","12.85","144.59K","1.86M","AtBid","Technology","0.05065454063970635"
"11-14 17:00","IRM","Darkpool","61.88","8.43K","521.59K","AtAsk","Real Estate","0.0029138751464478077"
"11-14 17:00","M","Darkpool","11.73","93.79K","1.1M","AtAsk","Consumer Cyclical","0.03451982113231211"
"11-14 17:00","GILD","Darkpool","74.72","33.61K","2.51M","AtAsk","Healthcare","0.0027004552552439475"
"11-14 17:00","SPY","Darkpool","448.73","2.81K","1.26M","AtBid","Financial","0"
"11-14 17:00","CHPT","Darkpool","3.23","91.58K","295.82K","AtAsk","Consumer Cyclical","0.02817040065427305"
"11-14 17:00","ORCL","Darkpool","116.1","22.44K","2.61M","AtBid","Technology","0.00141480671656186"
"11-14 17:00","VLTO","Darkpool","73.63","4.33K","319.11K","AtBid","N/A","4334"
"11-14 17:00","DUOL","Darkpool","219.31","5.43K","1.19M","AtAsk","N/A","5431"
"11-14 17:00","XBI","Darkpool","70.91","25.76K","1.83M","AtAsk","Financial","25762"
"11-14 17:00","ALLO","Darkpool","2.65","138.04K","365.82K","AtAsk","Healthcare","0.12174641816700256"
"11-14 17:00","AER","Darkpool","67.14","16.21K","1.09M","AtBid","Industrials","0.00948897347568526"
"11-14 17:00","DE","Darkpool","374.96","7.07K","2.65M","AtBid","Industrials","0.0026417689308668494"
"11-14 17:00","O","Darkpool","52.14","34.55K","1.8M","AtAsk","Real Estate","0.004882088401473932"
"11-14 17:00","DXCM","Darkpool","101.38","69.84K","7.08M","AtBid","Healthcare","0.018220239968178235"
"11-14 17:00","CVNA","Darkpool","33.21","15.2K","504.92K","AtBid","Consumer Cyclical","0.02020642315197847"
"11-14 17:00","KDP","Darkpool","31.88","75.09K","2.39M","AtBid","Consumer Defensive","0.00787514490241449"
"11-14 17:00","SPXL","Darkpool","88.29","9.81K","866.3K","AtBid","N/A","9812"
"11-14 17:00","MQ","Darkpool","6.28","329.45K","2.07M","AtAsk","N/A","329450"
"11-14 17:00","OKTA","Darkpool","70.18","26.72K","1.88M","AtBid","Technology","0.017186999390610587"
"11-14 17:00","WMT","Darkpool","167.65","18.49K","3.1M","AtAsk","Consumer Defensive","0.0012931734182304842"
"11-14 17:00","BFH","Darkpool","27.44","36.16K","992.26K","AtAsk","N/A","36161"
"11-14 17:00","BHVN","Darkpool","29.78","171.08K","5.09M","AtAsk","Healthcare","0.32341958170588514"
"11-14 17:00","JPM","Darkpool","148.44","73.6K","10.93M","AtBid","Financial","0.0025578992856127836"
"11-14 17:00","NVDA","Darkpool","496.56","71.95K","35.73M","AtBid","Technology","0.0030351084457843633"
"11-14 17:00","IWM","Darkpool","178.46","80.69K","14.4M","AtBid","Financial","0"
"11-14 17:00","PANW","Darkpool","261.17","12.61K","3.29M","AtBid","Technology","0.0041348312308297315"
"11-14 17:00","ADBE","Darkpool","604.33","4.69K","2.83M","AtAsk","Technology","0.0010319003224085392"
"11-14 17:00","ALB","Darkpool","125.32","23.0K","2.88M","AtBid","Basic Materials","0.019650686088386726"
"11-14 17:00","COIN","Darkpool","92.09","13.99K","1.29M","AtBid","Technology","0.007400770175175468"
"11-14 17:00","BABA","Darkpool","83.87","264.8K","22.21M","AtBid","Consumer Cyclical","0.001572073214519797"
"11-14 17:00","EPD","Darkpool","26.22","149.97K","3.93M","AtAsk","Energy","0.010529681378758664"
"11-14 17:00","RIVN","Darkpool","16.9","51.46K","869.69K","AtBid","Consumer Cyclical","0.007781497697895598"
"11-14 17:00","AAP","Darkpool","58.4","32.17K","1.88M","AtBid","Consumer Cyclical","0.05475149373305979"
"11-14 17:00","EXAS","Darkpool","63.46","21.31K","1.35M","AtBid","Healthcare","0.011901706114485879"
"11-14 17:00","SOXL","Darkpool","22.14","67.92K","1.5M","AtBid","Financial","67925"
"11-14 17:00","RCL","Darkpool","102.81","45.92K","4.72M","AtBid","Consumer Cyclical","0.020100119149608686"
"11-14 17:00","AAPL","Darkpool","187.44","179.48K","33.64M","AtAsk","Technology","0.001155321234165778"
"11-14 17:00","IBM","Darkpool","150.41","126.2K","18.98M","AtAsk","Technology","0.01383911619602333"
"11-14 17:00","TGT","Darkpool","110.79","4.67K","517.61K","AtBid","Consumer Defensive","0.001015368914681056"
"11-14 17:00","NEE","Darkpool","57.55","47.62K","2.74M","AtAsk","Utilities","0.0023442234221497387"
"11-14 17:00","RBLX","Darkpool","39.24","137.97K","5.41M","AtBid","Communication Services","0.028916652437242202"
"11-14 17:00","W","Darkpool","45.58","54.95K","2.5M","AtAsk","Consumer Cyclical","0.062372730255971426"
"11-14 17:00","WBA","Darkpool","21.09","51.72K","1.09M","AtBid","Healthcare","0.007230946086893976"
"11-14 17:00","MRNA","Darkpool","74.1","24.9K","1.84M","AtAsk","Healthcare","0.0072357226557969"
"11-14 17:00","NTNX","Darkpool","40.04","17.12K","685.4K","AtBid","Technology","0.0071796019581364025"
"11-14 17:00","SQ","Darkpool","55.1","11.99K","660.59K","AtBid","Technology","0.0021793797302415434"
"11-14 17:00","PYPL","Darkpool","56.68","24.89K","1.41M","AtBid","Financial","0.002313742400678571"
"11-14 17:00","DASH","Darkpool","93.69","7.13K","667.92K","AtBid","Communication Services","0.0023192693725644356"
"11-14 16:57","IWM","Darkpool","175.486","44.0K","7.72M","AtBid","Financial","0"
"11-14 16:56","PYPL","Darkpool","56.68","35.73K","2.03M","AtBid","Financial","0.0033206952876775127"
"11-14 16:56","PINS","Darkpool","32.17","1.07M","34.43M","AtAsk","Communication Services","0.18386697326828183"
"11-14 16:56","NEE","Darkpool","57.55","51.23K","2.95M","AtAsk","Utilities","0.002522030167090098"
"11-14 16:56","VLO","Darkpool","126.08","33.05K","4.17M","AtBid","Energy","0.00976065804530331"
"11-14 16:56","PLTR","Darkpool","19.94","383.92K","7.66M","AtAsk","Technology","0.01991779247248392"
"11-14 16:56","PLUG","Darkpool","4.23","306.27K","1.3M","AtAsk","Industrials","0.05662062182505463"
"11-14 16:56","TGT","Darkpool","110.79","9.24K","1.02M","AtBid","Consumer Defensive","0.0020092220925142044"
"11-14 16:56","NU","Darkpool","8.83","1.74M","15.37M","AtAsk","N/A","1740703"
"11-14 16:56","SBUX","Darkpool","105.6","156.0K","16.47M","AtAsk","Consumer Cyclical","0.013942783670918937"
"11-14 16:56","AMD","Darkpool","119.88","28.87K","3.46M","AtBid","Technology","0.0017984360287540677"
