"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"09-11 17:40","RY","Darkpool","88.31","82.85K","7.32M","AtBid","Financial","0.005938551913057186"
"09-11 17:40","PBA","Darkpool","30.61","21.14K","647.25K","AtBid","Energy","0.0038534351051331362"
"09-11 17:40","SHOP","Darkpool","64.31","84.27K","5.42M","AtBid","Technology","0.00701563609384504"
"09-11 17:40","CVE","Darkpool","20.03","657.42K","13.17M","AtBid","Energy","0.052847115848413576"
"09-11 17:15","BLBD","Darkpool","21.98","93.4K","2.05M","AtAsk","Consumer Cyclical","0.392582510734967"
"09-11 17:15","MDB","Darkpool","394.28","40.8K","16.09M","AtAsk","Technology","0.05939471717181922"
"09-11 17:15","NVDA","Darkpool","451.78","435.5K","196.75M","AtAsk","Technology","0.01836890686909385"
"09-11 17:15","QTRX","Darkpool","24.32","125.5K","3.05M","AtBid","Healthcare","0.4069927516374567"
"09-11 17:15","NAT","Darkpool","3.84","156.0K","599.04K","AtBid","Industrials","0.07704530694712002"
"09-11 17:15","GDX","Darkpool","28.77","94.0K","2.7M","AtAsk","Financial","94000"
"09-11 17:15","GDX","Darkpool","28.77","93.8K","2.7M","AtAsk","Financial","93800"
"09-11 17:15","MCHI","Darkpool","44.61","66.3K","2.96M","AtAsk","Financial","66300"
"09-11 17:15","SNAP","Darkpool","9.44","524.7K","4.95M","AtBid","Communication Services","0.051939490511372255"
"09-11 17:15","YY","Darkpool","37.55","8.9K","334.19K","AtAsk","Communication Services","0.019778006763144968"
"09-11 17:15","PBR","Darkpool","14.74","865.2K","12.75M","AtBid","Energy","0.020929043106945343"
"09-11 17:15","PYPL","Darkpool","61.93","1.47M","91.26M","AtBid","Financial","0.1344747093301918"
"09-11 17:15","AER","Darkpool","61.79","217.5K","13.44M","AtAsk","Industrials","0.15140300360309217"
"09-11 17:15","MSFT","Darkpool","337.94","622.1K","210.23M","AtAsk","Technology","0.008380202360840193"
"09-11 17:15","DQ","Darkpool","33.48","74.9K","2.51M","AtBid","Technology","0.1313028133354503"
"09-11 17:15","LC","Darkpool","6.75","277.6K","1.87M","AtBid","Financial","0.2638302532117508"
"09-11 17:15","LC","Darkpool","6.75","78.7K","531.23K","AtBid","Financial","0.07479625694439765"
"09-11 17:05","CGC","Darkpool","1.69","502.9K","849.91K","AtAsk","Healthcare","0.09161810129154772"
"09-11 17:04","LAC","Darkpool","19.06","24.38K","464.7K","AtBid","Basic Materials","0.021532281903379535"
"09-11 17:04","VET","Darkpool","14.9","168.54K","2.51M","AtBid","Energy","0.10586127106635713"
"09-11 17:04","CPG","Darkpool","8.16","129.54K","1.06M","AtBid","Energy","0.02430140600624732"
"09-11 17:04","SU","Darkpool","33.61","68.68K","2.31M","AtBid","Energy","0.005283203712207137"
"09-11 17:04","SHOP","Darkpool","64.31","23.55K","1.51M","AtBid","Technology","0.001960974809727189"
"09-11 17:04","AEM","Darkpool","47.85","8.28K","396.05K","AtBid","Basic Materials","0.001675327582659913"
"09-11 17:04","ENB","Darkpool","33.58","257.0K","8.63M","AtBid","Energy","0.012721168053339404"
"09-11 17:04","BB","Darkpool","5.19","172.17K","893.56K","AtBid","Technology","0.0300424017170078"
"09-11 17:04","GOLD","Darkpool","16","78.81K","1.26M","AtBid","Basic Materials","0.004517407214713768"
"09-11 17:04","IAG","Darkpool","2.22","119.19K","264.61K","AtBid","Basic Materials","0.026187270181548383"
"09-11 16:53","QQQ","Darkpool","372.516","164.45K","61.26M","AtBid","Financial","0"
"09-11 16:49","UPST","Darkpool","30.16","101.93K","3.07M","AtAsk","Financial","0.14149815776289432"
"09-11 16:49","NVDA","Darkpool","451.78","187.35K","84.64M","AtAsk","Technology","0.00790234169608574"
"09-11 16:49","INTC","Darkpool","38.59","549.55K","21.21M","AtBid","Technology","0.013134218151186197"
"09-11 16:49","USB","Darkpool","36.2","27.96K","1.01M","AtBid","Financial","0.0018285732658419101"
"09-11 16:49","AR","Darkpool","26.09","52.56K","1.37M","AtAsk","Energy","0.018436439658761298"
"09-11 16:49","TFIN","Darkpool","65.21","18.14K","1.18M","AtBid","N/A","18144"
"09-11 16:49","TWLO","Darkpool","66.71","42.69K","2.85M","AtAsk","Communication Services","0.025098510595724374"
"09-11 16:49","ORCL","Darkpool","126.71","41.35K","5.24M","AtAsk","Technology","0.002649433825812921"
"09-11 16:49","PTC","Darkpool","143.28","7.67K","1.1M","AtAsk","Technology","0.006875607863489894"
"09-11 16:49","SWAV","Darkpool","225.83","20.66K","4.67M","AtAsk","Healthcare","0.05692913797833695"
"09-11 16:49","VFC","Darkpool","17.67","153.72K","2.72M","AtBid","Consumer Cyclical","0.03984516606281382"
"09-11 16:49","SPR","Darkpool","17.84","85.22K","1.52M","AtBid","Industrials","0.08163643311310441"
"09-11 16:49","AMD","Darkpool","105.32","24.91K","2.62M","AtAsk","Technology","0.0015511590441801316"
"09-11 16:49","RUN","Darkpool","13.72","79.47K","1.09M","AtAsk","Technology","0.037504697112560687"
"09-11 16:49","F","Darkpool","12.22","150.0K","1.83M","AtAsk","Consumer Cyclical","0.0038259882434230124"
"09-11 16:49","BA","Darkpool","211.01","16.46K","3.47M","AtAsk","Industrials","0.0029482420127625113"
"09-11 16:49","UBER","Darkpool","48.94","74.61K","3.65M","AtAsk","Technology","0.0036588169298237853"
"09-11 16:49","AAPL","Darkpool","179.36","173.16K","31.06M","AtAsk","Technology","0.0011087828596307028"
"09-11 16:49","PYPL","Darkpool","61.93","59.71K","3.7M","AtBid","Financial","0.005448525376810825"
"09-11 16:49","MRNA","Darkpool","105.8","17.33K","1.83M","AtBid","Healthcare","0.005042517881003551"
"09-11 16:49","DLTR","Darkpool","115.95","12.19K","1.41M","AtAsk","Consumer Defensive","0.005860766173354413"
"09-11 16:49","DIS","Darkpool","82.52","315.16K","26.01M","AtAsk","Communication Services","0.017237338848745027"
"09-11 16:49","ATVI","Darkpool","92.18","1.29M","118.82M","AtAsk","Communication Services","0.1649965723286275"
"09-11 16:49","RIOT","Darkpool","10.14","110.34K","1.12M","AtBid","Technology","0.06296402384720247"
"09-11 16:49","NEE","Darkpool","67.53","465.93K","31.46M","AtBid","Utilities","0.023074224154624314"
"09-11 16:49","GOOG","Darkpool","137.74","180.41K","24.85M","AtBid","Communication Services","0.0016579622362638683"
"09-11 16:49","SQ","Darkpool","53.94","42.59K","2.3M","AtBid","Technology","0.007795976701200248"
"09-11 16:49","SNOW","Darkpool","170.17","9.92K","1.69M","AtAsk","Technology","0.0034824884212085573"
"09-11 16:49","SNAP","Darkpool","9.44","108.07K","1.02M","AtBid","Communication Services","0.01069773344685344"
"09-11 16:49","EA","Darkpool","122.53","10.94K","1.34M","AtAsk","Communication Services","0.004460836418979649"
"09-11 16:49","SLB","Darkpool","60.77","21.57K","1.31M","AtBid","Energy","0.0015216437751222475"
"09-11 16:44","SLRN","Darkpool","10.25","25.11K","257.43K","AtBid","N/A","25115"
"09-11 16:42","TGLS","Darkpool","36.01","7.39K","266.29K","AtBid","Industrials","0.03298414593274481"
"09-11 16:42","KHC","Darkpool","33.63","44.56K","1.5M","AtBid","Consumer Defensive","0.005557958325056014"
"09-11 16:42","TWNK","Darkpool","33.49","29.5K","988.12K","AtAsk","Consumer Defensive","0.02233226234347775"
"09-11 16:42","CRWD","Darkpool","172.29","7.01K","1.21M","AtAsk","Technology","0.0031529195503999727"
"09-11 16:42","RACE","Darkpool","302.68","3.66K","1.11M","AtAsk","Consumer Cyclical","0.0031685104654013935"
"09-11 16:42","RIVN","Darkpool","23.41","13.51K","316.36K","AtAsk","Consumer Cyclical","0.002043472919091372"
"09-11 16:42","AAPL","Darkpool","179.36","208.88K","37.47M","AtAsk","Technology","0.0013375458834594758"
"09-11 16:42","AMGN","Darkpool","261.72","9.65K","2.53M","AtBid","Healthcare","0.0018083152419999043"
"09-11 16:42","NVAX","Darkpool","7.815","97.6K","762.74K","AtBid","Healthcare","0.11896777672337713"
"09-11 16:42","SNAP","Darkpool","9.44","105.8K","998.75K","AtBid","Communication Services","0.010473028580337688"
"09-11 16:42","BA","Darkpool","211.01","8.33K","1.76M","AtAsk","Industrials","0.001492839718960008"
"09-11 16:42","RIOT","Darkpool","10.14","73.3K","743.28K","AtBid","Technology","0.041829928999770116"
"09-11 16:42","SNPS","Darkpool","461.82","2.36K","1.09M","AtAsk","Technology","0.0015653477978003168"
"09-11 16:42","SIRI","Darkpool","4.23","113.77K","481.24K","AtAsk","Communication Services","0.002969973265374542"
"09-11 16:42","SPLG","Darkpool","52.76","14.29K","754.15K","AtAsk","N/A","14294"
"09-11 16:42","HAL","Darkpool","41.32","15.3K","632.28K","AtBid","Energy","0.0017103960570620405"
"09-11 16:42","NEE","Darkpool","67.53","21.54K","1.45M","AtBid","Utilities","0.0010666274042660975"
"09-11 16:42","C","Darkpool","40.59","26.89K","1.09M","AtBid","Financial","0.00144095983125248"
"09-11 16:42","CRWD","Darkpool","172.29","9.16K","1.58M","AtAsk","Technology","0.004122287051336533"
"09-11 16:42","OBDC","Darkpool","13.59","92.72K","1.26M","AtBid","N/A","92721"
"09-11 16:42","KMI","Darkpool","16.67","20.82K","347.14K","AtAsk","Energy","0.0010721109341314617"
"09-11 16:41","JPM","Darkpool","144.46","34.1K","4.93M","AtBid","Financial","0.0011789280570867768"
"09-11 16:40","QQQ","Darkpool","376.97","35.83K","13.51M","AtAsk","Financial","0"
"09-11 16:38","SLRN","Darkpool","9.5","54.05K","513.51K","AtBid","N/A","54054"
"09-11 16:38","SLRN","Darkpool","9.5","45.95K","436.49K","AtBid","N/A","45946"
"09-11 16:37","INTC","Darkpool","38.59","263.45K","10.17M","AtBid","Technology","0.0062964326416215044"
"09-11 16:37","SPY","Darkpool","448.45","100.0K","44.84M","AtAsk","Financial","0"
"09-11 16:34","RTX","Darkpool","76.9","230.56K","17.73M","AtBid","Industrials","0.0173284147434663"
"09-11 16:34","ATVI","Darkpool","92.18","391.14K","36.06M","AtAsk","Communication Services","0.050065838579628485"
"09-11 16:33","PBR","Darkpool","14.74","80.5K","1.19M","AtBid","Energy","0.0019472815188500924"
"09-11 16:33","NIO","Darkpool","10.33","100.21K","1.04M","AtAsk","Consumer Cyclical","0.007886689532449694"
"09-11 16:31","TNA","Darkpool","32.56","9.31K","303.23K","AtBid","Financial","9313"
"09-11 16:31","SPY","Darkpool","448.45","10.61K","4.76M","AtAsk","Financial","0"
"09-11 16:31","SPXL","Darkpool","90.44","2.91K","263.0K","AtAsk","N/A","2908"
"09-11 16:30","DIS","Darkpool","82.52","22.5K","1.86M","AtAsk","Communication Services","0.001230629034816926"
"09-11 16:30","DIS","Darkpool","82.52","94.36K","7.79M","AtAsk","Communication Services","0.005160765920408261"
"09-11 16:30","DIS","Darkpool","82.52","91.53K","7.55M","AtAsk","Communication Services","0.0050063083028827945"
"09-11 16:30","LBTYK","Darkpool","19.17","101.08K","1.94M","AtBid","Communication Services","0.0304613465643861"
"09-11 16:30","JD","Darkpool","31.92","16.51K","526.9K","AtAsk","Consumer Cyclical","0.001385249895699251"
"09-11 16:25","UPST","Darkpool","30.2669","25.6K","774.89K","AtAsk","Financial","0.03553973075232135"
"09-11 16:23","VXX","Darkpool","20.7263","299.3K","6.2M","AtBid","Financial","299298"
"09-11 16:23","SABR","Darkpool","4.76","1.35M","6.41M","AtAsk","Technology","0.4087710032448629"
"09-11 16:23","TLRY","Darkpool","3.31","112.46K","372.24K","AtBid","Healthcare","0.01622002628126276"
"09-11 16:22","SPY","Darkpool","448.45","116.66K","52.32M","AtAsk","Financial","0"
"09-11 16:22","VALE","Darkpool","13.69","44.95K","615.42K","AtBid","Basic Materials","0.0011243150729299174"
"09-11 16:22","RTX","Darkpool","76.9","17.82K","1.37M","AtBid","Industrials","0.0013390832165211769"
"09-11 16:22","DVN","Darkpool","50.78","6.64K","337.03K","AtBid","Energy","0.0010428540729707574"
"09-11 16:19","C","Darkpool","40.59","28.94K","1.17M","AtBid","Financial","0.0015508590062449994"
"09-11 16:19","ADBE","Darkpool","564.5","12.95K","7.31M","AtAsk","Technology","0.0028462092424155704"
"09-11 16:19","AMGN","Darkpool","261.72","17.6K","4.61M","AtBid","Healthcare","0.0032971964301653873"
"09-11 16:19","AMD","Darkpool","105.32","68.25K","7.19M","AtAsk","Technology","0.004250522060836972"
"09-11 16:19","CEG","Darkpool","109.98","8.89K","977.83K","AtBid","N/A","8891"
"09-11 16:19","CMCSA","Darkpool","45.26","121.0K","5.48M","AtAsk","Communication Services","0.0029627586610979943"
"09-11 16:19","DIS","Darkpool","82.52","39.69K","3.28M","AtBid","Communication Services","0.002170720228169518"
"09-11 16:19","DLTR","Darkpool","115.95","4.83K","559.69K","AtAsk","Consumer Defensive","0.002321509791464119"
"09-11 16:19","EBAY","Darkpool","43.51","15.77K","686.11K","AtAsk","Consumer Cyclical","0.0029734199188285967"
"09-11 16:19","FAST","Darkpool","54.6","17.14K","935.68K","AtBid","Industrials","0.003006752984379984"
"09-11 16:19","GILD","Darkpool","77.04","37.15K","2.86M","AtBid","Healthcare","0.0029849206623923635"
"09-11 16:19","ILMN","Darkpool","154.75","4.44K","687.09K","AtBid","Healthcare","0.0028115769110948416"
"09-11 16:19","INTC","Darkpool","38.59","117.66K","4.54M","AtBid","Technology","0.0028121382655806474"
"09-11 16:19","KHC","Darkpool","33.63","14.63K","492.01K","AtBid","Consumer Defensive","0.0018247145616347893"
"09-11 16:19","META","Darkpool","307.56","57.53K","17.7M","AtBid","Communication Services","0.0026185025099494585"
"09-11 16:19","MNST","Darkpool","56.78","17.15K","973.66K","AtBid","Consumer Defensive","0.0022740698688552474"
"09-11 16:19","MU","Darkpool","70.03","31.94K","2.24M","AtAsk","Technology","0.002925056629088098"
"09-11 16:19","NVDA","Darkpool","451.78","31.11K","14.06M","AtAsk","Technology","0.0013122274663705596"
"09-11 16:19","QCOM","Darkpool","110.28","31.47K","3.47M","AtBid","Technology","0.002824935431201311"
"09-11 16:19","PYPL","Darkpool","61.93","32.48K","2.01M","AtAsk","Financial","0.002964356988247795"
"09-11 16:19","TSLA","Darkpool","273.58","61.88K","16.93M","AtAsk","Consumer Cyclical","0.0022814871956912427"
"09-11 16:19","WBD","Darkpool","11.58","66.04K","764.78K","AtAsk","N/A","66043"
"09-11 16:14","TWNK","Darkpool","33.49","11.0K","368.39K","AtAsk","Consumer Defensive","0.008325873098737679"
"09-11 16:14","TGI","Darkpool","8.58","44.5K","381.81K","AtBid","Industrials","0.06226729086757268"
"09-11 16:14","SNAP","Darkpool","9.44","171.99K","1.62M","AtBid","Communication Services","0.017024808756583534"
"09-11 16:14","MS","Darkpool","83.51","75.0K","6.26M","AtBid","Financial","0.0058835641293808645"
"09-11 16:14","CNX","Darkpool","22.28","231.0K","5.15M","AtBid","Energy","0.14574240350687265"
"09-11 16:12","SAVE","Darkpool","16","357.04K","5.71M","AtBid","Industrials","0.32893841006001706"
"09-11 16:11","PYPL","Darkpool","61.93","24.06K","1.49M","AtAsk","Financial","0.002195982224023979"
"09-11 16:11","GM","Darkpool","32.62","83.24K","2.72M","AtAsk","Consumer Cyclical","0.00606600720073052"
"09-11 16:10","ENIC","Darkpool","2.9749","110.0K","327.24K","AtBid","Utilities","0.022148682020427017"
"09-11 16:10","MSFT","Darkpool","337.94","82.36K","27.83M","AtAsk","Technology","0.0011095113120852622"
"09-11 16:10","RTX","Darkpool","76.9","100.82K","7.75M","AtBid","Industrials","0.007577616160931392"
"09-11 16:10","META","Darkpool","307.56","40.95K","12.59M","AtBid","Communication Services","0.0018636947559299614"
"09-11 16:10","NEE","Darkpool","67.53","21.69K","1.46M","AtBid","Utilities","0.0010741053844891535"
"09-11 16:10","VZ","Darkpool","33.94","53.43K","1.81M","AtAsk","Communication Services","0.0012718377307398409"
"09-11 16:09","VOO","Darkpool","412.08","2.0K","824.16K","AtAsk","N/A","2000"
"09-11 16:09","XOM","Darkpool","114.65","231.25K","26.51M","AtAsk","Energy","0.005786650010650201"
