"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"07-20 17:38:09.092","QQQ","Darkpool","376.76","53.79K","20.27M","AtBid","Financial","0"
"07-20 17:25:20.516","SPY","Darkpool","452.18","490.0K","221.57M","AtBid","Financial","0"
"07-20 17:20:20.986","IWM","Darkpool","195.08","100.0K","19.51M","AtBid","Financial","0"
"07-20 17:19:32.981","QQQ","Darkpool","376.76","200.0K","75.35M","AtBid","Financial","0"
"07-20 17:18:38.976","SPY","Darkpool","452.18","500.0K","226.09M","AtBid","Financial","0"
"07-20 17:13:19.198","ACLS","Darkpool","175.81","22.0K","3.87M","AtBid","Technology","0.06834420627524077"
"07-20 17:13:19.196","MSFT","Darkpool","346.87","752.4K","260.98M","AtBid","Technology","0.010140161725067386"
"07-20 17:13:19.190","VIPS","Darkpool","16.72","23.9K","399.61K","AtAsk","Consumer Cyclical","0.0050124787651265705"
"07-20 17:13:19.184","SNAP","Darkpool","12.93","275.7K","3.56M","AtBid","Communication Services","0.022233870967741935"
"07-20 17:13:19.180","PBR","Darkpool","13.6","401.3K","5.46M","AtBid","Energy","0.009554761904761904"
"07-20 17:13:19.173","JBLU","Darkpool","8.31","725.8K","6.03M","AtBid","Industrials","0.22545273817289474"
"07-20 17:13:18.928","MCRI","Darkpool","69.94","8.7K","608.48K","AtBid","Consumer Cyclical","0.06585919757759273"
"07-20 17:13:18.924","QQQM","Darkpool","154.99","3.6K","557.96K","AtBid","N/A","3600"
"07-20 17:13:18.206","PDD","Darkpool","74.88","41.9K","3.14M","AtBid","Consumer Cyclical","0.004332899009327625"
"07-20 17:13:18.202","PDD","Darkpool","74.88","977.7K","73.21M","AtBid","Consumer Cyclical","0.10110442390022957"
"07-20 17:13:18.182","GDX","Darkpool","31.39","33.7K","1.06M","AtBid","Financial","33700"
"07-20 17:13:18.179","GDX","Darkpool","31.39","72.9K","2.29M","AtBid","Financial","72900"
"07-20 17:13:18.148","TMF","Darkpool","7.53","360.0K","2.71M","AtAsk","N/A","360000"
"07-20 17:08:55.918","EFA","Darkpool","73.83","18.0K","1.33M","AtBid","N/A","18000"
"07-20 17:08:06.556","GDX","Darkpool","31.39","32.93K","1.03M","AtBid","Financial","32932"
"07-20 17:08:02.316","NVAX","Darkpool","8.06","55.0K","443.3K","AtBid","Healthcare","0.07038648579472741"
"07-20 17:08:01.906","MS","Darkpool","93.8","16.0K","1.5M","AtBid","Financial","0.0012214503816793893"
"07-20 17:06:52.609","MS","Darkpool","93.8","90.0K","8.44M","AtBid","Financial","0.006870229007633588"
"07-20 17:05:05.585","MS","Darkpool","93.8","571.07K","53.57M","AtBid","Financial","0.043592900763358776"
"07-20 17:03:10.177","DFS","Darkpool","121.85","15.34K","1.87M","AtAsk","Financial","0.006085214424564605"
"07-20 16:55:46.737","WWE","Darkpool","107.076","15.7K","1.68M","AtBid","Communication Services","0.03652093023255814"
"07-20 16:54:07.183","AA","Darkpool","32.68","23.84K","778.93K","AtBid","Basic Materials","0.013592814371257485"
"07-20 16:54:07.143","AAP","Darkpool","70.01","22.21K","1.56M","AtBid","Consumer Cyclical","0.03779176590677101"
"07-20 16:54:07.114","WBD","Darkpool","13.11","94.8K","1.24M","AtBid","N/A","94795"
"07-20 16:54:07.062","DIS","Darkpool","86.21","150.06K","12.94M","AtBid","Communication Services","0.008245274725274726"
"07-20 16:53:29.017","BAC","Darkpool","31.69","99.73K","3.16M","AtBid","Financial","0.0012528391959798996"
"07-20 16:50:18.409","OPEN","Darkpool","4.03","117.43K","473.25K","AtAsk","Real Estate","0.021839281397035577"
"07-20 16:50:18.377","COIN","Darkpool","101.26","2.77K","280.69K","AtAsk","Technology","0.0015784079262043046"
"07-20 16:50:18.367","NVDA","Darkpool","455.2","93.45K","42.54M","AtAsk","Technology","0.003959661016949153"
"07-20 16:50:18.340","ON","Darkpool","97.3","200.93K","19.55M","AtBid","Technology","0.046648944814617045"
"07-20 16:50:18.175","BBIO","Darkpool","34.49","11.47K","395.53K","AtBid","Healthcare","0.010712751050910789"
"07-20 16:50:18.168","PLTR","Darkpool","17.13","96.34K","1.65M","AtAsk","Technology","0.005504914285714286"
"07-20 16:50:18.163","PTON","Darkpool","9.27","35.71K","331.0K","AtBid","Consumer Cyclical","0.011494286174150974"
"07-20 16:50:18.154","RBLX","Darkpool","41.04","31.64K","1.3M","AtBid","Communication Services","0.006026669206591103"
"07-20 16:50:18.024","PYPL","Darkpool","73.02","51.42K","3.75M","AtAsk","Financial","0.004632522522522523"
"07-20 16:50:18.011","RSP","Darkpool","153.89","205.24K","31.58M","AtBid","N/A","205235"
"07-20 16:50:17.864","RIVN","Darkpool","25.81","11.34K","292.76K","AtBid","Consumer Cyclical","0.0014154510400938394"
"07-20 16:50:17.831","SYK","Darkpool","296.04","33.98K","10.06M","AtAsk","Healthcare","0.009142157522266771"
"07-20 16:50:17.811","UMC","Darkpool","7.17","359.03K","2.57M","AtBid","Technology","0.015956755555555556"
"07-20 16:50:13.615","MRVL","Darkpool","63.22","185.65K","11.74M","AtBid","Technology","0.021888256169018735"
"07-20 16:50:13.602","T","Darkpool","14.66","88.29K","1.29M","AtAsk","Communication Services","0.0012400842696629214"
"07-20 16:50:13.583","SBUX","Darkpool","100.88","12.13K","1.22M","AtBid","Consumer Cyclical","0.0010544347826086957"
"07-20 16:50:13.213","MDGL","Darkpool","213.18","7.06K","1.5M","AtBid","Healthcare","0.05203539823008849"
"07-20 16:50:13.204","CHPT","Darkpool","8.26","39.95K","330.03K","AtBid","Consumer Cyclical","0.012182888157092328"
"07-20 16:50:13.202","CROX","Darkpool","121.84","3.65K","444.59K","AtBid","Consumer Cyclical","0.006075591075591076"
"07-20 16:50:13.024","BA","Darkpool","213.61","23.25K","4.97M","AtAsk","Industrials","0.003905872077398549"
"07-20 16:50:13.009","NTRS","Darkpool","79.58","20.14K","1.6M","AtBid","Financial","0.009715870718765075"
"07-20 16:50:13.004","ANET","Darkpool","171.41","18.74K","3.21M","AtAsk","Technology","0.008004527399308077"
"07-20 16:50:09.228","CMA","Darkpool","52.93","7.19K","380.46K","AtBid","Financial","0.005522009679649689"
"07-20 16:50:09.223","DKNG","Darkpool","30.68","25.23K","774.21K","AtBid","Financial","0.005764442515476163"
"07-20 16:50:09.112","LVS","Darkpool","56.44","7.35K","414.95K","AtBid","Consumer Cyclical","0.002227271350237814"
"07-20 16:50:09.046","MELI","Darkpool","1198.34","1.85K","2.21M","AtBid","Consumer Cyclical","0.003995675675675676"
"07-20 16:50:08.994","KNX","Darkpool","55.85","18.64K","1.04M","AtAsk","Industrials","0.012895883777239709"
"07-20 16:50:08.907","PDD","Darkpool","74.88","21.49K","1.61M","AtBid","Consumer Cyclical","0.002222187752063039"
"07-20 16:50:08.770","JKS","Darkpool","42.41","8.11K","344.11K","AtBid","Technology","0.026309987029831387"
"07-20 16:50:08.766","XP","Darkpool","25.19","55.59K","1.4M","AtBid","Financial","0.013218472806829801"
"07-20 16:50:08.760","USB","Darkpool","39.14","37.94K","1.49M","AtBid","Financial","0.00248"
"07-20 16:50:08.718","NIO","Darkpool","10.32","108.49K","1.12M","AtBid","Consumer Cyclical","0.007640281690140845"
"07-20 16:50:08.701","DFS","Darkpool","102.45","10.35K","1.06M","AtBid","Financial","0.004107589161740787"
"07-20 16:50:04.989","RIG","Darkpool","8.19","204.18K","1.67M","AtAsk","Energy","0.030485397754419493"
"07-20 16:50:04.988","ABNB","Darkpool","145.28","16.91K","2.46M","AtAsk","Communication Services","0.004309448578126592"
"07-20 16:50:04.982","SPXL","Darkpool","94.84","3.17K","300.93K","AtBid","N/A","3173"
"07-20 16:50:04.955","QQQ","Darkpool","376.76","9.45K","3.56M","AtBid","Financial","0"
"07-20 16:50:04.657","BRK/B","Darkpool","346.61","6.25K","2.17M","AtAsk","N/A","6254"
"07-20 16:50:04.628","SNOW","Darkpool","176.33","6.66K","1.17M","AtBid","Technology","0.002283988744767003"
"07-20 16:50:04.566","C","Darkpool","47.41","20.77K","984.9K","AtBid","Financial","0.0010763730569948186"
