"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"09-01 17:43","QQQ","Darkpool","377.59","62.78K","23.71M","AtAsk","Financial","0"
"09-01 17:41","SQQQ","Darkpool","17.7811","17.22K","306.14K","AtBid","Financial","17217"
"09-01 17:31","FUTU","Darkpool","63.39","204.7K","12.98M","AtBid","Financial","0.35928236620733633"
"09-01 17:31","JD","Darkpool","34.1","119.1K","4.06M","AtBid","Consumer Cyclical","0.009994745415749729"
"09-01 17:31","ICSH","Darkpool","50.17","26.3K","1.32M","AtBid","N/A","26300"
"09-01 17:31","DLO","Darkpool","21.61","384.8K","8.32M","AtAsk","N/A","384800"
"09-01 17:31","RACE","Darkpool","308.32","10.1K","3.11M","AtBid","Consumer Cyclical","0.008741452644387658"
"09-01 17:31","BEKE","Darkpool","18.5","109.2K","2.02M","AtAsk","N/A","109200"
"09-01 17:31","BABA","Darkpool","95.01","539.9K","51.3M","AtAsk","Consumer Cyclical","0.026134754940081027"
"09-01 16:59","SPY","Darkpool","451.19","7.67K","3.46M","AtAsk","Financial","0"
"09-01 16:59","DG","Darkpool","130.27","9.88K","1.29M","AtAsk","Consumer Defensive","0.004529298064465285"
"09-01 16:59","PLTR","Darkpool","15.18","19.02K","288.8K","AtAsk","Technology","0.0010365226387432556"
"09-01 16:59","USO","Darkpool","76.92","51.27K","3.94M","AtBid","N/A","51268"
"09-01 16:59","SPY","Darkpool","451.19","350.0K","157.92M","AtAsk","Financial","0"
"09-01 16:56","RBLX","Darkpool","28.325","10.06K","284.84K","AtBid","Communication Services","0.0021136249370951716"
"09-01 16:56","QQQ","Darkpool","377.59","300.0K","113.28M","AtAsk","Financial","0"
"09-01 16:53","DLO","Darkpool","21.61","304.62K","6.58M","AtAsk","N/A","304618"
"09-01 16:53","GOOGL","Darkpool","135.66","423.97K","57.52M","AtAsk","Communication Services","0.0038963849494778498"
"09-01 16:53","TWLO","Darkpool","65.42","34.75K","2.27M","AtAsk","Communication Services","0.020433542729077412"
"09-01 16:53","BKI","Darkpool","75.76","733.38K","55.56M","AtBid","Technology","0.4911082721049583"
"09-01 16:53","MPW","Darkpool","7.29","236.92K","1.73M","AtBid","Real Estate","0.04026190010596434"
"09-01 16:53","ROKU","Darkpool","81.72","27.87K","2.28M","AtAsk","Communication Services","0.022566789217442835"
"09-01 16:53","DIS","Darkpool","81.64","41.69K","3.4M","AtBid","Communication Services","0.002280437643451418"
"09-01 16:53","AMZN","Darkpool","138.12","595.46K","82.24M","AtAsk","Consumer Cyclical","0.006584884108391843"
"09-01 16:53","OKTA","Darkpool","86.16","14.73K","1.27M","AtAsk","Technology","0.009579599537627784"
"09-01 16:53","SNAP","Darkpool","10.44","124.53K","1.3M","AtAsk","Communication Services","0.01232719023552223"
"09-01 16:53","ICE","Darkpool","117.01","16.16K","1.89M","AtAsk","Financial","0.0029002473384901707"
"09-01 16:53","VALE","Darkpool","13.99","104.48K","1.46M","AtAsk","Basic Materials","0.0026130058698780752"
"09-01 16:53","FCX","Darkpool","41.49","38.68K","1.6M","AtAsk","Basic Materials","0.0027122283023001573"
"09-01 16:53","RGEN","Darkpool","175.74","6.13K","1.08M","AtAsk","Healthcare","0.011808962060952029"
"09-01 16:53","SWKS","Darkpool","109.68","34.99K","3.84M","AtAsk","Technology","0.022037425650845564"
"09-01 16:53","MA","Darkpool","415.57","23.45K","9.74M","AtAsk","Financial","0.0025121809008514222"
