"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"08-31 17:28","PDD","Darkpool","98.97","961.4K","95.15M","AtBid","Consumer Cyclical","0.14092152546076722"
"08-31 17:28","BIDU","Darkpool","142.83","61.6K","8.8M","AtBid","Communication Services","0.022006026507544994"
"08-31 17:28","FUTU","Darkpool","59.6","486.6K","29.0M","AtAsk","Financial","0.8540635046237903"
"08-31 17:28","BZ","Darkpool","14.8","354.0K","5.24M","AtAsk","N/A","354000"
"08-31 17:28","GSHD","Darkpool","69.86","36.3K","2.54M","AtAsk","Financial","0.16464943142423755"
"08-31 17:28","TAL","Darkpool","7.05","597.8K","4.21M","AtBid","Consumer Defensive","0.13855536497973564"
"08-31 17:28","NXT","Darkpool","42.12","163.2K","6.87M","AtAsk","N/A","163200"
"08-31 17:28","JD","Darkpool","33.21","455.4K","15.12M","AtBid","Consumer Cyclical","0.038216683982640026"
"08-31 17:28","BABA","Darkpool","92.9","718.4K","66.74M","AtAsk","Consumer Cyclical","0.034775343487598094"
"08-31 17:26","NVDA","Darkpool","493.55","156.1K","77.04M","AtAsk","Technology","0.0065841248272458085"
"08-31 17:25","APO","Darkpool","87.3481","6.75K","589.6K","AtAsk","Financial","0.0015701871346235601"
"08-31 17:14","PYPL","Darkpool","62.51","334.0K","20.88M","AtBid","Financial","0.030479656532100108"
"08-31 17:14","DIS","Darkpool","83.68","91.23K","7.63M","AtBid","Communication Services","0.004989899915751902"
"08-31 17:14","DG","Darkpool","138.5","21.9K","3.03M","AtAsk","Consumer Defensive","0.01004370469945218"
"08-31 17:09","QRVO","Darkpool","107.39","6.39K","686.76K","AtBid","Technology","0.006582758506856615"
"08-31 17:05","S","Darkpool","18","25.39K","457.04K","AtBid","N/A","25391"
"08-31 17:05","BKLN","Darkpool","21.053","1.0M","21.05M","AtBid","N/A","1000000"
"08-31 16:55","VXX","Darkpool","21.5219","574.4K","12.36M","AtAsk","Financial","574402"
"08-31 16:54","GMED","Darkpool","52.5333","33.33K","1.75M","AtBid","Healthcare","0.043208370796445655"
"08-31 16:53","NUVA","Darkpool","39","44.44K","1.73M","AtBid","Healthcare","0.08496584246574988"
"08-31 16:50","RIOT","Darkpool","11.35","36.38K","412.92K","AtAsk","Technology","0.020760888474265864"
"08-31 16:50","BAX","Darkpool","40.6","13.11K","532.43K","AtAsk","Healthcare","0.0025983843181320524"
"08-31 16:50","SBUX","Darkpool","97.44","25.15K","2.45M","AtBid","Consumer Cyclical","0.0022426942920524473"
"08-31 16:50","TXRH","Darkpool","104.1","3.22K","335.62K","AtBid","Consumer Cyclical","0.00485610505189164"
"08-31 16:50","SPLG","Darkpool","52.97","22.4K","1.19M","AtBid","N/A","22398"
"08-31 16:50","ACHR","Darkpool","6.97","48.2K","335.93K","AtBid","N/A","48197"
"08-31 16:50","JWN","Darkpool","16.22","52.62K","853.42K","AtAsk","Consumer Cyclical","0.053902353686253554"
"08-31 16:50","RIVN","Darkpool","22.73","17.61K","400.18K","AtBid","Consumer Cyclical","0.0026622305914993857"
"08-31 16:50","AMD","Darkpool","105.72","32.91K","3.48M","AtBid","Technology","0.00204975599156223"
