"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"07-11 17:44:22.382","COIN","Darkpool","89.15","6.23K","555.49K","AtAsk","Technology","0.0033889212319689714"
"07-11 17:41:41.507","NVAX","Darkpool","9.62","163.51K","1.57M","AtBid","Healthcare","0.2008753430384283"
"07-11 17:41:37.069","NVAX","Darkpool","9.62","400.0K","3.85M","AtBid","Healthcare","0.4913930661735701"
"07-11 17:10:59.511","JD","Darkpool","36.02","331.1K","11.93M","AtAsk","Consumer Cyclical","0.027938839812294874"
"07-11 17:10:59.510","PBR","Darkpool","13.56","452.5K","6.14M","AtAsk","Energy","0.010945899220865427"
"07-11 17:10:59.506","VC","Darkpool","153.64","35.5K","5.45M","AtBid","Consumer Cyclical","0.1266666973521201"
"07-11 17:10:59.504","VIPS","Darkpool","16.21","164.3K","2.66M","AtBid","Consumer Cyclical","0.05006314156597696"
"07-11 17:10:59.456","SCHD","Darkpool","73.22","28.4K","2.08M","AtAsk","N/A","28400"
"07-11 17:10:59.453","TSM","Darkpool","101.26","513.8K","52.03M","AtAsk","Technology","0.0013284965459358453"
"07-11 17:10:59.448","BABA","Darkpool","91.79","934.3K","85.76M","AtAsk","Consumer Cyclical","0.044970753126545526"
"07-11 17:10:59.427","IAU","Darkpool","36.62","34.46K","1.26M","AtAsk","N/A","34460"
"07-11 17:10:59.425","HUYA","Darkpool","3.46","713.7K","2.47M","AtBid","Communication Services","0.8195028214057168"
"07-11 17:10:59.420","FLR","Darkpool","30.9","184.2K","5.69M","AtAsk","Industrials","0.1297970710875164"
"07-11 17:06:38.710","IVV","Darkpool","443.19","11.33K","5.02M","AtBid","N/A","11331"
"07-11 17:06:38.709","VGK","Darkpool","60.8267","5.0K","304.13K","AtBid","N/A","5000"
"07-11 17:06:38.708","IVV","Darkpool","443.19","2.65K","1.17M","AtBid","N/A","2645"
"07-11 17:06:38.707","USFR","Darkpool","50.3976","12.5K","629.97K","AtBid","N/A","12500"
"07-11 17:06:38.705","USFR","Darkpool","50.3976","14.0K","705.57K","AtBid","N/A","14000"
"07-11 17:06:38.702","VTI","Darkpool","220.71","1.9K","419.35K","AtAsk","N/A","1900"
"07-11 17:06:38.701","IVV","Darkpool","443.19","4.49K","1.99M","AtBid","N/A","4487"
