"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"01-18 17:30","LI","Darkpool","28.91","204.8K","5.92M","AtBid","Consumer Cyclical","0.021369126352860295"
"01-18 17:29","MNSO","Darkpool","20.78","53.2K","1.11M","AtBid","N/A","53200"
"01-18 17:29","RGNX","Darkpool","13.77","28.6K","393.82K","AtAsk","Healthcare","0.07278806116986498"
"01-18 17:29","PIPR","Darkpool","168.6","8.1K","1.37M","NoMatch","Financial","0.04742696978550714"
"01-18 17:29","UTI","Darkpool","13.9","179.3K","2.49M","AtBid","Consumer Defensive","0.5529449065493811"
"01-18 17:29","PIPR","Darkpool","168.6","3.8K","640.68K","NoMatch","Financial","0.022249689529003348"
"01-18 17:29","IPAR","Darkpool","135.63","4.1K","556.08K","NoMatch","Consumer Defensive","0.022782259554504584"
"01-18 17:29","NXT","Darkpool","42.93","10.1K","433.59K","AtBid","N/A","10100"
"01-18 17:29","HWC","Darkpool","44.77","46.68K","2.09M","AtBid","Financial","0.054676047696881294"
"01-18 17:29","MSFT","Darkpool","393.87","575.2K","226.55M","AtAsk","Technology","0.007857058545678851"
"01-18 17:29","FATE","Darkpool","4.33","469.9K","2.03M","AtBid","Healthcare","0.506505425692803"
"01-18 17:29","JEPI","Darkpool","55.21","21.47K","1.19M","AtAsk","N/A","21471"
"01-18 17:29","KRNT","Darkpool","15.81","225.07K","3.56M","AtAsk","Industrials","0.4505524163016007"
"01-18 17:29","LNN","Darkpool","129.62","14.4K","1.87M","NoMatch","Industrials","0.13155228591281481"
"01-18 17:29","URA","Darkpool","30.78","33.1K","1.02M","AtBid","N/A","33100"
"01-18 17:29","VALE","Darkpool","14.04","204.0K","2.86M","AtBid","Basic Materials","0.0047410884751002596"
"01-18 17:29","ALG","Darkpool","202.55","9.5K","1.92M","NoMatch","Industrials","0.083508767673422"
"01-18 17:29","ALG","Darkpool","202.55","1.5K","303.82K","NoMatch","Industrials","0.013185594895803473"
"01-18 17:14","SPY","Darkpool","476.49","50.37K","24.0M","AtBid","Financial","0"
"01-18 17:04","SPY","Darkpool","476.49","193.7K","92.3M","AtBid","Financial","0"
"01-18 17:01","IWM","Darkpool","190.6","46.17K","8.8M","AtBid","Financial","0"
"01-18 17:00","QQQ","Darkpool","412.99","89.1K","36.8M","AtBid","Financial","0"
"01-18 16:58","QQQ","Darkpool","412.99","112.35K","46.4M","AtBid","Financial","0"
"01-18 16:55","VALE","Darkpool","14.04","1.62M","22.74M","AtBid","Basic Materials","0.03763462087156718"
"01-18 16:55","CAT","Darkpool","281.9","14.34K","4.04M","AtBid","Industrials","0.0028225407585491706"
"01-18 16:55","ALTM","Darkpool","5.42","128.46K","696.25K","AtBid","Energy","0.029706377826974033"
"01-18 16:55","TECK","Darkpool","37.31","36.6K","1.37M","AtAsk","Basic Materials","0.0072335034851738434"
"01-18 16:55","ENB","Darkpool","35.8","164.29K","5.88M","AtBid","Energy","0.007741911645312832"
"01-18 16:53","NVDA","Darkpool","571.07","87.38K","49.9M","AtBid","Technology","0.003687589198680706"
"01-18 16:53","T","Darkpool","16.4","570.02K","9.35M","AtAsk","Communication Services","0.00797873418181382"
"01-18 16:53","PYPL","Darkpool","62.09","202.13K","12.55M","AtBid","Financial","0.018911876088674555"
"01-18 16:53","NLY","Darkpool","19.19","39.59K","759.71K","AtAsk","Real Estate","0.00794037085352747"
"01-18 16:53","TSLA","Darkpool","211.88","66.96K","14.19M","AtAsk","Consumer Cyclical","0.002422251789114766"
"01-18 16:53","WMB","Darkpool","33.85","124.13K","4.2M","AtBid","Energy","0.010244050455824015"
"01-18 16:53","FAST","Darkpool","67.93","16.76K","1.14M","AtAsk","Industrials","0.0029392287930837015"
"01-18 16:53","MDB","Darkpool","392.18","5.02K","1.97M","AtBid","Technology","0.0072298704052925185"
"01-18 16:53","AMD","Darkpool","162.67","24.43K","3.97M","AtBid","Technology","0.0015280652415329756"
"01-18 16:53","ACMR","Darkpool","19.9","68.38K","1.36M","AtBid","Technology","0.13768601081860365"
"01-18 16:53","GME","Darkpool","14.29","23.01K","328.76K","AtBid","Consumer Cyclical","0.008639136912445469"
"01-18 16:53","DKNG","Darkpool","37.54","29.1K","1.09M","AtBid","Financial","0.006546431486542943"
"01-18 16:53","MSFT","Darkpool","393.87","211.69K","83.38M","AtBid","Technology","0.0028916215638643186"
"01-18 16:53","ORLY","Darkpool","1015.53","5.0K","5.07M","NoMatch","Consumer Cyclical","0.008529648825464626"
"01-18 16:53","MDT","Darkpool","86.29","46.06K","3.97M","AtBid","Healthcare","0.0034668790048644972"
"01-18 16:53","META","Darkpool","376.13","60.34K","22.7M","AtBid","Communication Services","0.0023552359765202915"
"01-18 16:53","NMR","Darkpool","4.93","76.21K","375.73K","AtBid","Financial","0.0026994586674902537"
"01-18 16:53","NVAX","Darkpool","4.11","70.96K","291.64K","AtAsk","Healthcare","0.06337623501668142"
"01-18 16:53","GWW","Darkpool","872.2","1.57K","1.37M","NoMatch","Industrials","0.00348836981510705"
"01-18 16:53","BK","Darkpool","54.64","30.35K","1.66M","AtBid","Financial","0.003955906939086094"
"01-18 16:53","APLS","Darkpool","63.88","9.42K","601.56K","AtBid","Healthcare","0.009730159641883009"
"01-18 16:53","RNR","Darkpool","209.74","10.36K","2.17M","NoMatch","Financial","0.020643831692832855"
"01-18 16:53","CZR","Darkpool","46.53","10.65K","495.73K","AtBid","Consumer Cyclical","0.005179950679518221"
"01-18 16:53","CRWD","Darkpool","283.11","4.91K","1.39M","AtBid","Technology","0.002096906537776356"
"01-18 16:53","GM","Darkpool","34.58","40.42K","1.4M","AtBid","Consumer Cyclical","0.0029581599364670204"
"01-18 16:53","XOM","Darkpool","96.8","51.71K","5.01M","AtBid","Energy","0.0012959156530482363"
"01-18 16:53","EPD","Darkpool","26.71","302.12K","8.07M","AtBid","Energy","0.021143493027070945"
"01-18 16:53","GOOG","Darkpool","144.99","139.97K","20.29M","AtBid","Communication Services","0.0012088643773505655"
"01-18 16:53","IRON","Darkpool","62.07","7.75K","481.23K","AtBid","N/A","7753"
"01-18 16:53","DVN","Darkpool","41.08","27.67K","1.14M","AtBid","Energy","0.0043461456333956944"
"01-18 16:53","HUBB","Darkpool","325.69","4.77K","1.55M","NoMatch","Industrials","0.008923927420270537"
"01-18 16:53","POOL","Darkpool","387","4.21K","1.63M","NoMatch","Consumer Cyclical","0.011200984706634599"
"01-18 16:53","VZ","Darkpool","38.94","260.39K","10.14M","AtBid","Communication Services","0.006195824447421497"
"01-18 16:53","EXEL","Darkpool","22.27","12.07K","268.84K","AtBid","Healthcare","0.004002763962894551"
"01-18 16:53","SE","Darkpool","35.84","45.6K","1.63M","AtAsk","Communication Services","0.007932596690090023"
"01-18 16:53","BSM","Darkpool","16.14","20.54K","331.58K","AtBid","Energy","0.012271632147504445"
"01-18 16:53","NVAX","Darkpool","4.11","304.62K","1.25M","AtAsk","Healthcare","0.2720643640107869"
"01-18 16:53","ESGR","Darkpool","266.7","2.0K","534.47K","NoMatch","Financial","0.015092336632610504"
"01-18 16:53","FL","Darkpool","26.94","24.37K","656.64K","AtAsk","Consumer Cyclical","0.029928375849026117"
"01-18 16:53","AI","Darkpool","24.06","11.66K","280.52K","AtBid","Real Estate","0.011344138225254478"
"01-18 16:53","PIPR","Darkpool","168.6","2.59K","436.84K","NoMatch","Financial","0.015170775149907284"
"01-18 16:53","ORIC","Darkpool","9.215","94.3K","868.95K","AtBid","Healthcare","0.3025803512764805"
"01-18 16:53","COIN","Darkpool","124.34","82.62K","10.27M","AtAsk","Technology","0.039502724369837525"
"01-18 16:53","C","Darkpool","51.11","19.44K","993.78K","AtAsk","Financial","0.0010186031809294685"
"01-18 16:53","AAL","Darkpool","13.82","133.86K","1.85M","AtAsk","Industrials","0.020792872091792758"
"01-18 16:53","TPX","Darkpool","50.61","25.87K","1.31M","AtAsk","Consumer Cyclical","0.015582878247476464"
"01-18 16:53","BLDR","Darkpool","165.68","19.56K","3.24M","AtBid","Industrials","0.01622904200677067"
"01-18 16:53","ALL","Darkpool","152.92","12.71K","1.94M","AtBid","Financial","0.004892063212245782"
"01-18 16:53","IVV","Darkpool","478.69","82.77K","39.62M","AtBid","N/A","82774"
"01-18 16:53","APP","Darkpool","43.09","6.09K","262.29K","AtBid","N/A","6087"
"01-18 16:53","CLX","Darkpool","143.35","9.68K","1.39M","AtBid","Consumer Defensive","0.007818820169204536"
"01-18 16:52","AI","Darkpool","24.06","179.53K","4.32M","AtBid","Real Estate","0.17468065798453652"
"01-18 16:52","FELE","Darkpool","94.09","24.16K","2.27M","NoMatch","Industrials","0.06103565215756824"
"01-18 16:52","MTRN","Darkpool","119.89","9.03K","1.08M","NoMatch","Basic Materials","0.04449412972013813"
"01-18 16:52","SCHW","Darkpool","62.72","36.29K","2.28M","AtBid","Financial","0.0021853349266051075"
"01-18 16:52","AA","Darkpool","26.75","47.34K","1.27M","AtAsk","Basic Materials","0.026785632747881483"
"01-18 16:52","GS","Darkpool","376.91","6.3K","2.37M","AtAsk","Financial","0.0019415558991348607"
"01-18 16:52","WEN","Darkpool","19.26","74.81K","1.44M","AtBid","Consumer Cyclical","0.03971916091886859"
"01-18 16:52","WFC","Darkpool","46.44","81.78K","3.8M","AtAsk","Financial","0.002254845295242407"
"01-18 16:52","META","Darkpool","376.13","289.89K","109.04M","AtBid","Communication Services","0.011315054647245552"
"01-18 16:52","CDNS","Darkpool","279.01","6.61K","1.84M","AtBid","Technology","0.002452549759322956"
"01-18 16:52","SIGI","Darkpool","104.76","13.42K","1.41M","NoMatch","Financial","0.022487401599600592"
"01-18 16:52","ARM","Darkpool","74.23","34.14K","2.53M","AtBid","N/A","34139"
"01-18 16:52","BA","Darkpool","211.61","9.41K","1.99M","AtAsk","Industrials","0.0015579193444895123"
"01-18 16:52","ANET","Darkpool","257.56","28.2K","7.26M","AtBid","Technology","0.011129495532153956"
