"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"09-13 17:20","FRSH","Darkpool","20.95","154.1K","3.23M","AtAsk","N/A","154100"
"09-13 17:20","NVDA","Darkpool","454.85","241.0K","109.62M","AtBid","Technology","0.010165112641679947"
"09-13 17:20","ACRS","Darkpool","7.58","90.1K","682.96K","AtBid","Healthcare","0.17021240581312583"
"09-13 17:20","META","Darkpool","305.06","418.7K","127.73M","AtBid","Communication Services","0.0190556530966514"
"09-13 17:20","MMSI","Darkpool","67.76","72.1K","4.89M","AtAsk","Healthcare","0.12803255585548992"
"09-13 17:20","SMTC","Darkpool","22.87","135.5K","3.1M","AtAsk","Technology","0.21466210283946474"
"09-13 17:11","C","Darkpool","42.37","35.04K","1.48M","AtBid","Financial","0.001877716620801006"
"09-13 17:11","USB","Darkpool","35.15","43.32K","1.52M","AtBid","Financial","0.002832676634471976"
"09-13 17:07","ENB","Darkpool","34.29","353.07K","12.11M","AtBid","Energy","0.0174762679594897"
"09-13 17:07","NXE","Darkpool","6.05","134.57K","814.12K","AtBid","Energy","0.02788232879825665"
"09-13 17:07","WPM","Darkpool","42.46","34.88K","1.48M","AtBid","Basic Materials","0.007713679775911101"
"09-13 17:07","CGC","Darkpool","1.15","776.47K","892.94K","AtAsk","Healthcare","0.14145510999602884"
"09-13 17:07","CLS","Darkpool","23.37","13.57K","317.11K","AtBid","Technology","0.012224740516165861"
"09-13 17:07","BN","Darkpool","35.2","81.35K","2.86M","AtBid","N/A","81351"
"09-13 17:03","BEKE","Darkpool","16.05","496.41K","7.97M","AtBid","N/A","496406"
"09-13 16:59","ISRG","Darkpool","302.7","221.5K","67.05M","AtBid","Healthcare","0.06338525938677529"
"09-13 16:57","MARA","Darkpool","9.89","297.21K","2.94M","AtBid","Financial","0.17148850958901557"
"09-13 16:57","QBTS","Darkpool","1.06","282.6K","299.55K","AtAsk","N/A","282599"
"09-13 16:57","SMTC","Darkpool","21.53","29.17K","628.07K","AtBid","Technology","0.04621492888585141"
"09-13 16:55","PGY","Darkpool","1.9","416.22K","790.83K","AtBid","N/A","416224"
"09-13 16:55","BKLN","Darkpool","21.1871","1.5M","31.78M","AtBid","N/A","1500000"
"09-13 16:54","VZ","Darkpool","34.3","183.06K","6.28M","AtAsk","Communication Services","0.0043577027894993025"
"09-13 16:54","PATH","Darkpool","18.16","83.0K","1.51M","AtBid","N/A","82995"
"09-13 16:54","KO","Darkpool","58.44","508.45K","29.71M","AtBid","Consumer Defensive","0.013059122753085534"
"09-13 16:54","CHPT","Darkpool","5.8","446.78K","2.59M","AtAsk","Consumer Cyclical","0.14572235594956195"
"09-13 16:54","AAPL","Darkpool","174.21","198.05K","34.5M","AtAsk","Technology","0.0012681473039303866"
"09-13 16:54","DIS","Darkpool","83.48","24.84K","2.07M","AtAsk","Communication Services","0.0013583956759428077"
"09-13 16:54","ISRG","Darkpool","302.7","10.91K","3.3M","AtBid","Healthcare","0.0031234767774566694"
"09-13 16:54","TOST","Darkpool","20.57","120.7K","2.48M","AtBid","N/A","120698"
"09-13 16:54","VIRT","Darkpool","16.89","82.18K","1.39M","AtBid","Financial","0.092683040659238"
"09-13 16:54","EA","Darkpool","121.68","43.88K","5.34M","AtAsk","Communication Services","0.017891460730529163"
"09-13 16:54","BMY","Darkpool","59.65","263.83K","15.74M","AtBid","Healthcare","0.012643135163139444"
"09-13 16:54","NVDA","Darkpool","454.85","324.2K","147.46M","AtBid","Technology","0.013674354163153516"
"09-13 16:54","INTC","Darkpool","38.71","215.24K","8.33M","AtBid","Technology","0.0051441786806804"
"09-13 16:54","AMZN","Darkpool","144.85","285.25K","41.32M","AtBid","Consumer Cyclical","0.003154439840185784"
"09-13 16:54","C","Darkpool","42.37","181.18K","7.68M","AtBid","Financial","0.0097079390683909"
"09-13 16:54","SNOW","Darkpool","165.34","8.11K","1.34M","AtAsk","Technology","0.0028444592012390768"
"09-13 16:54","UPST","Darkpool","30.26","81.65K","2.47M","AtBid","Financial","0.11333928586574414"
"09-13 16:54","PYPL","Darkpool","62.84","21.74K","1.37M","AtBid","Financial","0.0019836297208946654"
"09-13 16:52","PGY","Darkpool","1.9","494.97K","940.44K","AtBid","N/A","494970"
"09-13 16:52","OTLY","Darkpool","1.02","451.38K","460.41K","AtAsk","N/A","451380"
"09-13 16:52","PGY","Darkpool","1.9","620.0K","1.18M","AtBid","N/A","620005"
"09-13 16:44","AMZN","Darkpool","144.85","100.0K","14.48M","AtBid","Consumer Cyclical","0.0011058664591916394"
"09-13 16:41","C","Darkpool","42.37","74.98K","3.18M","AtBid","Financial","0.004017562331832829"
"09-13 16:40","QQQ","Darkpool","374.21","31.04K","11.61M","AtBid","Financial","0"
"09-13 16:39","FSLR","Darkpool","170.5","3.7K","630.85K","AtBid","Technology","0.0036571189997364403"
"09-13 16:39","PSX","Darkpool","123.17","12.1K","1.49M","AtAsk","Energy","0.0027248362241691325"
"09-13 16:39","LUV","Darkpool","28.79","34.4K","990.38K","AtBid","Industrials","0.005799778446777351"
"09-13 16:39","NIO","Darkpool","10.07","169.66K","1.71M","AtBid","Consumer Cyclical","0.013352305229823898"
"09-13 16:39","SNAP","Darkpool","9.29","66.55K","618.28K","AtBid","Communication Services","0.006588010123886713"
"09-13 16:39","GRAB","Darkpool","3.53","169.46K","598.19K","AtAsk","N/A","169458"
"09-13 16:35","EDU","Darkpool","58.28","4.34K","252.88K","AtAsk","Consumer Defensive","0.0030183634127496353"
"09-13 16:35","AEO","Darkpool","14.9","37.19K","554.16K","AtBid","Consumer Cyclical","0.02060698554092952"
"09-13 16:35","SQ","Darkpool","54.15","9.41K","509.39K","AtAsk","Technology","0.0017220859631848667"
"09-13 16:35","TMO","Darkpool","510.9","10.3K","5.26M","AtBid","Healthcare","0.0026742232009913758"
"09-13 16:35","SNAP","Darkpool","9.29","59.38K","551.69K","AtBid","Communication Services","0.005878457488122435"
"09-13 16:34","IWM","Darkpool","184.345","125.86K","23.2M","AtAsk","Financial","0"
"09-13 16:34","IWM","Darkpool","184.345","125.86K","23.2M","AtAsk","Financial","0"
"09-13 16:29","LYV","Darkpool","82.48","16.4K","1.35M","AtBid","Communication Services","0.010441753470162367"
"09-13 16:24","QQQ","Darkpool","374.21","155.84K","58.32M","AtBid","Financial","0"
"09-13 16:24","PINS","Darkpool","26.3","10.46K","274.97K","AtBid","Communication Services","0.0018091765817705263"
"09-13 16:24","SABR","Darkpool","4.56","104.61K","477.02K","AtBid","Technology","0.03177340243288526"
"09-13 16:23","PINS","Darkpool","26.3","10.46K","274.97K","AtBid","Communication Services","0.0018091765817705263"
"09-13 16:23","INTC","Darkpool","38.71","52.0K","2.01M","AtBid","Technology","0.001242786152180732"
"09-13 16:23","NIO","Darkpool","10.07","41.6K","418.91K","AtBid","Consumer Cyclical","0.003273954800869239"
"09-13 16:23","DIS","Darkpool","83.48","22.73K","1.9M","AtAsk","Communication Services","0.0012429353251650953"
"09-13 16:23","MRNA","Darkpool","108.59","4.0K","434.36K","AtAsk","Healthcare","0.0011640833106720265"
"09-13 16:23","LUV","Darkpool","28.79","25.7K","739.9K","AtBid","Industrials","0.0043329740140168"
"09-13 16:23","UPST","Darkpool","30.26","10.18K","307.93K","AtBid","Financial","0.014125939385033282"
"09-13 16:23","ARKK","Darkpool","43.43","13.45K","584.22K","AtBid","Financial","13452"
"09-13 16:23","PINS","Darkpool","26.3","22.31K","586.7K","AtBid","Communication Services","0.003860268884374644"
"09-13 16:23","MRNA","Darkpool","108.59","7.06K","766.32K","AtAsk","Healthcare","0.002053733980853123"
"09-13 16:23","BABA","Darkpool","87.64","111.95K","9.81M","AtBid","Consumer Cyclical","0.005419367455670997"
"09-13 16:22","SABR","Darkpool","4.56","291.49K","1.33M","AtBid","Technology","0.0885348348643698"
"09-13 16:21","WBA","Darkpool","21.9","23.6K","516.84K","AtAsk","Healthcare","0.00330075639224378"
"09-13 16:20","AAPL","Darkpool","174","300.0K","52.2M","AtBid","Technology","0.0019209793189450784"
"09-13 16:19","BMY","Darkpool","59.65","966.14K","57.63M","AtBid","Healthcare","0.04629932994062479"
"09-13 16:19","GOOGL","Darkpool","136.71","356.13K","48.69M","AtBid","Communication Services","0.0032728593248101856"
"09-13 16:19","SQ","Darkpool","54.15","39.38K","2.13M","AtAsk","Technology","0.007209255587985886"
"09-13 16:19","PYPL","Darkpool","62.84","88.83K","5.58M","AtBid","Financial","0.008106262506651016"
"09-13 16:18","IWM","Darkpool","182.97","360.0K","65.87M","AtAsk","Financial","0"
"09-13 16:18","GS","Darkpool","334.98","69.0K","23.11M","AtBid","Financial","0.020003871009960483"
"09-13 16:18","JPM","Darkpool","146.41","1.3M","190.33M","AtBid","Financial","0.044943153403501655"
"09-13 16:17","AKAM","Darkpool","104.79","38.4K","4.02M","AtBid","Technology","0.025797964983965287"
"09-13 16:17","QQQ","Darkpool","374.25","237.5K","88.88M","AtBid","Financial","0"
"09-13 16:17","IVV","Darkpool","448.9","3.28K","1.47M","AtBid","N/A","3282"
"09-13 16:17","QQQ","Darkpool","374.179","300.0K","112.25M","AtBid","Financial","0"
"09-13 16:17","QQQ","Darkpool","374.189","40.0K","14.97M","AtBid","Financial","0"
"09-13 16:17","QQQ","Darkpool","374.189","100.0K","37.42M","AtBid","Financial","0"
"09-13 16:17","QQQ","Darkpool","374.189","10.0K","3.74M","AtBid","Financial","0"
"09-13 16:17","QQQ","Darkpool","374.189","135.0K","50.52M","AtBid","Financial","0"
"09-13 16:17","QQQ","Darkpool","374.189","50.0K","18.71M","AtBid","Financial","0"
"09-13 16:17","QQQ","Darkpool","374.189","10.0K","3.74M","AtBid","Financial","0"
"09-13 16:17","QQQ","Darkpool","374.189","55.0K","20.58M","AtBid","Financial","0"
"09-13 16:17","SPY","Darkpool","446.455","500.0K","223.23M","AtBid","Financial","0"
"09-13 16:17","SPY","Darkpool","446.445","292.0K","130.36M","AtBid","Financial","0"
