"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"01-09 17:28","MNDY","Darkpool","192.05","13.21K","2.54M","AtBid","N/A","13210"
"01-09 17:28","PDD","Darkpool","150.48","109.2K","16.43M","AtAsk","Consumer Cyclical","0.008427535064905109"
"01-09 17:28","NVDA","Darkpool","531.4","515.9K","274.15M","AtAsk","Technology","0.0217717710272252"
"01-09 17:28","KWR","Darkpool","195.98","3.7K","725.13K","NoMatch","Basic Materials","0.026857951416288738"
"01-09 17:28","BOX","Darkpool","25.06","91.7K","2.3M","AtBid","Technology","0.06661306094998462"
"01-09 17:28","SM","Darkpool","38.06","11.7K","445.3K","AtBid","Energy","0.010252912177585347"
"01-09 17:28","REPL","Darkpool","9.31","417.3K","3.89M","AtBid","Healthcare","0.9624409772634447"
"01-09 17:28","REPL","Darkpool","9.31","85.9K","799.73K","AtBid","Healthcare","0.19811569601468942"
"01-09 17:28","SE","Darkpool","38.14","155.7K","5.94M","AtAsk","Communication Services","0.027310965590537327"
"01-09 17:28","IPAR","Darkpool","138.32","6.3K","871.42K","NoMatch","Consumer Defensive","0.03500638866593153"
"01-09 17:28","VAL","Darkpool","65.62","26.2K","1.72M","AtBid","Energy","0.03921325870321813"
"01-09 17:28","AZZ","Darkpool","57.07","13.4K","764.74K","AtBid","Industrials","0.05488972183814209"
"01-09 17:14","PFE","Darkpool","29.4","514.38K","15.12M","AtBid","Healthcare","0.009113668699379655"
"01-09 17:14","GS","Darkpool","383.74","5.2K","2.0M","AtAsk","Financial","0.0016032675876049458"
"01-09 17:14","AMD","Darkpool","149.26","71.91K","10.73M","AtAsk","Technology","0.004498069599208726"
"01-09 17:14","FCX","Darkpool","41.7","342.82K","14.3M","AtBid","Basic Materials","0.024299826210207768"
"01-09 17:14","GRFS","Darkpool","8.7","175.77K","1.53M","AtAsk","Healthcare","0.021031341593935934"
"01-09 17:14","SNAP","Darkpool","17.05","338.22K","5.77M","AtAsk","Communication Services","0.027727774531790074"
"01-09 17:14","MNDY","Darkpool","192.05","30.78K","5.91M","AtBid","N/A","30784"
