"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"06-02 17:28:57.532","ICSH","Darkpool","50.08","19.89K","995.99K","AtBid","N/A","19888"
"06-02 17:28:56.962","BIDU","Darkpool","133.45","387.1K","51.66M","AtBid","Communication Services","0.1385792087683501"
"06-02 17:28:56.959","CHGG","Darkpool","9.61","269.4K","2.59M","AtAsk","Consumer Defensive","0.23245196275353344"
"06-02 17:28:56.957","PDD","Darkpool","69.54","1.48M","103.21M","AtBid","Consumer Cyclical","0.21625432805164363"
"06-02 17:28:56.956","MANU","Darkpool","18.82","34.2K","643.64K","AtAsk","Consumer Cyclical","0.06841153144774083"
"06-02 17:28:56.242","VIPS","Darkpool","15.94","753.6K","12.01M","AtAsk","Consumer Cyclical","0.22962619284309332"
"06-02 17:28:56.215","AJRD","Darkpool","54.32","5.9K","320.49K","AtBid","Industrials","0.007831889318784391"
"06-02 17:28:56.214","TAL","Darkpool","6.21","1.46M","9.08M","AtAsk","Consumer Defensive","0.33490721947395835"
"06-02 17:28:56.210","VALE","Darkpool","13.68","157.97K","2.16M","AtBid","Basic Materials","0.003959734190969044"
"06-02 17:28:56.199","FTCH","Darkpool","5.03","698.3K","3.51M","AtBid","Consumer Cyclical","0.2168753973570812"
"06-02 17:28:56.152","CPNG","Darkpool","16.53","369.7K","6.11M","AtAsk","N/A","369700"
"06-02 17:16:45.730","QQQ","Darkpool","354.65","50.0K","17.73M","AtBid","Financial","0"
"06-02 17:13:09.709","IWM","Darkpool","182.02","250.0K","45.51M","AtAsk","Financial","0"
"06-02 17:12:30.705","IWM","Darkpool","182.02","500.0K","91.01M","AtAsk","Financial","0"
"06-02 17:05:24.608","QQQ","Darkpool","354.65","77.95K","27.64M","AtBid","Financial","0"
"06-02 17:04:38.919","IWM","Darkpool","182.02","63.5K","11.56M","AtAsk","Financial","0"
"06-02 17:00:02.458","BFAM","Darkpool","91.25","1.01M","92.16M","AtAsk","Consumer Cyclical","1.7656954514163465"
"06-02 16:57:31.844","DDOG","Darkpool","98.77","49.52K","4.89M","AtBid","Technology","0.016954031329761306"
"06-02 16:57:31.759","COIN","Darkpool","64.55","4.2K","270.92K","AtAsk","Technology","0.0022820272244488556"
"06-02 16:57:31.459","CELH","Darkpool","138.17","2.86K","395.58K","AtAsk","Consumer Defensive","0.006187683751568237"
"06-02 16:57:31.406","QQQ","Darkpool","354.65","24.85K","8.81M","AtBid","Financial","0"
"06-02 16:57:31.175","TMUS","Darkpool","131.19","129.97K","17.05M","AtAsk","Communication Services","0.02239502964811929"
"06-02 16:57:30.883","GDX","Darkpool","31.41","232.39K","7.3M","AtAsk","Financial","232394"
"06-02 16:54:14.510","DBC","Darkpool","22.7","39.08K","887.16K","AtAsk","N/A","39082"
"06-02 16:54:14.481","AAPL","Darkpool","180.95","1.89M","342.42M","AtBid","Technology","0.012044102837551838"
"06-02 16:54:14.475","AZO","Darkpool","2381.23","7.46K","17.77M","NoMatch","Consumer Cyclical","0.04070227182713873"
"06-02 16:51:27.087","VALE","Darkpool","13.68","247.17K","3.38M","AtBid","Basic Materials","0.0061957937248357745"
"06-02 16:51:27.078","SCHW","Darkpool","54.37","66.17K","3.6M","AtAsk","Financial","0.004448728952518035"
"06-02 16:51:27.067","H","Darkpool","115.08","36.5K","4.2M","AtAsk","Consumer Cyclical","0.080054230780662"
"06-02 16:51:27.055","DG","Darkpool","166.12","6.08K","1.01M","AtAsk","Consumer Defensive","0.002791180219575906"
"06-02 16:51:27.054","ARR","Darkpool","5.15","205.03K","1.06M","AtAsk","Real Estate","0.1056241362376514"
"06-02 16:51:27.049","TMUS","Darkpool","131.19","19.35K","2.54M","AtAsk","Communication Services","0.0033348726922343675"
"06-02 16:51:27.047","CVS","Darkpool","69.99","110.48K","7.73M","AtBid","Healthcare","0.008643536938601168"
"06-02 16:51:27.046","WYNN","Darkpool","100.35","28.12K","2.82M","AtAsk","Consumer Cyclical","0.029311398254716615"
"06-02 16:51:27.033","LUV","Darkpool","30.07","145.68K","4.38M","AtBid","Industrials","0.024583463425840533"
"06-02 16:51:27.027","HON","Darkpool","198.85","29.51K","5.87M","AtAsk","Industrials","0.004654317034419413"
"06-02 16:51:27.025","ILMN","Darkpool","207.31","24.44K","5.07M","AtAsk","Healthcare","0.015489653027778692"
"06-02 16:51:27.016","PCAR","Darkpool","73.3","35.84K","2.63M","AtBid","Industrials","0.006991828115321275"
"06-02 16:51:27.003","FCX","Darkpool","37.19","85.13K","3.17M","AtBid","Basic Materials","0.005970194174290682"
