"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"07-13 17:23:30.035","COIN","Darkpool","109.15","2.5K","272.88K","AtBid","Technology","0.0013597019868275444"
"07-13 17:10:00.302","RIVN","Darkpool","25.45","1.28M","32.53M","AtAsk","Consumer Cyclical","0.2083645187193412"
"07-13 17:09:25.433","QQQ","Darkpool","379.15","40.0K","15.17M","AtAsk","Financial","0"
"07-13 17:08:47.929","QQQ","Darkpool","379.15","50.0K","18.96M","AtAsk","Financial","0"
"07-13 17:08:27.112","PDD","Darkpool","80.93","1.22M","98.9M","AtAsk","Consumer Cyclical","0.1791347995273597"
"07-13 17:08:26.945","SMCI","Darkpool","294.05","65.6K","19.29M","AtBid","Technology","0.14374743785530927"
"07-13 17:08:26.928","STNE","Darkpool","12.85","237.8K","3.06M","AtBid","Technology","0.08336525729554327"
"07-13 17:08:13.926","IWM","Darkpool","193.42","100.0K","19.34M","AtAsk","Financial","0"
"07-13 17:07:12.920","SPY","Darkpool","449.56","150.0K","67.43M","AtAsk","Financial","0"
"07-13 17:01:08.266","COIN","Darkpool","108.8","2.39K","259.92K","AtBid","Technology","0.0012993312186124013"
"07-13 17:00:35.296","RIVN","Darkpool","25.45","1.28M","32.53M","AtAsk","Consumer Cyclical","0.2083645187193412"
"07-13 16:56:33.689","CELH","Darkpool","148.71","10.34K","1.54M","AtBid","Consumer Defensive","0.021293407079053448"
"07-13 16:56:33.626","CMCSA","Darkpool","42.56","60.75K","2.59M","AtAsk","Communication Services","0.001471681507977927"
"07-13 16:56:33.617","CSCO","Darkpool","51.53","43.43K","2.24M","AtAsk","Technology","0.001066605990383544"
"07-13 16:56:33.415","XBI","Darkpool","84.68","3.42K","289.52K","AtBid","Financial","3419"
"07-13 16:55:50.007","IWM","Darkpool","193.42","34.25K","6.62M","AtAsk","Financial","0"
"07-13 16:55:43.775","QQQ","Darkpool","379.15","66.0K","25.02M","AtAsk","Financial","0"
"07-13 16:53:00.608","BABA","Darkpool","96.61","179.81K","17.37M","AtAsk","Consumer Cyclical","0.008654860420033477"
"07-13 16:53:00.605","BHP","Darkpool","62.33","122.29K","7.62M","AtBid","Basic Materials","0.005045876140157074"
"07-13 16:53:00.603","MRK","Darkpool","106.32","1.96M","208.0M","AtBid","Healthcare","0.07719112016848144"
"07-13 16:53:00.577","GOOGL","Darkpool","124.54","449.11K","55.93M","AtBid","Communication Services","0.004098127418569629"
"07-13 16:52:56.778","UNH","Darkpool","447.75","229.58K","102.79M","AtBid","Healthcare","0.024755268588323758"
"07-13 16:52:56.774","CVS","Darkpool","71.22","31.57K","2.25M","AtAsk","Healthcare","0.002470203957894208"
"07-13 16:52:56.773","WBD","Darkpool","13.1","174.23K","2.28M","AtAsk","N/A","174229"
"07-13 16:52:56.756","MTCH","Darkpool","47.62","91.67K","4.37M","AtAsk","Communication Services","0.03310828590972007"
"07-13 16:52:56.755","KRE","Darkpool","43.95","249.72K","10.98M","AtAsk","N/A","249723"
"07-13 16:52:56.753","TSLA","Darkpool","277.9","2.77M","770.38M","AtAsk","Consumer Cyclical","0.10232628595076172"
"07-13 16:52:53.438","INTC","Darkpool","33.87","2.63M","89.14M","AtAsk","Technology","0.06315285008263705"
"07-13 16:52:49.793","SPY","Darkpool","449.56","6.62K","2.98M","AtAsk","Financial","0"
"07-13 16:52:49.790","SPLG","Darkpool","52.87","39.5K","2.09M","AtAsk","N/A","39500"
"07-13 16:52:49.785","C","Darkpool","47.68","6.95M","331.34M","AtBid","Financial","0.3682069554499285"
"07-13 16:52:49.756","QCOM","Darkpool","123.12","814.55K","100.29M","AtAsk","Technology","0.07324435382160445"
"07-13 16:52:49.756","CMCSA","Darkpool","42.56","58.35K","2.48M","AtAsk","Communication Services","0.0014135652291690538"
"07-13 16:51:00.527","RIVN","Darkpool","25.5198","25.0K","638.0K","AtAsk","Consumer Cyclical","0.004075988237858787"
"07-13 16:49:26.856","ENVX","Darkpool","20.77","439.52K","9.13M","AtAsk","N/A","439517"
"07-13 16:49:20.697","COIN","Darkpool","107","55.76K","5.97M","AtBid","Technology","0.030325161471817356"
"07-13 16:49:12.136","AMAT","Darkpool","142.65","16.8K","2.4M","AtAsk","Technology","0.002009238356466415"
"07-13 16:49:12.111","LAZR","Darkpool","7.56","159.28K","1.2M","AtBid","Technology","0.06402900966563696"
"07-13 16:49:12.086","AMGN","Darkpool","227.66","16.11K","3.67M","AtAsk","Healthcare","0.003021475913712087"
"07-13 16:49:12.076","CRM","Darkpool","230.37","19.16K","4.41M","AtAsk","Technology","0.002030557828512682"
