"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"06-28 17:26:02.889","ASML","Darkpool","724.19","76.6K","55.47M","AtBid","Technology","76600"
"06-28 17:26:02.886","ISEE","Darkpool","38.6","188.5K","7.28M","AtBid","Healthcare","188500"
"06-28 17:26:02.843","ETRN","Darkpool","9.38","54.3K","509.33K","AtAsk","Energy","54300"
"06-28 17:26:02.838","AMZN","Darkpool","129.04","601.4K","77.6M","AtBid","Consumer Cyclical","601400"
"06-28 17:26:02.837","MSFT","Darkpool","335.85","459.4K","154.29M","AtBid","Technology","459400"
"06-28 17:26:02.825","FUL","Darkpool","64.64","47.6K","3.08M","AtAsk","Basic Materials","47600"
"06-28 17:26:02.811","JD","Darkpool","34.79","145.7K","5.07M","AtBid","Consumer Cyclical","145700"
"06-28 17:26:02.808","EEM","Darkpool","39.46","63.6K","2.51M","AtBid","Financial","63600"
"06-28 17:26:02.805","BKU","Darkpool","21.53","238.2K","5.13M","AtBid","Financial","238200"
"06-28 17:26:02.802","YEXT","Darkpool","10.8","43.56K","470.43K","AtBid","Technology","43558"
"06-28 17:26:02.800","BKU","Darkpool","21.53","123.3K","2.65M","AtBid","Financial","123300"
"06-28 17:26:02.799","SCS","Darkpool","7.44","115.3K","857.83K","AtBid","Industrials","115300"
"06-28 17:26:02.792","KBH","Darkpool","51.64","126.5K","6.53M","AtBid","Consumer Cyclical","126500"
"06-28 17:26:02.792","GLD","Darkpool","177.28","20.1K","3.56M","AtAsk","Financial","20102"
"06-28 17:26:02.783","KRG","Darkpool","21.67","183.9K","3.99M","AtBid","Real Estate","183900"
"06-28 17:19:19.015","SCS","Darkpool","7.44","213.69K","1.59M","AtBid","Industrials","213694"
"06-28 17:19:19.005","SCS","Darkpool","7.44","114.48K","851.7K","AtBid","Industrials","114476"
"06-28 17:15:11.444","JETS","Darkpool","21.23","29.0K","615.67K","AtAsk","Financial","29000"
"06-28 17:15:11.443","FXI","Darkpool","27.37","37.0K","1.01M","AtBid","Financial","37000"
"06-28 17:15:11.441","EEM","Darkpool","39.46","1.63M","64.16M","AtBid","Financial","1626000"
"06-28 17:10:18.228","CHPT","Darkpool","8.36","67.39K","563.37K","AtAsk","Consumer Cyclical","67389"
"06-28 17:08:28.720","SRPT","Darkpool","111.91","11.45K","1.28M","AtBid","Healthcare","11450"
"06-28 17:04:21.899","BAC","Darkpool","28.57","11.8K","337.13K","AtAsk","Financial","11800"
"06-28 17:00:13.076","BXSL","Darkpool","27.11","922.17K","25.0M","AtBid","N/A","922169"
"06-28 16:54:26.276","META","Darkpool","285.29","2.0K","570.58K","AtBid","Communication Services","2000"
"06-28 16:54:06.274","GOOGL","Darkpool","120.18","3.0K","360.54K","AtBid","Communication Services","3000"
"06-28 16:50:36.213","V","Darkpool","227.96","78.45K","17.88M","AtBid","Financial","78455"
"06-28 16:50:36.213","NVAX","Darkpool","7.53","205.34K","1.55M","AtAsk","Healthcare","205335"
"06-28 16:49:12.371","NCLH","Darkpool","21.12","19.82K","418.58K","AtBid","Consumer Cyclical","19819"
"06-28 16:48:24.216","SPY","Darkpool","435.456","91.7K","39.93M","AtBid","Financial","0"
"06-28 16:47:00.912","U","Darkpool","44.12","90.11K","3.98M","AtBid","Technology","90110"
"06-28 16:47:00.910","CCL","Darkpool","17.29","601.93K","10.41M","AtAsk","Consumer Cyclical","601926"
"06-28 16:47:00.900","MCHP","Darkpool","85.88","153.8K","13.21M","AtBid","Technology","153802"
"06-28 16:47:00.894","DIS","Darkpool","88.83","6.76K","600.67K","AtBid","Communication Services","6762"
"06-28 16:47:00.719","IONQ","Darkpool","13.35","189.14K","2.52M","AtAsk","N/A","189138"
"06-28 16:47:00.570","ABNB","Darkpool","127.63","5.53K","706.18K","AtAsk","Communication Services","5533"
"06-28 16:47:00.555","INTC","Darkpool","33.57","31.64K","1.06M","AtBid","Technology","31636"
"06-28 16:47:00.544","ORCL","Darkpool","116.53","5.85K","681.82K","AtBid","Technology","5851"
"06-28 16:47:00.530","RTX","Darkpool","95.87","5.69K","545.31K","AtAsk","Industrials","5688"
"06-28 16:47:00.507","GIS","Darkpool","76.72","22.33K","1.71M","AtAsk","Consumer Defensive","22328"
