"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"11-03 17:41","NUGT","Darkpool","31.51","119.0K","3.75M","AtBid","N/A","119000"
"11-03 17:41","IWM","Darkpool","174.49","42.57K","7.43M","AtAsk","Financial","0"
"11-03 17:41","SPXS","Darkpool","15.1","29.92K","451.84K","AtAsk","Financial","29923"
"11-03 17:41","JNUG","Darkpool","30.28","29.0K","878.12K","AtBid","N/A","29000"
"11-03 17:41","SPY","Darkpool","434.69","12.19K","5.3M","AtBid","Financial","0"
"11-03 17:39","BIPC","Darkpool","30.63","21.29K","652.2K","AtBid","Financial","0.022897348272430937"
"11-03 17:39","EU","Darkpool","3.19","84.39K","269.21K","AtAsk","N/A","84393"
"11-03 17:39","BIP","Darkpool","27.03","28.4K","767.65K","AtBid","Utilities","0.006222755205587803"
"11-03 17:35","GILD","Darkpool","81.59","100.0K","8.16M","AtBid","Healthcare","0.008035553822161598"
"11-03 17:35","TMO","Darkpool","454.74","100.0K","45.47M","AtAsk","Healthcare","0.025960734078177946"
"11-03 17:23","C","Darkpool","42.26","68.95K","2.91M","AtAsk","Financial","0.0037190116921383513"
"11-03 17:23","WBA","Darkpool","22.11","12.87K","284.6K","AtBid","Healthcare","0.0017986673822601687"
"11-03 17:23","SE","Darkpool","44.79","31.92K","1.43M","AtBid","Communication Services","0.011180653115539955"
"11-03 17:23","PINS","Darkpool","30.94","10.46K","323.48K","AtAsk","Communication Services","0.0018092814654372053"
"11-03 17:23","AA","Darkpool","26.53","11.4K","302.44K","AtAsk","Basic Materials","0.006440234208494877"
"11-03 17:23","SQ","Darkpool","48.68","27.59K","1.34M","AtAsk","Technology","0.005050913547236465"
"11-03 17:23","AMD","Darkpool","112.25","52.4K","5.88M","AtBid","Technology","0.003263313275431878"
"11-03 17:23","ALB","Darkpool","127.98","2.66K","340.43K","AtBid","Basic Materials","0.002273264570384574"
"11-03 17:22","AMD","Darkpool","112.25","52.4K","5.88M","AtBid","Technology","0.003263313275431878"
"11-03 17:22","AA","Darkpool","26.53","11.4K","302.44K","AtAsk","Basic Materials","0.006440234208494877"
"11-03 17:22","ALB","Darkpool","127.98","2.66K","340.43K","AtBid","Basic Materials","0.002273264570384574"
"11-03 17:22","SE","Darkpool","44.79","31.92K","1.43M","AtBid","Communication Services","0.011180653115539955"
"11-03 17:22","CHPT","Darkpool","3.08","140.97K","434.19K","AtBid","Consumer Cyclical","0.04336012892104082"
"11-03 17:22","UPST","Darkpool","30.32","49.38K","1.5M","AtBid","Financial","0.06852989619497118"
"11-03 17:22","C","Darkpool","42.26","68.95K","2.91M","AtAsk","Financial","0.0037190116921383513"
"11-03 17:22","WBA","Darkpool","22.11","12.87K","284.6K","AtBid","Healthcare","0.0017986673822601687"
"11-03 17:22","SQ","Darkpool","48.68","27.59K","1.34M","AtAsk","Technology","0.005050913547236465"
"11-03 17:19","SBSW","Darkpool","5.43","686.8K","3.73M","AtBid","Basic Materials","0.02997367222261937"
"11-03 17:19","BABA","Darkpool","85.31","281.6K","24.02M","AtBid","Consumer Cyclical","0.0016718043779902203"
"11-03 17:19","GFI","Darkpool","13.98","186.0K","2.6M","AtBid","Basic Materials","0.024625940112144466"
"11-03 17:19","PLAB","Darkpool","19.82","88.4K","1.75M","AtBid","Technology","0.15328338029110733"
"11-03 17:19","NVDA","Darkpool","450.05","518.8K","233.49M","AtBid","Technology","0.021882408458520984"
"11-03 17:19","URA","Darkpool","27","39.7K","1.07M","AtBid","N/A","39700"
"11-03 17:19","CRBU","Darkpool","4.18","562.6K","2.35M","AtAsk","N/A","562600"
"11-03 17:19","MELI","Darkpool","1387.79","30.5K","42.33M","AtAsk","Consumer Cyclical","0.06595800378209682"
"11-03 17:19","META","Darkpool","314.6","76.0K","23.91M","AtBid","Communication Services","0.003458871830297364"
"11-03 17:19","FUTU","Darkpool","58.72","113.2K","6.65M","AtBid","Financial","0.19987576273482732"
"11-03 17:19","GSK","Darkpool","34.44","385.8K","13.29M","AtAsk","Healthcare","0.009834564425535638"
"11-03 17:19","GDX","Darkpool","29.47","324.5K","9.56M","AtBid","Financial","324500"
"11-03 17:19","PLMR","Darkpool","56.36","7.3K","411.43K","AtAsk","Financial","0.030603400968526373"
"11-03 17:19","STNE","Darkpool","10.94","184.2K","2.02M","AtBid","Technology","0.06453120122991846"
"11-03 17:19","GDXJ","Darkpool","35.48","128.07K","4.54M","AtAsk","N/A","128075"
"11-03 17:19","BCYC","Darkpool","15.53","185.54K","2.88M","AtBid","Healthcare","9.847215942019755"
"11-03 17:14","DBX","Darkpool","26.43","57.4K","1.52M","AtAsk","Technology","0.022401166696471145"
"11-03 17:11","MPC","Darkpool","150.78","5.3K","799.89K","AtBid","Energy","0.0013294527747086547"
"11-03 17:10","MGA","Darkpool","53.03","11.33K","600.67K","AtBid","Consumer Cyclical","0.0039623163877208056"
"11-03 17:10","ENB","Darkpool","33.55","279.39K","9.37M","AtBid","Energy","0.013829234617784344"
"11-03 17:10","MFC","Darkpool","18.48","63.55K","1.17M","AtBid","Financial","0.003478121018771972"
"11-03 17:10","CM","Darkpool","37.58","267.79K","10.06M","AtBid","Financial","0.028995108440274153"
"11-03 17:10","VET","Darkpool","13.95","56.14K","783.17K","AtBid","Energy","0.0352670523903022"
"11-03 17:10","WPM","Darkpool","44.52","34.53K","1.54M","AtBid","Basic Materials","0.007635401979767525"
"11-03 17:10","CLS","Darkpool","25.44","16.71K","425.0K","AtBid","Technology","0.014990849264722444"
"11-03 17:10","BTE","Darkpool","4.39","82.58K","362.55K","AtBid","Energy","0.010981991472804431"
"11-03 17:10","HUT","Darkpool","2.34","181.11K","423.81K","AtBid","N/A","181114"
"11-03 17:10","EQX","Darkpool","4.84","93.06K","450.43K","AtBid","Basic Materials","0.03253818389006807"
"11-03 17:10","EGO","Darkpool","11.12","34.77K","386.63K","AtBid","Basic Materials","0.021686390591410993"
"11-03 17:10","GOLD","Darkpool","16.35","349.61K","5.72M","AtBid","Basic Materials","0.020040455667081274"
"11-03 17:10","AG","Darkpool","4.81","101.21K","486.83K","AtBid","Basic Materials","0.03608660977451996"
"11-03 17:10","PAAS","Darkpool","15.21","20.1K","305.69K","AtBid","Basic Materials","0.005523117416312604"
"11-03 17:10","BEPC","Darkpool","24.46","15.06K","368.34K","AtBid","N/A","15059"
"11-03 17:10","AEM","Darkpool","49.02","6.81K","334.02K","AtBid","Basic Materials","0.0013789290462365878"
"11-03 17:10","SHOP","Darkpool","60.96","24.54K","1.5M","AtBid","Technology","0.0020425526848003995"
"11-03 17:10","CNQ","Darkpool","66.39","429.34K","28.5M","AtBid","Energy","0.040265505440137135"
"11-03 17:10","BIPC","Darkpool","30.36","10.77K","326.98K","AtBid","Financial","0.011581479401403333"
"11-03 17:04","MRK","Darkpool","103.38","39.0K","4.03M","AtBid","Healthcare","0.0015387333091136973"
"11-03 17:04","C","Darkpool","42.065","26.36K","1.11M","AtBid","Financial","0.0014218338706684323"
"11-03 17:04","IWM","Darkpool","174.49","250.0K","43.62M","AtAsk","Financial","0"
"11-03 17:03","VXX","Darkpool","21.3253","599.68K","12.79M","AtAsk","Financial","599676"
