"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"01-12 17:35","FOLD","Darkpool","13.18","272.2K","3.59M","AtBid","Healthcare","0.09582104363324222"
"01-12 17:35","BKU","Darkpool","29.82","147.2K","4.39M","AtAsk","Financial","0.199885334799992"
"01-12 17:35","IDYA","Darkpool","39.74","67.7K","2.69M","AtBid","Healthcare","0.12189021073251047"
"01-12 17:35","JPM","Darkpool","169.05","132.0K","22.31M","AtAsk","Financial","0.0046106617195188545"
"01-12 17:35","JPM","Darkpool","169.05","115.4K","19.51M","AtAsk","Financial","0.004030836079033908"
"01-12 17:35","MMSI","Darkpool","79","108.0K","8.53M","AtAsk","Healthcare","0.191378755639737"
"01-12 17:35","KWR","Darkpool","200.48","34.0K","6.82M","NoMatch","Basic Materials","0.246508425657989"
"01-12 17:35","PNM","Darkpool","37.17","27.5K","1.02M","AtBid","Utilities","0.03242351166036816"
"01-12 17:35","PIPR","Darkpool","165.54","7.5K","1.24M","NoMatch","Financial","0.04391386091250661"
"01-12 17:35","TSM","Darkpool","101.24","49.7K","5.03M","AtAsk","Technology","0.0010353066053783377"
"01-12 17:35","PIPR","Darkpool","165.54","11.2K","1.85M","NoMatch","Financial","0.06557803229600986"
"01-12 17:35","DCOM","Darkpool","25.52","15.8K","403.22K","AtAsk","Financial","0.043847541874888145"
"01-12 17:35","TMF","Darkpool","59.52","35.2K","2.1M","AtBid","N/A","35200"
"01-12 17:35","ALG","Darkpool","203.07","17.3K","3.51M","NoMatch","Industrials","0.15207386113160007"
"01-12 17:34","JEPQ","Darkpool","50.3035","6.02K","302.98K","AtBid","N/A","6023"
"01-12 17:33","MSTR","Darkpool","473.386","1.44K","683.1K","AtBid","Technology","0.008668346712002381"
"01-12 17:27","QQQ","Darkpool","409.59","150.0K","61.44M","AtAsk","Financial","0"
"01-12 17:27","QQQ","Darkpool","409.59","1.0M","409.59M","AtAsk","Financial","0"
"01-12 17:27","QQQ","Darkpool","409.59","1.0M","409.59M","AtAsk","Financial","0"
"01-12 17:26","QQQ","Darkpool","409.59","1.0M","409.59M","AtAsk","Financial","0"
"01-12 17:21","TGT","Darkpool","140.91","109.23K","15.39M","AtAsk","Consumer Defensive","0.023720280425866592"
"01-12 17:21","PG","Darkpool","150.6","159.0K","23.94M","AtAsk","Consumer Defensive","0.00675024284170248"
"01-12 17:21","PFE","Darkpool","28.7","1.28M","36.82M","AtAsk","Healthcare","0.022729459261681212"
