"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"06-15 17:36:49.091","QQQ","Darkpool","370.26","40.0K","14.81M","AtAsk","Financial","0"
"06-15 17:36:40.866","KRE","Darkpool","43.67","31.72K","1.39M","AtBid","N/A","31724"
"06-15 17:36:14.506","TAL","Darkpool","6.54","1.41M","9.23M","AtBid","Consumer Defensive","0.3233443220859564"
"06-15 17:36:14.503","AMLX","Darkpool","24.76","367.7K","9.1M","AtAsk","N/A","367700"
"06-15 17:36:13.390","JD","Darkpool","39.96","328.8K","13.14M","AtAsk","Consumer Cyclical","0.02774366131064794"
"06-15 17:36:13.350","NU","Darkpool","7.41","4.29M","31.8M","AtBid","N/A","4291500"
"06-15 17:36:13.307","TMF","Darkpool","7.93","373.9K","2.97M","AtAsk","N/A","373900"
"06-15 17:35:29.083","QQQ","Darkpool","370.26","40.0K","14.81M","AtAsk","Financial","0"
"06-15 17:34:47.079","SPY","Darkpool","442.6","431.0K","190.76M","AtAsk","Financial","0"
"06-15 17:34:33.854","SPY","Darkpool","442.6","29.15K","12.9M","AtAsk","Financial","0"
"06-15 17:34:33.854","KRE","Darkpool","43.67","125.0K","5.46M","AtBid","N/A","125000"
"06-15 17:34:33.853","QQQ","Darkpool","370.26","789.05K","292.16M","AtAsk","Financial","0"
"06-15 17:18:13.799","V","Darkpool","224.615","892.03K","200.36M","AtBid","Financial","0.055157693574512875"
"06-15 17:11:53.895","V","Darkpool","224.615","4.0M","898.46M","AtBid","Financial","0.2473367080085687"
"06-15 17:10:38.137","QQQ","Darkpool","370.26","46.4K","17.18M","AtAsk","Financial","0"
"06-15 17:10:37.956","AMZN","Darkpool","127.11","1.26M","159.93M","AtAsk","Consumer Cyclical","0.014002489599647734"
"06-15 17:10:37.923","FANG","Darkpool","126.66","7.01K","888.14K","AtBid","Energy","0.0038908647938078874"
"06-15 17:10:37.921","MQ","Darkpool","4.93","55.7K","274.59K","AtAsk","N/A","55698"
"06-15 17:10:37.917","SMAR","Darkpool","42.9","55.45K","2.38M","AtBid","Technology","0.04360198144362321"
"06-15 17:10:37.916","NKE","Darkpool","112.41","233.72K","26.27M","AtBid","Consumer Cyclical","0.019142589771514066"
"06-15 17:10:37.142","CE","Darkpool","116.8","38.17K","4.46M","AtAsk","Basic Materials","0.0383493415316476"
"06-15 17:10:37.138","HOLX","Darkpool","81.04","16.32K","1.32M","AtAsk","Healthcare","0.00668721517652976"
"06-15 17:10:37.125","LICY","Darkpool","5.72","170.72K","976.49K","AtAsk","N/A","170715"
"06-15 17:10:37.107","CMCSA","Darkpool","41.47","43.17K","1.79M","AtAsk","Communication Services","0.0010459023166896925"
"06-15 17:10:36.105","SOFI","Darkpool","9.55","55.77K","532.6K","AtAsk","Financial","0.006989860021755046"
"06-15 17:10:35.117","NFE","Darkpool","30.14","11.33K","341.4K","AtAsk","Utilities","0.020715261948666238"
"06-15 17:10:35.115","EWZ","Darkpool","32.66","35.72K","1.17M","AtAsk","N/A","35718"
"06-15 17:10:34.741","UNM","Darkpool","45.66","41.51K","1.9M","AtAsk","Financial","0.021234018325576778"
"06-15 17:10:34.727","EFA","Darkpool","73.55","470.1K","34.58M","AtAsk","N/A","470095"
"06-15 17:10:34.445","CPNG","Darkpool","16.97","209.28K","3.55M","AtAsk","N/A","209281"
"06-15 17:10:34.420","DOCU","Darkpool","54.28","13.12K","712.15K","AtAsk","Technology","0.006562681577319309"
"06-15 17:10:31.838","BLK","Darkpool","711.19","1.43K","1.02M","AtAsk","Financial","0.0010182163903490256"
"06-15 17:10:31.806","MRK","Darkpool","109.4","73.65K","8.06M","AtAsk","Healthcare","0.0029059569834887057"
"06-15 17:10:31.190","SBUX","Darkpool","101.38","181.82K","18.43M","AtAsk","Consumer Cyclical","0.016196153934546587"
"06-15 17:10:31.168","M","Darkpool","15.99","90.09K","1.44M","AtAsk","Consumer Cyclical","0.033329880507565385"
"06-15 17:10:31.161","NEE","Darkpool","74.36","28.66K","2.13M","AtBid","Utilities","0.001419329921610305"
"06-15 17:10:31.156","CCL","Darkpool","16.12","112.03K","1.81M","AtBid","Consumer Cyclical","0.009858545527016774"
"06-15 17:10:31.140","INTU","Darkpool","456.31","6.2K","2.83M","AtBid","Technology","0.0022782029833286737"
"06-15 17:10:31.042","CPRI","Darkpool","36.82","66.16K","2.44M","AtBid","Consumer Cyclical","0.05762189466178746"
"06-15 17:10:30.710","NOW","Darkpool","574.37","2.49K","1.43M","AtBid","Technology","0.0012244958822033585"
"06-15 17:10:30.697","EPD","Darkpool","26.32","623.66K","16.41M","AtAsk","Energy","0.043700496918562565"
"06-15 17:10:30.206","DAL","Darkpool","42.88","57.16K","2.45M","AtAsk","Industrials","0.008816041488817513"
"06-15 17:10:30.200","SNOW","Darkpool","190.98","21.34K","4.08M","AtAsk","Technology","0.007616402374673066"
"06-15 17:10:29.626","SNOW","Darkpool","190.98","21.02K","4.02M","AtAsk","Technology","0.007503273354301434"
"06-15 17:10:29.616","UAL","Darkpool","53.58","5.76K","308.51K","AtAsk","Industrials","0.001764671894490298"
"06-15 17:10:28.075","PYPL","Darkpool","65.85","56.3K","3.71M","AtBid","Financial","0.005056326037866015"
"06-15 17:10:28.064","RIG","Darkpool","6.22","172.31K","1.07M","AtBid","Energy","0.027374366376306285"
"06-15 17:10:26.775","AI","Darkpool","46.37","24.76K","1.15M","AtAsk","Real Estate","0.0265511370502995"
"06-15 17:10:26.774","BKLN","Darkpool","20.97","12.72K","266.68K","AtBid","N/A","12717"
"06-15 17:10:26.760","USB","Darkpool","33.29","377.04K","12.55M","AtBid","Financial","0.024655851568498668"
"06-15 17:10:26.750","T","Darkpool","16.03","74.57K","1.2M","AtBid","Communication Services","0.0010447997883700358"
"06-15 17:10:26.732","AVGO","Darkpool","883.43","20.21K","17.86M","AtAsk","Technology","0.004871306694943847"
"06-15 17:10:26.727","LCID","Darkpool","6.59","63.29K","417.05K","AtAsk","Consumer Cyclical","0.009816171398325172"
"06-15 17:10:26.457","SPY","Darkpool","442.6","10.8K","4.78M","AtAsk","Financial","0"
"06-15 17:10:26.426","CG","Darkpool","31.61","181.37K","5.73M","AtBid","Financial","0.07079542205920554"
"06-15 17:10:26.398","MRVL","Darkpool","62.03","10.65K","660.93K","AtBid","Technology","0.001247360699486633"
"06-15 17:10:26.389","PTON","Darkpool","8.96","74.85K","670.64K","AtAsk","Consumer Cyclical","0.02395994471401534"
"06-15 17:10:26.360","GT","Darkpool","14.29","282.08K","4.03M","AtAsk","Consumer Cyclical","0.10008271139239165"
"06-15 17:10:26.348","HD","Darkpool","302.02","10.69K","3.23M","AtAsk","Consumer Cyclical","0.0010641840925508896"
"06-15 17:10:26.340","JWN","Darkpool","19.37","22.82K","442.12K","AtAsk","Consumer Cyclical","0.023389705135799244"
"06-15 17:10:26.324","AMD","Darkpool","124.24","39.19K","4.87M","AtAsk","Technology","0.0024473801022077365"
"06-15 17:10:26.316","QCOM","Darkpool","123.61","63.48K","7.85M","AtAsk","Technology","0.005708357709002971"
"06-15 17:10:25.147","C","Darkpool","48.56","143.36K","6.96M","AtBid","Financial","0.007595650567834076"
"06-15 17:10:20.096","LBTYA","Darkpool","17.42","290.5K","5.06M","AtAsk","Communication Services","0.08299023035319625"
"06-15 17:10:20.007","TME","Darkpool","8.33","673.67K","5.61M","AtAsk","Communication Services","0.08845390667460211"
"06-15 17:10:19.889","KRE","Darkpool","43.67","30.16K","1.32M","AtBid","N/A","30157"
"06-15 17:10:19.670","MSFT","Darkpool","348.1","142.47K","49.59M","AtBid","Technology","0.0019177401961310327"
"06-15 17:10:19.656","FSLR","Darkpool","192.88","3.54K","683.76K","AtAsk","Technology","0.0035064355902203505"
"06-15 17:10:19.624","PG","Darkpool","148.45","51.96K","7.71M","AtAsk","Consumer Defensive","0.0022067360864098423"
"06-15 17:10:19.606","SBUX","Darkpool","101.38","36.6K","3.71M","AtAsk","Consumer Cyclical","0.0032599859506248015"
"06-15 17:10:19.591","TSLA","Darkpool","255.9","35.33K","9.04M","AtAsk","Consumer Cyclical","0.0013041044081137003"
"06-15 17:10:19.577","BA","Darkpool","219.41","11.69K","2.56M","AtAsk","Industrials","0.002099437134761054"
"06-15 17:06:58.451","SPY","Darkpool","442.6","20.0K","8.85M","AtAsk","Financial","0"
"06-15 17:05:40.286","VXUS","Darkpool","57.76","19.9K","1.15M","AtAsk","Financial","19900"
"06-15 17:01:45.801","GM","Darkpool","38.03","18.73K","712.23K","AtAsk","Consumer Cyclical","0.0013509064059019514"
"06-15 17:01:45.319","XBI","Darkpool","89.19","8.1K","722.35K","AtBid","Financial","8099"
"06-15 16:59:41.167","SQM","Darkpool","72.0875","10.0K","720.88K","AtAsk","Basic Materials","0.005552636164548108"
"06-15 16:58:59.867","EFA","Darkpool","73.55","24.0K","1.77M","AtAsk","N/A","24000"
"06-15 16:52:18.996","CPNG","Darkpool","16.97","71.26K","1.21M","AtAsk","N/A","71258"
"06-15 16:52:18.696","TGT","Darkpool","137.84","27.97K","3.86M","AtAsk","Consumer Defensive","0.0060790535386074165"
"06-15 16:52:18.691","CVS","Darkpool","69.5","42.43K","2.95M","AtAsk","Healthcare","0.0033192195776386266"
"06-15 16:52:18.683","AMD","Darkpool","124.24","189.33K","23.52M","AtAsk","Technology","0.011823789194697256"
"06-15 16:52:18.518","DAL","Darkpool","42.88","153.21K","6.57M","AtAsk","Industrials","0.023631242040365652"
"06-15 16:52:18.475","PLUG","Darkpool","10.82","129.77K","1.4M","AtBid","Industrials","0.024048562585285656"
"06-15 16:52:18.465","LAZR","Darkpool","7.07","461.63K","3.26M","AtBid","Technology","0.18540973149240533"
"06-15 16:52:18.461","JNJ","Darkpool","163.73","27.29K","4.47M","AtAsk","Healthcare","0.0010513849835091318"
"06-15 16:52:18.440","CLX","Darkpool","154.96","7.23K","1.12M","AtAsk","Consumer Defensive","0.005863093967009265"
"06-15 16:52:18.424","HPE","Darkpool","17.45","338.07K","5.9M","AtAsk","Technology","0.026273574314332398"
"06-15 16:46:14.381","IWM","Darkpool","187.44","131.2K","24.59M","AtAsk","Financial","0"
"06-15 16:45:35.031","SPY","Darkpool","442.487","28.81K","12.75M","AtAsk","Financial","0"
"06-15 16:41:52.631","SPY","Darkpool","442.6","15.08K","6.67M","AtAsk","Financial","0"
"06-15 16:41:52.604","NIO","Darkpool","9.79","36.84K","360.69K","AtAsk","Consumer Cyclical","0.0026918162403613355"
"06-15 16:41:52.595","TXN","Darkpool","178.09","16.33K","2.91M","AtAsk","Technology","0.0018024104219926287"
"06-15 16:41:52.579","CCL","Darkpool","16.12","57.42K","925.58K","AtBid","Consumer Cyclical","0.00505282578525234"
"06-15 16:37:19.725","SPY","Darkpool","442.487","112.7K","49.87M","AtAsk","Financial","0"
"06-15 16:36:04.722","IVV","Darkpool","443.151","112.5K","49.85M","AtAsk","N/A","112500"
"06-15 16:34:03.088","IVV","Darkpool","443.21","226.0K","100.17M","AtAsk","N/A","226000"
"06-15 16:33:56.580","BX","Darkpool","92.65","7.6K","704.14K","AtAsk","Financial","0.0010796292300931556"
"06-15 16:33:48.799","IWM","Darkpool","187.44","54.0K","10.12M","AtAsk","Financial","0"
"06-15 16:33:41.251","TSLA","Darkpool","255.9","281.74K","72.1M","AtAsk","Consumer Cyclical","0.010399062607448264"
"06-15 16:33:39.277","JPM","Darkpool","143.09","52.79K","7.55M","AtAsk","Financial","0.0018224966643453676"
"06-15 16:32:32.164","QQQ","Darkpool","370.26","300.0K","111.08M","AtAsk","Financial","0"
"06-15 16:31:36.605","FSLR","Darkpool","192.88","1.7K","327.9K","AtAsk","Technology","0.0016815064889632145"
"06-15 16:31:35.367","SNOW","Darkpool","190.98","14.82K","2.83M","AtAsk","Technology","0.005287443425318909"
"06-15 16:31:32.994","POOL","Darkpool","357.51","1.2K","429.01K","AtAsk","Consumer Cyclical","0.003176181350214808"
"06-15 16:28:34.569","TXN","Darkpool","178.09","164.6K","29.31M","AtAsk","Technology","0.0181654762350238"
"06-15 16:28:34.556","STM","Darkpool","49.85","112.03K","5.58M","AtAsk","Technology","0.01717735770404447"
"06-15 16:28:34.536","QCOM","Darkpool","123.61","168.08K","20.78M","AtAsk","Technology","0.0151136645043432"
"06-15 16:28:34.501","NDAQ","Darkpool","52.27","7.91K","413.35K","AtAsk","Financial","0.002327035652343145"
"06-15 16:28:34.499","MU","Darkpool","68.82","176.97K","12.18M","AtAsk","Technology","0.01622400581471654"
"06-15 16:28:34.497","MRVL","Darkpool","62.03","308.61K","19.14M","AtAsk","Technology","0.03612838906321631"
"06-15 16:28:34.465","INTC","Darkpool","35.82","378.54K","13.56M","AtAsk","Technology","0.009083811701398213"
"06-15 16:28:34.375","AVGO","Darkpool","883.43","12.48K","11.03M","AtAsk","Technology","0.0030079047573143107"
"06-15 16:28:34.365","AMAT","Darkpool","140.11","115.42K","16.17M","AtAsk","Technology","0.01380266151758261"
"06-15 16:24:17.518","EFA","Darkpool","73.55","550.0K","40.45M","AtAsk","N/A","550000"
"06-15 16:22:36.156","EFA","Darkpool","73.55","24.88K","1.83M","AtAsk","N/A","24877"
"06-15 16:22:06.854","O","Darkpool","61.23","16.8K","1.03M","AtAsk","Real Estate","0.0024987878528443495"
"06-15 16:20:58.012","QQQ","Darkpool","370.658","38.0K","14.09M","AtAsk","Financial","0"
"06-15 16:18:27.350","NVDA","Darkpool","426.53","35.37K","15.09M","AtAsk","Technology","0.0014920405313002248"
"06-15 16:18:23.865","SPY","Darkpool","442.487","100.0K","44.25M","AtAsk","Financial","0"
"06-15 16:18:23.863","SPY","Darkpool","442.487","300.0K","132.75M","AtAsk","Financial","0"
"06-15 16:15:39.529","SPY","Darkpool","442.488","600.0K","265.49M","AtAsk","Financial","0"
"06-15 16:15:15.608","SPY","Darkpool","442.05","20.0K","8.84M","AtAsk","Financial","0"
"06-15 16:15:10.753","IWM","Darkpool","185.803","201.76K","37.49M","AtBid","Financial","0"
"06-15 16:14:57.176","RWT","Darkpool","6.58","191.4K","1.26M","AtAsk","Real Estate","0.16938539967945274"
"06-15 16:14:57.070","EWJ","Darkpool","63.5702","99.33K","6.31M","AtBid","N/A","99330"
"06-15 16:14:49.482","EWJ","Darkpool","63.5702","242.85K","15.44M","AtBid","N/A","242846"
"06-15 16:14:37.570","BLK","Darkpool","711.19","1.61K","1.14M","AtAsk","Financial","0.0011472760308624526"
"06-15 16:14:37.495","BRK/B","Darkpool","339.82","3.2K","1.09M","AtAsk","N/A","3199"
"06-15 16:14:36.904","SPY","Darkpool","442.6","221.58K","98.07M","AtAsk","Financial","0"
"06-15 16:14:21.940","EWZ","Darkpool","32.5764","35.06K","1.14M","AtBid","N/A","35056"
"06-15 16:14:14.552","EWZ","Darkpool","32.5764","85.72K","2.79M","AtBid","N/A","85717"
"06-15 16:13:58.373","SPY","Darkpool","442.6","410.85K","181.84M","AtAsk","Financial","0"
"06-15 16:13:50.626","NWS","Darkpool","19.76","196.0K","3.87M","AtBid","Communication Services","0.03976530629837858"
"06-15 16:13:41.464","AMD","Darkpool","124.24","132.74K","16.49M","AtAsk","Technology","0.008289642179870696"
"06-15 16:13:41.427","UAA","Darkpool","7.81","91.13K","711.69K","AtAsk","Consumer Cyclical","0.024598383528858035"
"06-15 16:13:41.424","NFLX","Darkpool","445.27","7.67K","3.42M","AtAsk","Communication Services","0.001749724809476247"
"06-15 16:13:41.423","FIVN","Darkpool","78.43","11.47K","899.44K","AtAsk","Technology","0.016294399966535953"
"06-15 16:13:41.412","APPS","Darkpool","9.13","358.23K","3.27M","AtAsk","Technology","0.39682772222506973"
"06-15 16:13:41.411","TEVA","Darkpool","7.58","37.36K","283.2K","AtAsk","Healthcare","0.003350902951662085"
"06-15 16:13:41.361","RNG","Darkpool","35.93","39.79K","1.43M","AtAsk","Technology","0.05142034370093358"
"06-15 16:13:41.349","SQ","Darkpool","66.19","45.45K","3.01M","AtAsk","Technology","0.00840203413150199"
"06-15 16:13:02.756","KLAC","Darkpool","472.58","1.86K","877.11K","AtBid","Technology","0.0013554507450670283"
"06-15 16:13:02.752","CDNS","Darkpool","237.77","3.66K","870.0K","AtAsk","Technology","0.0013555234736396325"
"06-15 16:13:02.751","ADBE","Darkpool","490.91","6.14K","3.01M","AtBid","Technology","0.001341977681365162"
"06-15 16:13:02.744","INTU","Darkpool","456.31","3.76K","1.72M","AtBid","Technology","0.0013822102629938928"
"06-15 16:13:02.736","CEG","Darkpool","93.46","4.39K","409.92K","AtBid","N/A","4386"
"06-15 16:13:02.721","QCOM","Darkpool","123.61","14.95K","1.85M","AtAsk","Technology","0.001344116236381022"
"06-15 16:13:02.716","NVDA","Darkpool","426.53","33.11K","14.12M","AtAsk","Technology","0.0013967132590660771"
"06-15 16:13:02.716","CRWD","Darkpool","159.81","2.93K","467.6K","AtAsk","Technology","0.0013307592768031916"
"06-15 16:13:02.712","KHC","Darkpool","36.87","16.42K","605.48K","AtAsk","Consumer Defensive","0.0020505812719248664"
"06-15 16:13:02.710","GILD","Darkpool","79","16.72K","1.32M","AtBid","Healthcare","0.0013419824760767362"
"06-15 16:13:02.708","NFLX","Darkpool","445.27","5.97K","2.66M","AtAsk","Communication Services","0.001361555932295776"
"06-15 16:13:02.708","DXCM","Darkpool","130.98","5.18K","678.48K","AtAsk","Healthcare","0.0013470831584964156"
"06-15 16:13:02.704","SBUX","Darkpool","101.38","15.41K","1.56M","AtAsk","Consumer Cyclical","0.001372513143897777"
"06-15 16:13:02.694","MU","Darkpool","68.82","14.63K","1.01M","AtAsk","Technology","0.0013410148217120794"
"06-15 16:13:02.691","TXN","Darkpool","178.09","12.15K","2.16M","AtAsk","Technology","0.0013407717497421288"
"06-15 16:13:02.690","META","Darkpool","281.83","29.84K","8.41M","AtAsk","Communication Services","0.0013646301109487909"
"06-15 16:13:02.681","AVGO","Darkpool","883.43","5.59K","4.94M","AtAsk","Technology","0.001346941726514677"
"06-15 16:13:02.676","WBA","Darkpool","32.02","11.56K","370.25K","AtAsk","Healthcare","0.0016213532665492459"
"06-15 16:13:02.673","PYPL","Darkpool","65.85","15.17K","998.75K","AtAsk","Financial","0.001362081896458694"
"06-15 16:13:02.671","AMZN","Darkpool","127.11","105.89K","13.46M","AtAsk","Consumer Cyclical","0.0011785003983337023"
"06-15 16:13:02.667","TSLA","Darkpool","255.9","32.7K","8.37M","AtAsk","Consumer Cyclical","0.0012068465366266744"
"06-15 16:13:02.661","ISRG","Darkpool","328.27","4.7K","1.54M","AtBid","Healthcare","0.0013477397463303015"
"06-15 16:13:02.653","MSFT","Darkpool","348.1","76.6K","26.67M","AtAsk","Technology","0.0010311631084422524"
"06-15 16:13:02.651","CSGP","Darkpool","84.07","5.45K","458.43K","AtBid","Real Estate","0.0013505981235122058"
"06-15 16:13:02.603","AMD","Darkpool","124.24","21.6K","2.68M","AtAsk","Technology","0.0013490598118832205"
"06-15 16:12:38.904","PDD","Darkpool","81","16.0K","1.3M","AtAsk","Consumer Cyclical","0.002345226505596354"
"06-15 16:12:18.378","QQQ","Darkpool","369.391","11.0K","4.06M","AtBid","Financial","0"
"06-15 16:12:16.757","W","Darkpool","53.5","5.6K","299.6K","AtAsk","Consumer Cyclical","0.006761516413979541"
"06-15 16:12:05.464","BRK/B","Darkpool","339.82","19.2K","6.52M","AtAsk","N/A","19196"
"06-15 16:12:05.366","VZ","Darkpool","36.44","106.33K","3.87M","AtAsk","Communication Services","0.00253103774719279"
"06-15 16:12:05.323","IRWD","Darkpool","11","86.6K","952.6K","AtBid","Healthcare","0.06344200526376706"
"06-15 16:12:05.304","KO","Darkpool","61.23","68.48K","4.19M","AtAsk","Consumer Defensive","0.0017586449520429303"
"06-15 16:11:54.535","IRWD","Darkpool","11","97.1K","1.07M","AtBid","Healthcare","0.07113416525533235"
"06-15 16:11:36.109","IEI","Darkpool","116.12","77.84K","9.04M","AtAsk","Financial","77837"
"06-15 16:11:09.552","DXCM","Darkpool","131","22.0K","2.88M","AtAsk","Healthcare","0.005721202603652731"
"06-15 16:09:57.161","SPY","Darkpool","442.487","500.0K","221.24M","AtAsk","Financial","0"
"06-15 16:09:56.484","BRK/B","Darkpool","339.82","3.48K","1.18M","AtAsk","N/A","3481"
"06-15 16:09:56.475","MANH","Darkpool","193.72","1.33K","257.07K","AtAsk","Technology","0.0021611176564403675"
"06-15 16:09:56.408","SPY","Darkpool","442.487","600.0K","265.49M","AtAsk","Financial","0"
"06-15 16:09:30.841","QQQ","Darkpool","370.218","15.0K","5.55M","AtAsk","Financial","0"
"06-15 16:09:30.655","QQQ","Darkpool","370.218","75.0K","27.77M","AtAsk","Financial","0"
"06-15 16:09:30.654","QQQ","Darkpool","370.218","25.0K","9.26M","AtAsk","Financial","0"
"06-15 16:09:30.463","QQQ","Darkpool","370.218","550.0K","203.62M","AtAsk","Financial","0"
"06-15 16:09:30.462","QQQ","Darkpool","370.218","35.0K","12.96M","AtAsk","Financial","0"
"06-15 16:09:30.209","QQQ","Darkpool","370.218","59.0K","21.84M","AtAsk","Financial","0"
"06-15 16:09:30.209","QQQ","Darkpool","370.218","30.0K","11.11M","AtAsk","Financial","0"
"06-15 16:09:30.207","QQQ","Darkpool","370.228","200.0K","74.05M","AtAsk","Financial","0"
"06-15 16:09:30.016","QQQ","Darkpool","370.218","5.0K","1.85M","AtAsk","Financial","0"
"06-15 16:09:30.015","QQQ","Darkpool","370.218","400.0K","148.09M","AtAsk","Financial","0"
"06-15 16:09:29.857","QQQ","Darkpool","370.218","100.0K","37.02M","AtAsk","Financial","0"
"06-15 16:09:29.853","SPY","Darkpool","442.466","40.0K","17.7M","AtAsk","Financial","0"
"06-15 16:09:29.665","SPY","Darkpool","442.486","500.0K","221.24M","AtAsk","Financial","0"
"06-15 16:09:29.665","SPY","Darkpool","442.476","160.0K","70.8M","AtAsk","Financial","0"
"06-15 16:09:29.663","SPY","Darkpool","442.486","500.0K","221.24M","AtAsk","Financial","0"
"06-15 16:09:29.663","SPY","Darkpool","442.486","150.0K","66.37M","AtAsk","Financial","0"
"06-15 16:09:29.663","SPY","Darkpool","442.466","460.0K","203.53M","AtAsk","Financial","0"
