"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"08-07 17:40","PLTR","Darkpool","18.5312","19.82K","367.25K","AtBid","Technology","0.0010997055829902757"
"08-07 17:34","GDX","Darkpool","29.33","45.38K","1.33M","AtAsk","Financial","45378"
"08-07 17:25","DDOG","Darkpool","106.3","27.0K","2.87M","AtAsk","Technology","0.009254882550398835"
"08-07 17:17","ARCT","Darkpool","31.85","33.39K","1.06M","AtAsk","Healthcare","0.13821169678784476"
"08-07 17:17","PDD","Darkpool","85.6","610.2K","52.23M","AtAsk","Consumer Cyclical","0.08944280719384247"
"08-07 17:17","BABA","Darkpool","96.56","120.7K","11.65M","AtAsk","Consumer Cyclical","0.005848266664222314"
"08-07 17:17","TSM","Darkpool","96.35","387.9K","37.37M","AtBid","Technology","0.00100303075213533"
"08-07 17:17","SYNA","Darkpool","93.79","8.6K","806.59K","AtAsk","Technology","0.021978969550770052"
"08-07 17:17","ELF","Darkpool","130.9","51.8K","6.78M","AtAsk","Consumer Defensive","0.10099418638079359"
"08-07 17:17","BEKE","Darkpool","17.29","41.6K","719.26K","AtAsk","N/A","41600"
"08-07 17:17","BABA","Darkpool","96.56","1.22M","118.28M","AtAsk","Consumer Cyclical","0.05934997379458088"
"08-07 17:17","BIDU","Darkpool","147","399.8K","58.77M","AtAsk","Communication Services","0.14313109985331032"
"08-07 17:17","TMF","Darkpool","6.24","413.8K","2.58M","AtAsk","N/A","413800"
"08-07 17:17","MELI","Darkpool","1358.81","13.0K","17.66M","AtBid","Consumer Cyclical","0.028041415012942193"
"08-07 17:17","ERIE","Darkpool","274.98","5.4K","1.48M","AtAsk","Financial","0.021508859220294295"
"08-07 17:17","OUT","Darkpool","12.13","537.6K","6.52M","AtAsk","Real Estate","0.36882706824598105"
"08-07 17:16","ARCT","Darkpool","31.85","46.42K","1.48M","AtAsk","Healthcare","0.19214605037143256"
"08-07 17:14","SPY","Darkpool","450.71","490.94K","221.27M","AtBid","Financial","0"
"08-07 17:07","LCID","Darkpool","6.7","57.04K","382.18K","AtBid","Consumer Cyclical","0.008646782849705135"
"08-07 16:56","SLG","Darkpool","38.04","31.57K","1.2M","AtAsk","Real Estate","0.049256254121394706"
"08-07 16:56","CTRA","Darkpool","27.8","139.41K","3.88M","AtAsk","Energy","0.019825459333064586"
"08-07 16:56","SOFI","Darkpool","9.39","575.43K","5.4M","AtAsk","Financial","0.07158331050561621"
"08-07 16:56","MRK","Darkpool","106.09","96.58K","10.25M","AtBid","Healthcare","0.003810779981696798"
"08-07 16:56","TWLO","Darkpool","61.59","54.22K","3.34M","AtAsk","Communication Services","0.0327701142698478"
"08-07 16:56","SQ","Darkpool","64.01","30.72K","1.97M","AtAsk","Technology","0.0056271237865739305"
"08-07 16:56","CZR","Darkpool","56.15","19.09K","1.07M","AtAsk","Consumer Cyclical","0.009294768261069834"
"08-07 16:56","WYNN","Darkpool","105.03","15.86K","1.67M","AtBid","Consumer Cyclical","0.016540431878350168"
"08-07 16:56","FTNT","Darkpool","57.7","17.62K","1.02M","AtAsk","Technology","0.002653908988977837"
"08-07 16:56","VRTX","Darkpool","345.32","6.13K","2.12M","AtBid","Healthcare","0.00238553617482989"
"08-07 16:56","MRO","Darkpool","26.02","56.98K","1.48M","AtBid","Energy","0.009289611606259246"
"08-07 16:56","ENVX","Darkpool","17.59","74.44K","1.31M","AtBid","N/A","74439"
"08-07 16:56","AMD","Darkpool","116.81","24.61K","2.87M","AtAsk","Technology","0.0015358587730395043"
"08-07 16:56","RKT","Darkpool","11.58","103.61K","1.2M","AtBid","Financial","0.08618920193580641"
"08-07 16:56","CPRT","Darkpool","89.48","196.2K","17.56M","AtBid","Industrials","0.045184953349505924"
"08-07 16:56","MELI","Darkpool","1358.81","2.7K","3.67M","AtBid","Consumer Cyclical","0.005828300258843831"
"08-07 16:56","BAC","Darkpool","31.88","192.6K","6.14M","AtAsk","Financial","0.002433223817975921"
"08-07 16:56","MRNA","Darkpool","101.2","10.67K","1.08M","AtAsk","Healthcare","0.003099131546080339"
"08-07 16:56","FRPT","Darkpool","82.25","28.19K","2.32M","AtBid","Consumer Defensive","0.06701625370012314"
"08-07 16:56","EXPE","Darkpool","107.49","190.78K","20.51M","AtBid","Consumer Cyclical","0.13446504087961658"
"08-07 16:56","ADBE","Darkpool","529.73","15.44K","8.18M","AtAsk","Technology","0.0033970174754312365"
"08-07 16:56","GNRC","Darkpool","110.61","35.71K","3.95M","AtBid","Industrials","0.05838657419482174"
"08-07 16:56","ZBRA","Darkpool","248.23","4.72K","1.17M","AtBid","Technology","0.009263379587821216"
"08-07 16:56","MSI","Darkpool","280.41","5.53K","1.55M","AtBid","Technology","0.003307037299969576"
"08-07 16:56","GM","Darkpool","37.09","58.25K","2.16M","AtAsk","Consumer Cyclical","0.004245348113833464"
"08-07 16:56","DV","Darkpool","33.54","31.28K","1.05M","AtAsk","Technology","0.029825288755742193"
"08-07 16:55","MCHP","Darkpool","84.81","1.05M","89.39M","AtAsk","Technology","0.19740131692825857"
"08-07 16:51","PLTR","Darkpool","18.34","20.25K","371.29K","AtBid","Technology","0.0011233999156139939"
"08-07 16:49","HALO","Darkpool","42","19.4K","814.8K","AtBid","Healthcare","0.014871986615457357"
"08-07 16:48","RIVN","Darkpool","24.28","24.03K","583.4K","AtAsk","Consumer Cyclical","0.003917573810083218"
"08-07 16:48","SPXS","Darkpool","13.48","112.91K","1.52M","AtAsk","Financial","112912"
"08-07 16:48","GILD","Darkpool","80.67","22.95K","1.85M","AtBid","Healthcare","0.0018392962878692014"
"08-07 16:48","SVXY","Darkpool","85.02","4.88K","415.15K","AtBid","N/A","4883"
"08-07 16:48","BECN","Darkpool","86","11.81K","1.02M","AtAsk","Industrials","0.02450718691051826"
"08-07 16:48","M","Darkpool","16.04","76.33K","1.22M","AtBid","Consumer Cyclical","0.028207828727882023"
"08-07 16:48","GNRC","Darkpool","110.61","33.99K","3.76M","AtBid","Industrials","0.05558383549068449"
"08-07 16:48","FSLR","Darkpool","195.6","10.21K","2.0M","AtAsk","Technology","0.010094123100688412"
"08-07 16:48","PARA","Darkpool","16.09","36.77K","591.71K","AtBid","N/A","36775"
"08-07 16:48","AEP","Darkpool","80.88","19.15K","1.55M","AtBid","Utilities","0.003722523100852453"
"08-07 16:48","PDD","Darkpool","85.6","34.11K","2.92M","AtAsk","Consumer Cyclical","0.004999386799345109"
"08-07 16:48","RIOT","Darkpool","16.32","17.73K","289.27K","AtAsk","Technology","0.010718620913751035"
"08-07 16:48","BIO","Darkpool","401.52","22.04K","8.85M","AtBid","Healthcare","0.10538193851696942"
"08-07 16:48","BRK/B","Darkpool","362.58","6.28K","2.28M","AtBid","N/A","6284"
"08-07 16:48","RBLX","Darkpool","37.6","33.23K","1.25M","AtAsk","Communication Services","0.0070797761314661655"
"08-07 16:48","ITRI","Darkpool","69.1","14.9K","1.03M","AtBid","Technology","0.03312542876372655"
"08-07 16:48","SPY","Darkpool","450.71","9.81K","4.42M","AtBid","Financial","0"
"08-07 16:48","JNJ","Darkpool","173.1","237.23K","41.06M","AtAsk","Healthcare","0.009140539124187596"
"08-07 16:48","SAGE","Darkpool","16.75","43.97K","736.41K","AtAsk","Healthcare","0.08410408498887564"
"08-07 16:48","SOFI","Darkpool","9.39","82.73K","776.86K","AtAsk","Financial","0.010291941219818095"
"08-07 16:48","SAGE","Darkpool","16.75","227.91K","3.82M","AtAsk","Healthcare","0.43598302744557427"
"08-07 16:48","IONQ","Darkpool","15.58","134.22K","2.09M","AtBid","N/A","134219"
"08-07 16:48","WBD","Darkpool","14.47","1.21M","17.56M","AtBid","N/A","1213354"
"08-07 16:48","RUN","Darkpool","17.55","76.64K","1.34M","AtBid","Technology","0.03616772068306815"
