"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"10-25 17:42","EU","Darkpool","3.21","84.39K","270.9K","AtBid","N/A","84393"
"10-25 17:42","FNV","Darkpool","137.59","6.88K","946.48K","AtAsk","Basic Materials","0.0036070243881935545"
"10-25 17:42","SU","Darkpool","33.23","93.87K","3.12M","AtAsk","Energy","0.007220623659877206"
"10-25 17:27","FLEX","Darkpool","23.22","145.1K","3.37M","AtBid","Technology","0.03275755736715208"
"10-25 17:24","SOXL","Darkpool","14.97","187.28K","2.8M","AtAsk","Financial","187277"
"10-25 17:23","AMLX","Darkpool","16.11","228.4K","3.68M","AtAsk","N/A","228400"
"10-25 17:23","NVDA","Darkpool","417.79","668.7K","279.38M","AtAsk","Technology","0.028205024163864653"
"10-25 17:23","ADBE","Darkpool","521.14","5.7K","2.97M","AtBid","Technology","0.001254644388117955"
"10-25 17:23","META","Darkpool","299.53","266.7K","79.88M","AtBid","Communication Services","0.01213790943605667"
"10-25 17:23","URA","Darkpool","26.45","87.6K","2.32M","AtBid","N/A","87600"
"10-25 17:23","SIMO","Darkpool","53.15","13.0K","690.95K","AtAsk","Technology","0.010252215947471747"
"10-25 17:23","WFRD","Darkpool","92.98","217.4K","20.21M","AtBid","N/A","217400"
"10-25 17:23","NBR","Darkpool","113.51","37.2K","4.22M","AtAsk","Energy","0.41275978068696983"
"10-25 17:23","MCHI","Darkpool","41.7","26.27K","1.1M","AtAsk","Financial","26267"
"10-25 17:23","STM","Darkpool","38.99","220.5K","8.6M","AtBid","Technology","0.033698464783069405"
"10-25 17:23","BRBR","Darkpool","43.02","160.3K","6.9M","AtBid","Consumer Defensive","0.12285013038207725"
"10-25 17:23","JD","Darkpool","25.12","364.5K","9.16M","AtAsk","Consumer Cyclical","0.015294226297400406"
"10-25 17:18","JEPQ","Darkpool","46.15","7.5K","346.12K","AtAsk","N/A","7500"
"10-25 17:16","ABCM","Darkpool","22.87","350.4K","8.01M","AtAsk","N/A","350400"
"10-25 17:16","AZN","Darkpool","64.21","44.1K","2.83M","AtAsk","Healthcare","0.0028538942065947604"
"10-25 17:16","BRBR","Darkpool","43.02","6.67K","286.94K","AtBid","Consumer Defensive","0.005111730315960419"
"10-25 17:11","BAM","Darkpool","29.94","23.2K","694.67K","AtAsk","Financial","0.006396949579771115"
"10-25 17:11","HUT","Darkpool","2.32","155.78K","361.4K","AtAsk","N/A","155776"
"10-25 17:11","TU","Darkpool","16.23","133.29K","2.16M","AtAsk","Communication Services","0.009176829820773148"
"10-25 17:11","AEM","Darkpool","49.06","228.11K","11.19M","AtAsk","Basic Materials","0.04616235142282367"
"10-25 17:11","ENB","Darkpool","32.43","228.24K","7.4M","AtAsk","Energy","0.011297450289202952"
"10-25 17:11","GOLD","Darkpool","16.66","363.36K","6.05M","AtAsk","Basic Materials","0.020828935430530604"
"10-25 17:11","KGC","Darkpool","5.35","129.99K","695.45K","AtAsk","Basic Materials","0.010670451058027622"
"10-25 17:11","EU","Darkpool","3.22","86.76K","279.37K","AtBid","N/A","86760"
"10-25 17:11","RY","Darkpool","79.46","75.0K","5.96M","AtAsk","Financial","0.005375946029484418"
"10-25 17:11","NB","Darkpool","5.19","48.61K","252.27K","AtAsk","N/A","48606"
"10-25 17:10","QQQ","Darkpool","350.34","125.0K","43.79M","AtAsk","Financial","0"
"10-25 17:08","MSFT","Darkpool","340.67","353.22K","120.33M","AtAsk","Technology","0.00475806451091457"
"10-25 17:05","SAVA","Darkpool","18.58","64.52K","1.2M","AtAsk","Healthcare","0.16354846893405478"
"10-25 17:05","MS","Darkpool","71.4","333.2K","23.79M","AtBid","Financial","0.025743267517962447"
"10-25 17:02","MS","Darkpool","71.4","21.81K","1.56M","AtBid","Financial","0.0016848191775060911"
"10-25 17:02","TGT","Darkpool","110.36","18.8K","2.07M","AtBid","Consumer Defensive","0.004085611760391727"
"10-25 17:01","KRE","Darkpool","38.57","64.55K","2.49M","AtBid","N/A","64550"
"10-25 17:00","KRE","Darkpool","38.57","150.0K","5.79M","AtBid","N/A","150000"
"10-25 16:58","WBA","Darkpool","21.67","88.61K","1.92M","AtBid","Healthcare","0.012381488559658699"
"10-25 16:58","BRK/B","Darkpool","336.9","36.99K","12.46M","AtBid","N/A","36992"
