"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"10-18 17:37","BIP","Darkpool","24.48","12.76K","312.46K","AtBid","Utilities","0.0027967340649338985"
"10-18 17:37","EU","Darkpool","3","84.39K","253.18K","AtBid","N/A","84393"
"10-18 17:36","VALE","Darkpool","12.9","43.36K","559.31K","AtBid","Basic Materials","0.0011134857466692592"
"10-18 17:36","ACMR","Darkpool","19.24","20.4K","392.42K","AtBid","Technology","0.04521520350798685"
"10-18 17:32","SHOP","Darkpool","52.84","18.24K","963.96K","AtBid","Technology","0.001518664969371467"
"10-18 17:32","T","Darkpool","14.32","291.31K","4.17M","AtBid","Communication Services","0.004079990417244514"
"10-18 17:32","PFE","Darkpool","31.41","159.67K","5.02M","AtBid","Healthcare","0.0028306548852055015"
"10-18 17:32","ARKK","Darkpool","37.43","11.05K","413.6K","AtBid","Financial","11050"
"10-18 17:32","IWM","Darkpool","171.35","59.01K","10.11M","AtBid","Financial","0"
"10-18 17:32","ABNB","Darkpool","122.17","18.5K","2.26M","AtBid","Communication Services","0.004572389514695227"
"10-18 17:32","DIS","Darkpool","84.68","59.65K","5.05M","AtBid","Communication Services","0.003262698391730404"
"10-18 17:32","PYPL","Darkpool","55.8","57.2K","3.19M","AtBid","Financial","0.005220346652645603"
"10-18 17:32","XBI","Darkpool","68.49","79.27K","5.43M","AtBid","Financial","79270"
"10-18 17:26","NFLX","Darkpool","346.19","4.76K","1.65M","AtBid","Communication Services","0.001088234653508728"
"10-18 17:26","UAL","Darkpool","36.3863","7.71K","280.54K","AtAsk","Industrials","0.002363043029471919"
"10-18 17:25","NFLX","Darkpool","346.19","7.2K","2.49M","AtBid","Communication Services","0.0016467611402401936"
"10-18 17:24","IWM","Darkpool","171.35","50.0K","8.57M","AtBid","Financial","0"
"10-18 17:24","IWM","Darkpool","171.35","200.0K","34.27M","AtBid","Financial","0"
"10-18 17:23","SPY","Darkpool","430.21","250.0K","107.55M","AtBid","Financial","0"
"10-18 17:22","NFLX","Darkpool","346.19","7.18K","2.49M","AtBid","Communication Services","0.0016426442373895932"
"10-18 17:20","VRSK","Darkpool","238.13","24.39K","5.81M","AtBid","Industrials","0.01693502964005194"
"10-18 17:19","MDB","Darkpool","358.68","38.2K","13.7M","AtBid","Technology","0.055567825571489995"
"10-18 17:19","BND","Darkpool","68.34","26.2K","1.79M","AtBid","Financial","26200"
"10-18 17:19","IGT","Darkpool","29.97","76.8K","2.3M","AtBid","Consumer Cyclical","0.1255445823197134"
"10-18 17:19","ETWO","Darkpool","3.08","795.4K","2.45M","AtBid","N/A","795400"
"10-18 17:19","PBR/A","Darkpool","15.27","307.8K","4.7M","AtAsk","N/A","307800"
"10-18 17:19","BANR","Darkpool","42.59","42.1K","1.79M","AtBid","Financial","0.12496962585043908"
"10-18 17:19","BANR","Darkpool","42.59","20.2K","860.32K","AtBid","Financial","0.05996167321089951"
"10-18 17:19","MTX","Darkpool","50.14","54.9K","2.75M","AtBid","Basic Materials","0.1712979837946491"
"10-18 17:19","CYTK","Darkpool","34.3","25.9K","888.37K","AtBid","Healthcare","0.027203066606950158"
"10-18 17:19","CYTK","Darkpool","34.3","154.2K","5.29M","AtBid","Healthcare","0.161958025899294"
"10-18 17:19","OSTK","Darkpool","17.18","119.5K","2.05M","AtBid","Consumer Cyclical","0.26843969550537156"
"10-18 17:19","PBR","Darkpool","16.52","3.0M","49.52M","AtAsk","Energy","0.072512716959766"
"10-18 17:19","TAL","Darkpool","9.42","677.9K","6.39M","AtBid","Consumer Defensive","0.15712057865467177"
"10-18 17:19","AGM","Darkpool","146.11","5.1K","745.16K","AtBid","Financial","0.05011118295897496"
"10-18 17:19","IAU","Darkpool","36.92","63.9K","2.36M","AtAsk","N/A","63900"
"10-18 17:19","ESMT","Darkpool","21.11","339.3K","7.16M","AtBid","N/A","339300"
"10-18 17:19","TGTX","Darkpool","6.84","635.6K","4.35M","AtBid","Healthcare","0.5169455541572162"
"10-18 17:17","DUOL","Darkpool","166.4","20.6K","3.43M","AtBid","N/A","20600"
"10-18 17:15","UAL","Darkpool","36.24","19.53K","707.84K","AtBid","Industrials","0.005986375674662194"
"10-18 17:15","F","Darkpool","11.75","48.4K","568.71K","AtBid","Consumer Cyclical","0.0012342216828238638"
"10-18 17:10","ZTO","Darkpool","26.223","21.68K","568.44K","AtAsk","Industrials","0.005141209605732905"
"10-18 17:09","NFLX","Darkpool","346.19","71.18K","24.64M","AtBid","Communication Services","0.016280521039524647"
"10-18 17:09","F","Darkpool","11.75","102.15K","1.2M","AtBid","Consumer Cyclical","0.002604740444110849"
"10-18 17:08","NOW","Darkpool","550.68","2.88K","1.59M","AtBid","Technology","0.0014141226822869028"
"10-18 17:08","NKLA","Darkpool","1.035","855.67K","885.62K","AtBid","Consumer Cyclical","0.12678262549766656"
"10-18 17:06","BTG","Darkpool","3.37","385.99K","1.3M","AtAsk","Basic Materials","0.03007072539318776"
"10-18 17:06","ENB","Darkpool","32.34","178.05K","5.76M","AtAsk","Energy","0.008812836839705395"
"10-18 17:06","GOLD","Darkpool","16.61","384.02K","6.38M","AtAsk","Basic Materials","0.02201351807769021"
"10-18 17:06","NTR","Darkpool","61.65","86.36K","5.32M","AtAsk","Basic Materials","0.017470676206748543"
"10-18 17:06","CCJ","Darkpool","38.05","107.63K","4.1M","AtAsk","Energy","0.02490081190472111"
"10-18 17:06","MGA","Darkpool","51.66","195.42K","10.1M","AtAsk","Consumer Cyclical","0.068361588925042"
"10-18 17:06","KGC","Darkpool","5.34","141.75K","756.92K","AtAsk","Basic Materials","0.011635290791055729"
"10-18 17:06","CPG","Darkpool","8.39","307.81K","2.58M","AtAsk","Energy","0.05774745700469832"
"10-18 17:06","UUUU","Darkpool","7.55","33.54K","253.26K","AtAsk","Energy","0.021568848630953277"
"10-18 17:06","AEM","Darkpool","49.53","62.82K","3.11M","AtAsk","Basic Materials","0.012712495414666306"
"10-18 17:06","AQN","Darkpool","5.29","195.56K","1.03M","AtAsk","Utilities","0.030747654443047466"
"10-18 17:06","TAC","Darkpool","7.87","68.04K","535.51K","AtAsk","Utilities","0.0272857610316305"
"10-18 17:06","SHOP","Darkpool","53.09","75.03K","3.98M","AtAsk","Technology","0.006246397301802775"
"10-18 17:06","CNQ","Darkpool","67.21","242.55K","16.3M","AtAsk","Energy","0.02274586549956642"
"10-18 17:02","F","Darkpool","11.75","335.44K","3.94M","AtBid","Consumer Cyclical","0.008553668045386542"
"10-18 17:02","TSLA","Darkpool","242.68","36.52K","8.86M","AtBid","Consumer Cyclical","0.0013458104208525705"
"10-18 16:59","NEE","Darkpool","53.24","254.05K","13.53M","AtBid","Utilities","0.012581478871576509"
"10-18 16:59","TGT","Darkpool","110.21","42.29K","4.66M","AtBid","Consumer Defensive","0.009190453263136496"
"10-18 16:59","NEE","Darkpool","53.24","280.29K","14.92M","AtBid","Utilities","0.013880963646761873"
"10-18 16:59","F","Darkpool","11.75","214.71K","2.52M","AtBid","Consumer Cyclical","0.005474960567151457"
"10-18 16:59","LCID","Darkpool","4.53","713.19K","3.23M","AtBid","Consumer Cyclical","0.08110920478220972"
"10-18 16:59","SOUN","Darkpool","1.78","1.14M","2.03M","AtBid","N/A","1142899"
"10-18 16:58","SQ","Darkpool","44.58","25.22K","1.12M","AtBid","Technology","0.004616487383858715"
"10-18 16:58","MO","Darkpool","43.12","58.34K","2.52M","AtAsk","Consumer Defensive","0.0032910846395799278"
"10-18 16:58","DE","Darkpool","382.23","9.19K","3.51M","AtBid","Industrials","0.003433217564435192"
"10-18 16:58","LUV","Darkpool","24.7","99.77K","2.46M","AtBid","Industrials","0.016820874879550276"
"10-18 16:58","MU","Darkpool","69.14","16.91K","1.17M","AtAsk","Technology","0.0015447327221914473"
"10-18 16:58","MRVL","Darkpool","51.47","28.42K","1.46M","AtBid","Technology","0.0033159446224086953"
"10-18 16:58","CRM","Darkpool","204.83","45.43K","9.31M","AtBid","Technology","0.00481463047438231"
"10-18 16:58","NOW","Darkpool","550.68","5.31K","2.93M","AtBid","Technology","0.0026064606829660055"
"10-18 16:58","INTC","Darkpool","35.64","133.65K","4.76M","AtBid","Technology","0.003194247207908831"
"10-18 16:58","ROKU","Darkpool","62.1","59.5K","3.69M","AtBid","Communication Services","0.04823477982354466"
"10-18 16:58","SBUX","Darkpool","93.75","43.51K","4.08M","AtBid","Consumer Cyclical","0.0038795915788384927"
"10-18 16:58","HOOD","Darkpool","9.21","148.41K","1.37M","AtBid","Technology","0.027173199852274118"
"10-18 16:58","PG","Darkpool","150.03","75.57K","11.34M","AtAsk","Consumer Defensive","0.003209254190792998"
"10-18 16:58","AMZN","Darkpool","128.13","277.05K","35.5M","AtBid","Consumer Cyclical","0.003063757009063378"
"10-18 16:58","TTEK","Darkpool","162.43","11.96K","1.94M","AtAsk","Industrials","0.022668687111333182"
"10-18 16:58","DIS","Darkpool","84.68","28.57K","2.42M","AtBid","Communication Services","0.0015627894849699567"
"10-18 16:58","BMRN","Darkpool","85.4","15.43K","1.32M","AtAsk","Healthcare","0.008257945252869178"
"10-18 16:58","EXPE","Darkpool","98.91","12.8K","1.27M","AtBid","Consumer Cyclical","0.009343599439877415"
"10-18 16:58","GE","Darkpool","107.57","19.07K","2.05M","AtBid","Industrials","0.0017572428013241353"
"10-18 16:58","ADBE","Darkpool","557.87","23.37K","13.04M","AtBid","Technology","0.0051442105503565275"
"10-18 16:58","OXY","Darkpool","66.5","36.78K","2.45M","AtAsk","Energy","0.00417071909292052"
"10-18 16:58","MMC","Darkpool","189.65","182.91K","34.69M","AtBid","Financial","0.03709206492931613"
"10-18 16:58","C","Darkpool","40.47","28.87K","1.17M","AtAsk","Financial","0.0015473352175643285"
"10-18 16:58","CLF","Darkpool","14.39","373.68K","5.38M","AtBid","Basic Materials","0.07466284076302507"
"10-18 16:58","JPM","Darkpool","145.91","31.2K","4.55M","AtAsk","Financial","0.0010786939878726115"
"10-18 16:58","CCL","Darkpool","11.69","485.92K","5.68M","AtBid","Consumer Cyclical","0.04820213749753191"
"10-18 16:58","MELI","Darkpool","1211.7","6.66K","8.07M","AtBid","Consumer Cyclical","0.014402632957008681"
"10-18 16:58","LEA","Darkpool","132.23","9.55K","1.26M","AtBid","Consumer Cyclical","0.01630122881800505"
"10-18 16:58","ILMN","Darkpool","124.45","20.3K","2.53M","AtBid","Healthcare","0.01285405496621317"
"10-18 16:58","QCOM","Darkpool","110.98","23.86K","2.65M","AtBid","Technology","0.002140988636692718"
"10-18 16:58","MARA","Darkpool","7.74","258.19K","2.0M","AtBid","Financial","0.1487754807045571"
"10-18 16:54","U","Darkpool","27.5","27.92K","767.8K","AtBid","Technology","0.01135280754035911"
"10-18 16:54","CCL","Darkpool","11.69","33.02K","385.99K","AtBid","Consumer Cyclical","0.0032754419559614463"
"10-18 16:52","F","Darkpool","11.75","686.43K","8.07M","AtBid","Consumer Cyclical","0.017503910864254558"
"10-18 16:38","DPZ","Darkpool","345.12","1.84K","634.33K","AtBid","Consumer Cyclical","0.005267446877382692"
"10-18 16:38","MDB","Darkpool","358.68","1.67K","598.28K","AtBid","Technology","0.0024263647396137516"
"10-18 16:38","MTCH","Darkpool","35.5","15.6K","553.8K","AtBid","Communication Services","0.005641635399439449"
"10-18 16:37","INDA","Darkpool","44.22","34.48K","1.52M","AtBid","N/A","34481"
"10-18 16:36","JPM","Darkpool","145.91","63.18K","9.22M","AtAsk","Financial","0.002184249882949153"
"10-18 16:35","C","Darkpool","40.47","114.69K","4.64M","AtAsk","Financial","0.006147425388057809"
"10-18 16:34","DPZ","Darkpool","345.12","4.51K","1.56M","AtBid","Consumer Cyclical","0.012939348558967822"
"10-18 16:34","DPZ","Darkpool","345.12","2.89K","996.02K","AtBid","Consumer Cyclical","0.008270865989187404"
"10-18 16:34","GILD","Darkpool","79.67","24.61K","1.96M","AtBid","Healthcare","0.001977649951996929"
"10-18 16:34","LULU","Darkpool","405.61","29.16K","11.83M","AtBid","Consumer Cyclical","0.02505742717262628"
"10-18 16:34","RTX","Darkpool","74.24","109.9K","8.16M","AtAsk","Industrials","0.008259896984839976"
"10-18 16:34","NVDA","Darkpool","421.96","24.83K","10.48M","AtBid","Technology","0.0010473018543274402"
"10-18 16:34","PYPL","Darkpool","55.8","30.14K","1.68M","AtBid","Financial","0.002750024410059877"
"10-18 16:21","VMW","Darkpool","166.25","100.0K","16.62M","AtAsk","Technology","0.045617273674059246"
"10-18 16:21","VMW","Darkpool","166.25","102.39K","17.02M","AtAsk","Technology","0.04670752651486926"
"10-18 16:20","LCID","Darkpool","4.53","196.3K","889.24K","AtBid","Consumer Cyclical","0.02232458380655414"
"10-18 16:20","TSLA","Darkpool","242.68","227.88K","55.3M","AtBid","Consumer Cyclical","0.008397680139755852"
"10-18 16:20","VOO","Darkpool","397.176","12.3K","4.89M","AtAsk","N/A","12300"
"10-18 16:20","BX","Darkpool","102.3","7.7K","788.02K","AtBid","Financial","0.001088643426248011"
"10-18 16:20","GEHC","Darkpool","65.23","5.08K","331.5K","AtBid","N/A","5082"
