"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"08-16 17:40","LUV","Darkpool","32.92","607.5K","20.0M","AtBid","Industrials","0.10242444149372508"
"08-16 17:38","QQQ","Darkpool","362.54","400.0K","145.02M","AtAsk","Financial","0"
"08-16 17:34","GRAB","Darkpool","3.34","500.0K","1.67M","AtAsk","N/A","500000"
"08-16 17:14","SHYF","Darkpool","14.885","177.5K","2.64M","AtAsk","Industrials","0.5523480471073533"
"08-16 17:14","MSFT","Darkpool","320.4","936.4K","300.02M","AtAsk","Technology","0.012613578762184883"
"08-16 17:14","LC","Darkpool","6.85","280.5K","1.92M","AtBid","Financial","0.2809467502844323"
"08-16 17:14","LC","Darkpool","6.85","71.6K","490.46K","AtBid","Financial","0.07171403679274635"
"08-16 17:14","BIDU","Darkpool","130.58","30.3K","3.96M","AtAsk","Communication Services","0.010847604616196355"
"08-16 17:14","BABA","Darkpool","89.12","152.1K","13.56M","AtAsk","Consumer Cyclical","0.005988188976377953"
"08-16 17:14","HUYA","Darkpool","2.54","554.82K","1.41M","AtBid","Communication Services","0.6370661298358632"
"08-16 17:14","GSL","Darkpool","19.69","111.6K","2.2M","AtBid","Industrials","0.36387406149184714"
"08-16 17:14","NAT","Darkpool","4.13","489.3K","2.02M","AtBid","Industrials","0.24168298368445743"
"08-16 17:14","BZH","Darkpool","33.13","78.9K","2.61M","AtBid","Consumer Cyclical","0.2941265609816625"
"08-16 17:14","META","Darkpool","294.29","165.6K","48.73M","AtAsk","Communication Services","0.007537582385775477"
"08-16 17:14","DHT","Darkpool","9.93","538.5K","5.35M","AtBid","Energy","0.39838727813350294"
"08-16 17:14","MT","Darkpool","25.65","87.7K","2.25M","AtBid","Basic Materials","0.008634556286432074"
"08-16 17:14","TAL","Darkpool","6.64","1.16M","7.67M","AtBid","Consumer Defensive","0.26780165922518184"
"08-16 17:14","ARNC","Darkpool","29.98","456.4K","13.68M","AtBid","Industrials","0.4611979529924896"
"08-16 17:14","AAPL","Darkpool","176.57","979.7K","172.99M","AtAsk","Technology","0.006273152528280161"
"08-16 17:11","AVGO","Darkpool","832.99","4.94K","4.11M","AtBid","Technology","0.0012143690084998843"
"08-16 17:11","NVDA","Darkpool","434.86","141.92K","61.71M","AtBid","Technology","0.005986006163665502"
"08-16 17:11","DASH","Darkpool","79.79","4.79K","382.43K","AtBid","Communication Services","0.001587015791068699"
"08-16 17:11","ILMN","Darkpool","169.54","9.6K","1.63M","AtBid","Healthcare","0.006088382404714405"
"08-16 17:11","DFS","Darkpool","90.26","4.19K","378.19K","AtBid","Financial","0.0016852298691750825"
"08-16 17:11","NIO","Darkpool","11.4","61.84K","704.98K","AtAsk","Consumer Cyclical","0.004877203183671038"
"08-16 17:11","TEVA","Darkpool","9.42","108.26K","1.02M","AtAsk","Healthcare","0.009707447699585472"
"08-16 17:11","ENPH","Darkpool","132.875","9.29K","1.23M","AtBid","Technology","0.007084433075986686"
"08-16 17:11","CWEN","Darkpool","24.78","56.12K","1.39M","AtBid","Utilities","0.048170488834192796"
"08-16 17:11","COIN","Darkpool","79","5.16K","407.64K","AtAsk","Technology","0.0027598595943895327"
"08-16 17:11","ARKK","Darkpool","41.24","10.62K","437.8K","AtAsk","Financial","10616"
"08-16 17:11","SCHW","Darkpool","60.45","26.67K","1.61M","AtAsk","Financial","0.0017921251083572968"
"08-16 17:11","TME","Darkpool","6.4","631.59K","4.04M","AtAsk","Communication Services","0.08292846717734068"
"08-16 17:11","CDNS","Darkpool","223.24","3.81K","850.99K","AtBid","Technology","0.0014167778941379097"
"08-16 17:11","BRK/B","Darkpool","354.11","9.36K","3.31M","AtAsk","N/A","9355"
"08-16 17:11","BCRX","Darkpool","6.92","209.68K","1.45M","AtBid","Healthcare","0.1307321520513036"
"08-16 17:11","AI","Darkpool","31.69","67.17K","2.13M","AtBid","Real Estate","0.06923582009752632"
"08-16 17:11","PLTR","Darkpool","15.45","18.87K","291.5K","AtAsk","Technology","0.0010781142857142858"
"08-16 17:11","MARA","Darkpool","13.5","19.09K","257.74K","AtAsk","Financial","0.011022109125842772"
"08-16 17:11","MGM","Darkpool","43.73","14.23K","622.23K","AtAsk","Consumer Cyclical","0.0050133226521503526"
"08-16 17:11","SPY","Darkpool","439.64","308.78K","135.75M","AtBid","Financial","0"
"08-16 17:11","RTX","Darkpool","85.14","22.43K","1.91M","AtBid","Industrials","0.0016866229710906734"
"08-16 17:11","APP","Darkpool","39.05","32.84K","1.28M","AtAsk","N/A","32839"
"08-16 17:11","ALB","Darkpool","181.53","18.93K","3.44M","AtAsk","Basic Materials","0.016176028694618587"
"08-16 17:11","JD","Darkpool","34.88","40.78K","1.42M","AtAsk","Consumer Cyclical","0.003441008603761923"
"08-16 17:11","SNOW","Darkpool","149.69","12.63K","1.89M","AtAsk","Technology","0.0044932071662763555"
"08-16 17:11","CCL","Darkpool","16.18","155.16K","2.51M","AtAsk","Consumer Cyclical","0.015394631360132052"
