"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"08-30 17:31","NAT","Darkpool","4.01","85.15K","341.47K","AtBid","Industrials","0.042055872229327294"
"08-30 17:21","JD","Darkpool","33.97","158.1K","5.37M","AtBid","Consumer Cyclical","0.013267583964987676"
"08-30 17:21","MELI","Darkpool","1343.13","7.4K","9.94M","AtBid","Consumer Cyclical","0.016002925507787424"
"08-30 17:21","FUTU","Darkpool","60.68","333.8K","20.25M","AtAsk","Financial","0.5858742249145524"
"08-30 17:21","CHWY","Darkpool","27.33","340.1K","9.29M","AtAsk","Consumer Cyclical","0.299401877623915"
"08-30 17:21","ELF","Darkpool","136.69","72.7K","9.94M","AtBid","Consumer Defensive","0.13989504600276365"
"08-30 17:21","ARWR","Darkpool","26.84","120.0K","3.22M","AtBid","Healthcare","0.1154528602363753"
"08-30 17:21","BIDU","Darkpool","145.08","120.4K","17.47M","AtBid","Communication Services","0.04301177908292885"
"08-30 17:21","FRSH","Darkpool","21.89","220.7K","4.83M","AtBid","N/A","220700"
"08-30 17:21","BABA","Darkpool","93.65","442.6K","41.45M","AtBid","Consumer Cyclical","0.02142478706515996"
"08-30 17:21","PTEN","Darkpool","14.03","1.19M","16.72M","AtBid","Energy","0.6818000886168493"
"08-30 17:06","GES","Darkpool","24.71","98.36K","2.43M","AtAsk","Consumer Cyclical","0.36736411253581713"
"08-30 17:00","SOUN","Darkpool","2.64","1.34M","3.52M","AtAsk","N/A","1335081"
"08-30 16:59","SPY","Darkpool","451.01","60.0K","27.06M","AtBid","Financial","0"
"08-30 16:59","SPY","Darkpool","451.01","200.0K","90.2M","AtBid","Financial","0"
"08-30 16:59","SMMT","Darkpool","1.73","607.74K","1.05M","AtBid","Healthcare","0.5304061802918633"
"08-30 16:59","SPY","Darkpool","451.01","300.0K","135.3M","AtBid","Financial","0"
"08-30 16:58","EVRG","Darkpool","55.44","31.68K","1.76M","AtBid","Utilities","0.013852904199590456"
"08-30 16:58","AA","Darkpool","29.51","35.13K","1.04M","AtAsk","Basic Materials","0.019845519699943335"
"08-30 16:58","NVDA","Darkpool","492.64","764.51K","376.63M","AtAsk","Technology","0.03224626803284656"
"08-30 16:58","M","Darkpool","12.35","170.62K","2.11M","AtBid","Consumer Cyclical","0.0628031422699623"
"08-30 16:58","NEM","Darkpool","39.76","31.46K","1.25M","AtBid","Basic Materials","0.003966636407692512"
"08-30 16:58","MNST","Darkpool","58.15","21.05K","1.22M","AtBid","Consumer Defensive","0.0027919286767558622"
"08-30 16:58","DVN","Darkpool","50.66","19.86K","1.01M","AtBid","Energy","0.003120077343224398"
"08-30 16:58","MRO","Darkpool","26.38","63.97K","1.69M","AtBid","Energy","0.010590422730635318"
"08-30 16:58","ATVI","Darkpool","91.98","494.81K","45.51M","AtAsk","Communication Services","0.06333505730223281"
"08-30 16:58","GOOGL","Darkpool","135.88","1.42M","193.05M","AtBid","Communication Services","0.013057029293894068"
"08-30 16:58","HAL","Darkpool","38.91","471.94K","18.36M","AtBid","Energy","0.05275122101566385"
