"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"06-07 17:40:08.495","TSLA","Darkpool","224.57","26.14K","5.87M","AtAsk","Consumer Cyclical","26135"
"06-07 17:40:08.492","AAPL","Darkpool","177.82","17.26K","3.07M","AtAsk","Technology","17260"
"06-07 17:34:27.438","TSLA","Darkpool","223.89","1.2K","268.67K","AtAsk","Consumer Cyclical","1200"
"06-07 17:34:27.435","TSLA","Darkpool","223.889","3.52K","788.31K","AtAsk","Consumer Cyclical","3521"
"06-07 17:34:04.439","USO","Darkpool","64.71","138.0K","8.93M","AtAsk","N/A","138000"
"06-07 17:31:40.070","CVNA","Darkpool","15.53","100.0K","1.55M","AtAsk","Consumer Cyclical","100000"
"06-07 17:30:03.432","SMTC","Darkpool","22.43","150.7K","3.38M","AtBid","Technology","150700"
"06-07 17:27:50.165","JPM","Darkpool","140.69","169.55K","23.85M","AtAsk","Financial","169546"
"06-07 17:24:53.400","GTLB","Darkpool","47.08","231.1K","10.88M","AtAsk","N/A","231100"
"06-07 17:24:53.339","VIPS","Darkpool","16.76","55.7K","933.53K","AtBid","Consumer Cyclical","55700"
"06-07 17:24:53.339","RHP","Darkpool","95.26","46.8K","4.46M","AtAsk","Real Estate","46800"
"06-07 17:24:53.332","OUT","Darkpool","15.18","430.1K","6.53M","AtBid","Real Estate","430100"
"06-07 17:24:53.329","FOLD","Darkpool","12.6","153.2K","1.93M","AtAsk","Healthcare","153200"
"06-07 17:24:53.325","JD","Darkpool","36.95","261.6K","9.67M","AtBid","Consumer Cyclical","261600"
"06-07 17:24:53.317","YEXT","Darkpool","13.29","434.4K","5.77M","AtAsk","Technology","434400"
"06-07 17:24:53.305","PDD","Darkpool","72.5","316.0K","22.91M","AtAsk","Consumer Cyclical","316000"
"06-07 17:15:19.099","UPST","Darkpool","28.54","153.76K","4.39M","AtBid","Financial","153765"
"06-07 17:10:06.243","UTHR","Darkpool","220.66","1.48K","326.8K","AtBid","Healthcare","1481"
"06-07 17:10:06.163","MRK","Darkpool","108.61","70.21K","7.63M","AtAsk","Healthcare","70206"
"06-07 17:10:06.143","CVS","Darkpool","71.48","34.57K","2.47M","AtBid","Healthcare","34569"
"06-07 17:10:06.142","HOLX","Darkpool","78.82","7.22K","569.08K","AtAsk","Healthcare","7220"
"06-07 17:10:06.125","LLY","Darkpool","436.37","22.26K","9.71M","AtBid","Healthcare","22260"
"06-07 17:10:06.125","BIIB","Darkpool","304.9","4.25K","1.3M","AtBid","Healthcare","4251"
"06-07 17:10:06.115","GILD","Darkpool","76.08","23.32K","1.77M","AtBid","Healthcare","23317"
"06-07 17:10:06.102","BMY","Darkpool","65.16","55.86K","3.64M","AtBid","Healthcare","55861"
"06-07 17:10:06.053","PFE","Darkpool","38.89","156.2K","6.07M","AtBid","Healthcare","156200"
"06-07 17:10:06.040","UNH","Darkpool","482.13","25.54K","12.31M","AtBid","Healthcare","25536"
"06-07 17:08:20.919","CVNA","Darkpool","15.53","400.0K","6.21M","AtAsk","Consumer Cyclical","400000"
"06-07 17:08:06.741","GOOG","Darkpool","122.94","2.9K","356.16K","NoMatch","Communication Services","2897"
"06-07 17:08:06.676","GOOGL","Darkpool","122.5","3.32K","407.07K","AtAsk","Communication Services","3323"
"06-07 17:08:06.592","MSFT","Darkpool","323.38","4.15K","1.34M","AtAsk","Technology","4153"
"06-07 17:08:06.566","AAPL","Darkpool","177.82","8.3K","1.48M","AtAsk","Technology","8297"
"06-07 17:08:06.559","META","Darkpool","263.6","1.24K","327.39K","AtAsk","Communication Services","1242"
