"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"10-04 17:40","QQQ","Darkpool","359.75","276.25K","99.38M","AtAsk","Financial","0"
"10-04 17:37","MPC","Darkpool","141.89","156.6K","22.22M","AtAsk","Energy","0.039250836576690616"
"10-04 17:37","LLY","Darkpool","531.46","68.41K","36.36M","AtAsk","Healthcare","0.007622835208228339"
"10-04 17:37","HD","Darkpool","292.39","185.45K","54.22M","AtAsk","Consumer Cyclical","0.01856659904393749"
"10-04 17:37","LRCX","Darkpool","632.38","41.97K","26.54M","AtAsk","Technology","0.03179755843358191"
"10-04 17:37","MSFT","Darkpool","318.955","391.6K","124.9M","AtAsk","Technology","0.005275123614089242"
"10-04 17:16","LPG","Darkpool","26.82","246.9K","6.62M","AtAsk","Energy","0.6597752531316343"
"10-04 17:16","SNAP","Darkpool","8.69","1.01M","8.77M","AtAsk","Communication Services","0.09953666294898743"
"10-04 17:16","DELL","Darkpool","67.2","6.9K","463.68K","AtAsk","Technology","0.0028240481236790974"
"10-04 17:16","DELL","Darkpool","67.2","170.3K","11.44M","AtAsk","Technology","0.06970078195109425"
"10-04 17:16","OPRA","Darkpool","10.81","252.6K","2.73M","AtBid","Technology","1.3434050062418341"
"10-04 17:16","FLOT","Darkpool","50.66","9.4K","476.2K","AtBid","N/A","9400"
"10-04 17:16","CWB","Darkpool","66.64","41.5K","2.77M","AtAsk","N/A","41500"
"10-04 17:16","GDXJ","Darkpool","30.83","127.6K","3.93M","AtAsk","N/A","127600"
"10-04 17:16","DQ","Darkpool","27.48","81.8K","2.25M","AtAsk","Technology","0.1433988001447241"
"10-04 17:16","GDX","Darkpool","25.91","386.9K","10.02M","AtAsk","Financial","386900"
"10-04 17:09","IAU","Darkpool","34.52","8.07K","278.44K","AtAsk","N/A","8066"
"10-04 17:09","ENB","Darkpool","31.43","291.17K","9.15M","AtAsk","Energy","0.014412114231731058"
"10-04 17:09","NTR","Darkpool","58.25","74.21K","4.32M","AtAsk","Basic Materials","0.015012428873431903"
"10-04 17:09","BTE","Darkpool","3.83","223.32K","855.31K","AtBid","Energy","0.029659117544547052"
"10-04 17:09","AEM","Darkpool","43.46","62.15K","2.7M","AtAsk","Basic Materials","0.012577058108687963"
"10-04 17:09","WPM","Darkpool","38.87","36.77K","1.43M","AtAsk","Basic Materials","0.00813138247906143"
"10-04 17:09","BAM","Darkpool","31.26","30.18K","943.43K","AtAsk","Financial","0.008321101318989681"
"10-04 17:09","SHOP","Darkpool","52.65","13.07K","688.24K","AtAsk","Technology","0.0010881975815175036"
"10-04 17:03","PFE","Darkpool","33.31","190.0K","6.33M","AtAsk","Healthcare","0.003368370993674698"
"10-04 16:59","AEM","Darkpool","43.39","6.0K","260.34K","AtAsk","Basic Materials","0.0012142752333557715"
"10-04 16:58","LCID","Darkpool","5.56","633.21K","3.52M","AtAsk","Consumer Cyclical","0.07651591442058774"
"10-04 16:58","AI","Darkpool","24.11","118.27K","2.85M","AtAsk","Real Estate","0.11892863831214005"
"10-04 16:58","USB","Darkpool","31.24","2.04M","63.64M","AtAsk","Financial","0.13320938560577456"
"10-04 16:57","SNAP","Darkpool","8.69","94.62K","822.29K","AtAsk","Communication Services","0.009332795017387966"
"10-04 16:57","NET","Darkpool","59.25","14.2K","841.47K","AtAsk","Technology","0.004896992325035166"
"10-04 16:57","MRNA","Darkpool","104.26","6.51K","678.63K","AtBid","Healthcare","0.0018954512315453404"
"10-04 16:57","BLNK","Darkpool","3.18","118.5K","376.83K","AtAsk","Consumer Cyclical","0.20797082497515845"
"10-04 16:57","CVX","Darkpool","163.04","17.51K","2.85M","AtAsk","Energy","0.0010045439137439031"
"10-04 16:57","PYPL","Darkpool","58.57","27.11K","1.59M","AtAsk","Financial","0.002474404006167312"
"10-04 16:57","GDX","Darkpool","25.91","34.07K","882.65K","AtAsk","Financial","34066"
"10-04 16:57","T","Darkpool","14.65","129.05K","1.89M","AtBid","Communication Services","0.0018083360417107583"
"10-04 16:57","NVDA","Darkpool","440.41","40.72K","17.93M","AtAsk","Technology","0.0017173557108657294"
"10-04 16:57","U","Darkpool","29.44","25.45K","749.22K","AtAsk","Technology","0.010469173012218688"
"10-04 16:57","LI","Darkpool","35.17","8.4K","295.43K","AtAsk","Consumer Cyclical","0.0016429729270432101"
"10-04 16:56","KDP","Darkpool","31.7","1.06M","33.74M","AtAsk","Consumer Defensive","0.11176672607664537"
"10-04 16:56","PRU","Darkpool","91.19","55.61K","5.07M","AtAsk","Financial","0.015352693807466131"
"10-04 16:56","PXD","Darkpool","215.32","27.13K","5.84M","AtAsk","Energy","0.011723201685099422"
"10-04 16:56","GT","Darkpool","12.14","46.84K","568.69K","AtAsk","Consumer Cyclical","0.01661934301293341"
"10-04 16:56","AJG","Darkpool","229.26","56.09K","12.86M","AtBid","Financial","0.026336559622149116"
"10-04 16:56","AMZN","Darkpool","127","186.82K","23.73M","AtAsk","Consumer Cyclical","0.002065979719061821"
"10-04 16:56","PENN","Darkpool","20.58","296.13K","6.09M","AtAsk","Consumer Cyclical","0.22374547628902247"
"10-04 16:56","LLY","Darkpool","531.46","42.8K","22.75M","AtAsk","Healthcare","0.004769425279741194"
"10-04 16:56","BRK/B","Darkpool","343.69","26.68K","9.17M","AtAsk","N/A","26683"
"10-04 16:56","WMT","Darkpool","161","31.97K","5.15M","AtAsk","Consumer Defensive","0.002235719150905826"
"10-04 16:56","DVN","Darkpool","43.35","339.03K","14.7M","AtAsk","Energy","0.05327150636968024"
"10-04 16:56","HIG","Darkpool","70.16","97.92K","6.87M","AtAsk","Financial","0.0321655533612885"
"10-04 16:56","ABBV","Darkpool","147.69","140.41K","20.74M","AtAsk","Healthcare","0.007967539437420682"
"10-04 16:56","HES","Darkpool","143.26","33.45K","4.79M","AtAsk","Energy","0.011842660337484412"
"10-04 16:55","FSR","Darkpool","6.3397","66.86K","423.85K","AtAsk","Consumer Cyclical","0.03565832366644798"
"10-04 16:55","T","Darkpool","14.65","81.59K","1.2M","AtBid","Communication Services","0.0011432817987898187"
"10-04 16:52","ADI","Darkpool","173.79","94.05K","16.34M","AtAsk","Technology","0.01895058296677959"
"10-04 16:52","HES","Darkpool","143.26","13.12K","1.88M","AtAsk","Energy","0.004644291612690852"
"10-04 16:52","BRK/B","Darkpool","343.69","44.43K","15.27M","AtAsk","N/A","44428"
"10-04 16:52","ENPH","Darkpool","117.18","26.06K","3.05M","AtAsk","Technology","0.019889497365492524"
"10-04 16:52","U","Darkpool","29.44","91.86K","2.7M","AtAsk","Technology","0.037790057418697516"
"10-04 16:52","CVX","Darkpool","163.04","35.54K","5.79M","AtAsk","Energy","0.0020388070431665625"
"10-04 16:52","MRK","Darkpool","102.17","98.09K","10.02M","AtBid","Healthcare","0.003870072091221884"
"10-04 16:52","ZS","Darkpool","155.12","18.03K","2.8M","AtAsk","Technology","0.020153172606295774"
"10-04 16:52","GS","Darkpool","308.6","4.92K","1.52M","AtAsk","Financial","0.0014252033316661701"
"10-04 16:52","ARRY","Darkpool","20.33","194.22K","3.95M","AtAsk","N/A","194220"
